RBBP5_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
BLMH,2.7989403121,0.021864896056071,1,Q13867;K7ESE8;J3KSD8;K7ES02;J3KS79;K7ENH5,Q13867;K7ESE8;J3KSD8;K7ES02,4;3;3;3;1;1,4;3;3;3;1;1,4;3;3;3;1;1,Bleomycin hydrolase,BLMH,sp|Q13867|BLMH_HUMAN Bleomycin hydrolase OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1;tr|K7ESE8|K7ESE8_HUMAN Bleomycin hydrolase (Fragment) OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1;tr|J3KSD8|J3KSD8_HUMAN Bleomycin hydrolase (Fragment) OS=Homo sapiens OX=9606,4,4,11.9,455
IL18,0.661393317,0.0998995536701181,0,Q14116,Q14116,13,13,13,Interleukin-18,IL18,sp|Q14116|IL18_HUMAN Interleukin-18 OS=Homo sapiens OX=9606 GN=IL18 PE=1 SV=1,13,13,76.7,193
BOP1,1.7324152864,0.00950570882644227,1,Q14137;A0A075B729,Q14137,10;2,10;2,10;2,Ribosome biogenesis protein BOP1,BOP1,sp|Q14137|BOP1_HUMAN Ribosome biogenesis protein BOP1 OS=Homo sapiens OX=9606 GN=BOP1 PE=1 SV=2,10,10,19.4,746
EIF3A,1.2568986454,0.00511011442757483,1,Q14152,Q14152,27,27,27,Eukaryotic translation initiation factor 3 subunit A,EIF3A,sp|Q14152|EIF3A_HUMAN Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens OX=9606 GN=EIF3A PE=1 SV=1,27,27,20.5,1382
TTLL12,2.3848310034,0.00631628979704624,1,Q14166,Q14166,6,6,6,Tubulin--tyrosine ligase-like protein 12,TTLL12,sp|Q14166|TTL12_HUMAN Tubulin--tyrosine ligase-like protein 12 OS=Homo sapiens OX=9606 GN=TTLL12 PE=1 SV=2,6,6,16.8,644
DPYSL3,0.9513905524,0.012887907953002,0,Q14195;H0YBT4;Q14117,Q14195,14;6;1,12;4;1,11;3;0,Dihydropyrimidinase-related protein 3,DPYSL3,sp|Q14195|DPYL3_HUMAN Dihydropyrimidinase-related protein 3 OS=Homo sapiens OX=9606 GN=DPYSL3 PE=1 SV=1,14,11,36.5,570
DYNC1H1,0.8391557285,0.0401387978704258,0,Q14204;A0A2R8Y706;A0A2R8Y5T0;A0A2R8Y542;A0A2R8Y6H2;A0A2R8YFZ7;H0YJ21;A0A2R8Y6I5;A0A2R8YGC7,Q14204;A0A2R8Y706;A0A2R8Y5T0,48;30;25;18;18;17;6;4;4,48;30;25;18;18;17;6;4;4,48;30;25;18;18;17;6;4;4,Cytoplasmic dynein 1 heavy chain 1,DYNC1H1,sp|Q14204|DYHC1_HUMAN Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5;tr|A0A2R8Y706|A0A2R8Y706_HUMAN Cytoplasmic dynein 1 heavy chain 1 (Fragment) OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=1;tr|A0A2R8Y5T0|A0A2R8Y5T0_HUMAN C,48,48,13.8,4646
EIF4A2,1.3275642066,0.102018308956272,0,Q14240;E7EQG2,Q14240;E7EQG2,16;14,4;2,4;2,"Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed",EIF4A2,sp|Q14240|IF4A2_HUMAN Eukaryotic initiation factor 4A-II OS=Homo sapiens OX=9606 GN=EIF4A2 PE=1 SV=2;tr|E7EQG2|E7EQG2_HUMAN Eukaryotic initiation factor 4A-II OS=Homo sapiens OX=9606 GN=EIF4A2 PE=1 SV=1,16,4,40.5,407
TRIM25,0.818659049,0.0787927903133747,0,Q14258;A0A3B3IUA7,Q14258;A0A3B3IUA7,6;5,6;5,6;5,E3 ubiquitin/ISG15 ligase TRIM25,TRIM25,sp|Q14258|TRI25_HUMAN E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens OX=9606 GN=TRIM25 PE=1 SV=2;tr|A0A3B3IUA7|A0A3B3IUA7_HUMAN E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens OX=9606 GN=TRIM25 PE=1 SV=1,6,6,12.5,630
FLNC,1.0318261469,0.0160332880633035,1,Q14315,Q14315,67,62,60,Filamin-C,FLNC,sp|Q14315|FLNC_HUMAN Filamin-C OS=Homo sapiens OX=9606 GN=FLNC PE=1 SV=3,67,60,27.1,2725
GALE,0.6099855289,0.25235734009778,0,Q14376;Q5QPP3;Q5QPP1;Q5QPP4;Q5QPP9,Q14376;Q5QPP3;Q5QPP1,12;7;6;5;3,12;7;6;5;3,12;7;6;5;3,UDP-glucose 4-epimerase,GALE,sp|Q14376|GALE_HUMAN UDP-glucose 4-epimerase OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=2;tr|Q5QPP3|Q5QPP3_HUMAN UDP-glucose 4-epimerase (Fragment) OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=1;tr|Q5QPP1|Q5QPP1_HUMAN UDP-glucose 4-epimerase (Fragment) OS=Homo sap,12,12,61.2,348
RBM39,1.9561152927,0.000891854575803653,1,Q14498;A0A0U1RQH7;H0Y4X3;G3XAC6;Q5QP23;Q5QP22;Q86U06;A0A087X122;A0A0U1RQW2,Q14498;A0A0U1RQH7;H0Y4X3;G3XAC6;Q5QP23,6;5;5;5;3;2;1;1;1,6;5;5;5;3;2;1;1;1,6;5;5;5;3;2;1;1;1,RNA-binding protein 39,RBM39,sp|Q14498|RBM39_HUMAN RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=2;tr|A0A0U1RQH7|A0A0U1RQH7_HUMAN RNA-binding protein 39 (Fragment) OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=1;tr|H0Y4X3|H0Y4X3_HUMAN RNA-binding protein 39 (Fragment) OS=,6,6,12.3,530
MCM6,0.5474840293,0.114597817189584,0,Q14566,Q14566,24,24,24,DNA replication licensing factor MCM6,MCM6,sp|Q14566|MCM6_HUMAN DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1,24,24,32.9,821
GANAB,-0.492104791,0.162685606428353,0,Q14697;F5H6X6;E9PKU7;E9PNH1,Q14697;F5H6X6;E9PKU7,30;28;26;5,30;28;26;5,30;28;26;5,Neutral alpha-glucosidase AB,GANAB,sp|Q14697|GANAB_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3;tr|F5H6X6|F5H6X6_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=1;tr|E9PKU7|E9PKU7_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens,30,30,42.3,944
MVP,0.4893986511,0.125064868230483,0,Q14764;H3BRL2;H3BQK6;H3BP76;H3BUK7;H3BNF6;H3BNF2;H3BUP3;H3BQE7;H3BPZ2,Q14764,28;7;7;6;6;6;3;3;3;2,28;7;7;6;6;6;3;3;3;2,28;7;7;6;6;6;3;3;3;2,Major vault protein,MVP,sp|Q14764|MVP_HUMAN Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4,28,28,46.5,893
LASP1,0.4279026068,0.170651912259502,0,Q14847;C9J9W2;F6S2S5;K7ESD6,Q14847;C9J9W2,7;5;2;1,7;5;2;1,7;5;2;1,LIM and SH3 domain protein 1,LASP1,sp|Q14847|LASP1_HUMAN LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2;tr|C9J9W2|C9J9W2_HUMAN LIM and SH3 domain protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=1,7,7,32.2,261
KPNB1,-0.1369202284,0.789164387109596,0,Q14974;J3KTM9;J3QR48;J3KS06;J3QKQ5,Q14974;J3KTM9,24;15;9;3;3,24;15;9;3;3,24;15;9;3;3,Importin subunit beta-1,KPNB1,sp|Q14974|IMB1_HUMAN Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2;tr|J3KTM9|J3KTM9_HUMAN Importin subunit beta-1 (Fragment) OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=1,24,24,26.3,876
PSMD6,0.8194275486,0.0503173533096336,0,Q15008;C9J7B7;C9J0E9,Q15008;C9J7B7,6;3;2,6;3;2,6;3;2,26S proteasome non-ATPase regulatory subunit 6,PSMD6,sp|Q15008|PSMD6_HUMAN 26S proteasome non-ATPase regulatory subunit 6 OS=Homo sapiens OX=9606 GN=PSMD6 PE=1 SV=1;tr|C9J7B7|C9J7B7_HUMAN 26S proteasome non-ATPase regulatory subunit 6 (Fragment) OS=Homo sapiens OX=9606 GN=PSMD6 PE=1 SV=1,6,6,20.1,389
NCAPD2,-1.4072263453,0.105268911353893,0,Q15021;E7EN77;F5H431;F5GZK7,Q15021;E7EN77,4;2;1;1,4;2;1;1,4;2;1;1,Condensin complex subunit 1,NCAPD2,sp|Q15021|CND1_HUMAN Condensin complex subunit 1 OS=Homo sapiens OX=9606 GN=NCAPD2 PE=1 SV=3;tr|E7EN77|E7EN77_HUMAN Condensin complex subunit 1 (Fragment) OS=Homo sapiens OX=9606 GN=NCAPD2 PE=1 SV=2,4,4,4.4,1401
EFTUD2,1.2412494316,0.00531237689867269,1,Q15029;K7EP67;K7EJ74,Q15029,16;5;4,14;3;2,14;3;2,116 kDa U5 small nuclear ribonucleoprotein component,EFTUD2,sp|Q15029|U5S1_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1,16,14,17,972
KARS,-0.2796772918,0.305265521701571,0,Q15046;J3KRL2;H3BVA8;H3BPV7;H3BRC9,Q15046,16;5;5;3;1,16;5;5;3;1,16;5;5;3;1,Lysine--tRNA ligase,KARS,sp|Q15046|SYK_HUMAN Lysine--tRNA ligase OS=Homo sapiens OX=9606 GN=KARS1 PE=1 SV=3,16,16,29,597
EIF4H,-2.1477230019,0.00346980453877792,1,Q15056,Q15056,4,4,4,Eukaryotic translation initiation factor 4H,EIF4H,sp|Q15056|IF4H_HUMAN Eukaryotic translation initiation factor 4H OS=Homo sapiens OX=9606 GN=EIF4H PE=1 SV=5,4,4,26.2,248
PDIA6,-0.0308842491,0.905165323057478,0,Q15084,Q15084,19,19,19,Protein disulfide-isomerase A6,PDIA6,sp|Q15084|PDIA6_HUMAN Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1,19,19,49.5,440
PAFAH1B3,2.4347711336,0.116140778311303,0,Q15102;M0R389;M0R1K3;M0QZT2;M0QXS6;M0R323,Q15102;M0R389;M0R1K3,10;6;5;3;2;2,10;6;5;3;2;2,10;6;5;3;2;2,Platelet-activating factor acetylhydrolase IB subunit gamma,PAFAH1B3,sp|Q15102|PA1B3_HUMAN Platelet-activating factor acetylhydrolase IB subunit gamma OS=Homo sapiens OX=9606 GN=PAFAH1B3 PE=1 SV=1;tr|M0R389|M0R389_HUMAN Platelet-activating factor acetylhydrolase IB subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=PAFAH1B,10,10,69.7,231
PEA15,-0.0323019048,0.915968204904024,0,Q15121;B1AKZ5,Q15121;B1AKZ5,4;3,4;3,4;3,Astrocytic phosphoprotein PEA-15,PEA15,sp|Q15121|PEA15_HUMAN Astrocytic phosphoprotein PEA-15 OS=Homo sapiens OX=9606 GN=PEA15 PE=1 SV=2;tr|B1AKZ5|B1AKZ5_HUMAN Astrocytic phosphoprotein PEA-15 OS=Homo sapiens OX=9606 GN=PEA15 PE=1 SV=1,4,4,43.8,130
PLEC,0.7097422468,0.0305582274085887,0,Q15149;H0YDN1;E9PMV1;E9PKG0;P58107;A0A075B730;E9PQ28;E9PIA2;A0A5F9ZGX0,Q15149;H0YDN1,202;161;22;7;5;5;2;1;1,202;161;22;7;5;5;2;1;1,201;160;22;7;5;5;2;1;0,Plectin,PLEC,sp|Q15149|PLEC_HUMAN Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3;tr|H0YDN1|H0YDN1_HUMAN Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=9,202,201,46.1,4684
PPA1,0.5655380154,0.102433419983529,0,Q15181;Q5SQT6,Q15181;Q5SQT6,14;7,14;7,14;7,Inorganic pyrophosphatase,PPA1,sp|Q15181|IPYR_HUMAN Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=2;tr|Q5SQT6|Q5SQT6_HUMAN Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=1,14,14,65.4,289
NONO,-0.0647550877,0.804572451898625,0,Q15233;C9JYS8;C9IZL7;H7C367;C9J4X2;C9JJ13,Q15233;C9JYS8;C9IZL7,27;18;16;11;7;2,27;18;16;11;7;2,25;18;14;9;7;2,Non-POU domain-containing octamer-binding protein,NONO,sp|Q15233|NONO_HUMAN Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4;tr|C9JYS8|C9JYS8_HUMAN Non-POU domain-containing octamer-binding protein (Fragment) OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=8;tr|C9IZL7|C9IZL7_,27,25,48,471
QPRT,-0.3064784912,0.499343236204731,0,Q15274,Q15274,5,5,5,Nicotinate-nucleotide pyrophosphorylase [carboxylating],QPRT,sp|Q15274|NADC_HUMAN Nicotinate-nucleotide pyrophosphorylase [carboxylating] OS=Homo sapiens OX=9606 GN=QPRT PE=1 SV=3,5,5,21.5,297
RCN1,0.5162281071,0.302307664962548,0,Q15293,Q15293,4,4,4,Reticulocalbin-1,RCN1,sp|Q15293|RCN1_HUMAN Reticulocalbin-1 OS=Homo sapiens OX=9606 GN=RCN1 PE=1 SV=1,4,4,14.2,331
PCBP1,-0.4513782815,0.400254638490394,0,Q15365;H3BSP4;P57723;C9K0A2;F8WC71;C9IZV9;C9J7A9;C9JSA6;C9J5V4;C9JTY5;C9JZY3;C9J0A4,Q15365,21;2;1;1;1;1;1;1;1;1;1;1,21;2;1;1;1;1;1;1;1;1;1;1,16;0;0;0;0;0;0;0;0;0;0;0,Poly(rC)-binding protein 1,PCBP1,sp|Q15365|PCBP1_HUMAN Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2,21,16,77.8,356
PCBP2,-0.7264274731,0.0289591442693291,0,Q15366;F8VZX2;H3BRU6;F8W0G4;F8VXH9;F8W1G6;P57721;J3QT27;E9PFP8;H3BND9;H3BSS4;F8VRH0;F8VTZ0,Q15366;F8VZX2;H3BRU6;F8W0G4;F8VXH9;F8W1G6,16;15;14;10;9;9;6;6;6;4;4;4;3,11;10;10;5;6;5;2;2;2;3;4;4;0,11;10;10;5;6;5;2;2;2;3;4;4;0,Poly(rC)-binding protein 2,PCBP2,sp|Q15366|PCBP2_HUMAN Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1;tr|F8VZX2|F8VZX2_HUMAN Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1;tr|H3BRU6|H3BRU6_HUMAN Poly(rC)-binding protein 2 (Fragment) OS=Homo sa,16,11,62.2,365
SF3B3,-0.1538814375,0.621573204790891,0,Q15393;H3BMB0;J3QRB2;J3QL37;I3L4G7,Q15393,30;1;1;1;1,30;1;1;1;1,30;1;1;1;1,Splicing factor 3B subunit 3,SF3B3,sp|Q15393|SF3B3_HUMAN Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4,30,30,24.7,1217
CNN3,0.9711339135,0.195984754847127,0,Q15417;E9PDU6,Q15417;E9PDU6,8;4,8;4,8;4,Calponin-3;Calponin,CNN3,sp|Q15417|CNN3_HUMAN Calponin-3 OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1;tr|E9PDU6|E9PDU6_HUMAN Calponin (Fragment) OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1,8,8,25.8,329
SAFB,5.6220853309,0.0120143117937111,1,Q15424;K7ES42,Q15424,5;2,5;2,4;2,Scaffold attachment factor B1,SAFB,sp|Q15424|SAFB1_HUMAN Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4,5,4,7.9,915
SF3A1,1.121871343,0.0071795600374739,1,Q15459;H7C1L2,Q15459,7;2,7;2,7;2,Splicing factor 3A subunit 1,SF3A1,sp|Q15459|SF3A1_HUMAN Splicing factor 3A subunit 1 OS=Homo sapiens OX=9606 GN=SF3A1 PE=1 SV=1,7,7,10.6,793
TRIP13,-0.1822172428,0.544743538313485,0,Q15645;H0YAL2,Q15645,3;1,3;1,3;1,Pachytene checkpoint protein 2 homolog,TRIP13,sp|Q15645|PCH2_HUMAN Pachytene checkpoint protein 2 homolog OS=Homo sapiens OX=9606 GN=TRIP13 PE=1 SV=2,3,3,10.2,432
MAPRE1,-0.1998846206,0.450129600361868,0,Q15691,Q15691,9,9,9,Microtubule-associated protein RP/EB family member 1,MAPRE1,sp|Q15691|MARE1_HUMAN Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3,9,9,51.9,268
ELAVL1,0.6864124901,0.105875070090782,0,Q15717;M0QZR9;M0R055;A0A494C015;A0A0A0MRX1;A0A494C147;B1APY9;A0A494C0F8;A0A494C1D9;A0A494C0Q5;A0A494C0M6;P26378;A0A494C011;A0A0R4J2E6;A0A494C173;Q12926;B1AM48,Q15717;M0QZR9,10;5;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,10;5;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,10;5;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,ELAV-like protein 1,ELAVL1,sp|Q15717|ELAV1_HUMAN ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2;tr|M0QZR9|M0QZR9_HUMAN ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=1,10,10,34,326
MYLK,1.552100602,0.00327060708914759,1,Q15746,Q15746,1,1,1,"Myosin light chain kinase, smooth muscle;Myosin light chain kinase, smooth muscle, deglutamylated form",MYLK,"sp|Q15746|MYLK_HUMAN Myosin light chain kinase, smooth muscle OS=Homo sapiens OX=9606 GN=MYLK PE=1 SV=4",1,1,0.4,1914
TOMM34,-0.3462420039,0.423124369554096,0,Q15785,Q15785,9,9,9,Mitochondrial import receptor subunit TOM34,TOMM34,sp|Q15785|TOM34_HUMAN Mitochondrial import receptor subunit TOM34 OS=Homo sapiens OX=9606 GN=TOMM34 PE=1 SV=2,9,9,42.4,309
UBE2V2,-0.8250758032,0.395310913738417,0,Q15819;G3V113;H0YBP9,Q15819;G3V113;H0YBP9,4;3;2,2;1;1,2;1;1,Ubiquitin-conjugating enzyme E2 variant 2,UBE2V2,sp|Q15819|UB2V2_HUMAN Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=4;tr|G3V113|G3V113_HUMAN Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=1;tr|H0YBP9|H0YBP9_HUMAN Ubiquitin-conjug,4,2,30.3,145
RAB11B;RAB11A,-0.0591390167,0.822216825214738,0,Q15907;P62491;H3BMH2;H3BSC1;B4DQU5;P57735,Q15907;P62491;H3BMH2;H3BSC1,13;12;12;12;3;1,13;12;12;12;3;1,13;12;12;12;3;1,Ras-related protein Rab-11B;Ras-related protein Rab-11A,RAB11B;RAB11A,sp|Q15907|RB11B_HUMAN Ras-related protein Rab-11B OS=Homo sapiens OX=9606 GN=RAB11B PE=1 SV=4;sp|P62491|RB11A_HUMAN Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3;tr|H3BMH2|H3BMH2_HUMAN Ras-related protein Rab-11A (Fragment) OS=Hom,13,13,54.6,218
UAP1,1.9360570392,0.0436493763648453,1,Q16222,Q16222,8,8,7,UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylgalactosamine pyrophosphorylase;UDP-N-acetylglucosamine pyrophosphorylase,UAP1,sp|Q16222|UAP1_HUMAN UDP-N-acetylhexosamine pyrophosphorylase OS=Homo sapiens OX=9606 GN=UAP1 PE=1 SV=3,8,7,18.6,522
DDB1,0.1243801517,0.632793685767113,0,Q16531;F5GY55;F5H2L3;F5GWI0;F5GZY8;F5H198;F5GYG8,Q16531;F5GY55,23;22;4;3;3;2;1,23;22;4;3;3;2;1,23;22;4;3;3;2;1,DNA damage-binding protein 1,DDB1,sp|Q16531|DDB1_HUMAN DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1;tr|F5GY55|F5GY55_HUMAN DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1,23,23,28,1140
CDC37,1.7864029821,0.0838886004514598,0,Q16543;K7EL68;K7EKQ2;K7EQA9,Q16543;K7EL68;K7EKQ2,5;3;3;2,5;3;3;2,5;3;3;2,"Hsp90 co-chaperone Cdc37;Hsp90 co-chaperone Cdc37, N-terminally processed",CDC37,sp|Q16543|CDC37_HUMAN Hsp90 co-chaperone Cdc37 OS=Homo sapiens OX=9606 GN=CDC37 PE=1 SV=1;tr|K7EL68|K7EL68_HUMAN Hsp90 co-chaperone Cdc37 (Fragment) OS=Homo sapiens OX=9606 GN=CDC37 PE=1 SV=1;tr|K7EKQ2|K7EKQ2_HUMAN Hsp90 co-chaperone Cdc37 (Fragment) OS=Ho,5,5,22.5,378
FSCN1,0.2406021787,0.464134061833309,0,Q16658;C9JFC0;A0A0A0MSB2;C9JPH9,Q16658,30;6;6;5,30;6;6;5,30;6;6;5,Fascin,FSCN1,sp|Q16658|FSCN1_HUMAN Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3,30,30,69.4,493
DECR1,0.769754108,0.0425559483625752,0,Q16698;E5RJG7;E5RFV2;E5RID6;E5RJD2;H0YAW3,Q16698;E5RJG7;E5RFV2;E5RID6;E5RJD2,4;3;3;2;2;1,4;3;3;2;2;1,4;3;3;2;2;1,"2,4-dienoyl-CoA reductase, mitochondrial",DECR1,"sp|Q16698|DECR_HUMAN 2,4-dienoyl-CoA reductase, mitochondrial OS=Homo sapiens OX=9606 GN=DECR1 PE=1 SV=1;tr|E5RJG7|E5RJG7_HUMAN 2,4-dienoyl-CoA reductase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=DECR1 PE=1 SV=1;tr|E5RFV2|E5RFV2_HUMAN 2,4-dienoy",4,4,15.5,335
TST,3.0344656793,0.00425868187673248,1,Q16762;B1AH48,Q16762;B1AH48,2;1,2;1,2;1,Thiosulfate sulfurtransferase,TST,sp|Q16762|THTR_HUMAN Thiosulfate sulfurtransferase OS=Homo sapiens OX=9606 GN=TST PE=1 SV=4;tr|B1AH48|B1AH48_HUMAN Thiosulfate sulfurtransferase (Fragment) OS=Homo sapiens OX=9606 GN=TST PE=1 SV=1,2,2,10.4,297
CDO1,-1.3660596752,0.0712104522850784,0,Q16878,Q16878,1,1,1,Cysteine dioxygenase type 1,CDO1,sp|Q16878|CDO1_HUMAN Cysteine dioxygenase type 1 OS=Homo sapiens OX=9606 GN=CDO1 PE=1 SV=2,1,1,3.5,200
HNRNPUL2;HNRNPUL2-BSCL2,1.1513352925,0.012672749772271,1,Q1KMD3;H3BQZ7,Q1KMD3;H3BQZ7,10;9,10;9,10;9,Heterogeneous nuclear ribonucleoprotein U-like protein 2,HNRNPUL2;HNRNPUL2-BSCL2,sp|Q1KMD3|HNRL2_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Homo sapiens OX=9606 GN=HNRNPUL2 PE=1 SV=1;tr|H3BQZ7|H3BQZ7_HUMAN HCG2044799 OS=Homo sapiens OX=9606 GN=HNRNPUL2-BSCL2 PE=4 SV=1,10,10,18.2,747
TUBB8,0.1172100913,0.623789766732745,0,Q3ZCM7;A0A075B736;Q5SQY0,Q3ZCM7;A0A075B736;Q5SQY0,12;11;11,2;2;2,2;2;2,Tubulin beta-8 chain,TUBB8,sp|Q3ZCM7|TBB8_HUMAN Tubulin beta-8 chain OS=Homo sapiens OX=9606 GN=TUBB8 PE=1 SV=2;tr|A0A075B736|A0A075B736_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB8 PE=1 SV=1;tr|Q5SQY0|Q5SQY0_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB8 PE=,12,2,25.2,444
HSP90AB2P,-0.9942967047,0.0404611041321214,0,Q58FF8,Q58FF8,12,2,2,Putative heat shock protein HSP 90-beta 2,HSP90AB2P,sp|Q58FF8|H90B2_HUMAN Putative heat shock protein HSP 90-beta 2 OS=Homo sapiens OX=9606 GN=HSP90AB2P PE=1 SV=2,12,2,23.1,381
DPCD,0.2377213752,0.422954966396357,0,Q9BVM2;Q5JQQ4,Q9BVM2;Q5JQQ4,1;1,1;1,1;1,Protein DPCD,DPCD,sp|Q9BVM2|DPCD_HUMAN Protein DPCD OS=Homo sapiens OX=9606 GN=DPCD PE=1 SV=2;tr|Q5JQQ4|Q5JQQ4_HUMAN Protein DPCD OS=Homo sapiens OX=9606 GN=DPCD PE=1 SV=1,1,1,4.9,203
SH3BGRL3,-0.8127201541,0.0223017478967819,0,Q9H299;Q5T123,Q9H299;Q5T123,3;3,3;3,3;3,SH3 domain-binding glutamic acid-rich-like protein 3,SH3BGRL3,sp|Q9H299|SH3L3_HUMAN SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1;tr|Q5T123|Q5T123_HUMAN SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1,3,3,38.7,93
TM9SF3,3.2173038829,0.0313199521552171,1,Q5TB53;Q9HD45,Q5TB53;Q9HD45,3;2,3;2,3;2,Transmembrane 9 superfamily member 3,TM9SF3,tr|Q5TB53|Q5TB53_HUMAN Transmembrane 9 superfamily member (Fragment) OS=Homo sapiens OX=9606 GN=TM9SF3 PE=1 SV=8;sp|Q9HD45|TM9S3_HUMAN Transmembrane 9 superfamily member 3 OS=Homo sapiens OX=9606 GN=TM9SF3 PE=1 SV=2,3,3,8.3,253
NT5DC1,1.3561045151,0.0552731833995812,0,Q5TFE4,Q5TFE4,1,1,1,5-nucleotidase domain-containing protein 1,NT5DC1,sp|Q5TFE4|NT5D1_HUMAN 5-nucleotidase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=NT5DC1 PE=1 SV=1,1,1,3.5,455
FLNA,0.5884681708,0.0640280935657543,0,Q60FE5;P21333;A0A087WWY3;F8WE98;H0Y5C6;A0A669KBC6;H0Y5F3,Q60FE5;P21333;A0A087WWY3,82;80;77;14;6;2;1,82;80;77;14;6;2;1,77;75;74;11;4;2;1,Filamin-A,FLNA,tr|Q60FE5|Q60FE5_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=1;sp|P21333|FLNA_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4;tr|A0A087WWY3|A0A087WWY3_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=1,82,77,39.1,2620
