Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF15-N1,Intensity DCAF15-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
P46109,P46109,17,17,17,Crk-like protein,CRKL,sp|P46109|CRKL_HUMAN Crk-like protein OS=Homo sapiens OX=9606 GN=CRKL PE=1 SV=1,17,17,59.7,24.8832962256738,26.2685659859292,30.8896862357372,30.9106364408047
A0A590UJD9;A0A590UJ08;A0A0C4DFT3;A0A590UJ68;A0A590UJ18;Q12959;A0A590UJR5;A0A590UJC5;A0A590UKA8;A0A590UJS9;A0A590UJ81;A0A590UJR4;A0A590UK48;A0A590UK81;A0A590UJ29;A0A590UJX2;A0A590UJ64;E7EQD7;A0A590UJL2;A0A590UK02;C9JUA9;A0A590UK70;A0A590UJ25;B4E2H8;H7C166;A0A590UK52;A0A590UJZ4;A0A590UJ95;A8MUT6;C9IYP1;C9JCP6;C9JN61;A0A590UJ86;B7Z3U2;P78352;A0A590UJE6;H7C325;A0A590UK13;F8W750;B7Z647;F2Z2L0;A0A3B3ISR0;A0A3B3IU19;B9EGL1;A0A3B3ISQ5;B5MCC5;A0A3B3IS17;C9J110,A0A590UJD9;A0A590UJ08;A0A0C4DFT3;A0A590UJ68;A0A590UJ18;Q12959;A0A590UJR5;A0A590UJC5;A0A590UKA8;A0A590UJS9;A0A590UJ81;A0A590UJR4;A0A590UK48;A0A590UK81;A0A590UJ29;A0A590UJX2;A0A590UJ64;E7EQD7;A0A590UJL2;A0A590UK02;C9JUA9;A0A590UK70;A0A590UJ25,18;18;18;17;17;17;17;17;17;17;16;15;15;15;15;15;14;13;12;12;12;11;11;5;4;4;4;3;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,18;18;18;17;17;17;17;17;17;17;16;15;15;15;15;15;14;13;12;12;12;11;11;5;4;4;4;3;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,17;17;17;16;16;16;16;16;16;16;15;14;14;14;14;14;13;13;12;12;11;11;11;5;4;4;4;3;2;2;2;2;2;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1,Disks large homolog 1,DLG1,tr|A0A590UJD9|A0A590UJD9_HUMAN Disks large homolog 1 OS=Homo sapiens OX=9606 GN=DLG1 PE=1 SV=1;tr|A0A590UJ08|A0A590UJ08_HUMAN Disks large homolog 1 OS=Homo sapiens OX=9606 GN=DLG1 PE=1 SV=1;tr|A0A0C4DFT3|A0A0C4DFT3_HUMAN Disks large homolog 1 OS=Homo sapie,18,17,31.2,4.03091735632192,4.10929759460997,29.3744706078232,29.159401081226
Q2NKX8;B5MDQ0,Q2NKX8;B5MDQ0,17;16,17;16,17;16,DNA excision repair protein ERCC-6-like,ERCC6L,sp|Q2NKX8|ERC6L_HUMAN DNA excision repair protein ERCC-6-like OS=Homo sapiens OX=9606 GN=ERCC6L PE=1 SV=1;tr|B5MDQ0|B5MDQ0_HUMAN DNA excision repair protein ERCC-6-like OS=Homo sapiens OX=9606 GN=ERCC6L PE=1 SV=1,17,17,19.1,4.03091735632192,4.10929759460997,27.7585618719681,27.9347772491622
Q96AC1;H0YJ34;A0A0U1RRM8;H0YJB6;G3V281;G3V5R2;G3V3J0;Q9BQL6;G3V379;G3V1L6,Q96AC1;H0YJ34;A0A0U1RRM8,17;15;13;4;4;3;3;1;1;1,17;15;13;4;4;3;3;1;1;1,17;15;13;4;4;3;3;1;1;1,Fermitin family homolog 2,FERMT2,sp|Q96AC1|FERM2_HUMAN Fermitin family homolog 2 OS=Homo sapiens OX=9606 GN=FERMT2 PE=1 SV=1;tr|H0YJ34|H0YJ34_HUMAN Fermitin family homolog 2 (Fragment) OS=Homo sapiens OX=9606 GN=FERMT2 PE=1 SV=1;tr|A0A0U1RRM8|A0A0U1RRM8_HUMAN Fermitin family homolog 2 (Fr,17,17,30.7,4.03091735632192,4.10929759460997,28.4833537213697,28.4486473747763
Q9Y2U8,Q9Y2U8,17,17,17,Inner nuclear membrane protein Man1,LEMD3,sp|Q9Y2U8|MAN1_HUMAN Inner nuclear membrane protein Man1 OS=Homo sapiens OX=9606 GN=LEMD3 PE=1 SV=2,17,17,27.2,4.03091735632192,4.10929759460997,28.383109402342,28.3802630761204
P11137;A0A669KB77;E7EV03,P11137;A0A669KB77,17;17;2,17;17;2,17;17;2,Microtubule-associated protein 2,MAP2,sp|P11137|MTAP2_HUMAN Microtubule-associated protein 2 OS=Homo sapiens OX=9606 GN=MAP2 PE=1 SV=4;tr|A0A669KB77|A0A669KB77_HUMAN Microtubule-associated protein 2 OS=Homo sapiens OX=9606 GN=MAP2 PE=4 SV=1,17,17,13.4,21.4147792626148,22.4173560251779,28.0069407495053,27.851385339377
E7EVA0;B5MEG9;H7C456;H0Y2V1;F8W9U4;A0A0J9YVV8;A0A0J9YW37,E7EVA0,76;20;13;12;11;4;4,76;20;13;12;11;4;4,17;4;0;0;0;0;0,Microtubule-associated protein,MAP4,tr|E7EVA0|E7EVA0_HUMAN Microtubule-associated protein OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=1,76,17,39.3,25.1581541641173,27.195354183215,34.9961008415018,34.788188623001
P43243;A8MXP9;A0A0R4J2E8;D6REM6;D6R991;B3KM87;H0Y8T4;D6RBI2;D6RE02;D6RIA2;D6RAM9;D6RAY2;D6RBK5;Q68E03;D6R8Z5,P43243;A8MXP9;A0A0R4J2E8;D6REM6;D6R991,17;17;17;15;12;8;7;3;3;3;2;2;2;2;1,17;17;17;15;12;8;7;3;3;3;2;2;2;2;1,17;17;17;15;12;8;7;3;3;3;2;2;2;2;1,Matrin-3,MATR3,sp|P43243|MATR3_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2;tr|A8MXP9|A8MXP9_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|A0A0R4J2E8|A0A0R4J2E8_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|D6REM6|D6REM6_HUMAN M,17,17,26.4,4.03091735632192,4.10929759460997,28.9727348756749,29.1782141724238
Q8TD19;G3V459;G3V5V0;G3V2Z5,Q8TD19,17;3;1;1,17;3;1;1,17;3;1;1,Serine/threonine-protein kinase Nek9,NEK9,sp|Q8TD19|NEK9_HUMAN Serine/threonine-protein kinase Nek9 OS=Homo sapiens OX=9606 GN=NEK9 PE=1 SV=2,17,17,22.3,4.03091735632192,4.10929759460997,28.971282741641,28.8938573006598
Q9UNZ2;F2Z2K0;R4GNE6;G3V4V8;R4GMY2,Q9UNZ2;F2Z2K0,17;12;2;1;1,17;12;2;1;1,17;12;2;1;1,NSFL1 cofactor p47,NSFL1C,sp|Q9UNZ2|NSF1C_HUMAN NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=2;tr|F2Z2K0|F2Z2K0_HUMAN NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=1,17,17,63.0,20.9775338335217,22.1131800296616,28.8317410264343,28.6329443482982
P49757;G3V3Z8;G3V3R1;G3V3M5;G3V4S6;G3V433,P49757;G3V3Z8;G3V3R1,21;14;11;8;4;4,21;14;11;8;4;4,17;12;8;5;4;4,Protein numb homolog,NUMB,sp|P49757|NUMB_HUMAN Protein numb homolog OS=Homo sapiens OX=9606 GN=NUMB PE=1 SV=2;tr|G3V3Z8|G3V3Z8_HUMAN Protein numb homolog OS=Homo sapiens OX=9606 GN=NUMB PE=1 SV=1;tr|G3V3R1|G3V3R1_HUMAN Protein numb homolog (Fragment) OS=Homo sapiens OX=9606 GN=NUMB,21,17,43.5,21.6911538325388,22.5540070085361,29.8801548169315,29.7192915966693
Q13416;B8ZZ80;C9JK08,Q13416,17;3;2,17;3;2,17;3;2,Origin recognition complex subunit 2,ORC2,sp|Q13416|ORC2_HUMAN Origin recognition complex subunit 2 OS=Homo sapiens OX=9606 GN=ORC2 PE=1 SV=2,17,17,44.2,4.03091735632192,4.10929759460997,29.1733610943638,29.2246033200505
P47712,P47712,17,17,17,Cytosolic phospholipase A2;Phospholipase A2;Lysophospholipase,PLA2G4A,sp|P47712|PA24A_HUMAN Cytosolic phospholipase A2 OS=Homo sapiens OX=9606 GN=PLA2G4A PE=1 SV=2,17,17,32.7,4.03091735632192,4.10929759460997,28.297147385536,28.0881573221133
O14974;F8VZN8;H0YIS4;H0YHI8;A0A3B3ISH4;F8VW28;H0YIM2;H0YHL8;H0YIS3;A0A0U1RQZ1,O14974;F8VZN8,17;15;8;7;7;2;2;2;2;1,17;15;8;7;7;2;2;2;2;1,17;15;8;7;7;2;2;2;2;1,Protein phosphatase 1 regulatory subunit 12A,PPP1R12A,sp|O14974|MYPT1_HUMAN Protein phosphatase 1 regulatory subunit 12A OS=Homo sapiens OX=9606 GN=PPP1R12A PE=1 SV=1;tr|F8VZN8|F8VZN8_HUMAN Protein phosphatase 1 regulatory subunit 12A (Fragment) OS=Homo sapiens OX=9606 GN=PPP1R12A PE=1 SV=1,17,17,19.9,4.03091735632192,4.10929759460997,28.3054342472397,28.3106869679217
Q96PZ0;E7EUH7;H0Y863,Q96PZ0;E7EUH7,17;14;2,17;14;2,17;14;2,Pseudouridylate synthase 7 homolog,PUS7,sp|Q96PZ0|PUS7_HUMAN Pseudouridylate synthase 7 homolog OS=Homo sapiens OX=9606 GN=PUS7 PE=1 SV=2;tr|E7EUH7|E7EUH7_HUMAN Pseudouridylate synthase 7 homolog OS=Homo sapiens OX=9606 GN=PUS7 PE=1 SV=1,17,17,30.6,4.03091735632192,4.10929759460997,29.2253620584456,29.1266700537508
Q5K651;C9JKF1,Q5K651;C9JKF1,18;14,18;14,17;13,Sterile alpha motif domain-containing protein 9,SAMD9,sp|Q5K651|SAMD9_HUMAN Sterile alpha motif domain-containing protein 9 OS=Homo sapiens OX=9606 GN=SAMD9 PE=1 SV=1;tr|C9JKF1|C9JKF1_HUMAN Sterile alpha motif domain-containing protein 9 (Fragment) OS=Homo sapiens OX=9606 GN=SAMD9 PE=1 SV=1,18,17,14.2,4.03091735632192,4.10929759460997,27.6594209706295,27.5245487689927
Q8NC51,Q8NC51,17,17,17,Plasminogen activator inhibitor 1 RNA-binding protein,SERBP1,sp|Q8NC51|PAIRB_HUMAN Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens OX=9606 GN=SERBP1 PE=1 SV=2,17,17,43.4,23.3837686187304,23.9418113248519,31.5130516356754,31.2094952172324
P23246;H0Y9K7;H0Y9U2,P23246,18;5;2,17;5;2,17;5;2,"Splicing factor, proline- and glutamine-rich",SFPQ,"sp|P23246|SFPQ_HUMAN Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2",18,17,32.1,20.8715239901133,21.9697237703501,29.8021644715122,29.5578434221822
Q15208;H0YGN4,Q15208,19;2,19;2,17;0,Serine/threonine-protein kinase 38,STK38,sp|Q15208|STK38_HUMAN Serine/threonine-protein kinase 38 OS=Homo sapiens OX=9606 GN=STK38 PE=1 SV=1,19,17,49.0,21.8955858442869,23.4538754621956,29.5194773189984,29.1751948120304
O43815,O43815,18,18,17,Striatin,STRN,sp|O43815|STRN_HUMAN Striatin OS=Homo sapiens OX=9606 GN=STRN PE=1 SV=4,18,17,34.5,4.03091735632192,4.10929759460997,28.4437164278717,28.0460397111196
Q13625;H7C5L8;Q96KQ4;A0A3B3ISJ2,Q13625,17;2;1;1,17;2;1;1,17;2;1;1,Apoptosis-stimulating of p53 protein 2,TP53BP2,sp|Q13625|ASPP2_HUMAN Apoptosis-stimulating of p53 protein 2 OS=Homo sapiens OX=9606 GN=TP53BP2 PE=1 SV=2,17,17,22.0,4.03091735632192,4.10929759460997,28.2996821102996,28.3209632936482
Q9NZC7;A0A087WZG5;F5H3R5,Q9NZC7,17;6;5,17;6;5,17;6;5,WW domain-containing oxidoreductase,WWOX,sp|Q9NZC7|WWOX_HUMAN WW domain-containing oxidoreductase OS=Homo sapiens OX=9606 GN=WWOX PE=1 SV=1,17,17,56.3,23.7345889011179,25.4536557138399,29.5310165508529,29.428022929478
Q8N6T3;F8VWH9;E5RHC5;F8W1U7;E5RHT6;E5RHH7;F8VWB3;H0YIQ0;E5RGL6;E5RIU2,Q8N6T3;F8VWH9;E5RHC5;F8W1U7;E5RHT6,18;16;12;12;11;5;4;3;2;1,18;16;12;12;11;5;4;3;2;1,18;16;12;12;11;5;4;3;2;1,ADP-ribosylation factor GTPase-activating protein 1,ARFGAP1,sp|Q8N6T3|ARFG1_HUMAN ADP-ribosylation factor GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=2;tr|F8VWH9|F8VWH9_HUMAN ADP-ribosylation factor GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=1;tr|E5RHC5|E5RHC5_,18,18,54.2,20.8759023033453,22.2520993793695,30.2725313335759,30.6361639169566
Q16643;D6R9W4;D6R9Q9;D6RFI1;D6RCR4,Q16643;D6R9W4,18;12;7;6;2,18;12;7;6;2,18;12;7;6;2,Drebrin,DBN1,sp|Q16643|DREB_HUMAN Drebrin OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=4;tr|D6R9W4|D6R9W4_HUMAN Drebrin (Fragment) OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=1,18,18,37.4,20.9190488395677,22.0527829489826,30.8566778932254,30.4683985743722
O43143,O43143,19,19,18,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,DHX15,sp|O43143|DHX15_HUMAN Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens OX=9606 GN=DHX15 PE=1 SV=2,19,18,29.7,21.9105329432891,22.9779373916445,28.4285820826485,28.231463421831
Q96C19;H0Y4Y4;Q9BUP0;A0A087X1Z2;C9JTV4;Q8WYH2,Q96C19,18;8;2;2;1;1,18;8;2;2;1;1,18;8;2;2;1;1,EF-hand domain-containing protein D2,EFHD2,sp|Q96C19|EFHD2_HUMAN EF-hand domain-containing protein D2 OS=Homo sapiens OX=9606 GN=EFHD2 PE=1 SV=1,18,18,57.1,23.3574306552678,25.1327711256638,31.4717450521917,31.6080546110261
O43432;A0A0A0MSA7;A0A0U1RQK7;B1AN91;B1AN92,O43432;A0A0A0MSA7;A0A0U1RQK7,23;23;23;1;1,18;18;18;1;1,18;18;18;1;1,Eukaryotic translation initiation factor 4 gamma 3,EIF4G3,sp|O43432|IF4G3_HUMAN Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=2;tr|A0A0A0MSA7|A0A0A0MSA7_HUMAN Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=1;tr|A0A0U1RQK7,23,18,18.2,4.03091735632192,4.10929759460997,27.8032274346067,27.7293597698031
Q13283;E5RIZ6;E5RJU8;E5RH42;E5RIF8;E5RI46;E5RH00;D6RBR0;D6REX8;Q9UN86;D6RBW8;D6RBM9;D6RGJ4;D6RAC7;D6R9A4;D6R9X5;D6RB17;D6RE13,Q13283,18;7;6;6;6;5;3;2;2;2;2;2;2;2;2;2;2;2,18;7;6;6;6;5;3;2;2;2;2;2;2;2;2;2;2;2,18;7;6;6;6;5;3;2;2;2;2;2;2;2;2;2;2;2,Ras GTPase-activating protein-binding protein 1,G3BP1,sp|Q13283|G3BP1_HUMAN Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens OX=9606 GN=G3BP1 PE=1 SV=1,18,18,53.6,4.03091735632192,4.10929759460997,30.0467423033452,30.0018237117492
Q9Y450;B7Z524;H0YDX7;J3QT46;E9PHZ9;H0YES5;E9PN23;E9PS53;G5E991;E9PMN1;E9PLR4;E9PJ90,Q9Y450;B7Z524;H0YDX7;J3QT46,18;15;15;15;7;6;3;3;3;3;3;2,18;15;15;15;7;6;3;3;3;3;3;2,18;15;15;15;7;6;3;3;3;3;3;2,HBS1-like protein,HBS1L,sp|Q9Y450|HBS1L_HUMAN HBS1-like protein OS=Homo sapiens OX=9606 GN=HBS1L PE=1 SV=1;tr|B7Z524|B7Z524_HUMAN HBS1-like protein OS=Homo sapiens OX=9606 GN=HBS1L PE=1 SV=1;tr|H0YDX7|H0YDX7_HUMAN HBS1-like protein (Fragment) OS=Homo sapiens OX=9606 GN=HBS1L PE=1,18,18,36.7,4.03091735632192,4.10929759460997,28.0784172292835,28.0827373635108
Q15233;H7C367;C9JYS8;C9IZL7;C9J4X2,Q15233;H7C367,19;10;9;7;3,19;10;9;7;3,18;9;9;6;3,Non-POU domain-containing octamer-binding protein,NONO,sp|Q15233|NONO_HUMAN Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4;tr|H7C367|H7C367_HUMAN Non-POU domain-containing octamer-binding protein (Fragment) OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=8,19,18,49.3,20.1502877510273,23.1294182381092,31.3385175881154,30.9944916638216
P22234;E9PBS1;D6RF62,P22234;E9PBS1;D6RF62,18;17;13,18;17;13,18;17;13,Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase,PAICS,sp|P22234|PUR6_HUMAN Multifunctional protein ADE2 OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=3;tr|E9PBS1|E9PBS1_HUMAN Multifunctional protein ADE2 (Fragment) OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=1;tr|D6RF62|D6RF62_HUMAN Multifunctional protein ADE2 OS=Ho,18,18,43.3,4.03091735632192,4.10929759460997,29.7751913176779,29.6544273195268
Q13177;H7C1X3;H0YCG5;B1AKS5,Q13177,24;8;3;2,24;8;3;2,18;6;0;0,Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34,PAK2,sp|Q13177|PAK2_HUMAN Serine/threonine-protein kinase PAK 2 OS=Homo sapiens OX=9606 GN=PAK2 PE=1 SV=3,24,18,54.4,4.03091735632192,4.10929759460997,29.065430022911,28.9652118128346
Q8WX93;H0YA05;A0A3B3ISX8;H0Y952;D6RBB1;D6R9Z5;D6RBH5;D6R9F5;F8WA26,Q8WX93,18;5;5;3;2;1;1;1;1,18;5;5;3;2;1;1;1;1,18;5;5;3;2;1;1;1;1,Palladin,PALLD,sp|Q8WX93|PALLD_HUMAN Palladin OS=Homo sapiens OX=9606 GN=PALLD PE=1 SV=3,18,18,17.0,4.03091735632192,4.10929759460997,29.0156859984869,28.9129931443631
P50479;C9J542,P50479,18;6,18;6,18;6,PDZ and LIM domain protein 4,PDLIM4,sp|P50479|PDLI4_HUMAN PDZ and LIM domain protein 4 OS=Homo sapiens OX=9606 GN=PDLIM4 PE=1 SV=2,18,18,75.2,26.2739099667557,28.6474619398718,32.8073946986395,32.6830498647928
O60825;Q16875;F2Z2I2;Q5W015;Q5VX20;A0A1W2PR17;P16118;F6RAZ1;I1Z9G3;Q16877;F6XNB3;A0A1W2PNV9;H0Y483;Q4VBA9;Q66S35,O60825,18;3;3;3;3;3;2;2;2;1;1;1;1;1;1,18;3;3;3;3;3;2;2;2;1;1;1;1;1;1,18;3;3;3;3;3;2;2;2;1;1;1;1;1;1,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2;6-phosphofructo-2-kinase;Fructose-2,6-bisphosphatase",PFKFB2,"sp|O60825|F262_HUMAN 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2 OS=Homo sapiens OX=9606 GN=PFKFB2 PE=1 SV=2",18,18,38.2,4.03091735632192,4.10929759460997,28.4094886999039,28.1573062227902
Q13200;H7C1H2;C9JPC0;H7C2Q3;F8WBS8,Q13200,18;6;6;5;2,18;6;6;5;2,18;6;6;5;2,26S proteasome non-ATPase regulatory subunit 2,PSMD2,sp|Q13200|PSMD2_HUMAN 26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=3,18,18,26.2,4.03091735632192,4.10929759460997,27.6685116212043,28.0700963707464
P54136;E5RJM9;E5RH09,P54136,18;2;1,18;2;1,18;2;1,"Arginine--tRNA ligase, cytoplasmic",RARS,"sp|P54136|SYRC_HUMAN Arginine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=RARS1 PE=1 SV=2",18,18,34.1,21.2987718699814,20.7390883613941,28.6595570739353,28.5970110856528
Q9H6T3,Q9H6T3,18,18,18,RNA polymerase II-associated protein 3,RPAP3,sp|Q9H6T3|RPAP3_HUMAN RNA polymerase II-associated protein 3 OS=Homo sapiens OX=9606 GN=RPAP3 PE=1 SV=2,18,18,32.3,22.0518276975779,23.3519162219771,29.3777420735025,29.3483660969302
Q9UQR0;B4DRC2;H0Y6S1,Q9UQR0;B4DRC2,18;9;3,18;9;3,18;9;3,Sex comb on midleg-like protein 2,SCML2,sp|Q9UQR0|SCML2_HUMAN Sex comb on midleg-like protein 2 OS=Homo sapiens OX=9606 GN=SCML2 PE=1 SV=1;tr|B4DRC2|B4DRC2_HUMAN Sex comb on midleg-like protein 2 OS=Homo sapiens OX=9606 GN=SCML2 PE=1 SV=1,18,18,35.7,4.03091735632192,4.10929759460997,28.858072131193,28.6286403829969
Q9P270;D6RIF6;H0Y9L2,Q9P270;D6RIF6,18;9;3,18;9;3,18;9;3,SLAIN motif-containing protein 2,SLAIN2,sp|Q9P270|SLAI2_HUMAN SLAIN motif-containing protein 2 OS=Homo sapiens OX=9606 GN=SLAIN2 PE=1 SV=2;tr|D6RIF6|D6RIF6_HUMAN SLAIN motif-containing protein 2 OS=Homo sapiens OX=9606 GN=SLAIN2 PE=1 SV=1,18,18,44.2,4.03091735632192,4.10929759460997,28.9958263130442,28.4770736700152
Q92797;A0A087WUE9;M0R3C7;M0R180;M0QXP5;M0R033;M0R1C2;M0R039,Q92797;A0A087WUE9;M0R3C7,18;14;10;3;3;2;2;1,18;14;10;3;3;2;2;1,18;14;10;3;3;2;2;1,Symplekin,SYMPK,sp|Q92797|SYMPK_HUMAN Symplekin OS=Homo sapiens OX=9606 GN=SYMPK PE=1 SV=2;tr|A0A087WUE9|A0A087WUE9_HUMAN Symplekin OS=Homo sapiens OX=9606 GN=SYMPK PE=1 SV=1;tr|M0R3C7|M0R3C7_HUMAN Symplekin OS=Homo sapiens OX=9606 GN=SYMPK PE=1 SV=1,18,18,20.0,4.03091735632192,4.10929759460997,27.6075256022659,27.5132964107787
Q9C0D5,Q9C0D5,18,18,18,Protein TANC1,TANC1,sp|Q9C0D5|TANC1_HUMAN Protein TANC1 OS=Homo sapiens OX=9606 GN=TANC1 PE=1 SV=3,18,18,12.4,4.03091735632192,4.10929759460997,26.9337084819517,27.2921962155171
Q96K76,Q96K76,18,18,18,Ubiquitin carboxyl-terminal hydrolase 47,USP47,sp|Q96K76|UBP47_HUMAN Ubiquitin carboxyl-terminal hydrolase 47 OS=Homo sapiens OX=9606 GN=USP47 PE=1 SV=3,18,18,16.6,4.03091735632192,4.10929759460997,27.7574177838503,28.0249068988567
O00203;Q13367;A0A2R8Y2A8;A0A590UKC4;A0A5F9UJV3;A0A590UJ60;A0A590UJW5;A0A590UK04;A0A590UJU0;A0A590UKD3;F5GWU4;A0A590UK30;A0A590UJE5;H0YBD0;A0A590UK69;A0A590UJ44;A0A590UJU7;F5GYB0,O00203,19;3;3;3;3;3;3;2;2;2;2;1;1;1;1;1;1;1,19;3;3;3;3;3;3;2;2;2;2;1;1;1;1;1;1;1,19;3;3;3;3;3;3;2;2;2;2;1;1;1;1;1;1;1,AP-3 complex subunit beta-1,AP3B1,sp|O00203|AP3B1_HUMAN AP-3 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP3B1 PE=1 SV=3,19,19,21.8,4.03091735632192,4.10929759460997,27.9656521959396,27.4970895873912
Q9HCK8;A0A2R8Y840;H0YJG4;A0A2R8Y4P3;A0A2R8YFT4;A0A2R8Y808;G3V2T9;A0A2R8YFI9;H0YJA4;C9JFU2;H7C294;O14646;O14647;A0A1B0GTU9,Q9HCK8;A0A2R8Y840;H0YJG4,26;21;17;12;8;8;3;3;2;2;2;1;1;1,21;16;12;11;8;8;3;2;2;1;1;0;0;0,19;14;10;10;8;8;3;2;2;0;0;0;0;0,Chromodomain-helicase-DNA-binding protein 8,CHD8,sp|Q9HCK8|CHD8_HUMAN Chromodomain-helicase-DNA-binding protein 8 OS=Homo sapiens OX=9606 GN=CHD8 PE=1 SV=5;tr|A0A2R8Y840|A0A2R8Y840_HUMAN Chromodomain-helicase-DNA-binding protein 8 (Fragment) OS=Homo sapiens OX=9606 GN=CHD8 PE=1 SV=1;tr|H0YJG4|H0YJG4_HUMA,26,19,13.3,4.03091735632192,4.10929759460997,28.1461791142328,28.0878539374828
Q8IWX8;J3QK89,Q8IWX8;J3QK89,19;19,19;19,19;19,Calcium homeostasis endoplasmic reticulum protein,CHERP,sp|Q8IWX8|CHERP_HUMAN Calcium homeostasis endoplasmic reticulum protein OS=Homo sapiens OX=9606 GN=CHERP PE=1 SV=3;tr|J3QK89|J3QK89_HUMAN Calcium homeostasis endoplasmic reticulum protein OS=Homo sapiens OX=9606 GN=CHERP PE=1 SV=1,19,19,27.2,4.03091735632192,4.10929759460997,28.6121742355268,28.7421402040653
Q14677,Q14677,19,19,19,Clathrin interactor 1,CLINT1,sp|Q14677|EPN4_HUMAN Clathrin interactor 1 OS=Homo sapiens OX=9606 GN=CLINT1 PE=1 SV=1,19,19,33.1,4.03091735632192,4.10929759460997,30.1515840613615,30.3417018780505
P53618;E9PP73;E9PP63;E9PKQ1,P53618;E9PP73,19;11;3;3,19;11;3;3,19;11;3;3,Coatomer subunit beta,COPB1,sp|P53618|COPB_HUMAN Coatomer subunit beta OS=Homo sapiens OX=9606 GN=COPB1 PE=1 SV=3;tr|E9PP73|E9PP73_HUMAN Coatomer subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=COPB1 PE=1 SV=8,19,19,27.9,22.9207943315146,23.7892510449402,28.7382148510563,28.6611213397781
O60716;C9JZR2;A0A669KB05;A0A669KB62;H0YC95;E9PKL1,O60716;C9JZR2;A0A669KB05;A0A669KB62,19;19;17;16;3;3,19;19;17;16;3;3,19;19;17;16;3;3,Catenin delta-1,CTNND1,sp|O60716|CTND1_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=1;tr|C9JZR2|C9JZR2_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=2;tr|A0A669KB05|A0A669KB05_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=4 SV=1;,19,19,31.1,4.03091735632192,4.10929759460997,28.340110611621,27.8591095189136
Q66K64;K7ELE9;K7ERN0,Q66K64,19;9;4,19;9;4,19;9;4,DDB1- and CUL4-associated factor 15,DCAF15,sp|Q66K64|DCA15_HUMAN DDB1- and CUL4-associated factor 15 OS=Homo sapiens OX=9606 GN=DCAF15 PE=1 SV=1,19,19,33.2,29.5403039015491,30.5522466114596,4.54149659875415,4.45675807233791
