RBBP4_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
SCFD1,-0.1844051323,0.184804279963602,0,Q8WVM8;J3KNG4;G3V3K9;G3V4I1;G3V5F3;H0YJY1;G3V2M8,Q8WVM8;J3KNG4,4;2;1;1;1;1;1,4;2;1;1;1;1;1,4;2;1;1;1;1;1,Sec1 family domain-containing protein 1,SCFD1,sp|Q8WVM8|SCFD1_HUMAN Sec1 family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCFD1 PE=1 SV=4;tr|J3KNG4|J3KNG4_HUMAN Sec1 family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCFD1 PE=1 SV=1,4,4,12.3,642
ATXN2L,0.2540958239,0.515878720382179,0,Q8WWM7;H3BUF6;H3BSK9,Q8WWM7;H3BUF6,3;2;1,3;2;1,3;2;1,Ataxin-2-like protein,ATXN2L,sp|Q8WWM7|ATX2L_HUMAN Ataxin-2-like protein OS=Homo sapiens OX=9606 GN=ATXN2L PE=1 SV=2;tr|H3BUF6|H3BUF6_HUMAN Ataxin-2-like protein OS=Homo sapiens OX=9606 GN=ATXN2L PE=1 SV=1,3,3,3.9,1075
PALLD,-1.2842034647,0.000780781737424095,1,Q8WX93;A0A3B3ISX8;H0Y952;D6RBB1;H0YA05;F8WA26;Q86TC9;D6R9F5;A0A087WX60,Q8WX93,13;3;3;2;2;2;1;1;1,13;3;3;2;2;2;1;1;1,13;3;3;2;2;2;1;1;1,Palladin,PALLD,sp|Q8WX93|PALLD_HUMAN Palladin OS=Homo sapiens OX=9606 GN=PALLD PE=1 SV=3,13,13,9.6,1383
PSPC1,0.5272180934,0.201183933922979,0,Q8WXF1;X6RDA4,Q8WXF1;X6RDA4,6;5,6;5,6;5,Paraspeckle component 1,PSPC1,sp|Q8WXF1|PSPC1_HUMAN Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1;tr|X6RDA4|X6RDA4_HUMAN Paraspeckle component 1 (Fragment) OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1,6,6,16.8,523
DYX1C1,-0.3835546408,0.0267700136302539,0,Q8WXU2,Q8WXU2,1,1,1,Dyslexia susceptibility 1 candidate gene 1 protein,DYX1C1,"sp|Q8WXU2|DAAF4_HUMAN Dynein assembly factor 4, axonemal OS=Homo sapiens OX=9606 GN=DNAAF4 PE=1 SV=2",1,1,1.7,420
H1FX,-0.1817411915,0.393334497624163,0,Q92522,Q92522,6,6,6,Histone H1x,H1FX,sp|Q92522|H1X_HUMAN Histone H1.10 OS=Homo sapiens OX=9606 GN=H1-10 PE=1 SV=1,6,6,28.6,213
CCT6B,-0.3455921419,0.042672854516028,0,Q92526,Q92526,7,1,1,T-complex protein 1 subunit zeta-2,CCT6B,sp|Q92526|TCPW_HUMAN T-complex protein 1 subunit zeta-2 OS=Homo sapiens OX=9606 GN=CCT6B PE=1 SV=5,7,1,10.4,530
HSPH1,-0.4060855206,0.0196446145499172,0,Q92598;R4GN69,Q92598,27;8,25;8,7;5,Heat shock protein 105 kDa,HSPH1,sp|Q92598|HS105_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,27,7,32.2,858
GCN1L1,0.3981040401,0.0674416485677751,0,Q92616,Q92616,20,20,20,Translational activator GCN1,GCN1L1,sp|Q92616|GCN1_HUMAN eIF-2-alpha kinase activator GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=6,20,20,8.9,2671
TFG,-0.3646548292,0.223911980353612,0,Q92734,Q92734,1,1,1,Protein TFG,TFG,sp|Q92734|TFG_HUMAN Protein TFG OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=2,1,1,4.2,400
RAD50,-0.6086175761,0.0245287089440929,0,Q92878;A0A1W2PQ90;A0A494C1B7;E7ESD9;A0A494BZX5;A0A494C122;A0A494C0Y7;E7EN38;A0A494BZW0;C9JNH8;E9PM98;H7C0P8,Q92878;A0A1W2PQ90;A0A494C1B7;E7ESD9;A0A494BZX5;A0A494C122;A0A494C0Y7;E7EN38,8;7;6;5;5;5;4;4;1;1;1;1,8;7;6;5;5;5;4;4;1;1;1;1,8;7;6;5;5;5;4;4;1;1;1;1,DNA repair protein RAD50,RAD50,sp|Q92878|RAD50_HUMAN DNA repair protein RAD50 OS=Homo sapiens OX=9606 GN=RAD50 PE=1 SV=1;tr|A0A1W2PQ90|A0A1W2PQ90_HUMAN Zinc-hook domain-containing protein OS=Homo sapiens OX=9606 PE=4 SV=2;tr|A0A494C1B7|A0A494C1B7_HUMAN DNA repair protein RAD50 (Fragment,8,8,7.5,1312
UFD1L,0.099146721,0.435262420941266,0,Q92890;C9IZG3;C9J6N9,Q92890,5;2;1,5;2;1,5;2;1,Ubiquitin fusion degradation protein 1 homolog,UFD1L,sp|Q92890|UFD1_HUMAN Ubiquitin recognition factor in ER-associated degradation protein 1 OS=Homo sapiens OX=9606 GN=UFD1 PE=1 SV=3,5,5,17.3,307
UPF1,0.0247700173,0.881456719817156,0,Q92900,Q92900,12,12,12,Regulator of nonsense transcripts 1,UPF1,sp|Q92900|RENT1_HUMAN Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2,12,12,10.8,1129
SMARCC1,-0.4849970773,0.0111186991676889,0,Q92922;F8WE13,Q92922,10;2,10;2,5;2,SWI/SNF complex subunit SMARCC1,SMARCC1,sp|Q92922|SMRC1_HUMAN SWI/SNF complex subunit SMARCC1 OS=Homo sapiens OX=9606 GN=SMARCC1 PE=1 SV=3,10,5,9,1105
TNPO1,-0.2218806821,0.198470982266239,0,Q92973;O14787;K7ENW1;K7ESC1;E7EW37;S4R398;A0A075B780,Q92973,9;3;2;2;2;2;2,9;3;2;2;2;2;2,9;3;2;2;2;2;2,Transportin-1,TNPO1,sp|Q92973|TNPO1_HUMAN Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2,9,9,15.3,898
EMG1,-0.0926939852,0.663747875445174,0,Q92979;V9GYP5;A0A087WWQ2;A0A087WVM7,Q92979;V9GYP5;A0A087WWQ2,4;3;3;1,4;3;3;1,4;3;3;1,Ribosomal RNA small subunit methyltransferase NEP1,EMG1,sp|Q92979|NEP1_HUMAN Ribosomal RNA small subunit methyltransferase NEP1 OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=4;tr|V9GYP5|V9GYP5_HUMAN Ribosomal RNA small subunit methyltransferase NEP1 (Fragment) OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=2;tr|A0A087WWQ2|A,4,4,18.9,244
HIST1H2AC;HIST3H2A;HIST1H2AB,0.1563993113,0.427543194489395,0,Q93077;Q7L7L0;P04908;A0A3B3IS11,Q93077;Q7L7L0;P04908;A0A3B3IS11,15;14;14;9,2;2;2;0,2;2;2;0,Histone H2A type 1-C;Histone H2A type 3;Histone H2A type 1-B/E,HIST1H2AC;HIST3H2A;HIST1H2AB,sp|Q93077|H2A1C_HUMAN Histone H2A type 1-C OS=Homo sapiens OX=9606 GN=H2AC6 PE=1 SV=3;sp|Q7L7L0|H2A3_HUMAN Histone H2A type 3 OS=Homo sapiens OX=9606 GN=H2AW PE=1 SV=3;sp|P04908|H2A1B_HUMAN Histone H2A type 1-B/E OS=Homo sapiens OX=9606 GN=H2AC4 PE=1 SV=2;,15,2,78.5,130
MYDGF,-0.1394358132,0.348443500722359,0,Q969H8;M0QXF7;M0QYN0,Q969H8,7;3;3,7;3;3,7;3;3,Myeloid-derived growth factor,MYDGF,sp|Q969H8|MYDGF_HUMAN Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1,7,7,28.9,173
TBRG4,-0.0447342828,0.890093981134272,0,Q969Z0;C9J7P5;C9IZN7,Q969Z0,3;1;1,3;1;1,3;1;1,Protein TBRG4,TBRG4,sp|Q969Z0|FAKD4_HUMAN FAST kinase domain-containing protein 4 OS=Homo sapiens OX=9606 GN=TBRG4 PE=1 SV=1,3,3,4.6,631
LRRC59,0.1574264442,0.236531029065636,0,Q96AG4,Q96AG4,13,13,13,Leucine-rich repeat-containing protein 59,LRRC59,sp|Q96AG4|LRC59_HUMAN Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1,13,13,36.5,307
FKBP10,0.3075803195,0.0570799392180257,0,Q96AY3;K7ESG6;C9JPC3;K7ELI6;H0Y827,Q96AY3;K7ESG6,5;3;1;1;1,5;3;1;1;1,5;3;1;1;1,Peptidyl-prolyl cis-trans isomerase FKBP10;Peptidyl-prolyl cis-trans isomerase,FKBP10,sp|Q96AY3|FKB10_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP10 OS=Homo sapiens OX=9606 GN=FKBP10 PE=1 SV=1;tr|K7ESG6|K7ESG6_HUMAN Peptidylprolyl isomerase (Fragment) OS=Homo sapiens OX=9606 GN=FKBP10 PE=1 SV=1,5,5,10.7,582
COA7,-0.4340720103,0.0425413771501722,0,Q96BR5,Q96BR5,2,2,2,Cytochrome c oxidase assembly factor 7,COA7,sp|Q96BR5|COA7_HUMAN Cytochrome c oxidase assembly factor 7 OS=Homo sapiens OX=9606 GN=COA7 PE=1 SV=2,2,2,10.4,231
FAM136A,0.6376149659,0.0112262557025477,0,Q96C01;E7EQY1;C9J2Y4,Q96C01;E7EQY1,6;4;2,6;4;2,6;4;2,Protein FAM136A,FAM136A,sp|Q96C01|F136A_HUMAN Protein FAM136A OS=Homo sapiens OX=9606 GN=FAM136A PE=1 SV=1;tr|E7EQY1|E7EQY1_HUMAN Protein FAM136A OS=Homo sapiens OX=9606 GN=FAM136A PE=1 SV=1,6,6,26.1,138
SEH1L,-0.9157117533,0.00452721393038979,0,Q96EE3;K7ELV2;K7ENI5;K7EP88;K7EPZ5,Q96EE3;K7ELV2;K7ENI5;K7EP88,4;3;2;2;1,4;3;2;2;1,4;3;2;2;1,Nucleoporin SEH1,SEH1L,sp|Q96EE3|SEH1_HUMAN Nucleoporin SEH1 OS=Homo sapiens OX=9606 GN=SEH1L PE=1 SV=3;tr|K7ELV2|K7ELV2_HUMAN Nucleoporin SEH1 (Fragment) OS=Homo sapiens OX=9606 GN=SEH1L PE=1 SV=1;tr|K7ENI5|K7ENI5_HUMAN Nucleoporin SEH1 (Fragment) OS=Homo sapiens OX=9606 GN=SEH,4,4,16.1,360
ERO1L,-0.1775158086,0.404953107703293,0,Q96HE7;G3V3E6;G3V503;G3V5B3,Q96HE7;G3V3E6,5;3;2;2,5;3;2;2,5;3;2;2,ERO1-like protein alpha,ERO1L,sp|Q96HE7|ERO1A_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=2;tr|G3V3E6|G3V3E6_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=1,5,5,14.7,468
PGAM5,-0.3768263411,0.0557822649811,0,Q96HS1;F5GXG4,Q96HS1,9;4,9;4,9;4,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",PGAM5,"sp|Q96HS1|PGAM5_HUMAN Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens OX=9606 GN=PGAM5 PE=1 SV=2",9,9,38.4,289
FUBP3,0.3221519999,0.0747143110103042,0,Q96I24;A0A494C1K6,Q96I24,10;1,8;1,8;1,Far upstream element-binding protein 3,FUBP3,sp|Q96I24|FUBP3_HUMAN Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2,10,8,24.7,572
ABHD14B,-0.0444860107,0.733215754621195,0,Q96IU4;F8W9U3;B4DQI4,Q96IU4;F8W9U3;B4DQI4,6;5;4,6;5;4,6;5;4,Alpha/beta hydrolase domain-containing protein 14B,ABHD14B,sp|Q96IU4|ABHEB_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|F8W9U3|F8W9U3_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|B4DQI4|B4DQI4_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1,6,6,41,210
PBK,-0.0950091126,0.631763955421496,0,Q96KB5;E5RFX4;E5RIE1,Q96KB5;E5RFX4,9;7;2,9;7;2,9;7;2,Lymphokine-activated killer T-cell-originated protein kinase,PBK,sp|Q96KB5|TOPK_HUMAN Lymphokine-activated killer T-cell-originated protein kinase OS=Homo sapiens OX=9606 GN=PBK PE=1 SV=3;tr|E5RFX4|E5RFX4_HUMAN Lymphokine-activated killer T-cell-originated protein kinase (Fragment) OS=Homo sapiens OX=9606 GN=PBK PE=1 SV,9,9,32,322
CNDP2,-0.0533192809,0.658249768601033,0,Q96KP4;J3QKT2;J3KSV5;A0A087WYZ1;J3KSS4;J3QQN6;J3QR27;J3QLU1;J3QKQ0;J3QRD0;J3QRA8;J3QL02;J3QRP4;A0A087WVS2;J3QRH4;J3KRD5,Q96KP4,13;6;5;5;4;4;4;4;4;4;4;4;2;2;2;1,13;6;5;5;4;4;4;4;4;4;4;4;2;2;2;1,13;6;5;5;4;4;4;4;4;4;4;4;2;2;2;1,Cytosolic non-specific dipeptidase,CNDP2,sp|Q96KP4|CNDP2_HUMAN Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2,13,13,39.8,475
PRRC1,0.11437555420000001,0.443118372472095,0,Q96M27,Q96M27,4,4,4,Protein PRRC1,PRRC1,sp|Q96M27|PRRC1_HUMAN Protein PRRC1 OS=Homo sapiens OX=9606 GN=PRRC1 PE=1 SV=1,4,4,9.4,445
DOCK7,0.8231193992,0.406221529350981,0,Q96N67;A0A0U1RRC1;A0A1B0GWE0;A0A0U1RQG7;A0A0U1RQJ5;A0A1B0GUE9,Q96N67;A0A0U1RRC1;A0A1B0GWE0,4;2;2;1;1;1,4;2;2;1;1;1,4;2;2;1;1;1,Dedicator of cytokinesis protein 7,DOCK7,sp|Q96N67|DOCK7_HUMAN Dedicator of cytokinesis protein 7 OS=Homo sapiens OX=9606 GN=DOCK7 PE=1 SV=4;tr|A0A0U1RRC1|A0A0U1RRC1_HUMAN Dedicator of cytokinesis protein 7 (Fragment) OS=Homo sapiens OX=9606 GN=DOCK7 PE=1 SV=1;tr|A0A1B0GWE0|A0A1B0GWE0_HUMAN Dedic,4,4,3.1,2140
RBM14,0.101279045,0.422234278960844,0,Q96PK6;A0A0A6YYI9;F8WDX3;A0A0A0MSL8;B8ZZ74,Q96PK6,18;5;5;5;5,18;5;5;5;5,18;5;5;5;5,RNA-binding protein 14,RBM14,sp|Q96PK6|RBM14_HUMAN RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2,18,18,29.7,669
VPS35,-0.0999849692,0.706010823772835,0,Q96QK1;I3L4S0;A0A1W2PP10;A0A3B3ITD4,Q96QK1,7;1;1;1,7;1;1;1,7;1;1;1,Vacuolar protein sorting-associated protein 35,VPS35,sp|Q96QK1|VPS35_HUMAN Vacuolar protein sorting-associated protein 35 OS=Homo sapiens OX=9606 GN=VPS35 PE=1 SV=2,7,7,12.1,796
GFM1,-1.3329566343,0.0687637348696132,0,Q96RP9;F8WAU4;C9IZ01,Q96RP9;F8WAU4;C9IZ01,7;5;5,7;5;5,7;5;5,"Elongation factor G, mitochondrial",GFM1,"sp|Q96RP9|EFGM_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=2;tr|F8WAU4|F8WAU4_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=1;tr|C9IZ01|C9IZ01_HUMAN Elongation factor G, mitochondrial ",7,7,12.3,751
CDC5L,-0.3092387077,0.152358838112074,0,Q99459,Q99459,8,8,8,Cell division cycle 5-like protein,CDC5L,sp|Q99459|CDC5L_HUMAN Cell division cycle 5-like protein OS=Homo sapiens OX=9606 GN=CDC5L PE=1 SV=2,8,8,10.6,802
PSMD1,0.1007938467,0.705769291385611,0,Q99460;A0A087WW66;H7C378;C9J9M4;F8WCE3;H7BZR6,Q99460;A0A087WW66,10;9;4;2;1;1,10;9;4;2;1;1,10;9;4;2;1;1,26S proteasome non-ATPase regulatory subunit 1,PSMD1,sp|Q99460|PSMD1_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2;tr|A0A087WW66|A0A087WW66_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=1,10,10,12.9,953
VAT1,-0.2239013396,0.257135536896817,0,Q99536;K7ESA3;K7ERT7;K7ENX2;K7EM19;K7EJM4,Q99536,13;6;6;2;2;1,13;6;6;2;2;1,13;6;6;2;2;1,Synaptic vesicle membrane protein VAT-1 homolog,VAT1,sp|Q99536|VAT1_HUMAN Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2,13,13,31.6,393
PLIN2,-0.1954274454,0.55636039069841,0,Q99541;Q5SYF3;Q5SYF5;Q5SYF4,Q99541,9;2;2;2,9;2;2;2,9;2;2;2,Perilipin-2,PLIN2,sp|Q99541|PLIN2_HUMAN Perilipin-2 OS=Homo sapiens OX=9606 GN=PLIN2 PE=1 SV=2,9,9,31.1,437
S100A13,-0.3386866812,0.138652322759213,0,Q99584,Q99584,2,2,2,Protein S100-A13,S100A13,sp|Q99584|S10AD_HUMAN Protein S100-A13 OS=Homo sapiens OX=9606 GN=S100A13 PE=1 SV=1,2,2,10.2,98
EIF3C;EIF3CL,0.4115685675,0.0536232571921397,0,Q99613;B5ME19;H3BPE4,Q99613;B5ME19,15;13;1,15;13;1,15;13;1,Eukaryotic translation initiation factor 3 subunit C;Eukaryotic translation initiation factor 3 subunit C-like protein,EIF3C;EIF3CL,sp|Q99613|EIF3C_HUMAN Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens OX=9606 GN=EIF3C PE=1 SV=1;sp|B5ME19|EIFCL_HUMAN Eukaryotic translation initiation factor 3 subunit C-like protein OS=Homo sapiens OX=9606 GN=EIF3CL PE=1 SV=1,15,15,18,913
PHB2,0.2510467416,0.153626890190754,0,Q99623;J3KPX7;F5GY37;F5GWA7;F5H3X6;F5H0C5;F5H2D2;U3KPZ5,Q99623;J3KPX7;F5GY37;F5GWA7,36;34;33;23;17;10;8;2,36;34;33;23;17;10;8;2,36;34;33;23;17;10;8;2,Prohibitin-2,PHB2,sp|Q99623|PHB2_HUMAN Prohibitin-2 OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2;tr|J3KPX7|J3KPX7_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2;tr|F5GY37|F5GY37_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=1;tr|F5GWA7|F5GWA7_HUMAN Prohi,36,36,87,299
KIF2C,-0.5762149428,0.0128828329604888,0,Q99661;H0Y5Z9;Q5JR91;Q5JR89;Q8N4N8,Q99661,11;3;3;2;1,11;3;3;2;1,10;3;3;2;1,Kinesin-like protein KIF2C,KIF2C,sp|Q99661|KIF2C_HUMAN Kinesin-like protein KIF2C OS=Homo sapiens OX=9606 GN=KIF2C PE=1 SV=2,11,10,15.4,725
HSD17B10,0.2501807373,0.109404673382551,0,Q99714;Q5H928,Q99714;Q5H928,15;10,15;10,15;10,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,sp|Q99714|HCD2_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=3;tr|Q5H928|Q5H928_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=1,15,15,82.8,261
CCT7,-0.0620867509,0.588115426897795,0,Q99832;F8WAM2;F8WBP8;A0A0D9SG95,Q99832,39;9;2;1,39;9;2;1,39;9;2;1,T-complex protein 1 subunit eta,CCT7,sp|Q99832|TCPH_HUMAN T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2,39,39,67.2,543
HIST1H2BL,-0.4782969429,0.0135450966737961,0,Q99880,Q99880,24,3,2,Histone H2B type 1-L,HIST1H2BL,sp|Q99880|H2B1L_HUMAN Histone H2B type 1-L OS=Homo sapiens OX=9606 GN=H2BC13 PE=1 SV=3,24,2,90.5,126
NIPSNAP1,-0.120232848,0.433646505330623,0,Q9BPW8;H7C2U6;C9JDV8;F8WCR5,Q9BPW8,7;3;2;1,7;3;2;1,7;3;2;1,Protein NipSnap homolog 1,NIPSNAP1,sp|Q9BPW8|NIPS1_HUMAN Protein NipSnap homolog 1 OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1,7,7,32,284
ARPC5L,0.0652447488,0.592943723995388,0,Q9BPX5,Q9BPX5,1,1,1,Actin-related protein 2/3 complex subunit 5-like protein,ARPC5L,sp|Q9BPX5|ARP5L_HUMAN Actin-related protein 2/3 complex subunit 5-like protein OS=Homo sapiens OX=9606 GN=ARPC5L PE=1 SV=1,1,1,7.8,153
WDR77,0.9110158735,0.0513457251300547,0,Q9BQA1;H0Y711,Q9BQA1;H0Y711,4;2,4;2,4;2,Methylosome protein 50,WDR77,sp|Q9BQA1|MEP50_HUMAN Methylosome protein 50 OS=Homo sapiens OX=9606 GN=WDR77 PE=1 SV=1;tr|H0Y711|H0Y711_HUMAN Methylosome protein 50 (Fragment) OS=Homo sapiens OX=9606 GN=WDR77 PE=1 SV=1,4,4,11.1,342
MYBBP1A,1.8635349164,0.000331881942171159,1,Q9BQG0;I3L1L3,Q9BQG0;I3L1L3,7;5,7;5,7;5,Myb-binding protein 1A,MYBBP1A,sp|Q9BQG0|MBB1A_HUMAN Myb-binding protein 1A OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=2;tr|I3L1L3|I3L1L3_HUMAN Myb-binding protein 1A (Fragment) OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=1,7,7,7.9,1328
CORO1B,-0.3393233742,0.0675475686206448,0,Q9BR76;A0A087WW53;F5H390;F5H0D2,Q9BR76;A0A087WW53;F5H390,10;5;5;2,10;5;5;2,10;5;5;2,Coronin-1B;Coronin,CORO1B,sp|Q9BR76|COR1B_HUMAN Coronin-1B OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1;tr|A0A087WW53|A0A087WW53_HUMAN Coronin OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1;tr|F5H390|F5H390_HUMAN Coronin OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1,10,10,29.2,489
ERP44,-0.1583949073,0.229953988847652,0,Q9BS26,Q9BS26,11,11,11,Endoplasmic reticulum resident protein 44,ERP44,sp|Q9BS26|ERP44_HUMAN Endoplasmic reticulum resident protein 44 OS=Homo sapiens OX=9606 GN=ERP44 PE=1 SV=1,11,11,31.5,406
TACO1,1.3893176538,0.000682402068265891,1,Q9BSH4,Q9BSH4,2,2,2,Translational activator of cytochrome c oxidase 1,TACO1,sp|Q9BSH4|TACO1_HUMAN Translational activator of cytochrome c oxidase 1 OS=Homo sapiens OX=9606 GN=TACO1 PE=1 SV=1,2,2,7.7,297
ESYT1,-0.0519332898,0.780531681049051,0,Q9BSJ8;F8VZB1,Q9BSJ8,14;2,14;2,14;2,Extended synaptotagmin-1,ESYT1,sp|Q9BSJ8|ESYT1_HUMAN Extended synaptotagmin-1 OS=Homo sapiens OX=9606 GN=ESYT1 PE=1 SV=1,14,14,15.7,1104
TUBB6,0.5661646563,0.00500191039256269,0,Q9BUF5;K7ESM5;K7EL29;K7EN98;K7ESQ3;K7EQT3;K7EJ64;K7ERA8;K7EJZ4;K7EPE5;K7ES63,Q9BUF5;K7ESM5,28;20;7;7;6;6;6;6;6;6;3,20;12;7;7;6;6;6;6;6;6;2,17;9;7;7;6;6;6;6;6;6;2,Tubulin beta-6 chain,TUBB6,sp|Q9BUF5|TBB6_HUMAN Tubulin beta-6 chain OS=Homo sapiens OX=9606 GN=TUBB6 PE=1 SV=1;tr|K7ESM5|K7ESM5_HUMAN Tubulin beta chain (Fragment) OS=Homo sapiens OX=9606 GN=TUBB6 PE=1 SV=1,28,17,65.5,446
TUBB2B,0.4091637851,0.019968684322793,0,Q9BVA1,Q9BVA1,37,6,1,Tubulin beta-2B chain,TUBB2B,sp|Q9BVA1|TBB2B_HUMAN Tubulin beta-2B chain OS=Homo sapiens OX=9606 GN=TUBB2B PE=1 SV=1,37,1,65.8,445
PBDC1,0.7018370177,0.098923089109528,0,Q9BVG4,Q9BVG4,1,1,1,Protein PBDC1,PBDC1,sp|Q9BVG4|PBDC1_HUMAN Protein PBDC1 OS=Homo sapiens OX=9606 GN=PBDC1 PE=1 SV=1,1,1,4.3,233
TMED9,-0.118457882,0.600960511837037,0,Q9BVK6;F8W7F7,Q9BVK6,6;1,6;1,5;0,Transmembrane emp24 domain-containing protein 9,TMED9,sp|Q9BVK6|TMED9_HUMAN Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TMED9 PE=1 SV=2,6,5,23.4,235
GNL3,0.2970920396,0.187307598051913,0,Q9BVP2,Q9BVP2,7,7,7,Guanine nucleotide-binding protein-like 3,GNL3,sp|Q9BVP2|GNL3_HUMAN Guanine nucleotide-binding protein-like 3 OS=Homo sapiens OX=9606 GN=GNL3 PE=1 SV=2,7,7,13.1,549
RBM4;RBM4B,-0.454782643,0.0547897800952081,0,Q9BWF3;E9PB51;Q9BQ04;E9PLB0;E9PM61;D6R9K7;U3KQD5;J3QRR5,Q9BWF3;E9PB51;Q9BQ04;E9PLB0;E9PM61;D6R9K7;U3KQD5;J3QRR5,8;7;6;4;4;4;4;4,8;7;6;4;4;4;4;4,8;7;6;4;4;4;4;4,RNA-binding protein 4;RNA-binding protein 4B,RBM4;RBM4B,sp|Q9BWF3|RBM4_HUMAN RNA-binding protein 4 OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1;tr|E9PB51|E9PB51_HUMAN RNA-binding protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1;sp|Q9BQ04|RBM4B_HUMAN RNA-binding protein 4B OS=Homo sapiens OX=9606 GN=R,8,8,26.9,364
SF3B5,-0.416491665,0.02892129538237,0,Q9BWJ5,Q9BWJ5,4,4,4,Splicing factor 3B subunit 5,SF3B5,sp|Q9BWJ5|SF3B5_HUMAN Splicing factor 3B subunit 5 OS=Homo sapiens OX=9606 GN=SF3B5 PE=1 SV=1,4,4,59.3,86
HINT2,-0.6090671815,0.0145081415263869,0,Q9BX68,Q9BX68,2,2,2,"Histidine triad nucleotide-binding protein 2, mitochondrial",HINT2,"sp|Q9BX68|HINT2_HUMAN Histidine triad nucleotide-binding protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=HINT2 PE=1 SV=1",2,2,19,163
