Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity TOR1AIP2-N1,Intensity TOR1AIP2-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
P40429;M0QZU1;A0A096LPE0;Q8J015;M0QYS1;Q6NVV1,P40429;M0QZU1;A0A096LPE0;Q8J015;M0QYS1;Q6NVV1,2;1;1;1;1;1,2;1;1;1;1;1,2;1;1;1;1;1,60S ribosomal protein L13a;Putative 60S ribosomal protein L13a protein RPL13AP3,RPL13A;RPL13a;RPL13AP3,sp|P40429|RL13A_HUMAN 60S ribosomal protein L13a OS=Homo sapiens OX=9606 GN=RPL13A PE=1 SV=2;tr|M0QZU1|M0QZU1_HUMAN 60S ribosomal protein L13a OS=Homo sapiens OX=9606 GN=RPL13A PE=1 SV=1;tr|A0A096LPE0|A0A096LPE0_HUMAN 60S ribosomal protein L13a OS=Homo sap,2,2,10.8,21.8349076996812,23.528861360362,4.49585555904608,4.40302638284169
P50914;E7EPB3,P50914;E7EPB3,2;2,2;2,2;2,60S ribosomal protein L14,RPL14,sp|P50914|RL14_HUMAN 60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=4;tr|E7EPB3|E7EPB3_HUMAN 60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=1,2,2,11.2,22.6143444483103,24.9139689774927,24.7647622767941,23.9025142293431
P61313;A0A2R8YEM3;E7EQV9;E7ENU7;E7EX53;A0A2R8Y738,P61313;A0A2R8YEM3;E7EQV9;E7ENU7;E7EX53;A0A2R8Y738,5;5;5;4;3;3,5;5;5;4;3;3,5;5;5;4;3;3,60S ribosomal protein L15;Ribosomal protein L15,RPL15,sp|P61313|RL15_HUMAN 60S ribosomal protein L15 OS=Homo sapiens OX=9606 GN=RPL15 PE=1 SV=2;tr|A0A2R8YEM3|A0A2R8YEM3_HUMAN Ribosomal protein L15 (Fragment) OS=Homo sapiens OX=9606 GN=RPL15 PE=1 SV=1;tr|E7EQV9|E7EQV9_HUMAN Ribosomal protein L15 (Fragment) OS=,5,5,27.0,22.0064402131011,25.692614437584,24.8998436795629,25.1051757550813
P18621;J3KRB3;A0A087WWH0;J3QS96;A0A087WXM6;J3QQT2;J3QLC8;J3KRX5;A0A0A0MRF8;A0A0A6YYL6;A0A087WY81,P18621;J3KRB3;A0A087WWH0;J3QS96;A0A087WXM6;J3QQT2;J3QLC8;J3KRX5;A0A0A0MRF8;A0A0A6YYL6;A0A087WY81,2;2;2;2;2;2;2;2;2;2;1,2;2;2;2;2;2;2;2;2;2;1,2;2;2;2;2;2;2;2;2;2;1,60S ribosomal protein L17,RPL17;RPL17-C18orf32,sp|P18621|RL17_HUMAN 60S ribosomal protein L17 OS=Homo sapiens OX=9606 GN=RPL17 PE=1 SV=3;tr|J3KRB3|J3KRB3_HUMAN 60S ribosomal protein L17 (Fragment) OS=Homo sapiens OX=9606 GN=RPL17 PE=1 SV=3;tr|A0A087WWH0|A0A087WWH0_HUMAN 60S ribosomal protein L17 (Fragm,2,2,14.7,22.2707037678778,24.7056703507448,23.7676946875591,23.7049319946485
Q07020;G3V203;H0YHA7;J3QQ67;F8VYV2;A0A075B7A0;F8VUA6,Q07020;G3V203;H0YHA7;J3QQ67;F8VYV2;A0A075B7A0;F8VUA6,4;4;4;4;3;3;2,4;4;4;4;3;3;2,4;4;4;4;3;3;2,60S ribosomal protein L18,RPL18,sp|Q07020|RL18_HUMAN 60S ribosomal protein L18 OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=2;tr|G3V203|G3V203_HUMAN 60S ribosomal protein L18 OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=1;tr|H0YHA7|H0YHA7_HUMAN 60S ribosomal protein L18 (Fragment) OS=Homo sapien,4,4,20.2,21.7933902418898,25.492436343569,24.3895567710918,22.7629999650741
Q02543;M0R3D6;M0R1A7;M0R117;M0R0P7,Q02543;M0R3D6;M0R1A7;M0R117,3;3;3;3;1,3;3;3;3;1,3;3;3;3;1,60S ribosomal protein L18a,RPL18A,sp|Q02543|RL18A_HUMAN 60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=2;tr|M0R3D6|M0R3D6_HUMAN 60S ribosomal protein L18a (Fragment) OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=1;tr|M0R1A7|M0R1A7_HUMAN 60S ribosomal protein L18a OS=Homo,3,3,14.8,22.1894667896246,23.8938399462174,24.6520659398065,24.1108407430257
P84098;J3QR09;J3KTE4,P84098;J3QR09;J3KTE4,3;3;3,3;3;3,3;3;3,60S ribosomal protein L19;Ribosomal protein L19,RPL19,sp|P84098|RL19_HUMAN 60S ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1;tr|J3QR09|J3QR09_HUMAN Ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1;tr|J3KTE4|J3KTE4_HUMAN Ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19,3,3,17.9,22.1050663868149,23.7971905025005,25.2017610928108,26.0794450689574
P83731;C9JXB8;C9JNW5,P83731;C9JXB8;C9JNW5,5;5;5,5;5;5,5;5;5,60S ribosomal protein L24,RPL24,sp|P83731|RL24_HUMAN 60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1;tr|C9JXB8|C9JXB8_HUMAN 60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1;tr|C9JNW5|C9JNW5_HUMAN 60S ribosomal protein L24 OS=Homo sapiens OX=9606 G,5,5,26.8,21.6079217208011,25.3767986649653,27.4191674640474,27.2580879411878
P61254;Q9UNX3;J3QRI7;J3QQQ9;J3QQV1;E5RIT6;J3QRC4;J3KS10,P61254;Q9UNX3;J3QRI7;J3QQQ9;J3QQV1;E5RIT6;J3QRC4;J3KS10,2;2;2;2;2;2;2;1,2;2;2;2;2;2;2;1,2;2;2;2;2;2;2;1,60S ribosomal protein L26;60S ribosomal protein L26-like 1,RPL26;RPL26L1,sp|P61254|RL26_HUMAN 60S ribosomal protein L26 OS=Homo sapiens OX=9606 GN=RPL26 PE=1 SV=1;sp|Q9UNX3|RL26L_HUMAN 60S ribosomal protein L26-like 1 OS=Homo sapiens OX=9606 GN=RPL26L1 PE=1 SV=1;tr|J3QRI7|J3QRI7_HUMAN 60S ribosomal protein L26 (Fragment) OS=Hom,2,2,14.5,21.7833997211985,20.9601377215209,23.37238791639,23.5478218774027
P61353;K7ELC7;K7EQQ9;K7ERY7,P61353;K7ELC7,5;4;1;1,5;4;1;1,5;4;1;1,60S ribosomal protein L27,RPL27,sp|P61353|RL27_HUMAN 60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2;tr|K7ELC7|K7ELC7_HUMAN 60S ribosomal protein L27 (Fragment) OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=1,5,5,41.9,21.6658996327766,22.717370184648,24.62466517971,24.9864170463198
E9PJD9;P46776;E9PLL6;E9PLX7,E9PJD9;P46776;E9PLL6;E9PLX7,2;1;1;1,2;1;1;1,2;1;1;1,60S ribosomal protein L27a,RPL27A,tr|E9PJD9|E9PJD9_HUMAN 60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=1;sp|P46776|RL27A_HUMAN 60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=2;tr|E9PLL6|E9PLL6_HUMAN 60S ribosomal protein L27a OS=Homo sapiens OX=,2,2,20.9,22.3388576267379,24.7778111344337,25.0233326544212,24.2866553309925
A0A3B3ITT5;P47914,A0A3B3ITT5;P47914,2;1,2;1,2;1,60S ribosomal protein L29,RPL29,tr|A0A3B3ITT5|A0A3B3ITT5_HUMAN 60S ribosomal protein L29 OS=Homo sapiens OX=9606 GN=RPL29 PE=1 SV=1;sp|P47914|RL29_HUMAN 60S ribosomal protein L29 OS=Homo sapiens OX=9606 GN=RPL29 PE=1 SV=2,2,2,22.2,4.17208717402692,4.1631440863452,26.6528044998959,23.697209392305
P62888;E5RI99;E5RJH3;A0A0C4DH44,P62888;E5RI99;E5RJH3;A0A0C4DH44,2;2;1;1,2;2;1;1,2;2;1;1,60S ribosomal protein L30,RPL30,sp|P62888|RL30_HUMAN 60S ribosomal protein L30 OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=2;tr|E5RI99|E5RI99_HUMAN 60S ribosomal protein L30 (Fragment) OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=1;tr|E5RJH3|E5RJH3_HUMAN 60S ribosomal protein L30 OS=Homo sapien,2,2,16.5,21.6916908683946,23.3786187247814,23.808232847434,24.0262894140658
P36578;H3BM89;H3BU31;H3BTP7,P36578;H3BM89,9;6;4;3,9;6;4;3,9;6;4;3,60S ribosomal protein L4,RPL4,sp|P36578|RL4_HUMAN 60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5;tr|H3BM89|H3BM89_HUMAN 60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=1,9,9,22.7,22.0545101767031,26.1407294671261,26.4426253996269,26.3854811729681
Q02878;F8VZ45;U3KQR5;F8VR69;F8VZA3;F8VWR1;F8VU16,Q02878;F8VZ45;U3KQR5,6;3;3;2;1;1;1,6;3;3;2;1;1;1,6;3;3;2;1;1;1,60S ribosomal protein L6,RPL6,sp|Q02878|RL6_HUMAN 60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3;tr|F8VZ45|F8VZ45_HUMAN 60S ribosomal protein L6 (Fragment) OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=1;tr|U3KQR5|U3KQR5_HUMAN 60S ribosomal protein L6 (Fragment) OS=Homo s,6,6,23.6,21.1881565789742,25.19197066235,26.0762064205626,25.6044181709784
P18124;A8MUD9,P18124;A8MUD9,3;3,3;3,3;3,60S ribosomal protein L7,RPL7,sp|P18124|RL7_HUMAN 60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1;tr|A8MUD9|A8MUD9_HUMAN 60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1,3,3,17.7,22.3316480411373,24.7701674326947,22.2806223995386,22.0572527296134
P62424;Q5T8U2;Q5T8U3,P62424;Q5T8U2;Q5T8U3,5;4;3,5;4;3,5;4;3,60S ribosomal protein L7a,RPL7A,sp|P62424|RL7A_HUMAN 60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2;tr|Q5T8U2|Q5T8U2_HUMAN 60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=1;tr|Q5T8U3|Q5T8U3_HUMAN 60S ribosomal protein L7a (Fragment) OS=Homo sapien,5,5,19.2,22.2269207741249,25.1270342874047,21.9154286412478,22.2257628790835
P62917;E9PKZ0;G3V1A1;E9PKU4;E9PP36,P62917;E9PKZ0;G3V1A1;E9PKU4,3;3;2;2;1,3;3;2;2;1,3;3;2;2;1,60S ribosomal protein L8,RPL8,sp|P62917|RL8_HUMAN 60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=2;tr|E9PKZ0|E9PKZ0_HUMAN 60S ribosomal protein L8 (Fragment) OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=1;tr|G3V1A1|G3V1A1_HUMAN 60S ribosomal protein L8 OS=Homo sapiens OX=9,3,3,13.6,21.6195502132434,20.793523933469,24.5482203278047,24.3619207561046
P32969;H0Y9R4;D6RAN4;A0A2R8Y5Y7;H0Y9V9;E7ESE0,P32969;H0Y9R4;D6RAN4;A0A2R8Y5Y7;H0Y9V9;E7ESE0,2;2;2;2;1;1,2;2;2;2;1;1,2;2;2;2;1;1,60S ribosomal protein L9,RPL9,sp|P32969|RL9_HUMAN 60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1;tr|H0Y9R4|H0Y9R4_HUMAN 60S ribosomal protein L9 (Fragment) OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=2;tr|D6RAN4|D6RAN4_HUMAN 60S ribosomal protein L9 (Fragment) OS=Homo s,2,2,10.9,22.3735093280597,24.1991792717329,4.49585555904608,4.40302638284169
P05388;Q8NHW5;G3V210;F8VU65;F8VWS0;F8VQY6;F8VPE8;F8VRK7;F8VW21;F8VS58;F8VZS0;F8VWV4,P05388;Q8NHW5;G3V210;F8VU65;F8VWS0;F8VQY6;F8VPE8;F8VRK7;F8VW21;F8VS58;F8VZS0,4;4;4;4;4;3;3;3;3;2;2;1,4;4;4;4;4;3;3;3;3;2;2;1,4;4;4;4;4;3;3;3;3;2;2;1,60S acidic ribosomal protein P0;60S acidic ribosomal protein P0-like,RPLP0;RPLP0P6,sp|P05388|RLA0_HUMAN 60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1;sp|Q8NHW5|RLA0L_HUMAN 60S acidic ribosomal protein P0-like OS=Homo sapiens OX=9606 GN=RPLP0P6 PE=5 SV=1;tr|G3V210|G3V210_HUMAN 60S acidic ribosomal protein P0 O,4,4,17.4,22.5893071103725,24.885904488605,24.4508588483607,24.4010213489423
P05387;H0YDD8,P05387,5;2,5;2,5;2,60S acidic ribosomal protein P2,RPLP2,sp|P05387|RLA2_HUMAN 60S acidic ribosomal protein P2 OS=Homo sapiens OX=9606 GN=RPLP2 PE=1 SV=1,5,5,70.4,22.2063609178877,27.3950929425954,27.8682653926369,27.8128049167521
P04843;B7Z4L4;F8WF32,P04843;B7Z4L4,11;7;3,11;7;3,11;7;3,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,RPN1,sp|P04843|RPN1_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=RPN1 PE=1 SV=1;tr|B7Z4L4|B7Z4L4_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens OX=9606,11,11,22.9,21.8838895867292,22.8791786254167,27.0389425932276,26.9681817933813
Q5VT52,Q5VT52,24,24,24,Regulation of nuclear pre-mRNA domain-containing protein 2,RPRD2,sp|Q5VT52|RPRD2_HUMAN Regulation of nuclear pre-mRNA domain-containing protein 2 OS=Homo sapiens OX=9606 GN=RPRD2 PE=1 SV=1,24,24,26.1,26.7804418472591,29.8831738475723,29.5768307014782,29.4493757253039
P62280;M0QZC5;M0R1H6,P62280;M0QZC5;M0R1H6,2;2;1,2;2;1,2;2;1,40S ribosomal protein S11,RPS11,sp|P62280|RS11_HUMAN 40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3;tr|M0QZC5|M0QZC5_HUMAN 40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=1;tr|M0R1H6|M0R1H6_HUMAN 40S ribosomal protein S11 OS=Homo sapiens OX=9606 G,2,2,19.0,4.17208717402692,4.1631440863452,25.4163633321558,25.4947877261453
P25398,P25398,3,3,3,40S ribosomal protein S12,RPS12,sp|P25398|RS12_HUMAN 40S ribosomal protein S12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3,3,3,25.0,22.5347138378755,24.8246394932733,4.49585555904608,4.40302638284169
P62244;I3L3P7;I3L246;H3BN98;H3BV27;H3BT37;I3L303,P62244;I3L3P7;I3L246;H3BN98,3;3;3;3;1;1;1,3;3;3;3;1;1;1,3;3;3;3;1;1;1,40S ribosomal protein S15a,RPS15A,sp|P62244|RS15A_HUMAN 40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2;tr|I3L3P7|I3L3P7_HUMAN 40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=1;tr|I3L246|I3L246_HUMAN 40S ribosomal protein S15a OS=Homo sapiens OX=,3,3,22.3,22.2419366067114,24.6752989453688,23.5056700774136,23.4338991710402
P62249;M0R210;M0QX76;M0R1M5;M0R3H0,P62249;M0R210;M0QX76;M0R1M5;M0R3H0,2;2;1;1;1,2;2;1;1;1,2;2;1;1;1,40S ribosomal protein S16,RPS16,sp|P62249|RS16_HUMAN 40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2;tr|M0R210|M0R210_HUMAN 40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=1;tr|M0QX76|M0QX76_HUMAN 40S ribosomal protein S16 (Fragment) OS=Homo sapien,2,2,15.8,21.9531845969467,23.6062551892522,4.49585555904608,4.40302638284169
P15880;H0YEN5;E9PQD7;E9PMM9;H3BNG3;H0YE27;I3L404;E9PPT0;E9PM36,P15880;H0YEN5;E9PQD7;E9PMM9,4;4;4;2;1;1;1;1;1,4;4;4;2;1;1;1;1;1,4;4;4;2;1;1;1;1;1,40S ribosomal protein S2,RPS2,sp|P15880|RS2_HUMAN 40S ribosomal protein S2 OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=2;tr|H0YEN5|H0YEN5_HUMAN 40S ribosomal protein S2 (Fragment) OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=1;tr|E9PQD7|E9PQD7_HUMAN 40S ribosomal protein S2 OS=Homo sapiens OX=9,4,4,16.0,22.5566666015494,24.8492867347422,25.2632379616039,25.3559532408623
P60866;E5RIP1;E5RJX2;G3XAN0,P60866;E5RIP1;E5RJX2;G3XAN0,2;1;1;1,2;1;1;1,2;1;1;1,40S ribosomal protein S20,RPS20,sp|P60866|RS20_HUMAN 40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1;tr|E5RIP1|E5RIP1_HUMAN 40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1;tr|E5RJX2|E5RJX2_HUMAN 40S ribosomal protein S20 OS=Homo sapiens OX=9606 G,2,2,22.7,22.519304536823,24.4899586680496,24.4222028751687,24.3865998218277
P63220;Q8WVC2;Q9BYK1;Q9BYK2,P63220;Q8WVC2;Q9BYK1;Q9BYK2,2;2;2;1,2;2;2;1,2;2;2;1,40S ribosomal protein S21,RPS21,sp|P63220|RS21_HUMAN 40S ribosomal protein S21 OS=Homo sapiens OX=9606 GN=RPS21 PE=1 SV=1;tr|Q8WVC2|Q8WVC2_HUMAN 40S ribosomal protein S21 OS=Homo sapiens OX=9606 GN=RPS21 PE=1 SV=1;tr|Q9BYK1|Q9BYK1_HUMAN 40S ribosomal protein S21 OS=Homo sapiens OX=9606 G,2,2,39.8,22.4241823364704,24.3727200208644,4.49585555904608,4.40302638284169
P62266;D6RD47,P62266;D6RD47,2;1,2;1,2;1,40S ribosomal protein S23,RPS23,sp|P62266|RS23_HUMAN 40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3;tr|D6RD47|D6RD47_HUMAN 40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=1,2,2,16.1,20.8716807738219,20.0495295220566,25.2498854106592,25.355382016211
P62847;A0A2R8Y8A0;E7ETK0;A0A2R8Y849;A0A2R8YD14,P62847;A0A2R8Y8A0;E7ETK0;A0A2R8Y849;A0A2R8YD14,2;2;2;2;2,2;2;2;2;2,2;2;2;2;2,40S ribosomal protein S24,RPS24,sp|P62847|RS24_HUMAN 40S ribosomal protein S24 OS=Homo sapiens OX=9606 GN=RPS24 PE=1 SV=1;tr|A0A2R8Y8A0|A0A2R8Y8A0_HUMAN 40S ribosomal protein S24 (Fragment) OS=Homo sapiens OX=9606 GN=RPS24 PE=1 SV=1;tr|E7ETK0|E7ETK0_HUMAN 40S ribosomal protein S24 OS=Hom,2,2,20.3,4.17208717402692,4.1631440863452,24.8768016924591,24.8266287820136
P23396;F2Z2S8;H0YF32;H0YCJ7;E9PPU1;E9PL09;E9PQ96;E9PJH4;E9PK82;H0YEU2;H0YES8;E9PQX2;E9PSF4,P23396;F2Z2S8;H0YF32;H0YCJ7;E9PPU1;E9PL09;E9PQ96;E9PJH4;E9PK82;H0YEU2,7;6;6;6;6;6;4;4;4;4;1;1;1,7;6;6;6;6;6;4;4;4;4;1;1;1,7;6;6;6;6;6;4;4;4;4;1;1;1,40S ribosomal protein S3,RPS3,sp|P23396|RS3_HUMAN 40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2;tr|F2Z2S8|F2Z2S8_HUMAN 40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=1;tr|H0YF32|H0YF32_HUMAN 40S ribosomal protein S3 (Fragment) OS=Homo sapiens OX=9,7,7,32.1,22.041500451881,25.8712653100159,23.9494904773214,23.9756129020302
P61247;D6RG13;D6RAT0;D6RB09;H0Y9Y4;E9PFI5;D6R9B6;H0Y8L7;D6RAS7;D6RI02;D6RED7;D6RGE0,P61247;D6RG13;D6RAT0;D6RB09;H0Y9Y4;E9PFI5;D6R9B6;H0Y8L7,13;12;11;10;10;9;8;8;5;4;4;2,13;12;11;10;10;9;8;8;5;4;4;2,13;12;11;10;10;9;8;8;5;4;4;2,40S ribosomal protein S3a,RPS3A,sp|P61247|RS3A_HUMAN 40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2;tr|D6RG13|D6RG13_HUMAN 40S ribosomal protein S3a (Fragment) OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=1;tr|D6RAT0|D6RAT0_HUMAN 40S ribosomal protein S3a OS=Homo sapien,13,13,45.8,22.5488061607236,26.6615291303422,27.8560248079471,27.6895918586459
P62701;P22090;C9JEH7,P62701,3;1;1,3;1;1,3;1;1,"40S ribosomal protein S4, X isoform",RPS4X,"sp|P62701|RS4X_HUMAN 40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2",3,3,12.2,22.3812000994386,24.2118568141269,24.5701264578249,23.6133551362128
P62753;A2A3R7;A2A3R5,P62753;A2A3R7;A2A3R5,3;2;2,3;2;2,3;2;2,40S ribosomal protein S6,RPS6,sp|P62753|RS6_HUMAN 40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1;tr|A2A3R7|A2A3R7_HUMAN 40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1;tr|A2A3R5|A2A3R5_HUMAN 40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6,3,3,14.1,22.2108900338948,23.1355057665901,25.911159532868,25.0410962911225
Q15418;E9PGT3;P51812;B1AXG1;Q9UK32;Q15349;Q5SVM6;B7Z3B5;F2Z2J1;E9PMM7;D6R910;A0A2R8Y7S9;E9PAN7;D6RHW7;D6RA62;D6RE03,Q15418;E9PGT3,15;15;5;5;4;4;4;4;4;3;3;3;3;2;2;2,15;15;5;5;4;4;4;4;4;3;3;3;3;2;2;2,10;10;0;0;0;0;3;0;0;0;0;0;1;0;0;0,Ribosomal protein S6 kinase alpha-1;Ribosomal protein S6 kinase,RPS6KA1,sp|Q15418|KS6A1_HUMAN Ribosomal protein S6 kinase alpha-1 OS=Homo sapiens OX=9606 GN=RPS6KA1 PE=1 SV=2;tr|E9PGT3|E9PGT3_HUMAN Ribosomal protein S6 kinase OS=Homo sapiens OX=9606 GN=RPS6KA1 PE=1 SV=1,15,10,25.7,4.17208717402692,4.1631440863452,27.6774781418281,27.6051249933143
Q96S38;A0A087X1U5;F5H7T0;F6RJM5,Q96S38;A0A087X1U5;F5H7T0;F6RJM5,11;9;9;9,11;9;9;9,11;9;9;9,Ribosomal protein S6 kinase delta-1,RPS6KC1,sp|Q96S38|KS6C1_HUMAN Ribosomal protein S6 kinase delta-1 OS=Homo sapiens OX=9606 GN=RPS6KC1 PE=1 SV=2;tr|A0A087X1U5|A0A087X1U5_HUMAN Ribosomal protein S6 kinase delta-1 OS=Homo sapiens OX=9606 GN=RPS6KC1 PE=1 SV=1;tr|F5H7T0|F5H7T0_HUMAN Ribosomal protein,11,11,13.0,4.17208717402692,4.1631440863452,26.8516236241311,26.5005127139789
P62241;Q5JR95,P62241;Q5JR95,7;7,7;7,7;7,40S ribosomal protein S8,RPS8,sp|P62241|RS8_HUMAN 40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2;tr|Q5JR95|Q5JR95_HUMAN 40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=1,7,7,38.0,21.9746732788633,26.0456231986546,26.4384275324584,25.6133270307602
P46781;B5MCT8;C9JM19;F2Z3C0;A8MXK4,P46781;B5MCT8;C9JM19;F2Z3C0;A8MXK4,2;2;2;1;1,2;2;2;1;1,2;2;2;1;1,40S ribosomal protein S9,RPS9,sp|P46781|RS9_HUMAN 40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3;tr|B5MCT8|B5MCT8_HUMAN 40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=1;tr|C9JM19|C9JM19_HUMAN 40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9,2,2,8.8,22.1668824828294,23.8679709470492,23.3473272358467,23.7374359370761
P08865;F8WD59;C9J9K3;A0A0C4DG17,P08865;F8WD59;C9J9K3;A0A0C4DG17,3;3;3;3,3;3;3;3,3;3;3;3,40S ribosomal protein SA,RPSA,sp|P08865|RSSA_HUMAN 40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4;tr|F8WD59|F8WD59_HUMAN 40S ribosomal protein SA (Fragment) OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=2;tr|C9J9K3|C9J9K3_HUMAN 40S ribosomal protein SA (Fragment) OS=Homo,3,3,15.6,21.9897678928951,25.6719834879794,4.49585555904608,4.40302638284169
Q8IZ73;A0A087WXE2,Q8IZ73;A0A087WXE2,2;2,2;2,2;2,RNA pseudouridylate synthase domain-containing protein 2,RPUSD2,sp|Q8IZ73|RUSD2_HUMAN RNA pseudouridylate synthase domain-containing protein 2 OS=Homo sapiens OX=9606 GN=RPUSD2 PE=1 SV=2;tr|A0A087WXE2|A0A087WXE2_HUMAN RNA pseudouridylate synthase domain-containing protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=RPUSD2,2,2,6.2,4.17208717402692,4.1631440863452,23.7298265019687,23.4271358277821
Q9P2E9;A0A087WVV2;F8W7S5;A0A087WU26;Q8N4C6;V9GY78;H0YDJ4;H9KV85;E9PN67;C9J066,Q9P2E9;A0A087WVV2;F8W7S5,13;13;11;4;1;1;1;1;1;1,13;13;11;4;1;1;1;1;1;1,13;13;11;4;1;1;1;1;1;1,Ribosome-binding protein 1,RRBP1,sp|Q9P2E9|RRBP1_HUMAN Ribosome-binding protein 1 OS=Homo sapiens OX=9606 GN=RRBP1 PE=1 SV=5;tr|A0A087WVV2|A0A087WVV2_HUMAN Ribosome-binding protein 1 OS=Homo sapiens OX=9606 GN=RRBP1 PE=1 SV=1;tr|F8W7S5|F8W7S5_HUMAN Ribosome-binding protein 1 OS=Homo sapie,13,13,11.7,22.0633414757606,23.7139771342515,27.3429948150506,27.1756945126079
