TLE1_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
CKAP5,0.120770266,0.666063138589226,0,Q14008;H0YCF6;H0YEK7,Q14008,6;1;1,6;1;1,6;1;1,Cytoskeleton-associated protein 5,CKAP5,sp|Q14008|CKAP5_HUMAN Cytoskeleton-associated protein 5 OS=Homo sapiens OX=9606 GN=CKAP5 PE=1 SV=3,6,6,5.2,2032
CIRBP,0.0023585004,0.989861309914321,0,Q14011;K7ENX8;K7ELV6;K7EJV5;K7ELT6;K7EJV1;K7EMY9;K7EPM4;K7ER40;K7EQR7;D6W5Y5,Q14011;K7ENX8;K7ELV6;K7EJV5;K7ELT6;K7EJV1;K7EMY9;K7EPM4;K7ER40;K7EQR7;D6W5Y5,3;2;2;2;2;2;2;2;2;2;2,3;2;2;2;2;2;2;2;2;2;2,3;2;2;2;2;2;2;2;2;2;2,Cold-inducible RNA-binding protein,CIRBP,sp|Q14011|CIRBP_HUMAN Cold-inducible RNA-binding protein OS=Homo sapiens OX=9606 GN=CIRBP PE=1 SV=1;tr|K7ENX8|K7ENX8_HUMAN Cold-inducible RNA-binding protein (Fragment) OS=Homo sapiens OX=9606 GN=CIRBP PE=1 SV=2;tr|K7ELV6|K7ELV6_HUMAN Cold-inducible RNA-bi,3,3,33.7,172
IL18,0.1442458072,0.415277142293693,0,Q14116,Q14116,7,7,7,Interleukin-18,IL18,sp|Q14116|IL18_HUMAN Interleukin-18 OS=Homo sapiens OX=9606 GN=IL18 PE=1 SV=1,7,7,44.6,193
BOP1,0.4677708768,0.0171501605066653,0,Q14137;A0A075B729,Q14137,14;3,14;3,14;3,Ribosome biogenesis protein BOP1,BOP1,sp|Q14137|BOP1_HUMAN Ribosome biogenesis protein BOP1 OS=Homo sapiens OX=9606 GN=BOP1 PE=1 SV=2,14,14,25.1,746
EIF3A,0.1932957122,0.193963182434532,0,Q14152,Q14152,28,28,28,Eukaryotic translation initiation factor 3 subunit A,EIF3A,sp|Q14152|EIF3A_HUMAN Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens OX=9606 GN=EIF3A PE=1 SV=1,28,28,22.9,1382
DPYSL3,-0.0654203113,0.677359658567145,0,Q14195;H0YBT4;Q14117,Q14195,12;4;1,11;3;1,10;2;0,Dihydropyrimidinase-related protein 3,DPYSL3,sp|Q14195|DPYL3_HUMAN Dihydropyrimidinase-related protein 3 OS=Homo sapiens OX=9606 GN=DPYSL3 PE=1 SV=1,12,10,32.6,570
DYNC1H1,0.0121700264,0.9344492802147,0,Q14204;A0A2R8Y706;A0A2R8Y5T0;A0A2R8Y6H2;A0A2R8YFZ7;A0A2R8Y542;H0YJ21;A0A2R8Y6I5;A0A2R8YGC7,Q14204;A0A2R8Y706;A0A2R8Y5T0,41;29;22;18;17;13;8;3;3,41;29;22;18;17;13;8;3;3,41;29;22;18;17;13;8;3;3,Cytoplasmic dynein 1 heavy chain 1,DYNC1H1,sp|Q14204|DYHC1_HUMAN Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5;tr|A0A2R8Y706|A0A2R8Y706_HUMAN Cytoplasmic dynein 1 heavy chain 1 (Fragment) OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=1;tr|A0A2R8Y5T0|A0A2R8Y5T0_HUMAN C,41,41,12.5,4646
EIF4A2,-0.0254695938,0.964091905831014,0,Q14240;E7EQG2,Q14240;E7EQG2,17;15,5;3,5;3,"Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed",EIF4A2,sp|Q14240|IF4A2_HUMAN Eukaryotic initiation factor 4A-II OS=Homo sapiens OX=9606 GN=EIF4A2 PE=1 SV=2;tr|E7EQG2|E7EQG2_HUMAN Eukaryotic initiation factor 4A-II OS=Homo sapiens OX=9606 GN=EIF4A2 PE=1 SV=1,17,5,46.2,407
TRIM25,0.0438539353,0.807351706427805,0,Q14258;A0A3B3IUA7,Q14258;A0A3B3IUA7,5;4,5;4,5;4,E3 ubiquitin/ISG15 ligase TRIM25,TRIM25,sp|Q14258|TRI25_HUMAN E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens OX=9606 GN=TRIM25 PE=1 SV=2;tr|A0A3B3IUA7|A0A3B3IUA7_HUMAN E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens OX=9606 GN=TRIM25 PE=1 SV=1,5,5,11.3,630
FLNC,0.7166069485,0.0231725525578208,0,Q14315,Q14315,105,105,96,Filamin-C,FLNC,sp|Q14315|FLNC_HUMAN Filamin-C OS=Homo sapiens OX=9606 GN=FLNC PE=1 SV=3,105,96,43.7,2725
GNA13,-0.4989094817,0.0182767475996888,0,Q14344,Q14344,4,4,4,Guanine nucleotide-binding protein subunit alpha-13,GNA13,sp|Q14344|GNA13_HUMAN Guanine nucleotide-binding protein subunit alpha-13 OS=Homo sapiens OX=9606 GN=GNA13 PE=1 SV=2,4,4,12.2,377
CAPRIN1,-0.7630230875,0.0617131275024159,0,Q14444;G3V153;E9PLA9,Q14444;G3V153;E9PLA9,7;6;5,7;6;5,7;6;5,Caprin-1,CAPRIN1,sp|Q14444|CAPR1_HUMAN Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=2;tr|G3V153|G3V153_HUMAN Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=1;tr|E9PLA9|E9PLA9_HUMAN Caprin-1 (Fragment) OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=1,7,7,14,709
RBM39,0.1180088514,0.462551352368061,0,Q14498;G3XAC6;A0A0U1RQH7;H0Y4X3;Q5QP22;Q5QP23;A0A0U1RQW2;Q86U06;A0A087X122,Q14498;G3XAC6;A0A0U1RQH7;H0Y4X3,11;9;8;8;4;4;3;1;1,11;9;8;8;4;4;3;1;1,11;9;8;8;4;4;3;1;1,RNA-binding protein 39,RBM39,sp|Q14498|RBM39_HUMAN RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=2;tr|G3XAC6|G3XAC6_HUMAN RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=1;tr|A0A0U1RQH7|A0A0U1RQH7_HUMAN RNA-binding protein 39 (Fragment) OS=Homo sapien,11,11,25.3,530
MCM6,-0.4843676919,0.0260776024238236,0,Q14566,Q14566,28,28,28,DNA replication licensing factor MCM6,MCM6,sp|Q14566|MCM6_HUMAN DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1,28,28,35.1,821
SMC1A,0.0044333294,0.974441862541845,0,Q14683;G8JLG1;H0Y7K8;V9GYN9;V9GY57,Q14683;G8JLG1,9;7;3;2;1,9;7;3;2;1,9;7;3;2;1,Structural maintenance of chromosomes protein 1A;Structural maintenance of chromosomes protein,SMC1A,sp|Q14683|SMC1A_HUMAN Structural maintenance of chromosomes protein 1A OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2;tr|G8JLG1|G8JLG1_HUMAN Structural maintenance of chromosomes protein OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2,9,9,7.9,1233
USP10,1.3683528733,0.207857769477312,0,Q14694;H3BVF1;H3BNL0;Q68D90;H3BNS8;H3BQP1;H3BNA1;J3KT19,Q14694;H3BVF1,3;2;1;1;1;1;1;1,3;2;1;1;1;1;1;1,3;2;1;1;1;1;1;1,Ubiquitin carboxyl-terminal hydrolase 10,USP10,sp|Q14694|UBP10_HUMAN Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2;tr|H3BVF1|H3BVF1_HUMAN Ubiquitin carboxyl-terminal hydrolase 10 (Fragment) OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=1,3,3,8.9,798
GANAB,-0.1260936296,0.454488030879612,0,Q14697;F5H6X6;E9PKU7;E9PNH1,Q14697;F5H6X6;E9PKU7,46;42;39;6,46;42;39;6,46;42;39;6,Neutral alpha-glucosidase AB,GANAB,sp|Q14697|GANAB_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3;tr|F5H6X6|F5H6X6_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=1;tr|E9PKU7|E9PKU7_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens,46,46,57.6,944
MVP,0.4286584511,0.0479260043205783,0,Q14764;H3BRL2;H3BQK6;H3BP76;H3BUK7;H3BNF6;H3BNF2;H3BUP3;H3BQE7;H3BPZ2,Q14764,21;5;5;4;4;4;2;2;2;1,21;5;5;4;4;4;2;2;2;1,21;5;5;4;4;4;2;2;2;1,Major vault protein,MVP,sp|Q14764|MVP_HUMAN Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4,21,21,35.3,893
LASP1,-0.2177860837,0.137381742332725,0,Q14847;C9J9W2;F6S2S5,Q14847;C9J9W2,7;6;1,7;6;1,7;6;1,LIM and SH3 domain protein 1,LASP1,sp|Q14847|LASP1_HUMAN LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2;tr|C9J9W2|C9J9W2_HUMAN LIM and SH3 domain protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=1,7,7,33.7,261
KPNB1,-0.030670166,0.81251963359402,0,Q14974;J3KTM9;J3QR48;J3QKQ5;J3KS06,Q14974;J3KTM9,25;16;9;4;2,25;16;9;4;2,25;16;9;4;2,Importin subunit beta-1,KPNB1,sp|Q14974|IMB1_HUMAN Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2;tr|J3KTM9|J3KTM9_HUMAN Importin subunit beta-1 (Fragment) OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=1,25,25,28,876
PSMD6,-0.4633950079,0.439914483767828,0,Q15008;C9J7B7;C9J0E9,Q15008;C9J7B7,3;2;1,3;2;1,3;2;1,26S proteasome non-ATPase regulatory subunit 6,PSMD6,sp|Q15008|PSMD6_HUMAN 26S proteasome non-ATPase regulatory subunit 6 OS=Homo sapiens OX=9606 GN=PSMD6 PE=1 SV=1;tr|C9J7B7|C9J7B7_HUMAN 26S proteasome non-ATPase regulatory subunit 6 (Fragment) OS=Homo sapiens OX=9606 GN=PSMD6 PE=1 SV=1,3,3,9.8,389
SEPT2,-0.3821601539,0.0282945955352591,0,Q15019;B5MCX3;C9J2Q4;C9JB25;H7C2Y0;H7C310;C9J938;C9IY94;C9IZU3;C9JQJ4;B5MD47;C9JZI2;F8WB65;C9JFT1;A0A1B0GXJ2;C9JT15;C9JSE7;H7C1T1,Q15019;B5MCX3;C9J2Q4;C9JB25;H7C2Y0;H7C310;C9J938,16;15;11;9;8;8;8;7;7;6;4;3;2;2;2;1;1;1,16;15;11;9;8;8;8;7;7;6;4;3;2;2;2;1;1;1,16;15;11;9;8;8;8;7;7;6;4;3;2;2;2;1;1;1,Septin-2,SEPT2,sp|Q15019|SEPT2_HUMAN Septin-2 OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1;tr|B5MCX3|B5MCX3_HUMAN Septin-2 OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1;tr|C9J2Q4|C9J2Q4_HUMAN Septin-2 (Fragment) OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1;tr|C9JB25|C9JB2,16,16,59.8,361
EFTUD2,-1.0159732502,0.00119176652958384,1,Q15029;K7EP67;K7EJ74,Q15029,21;8;6,19;6;4,19;6;4,116 kDa U5 small nuclear ribonucleoprotein component,EFTUD2,sp|Q15029|U5S1_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1,21,19,22.2,972
KARS,-0.0358612262,0.813747277892406,0,Q15046;H3BVA8;J3KRL2;H3BPV7;H3BRC9,Q15046,18;5;4;3;1,18;5;4;3;1,18;5;4;3;1,Lysine--tRNA ligase,KARS,sp|Q15046|SYK_HUMAN Lysine--tRNA ligase OS=Homo sapiens OX=9606 GN=KARS1 PE=1 SV=3,18,18,35.2,597
RRS1,0.2714020339,0.0877522264233421,0,Q15050,Q15050,5,5,5,Ribosome biogenesis regulatory protein homolog,RRS1,sp|Q15050|RRS1_HUMAN Ribosome biogenesis regulatory protein homolog OS=Homo sapiens OX=9606 GN=RRS1 PE=1 SV=2,5,5,23.3,365
EIF4H,-0.0819235536,0.545437678341014,0,Q15056,Q15056,3,3,3,Eukaryotic translation initiation factor 4H,EIF4H,sp|Q15056|IF4H_HUMAN Eukaryotic translation initiation factor 4H OS=Homo sapiens OX=9606 GN=EIF4H PE=1 SV=5,3,3,20.6,248
WDR43,0.8864906536,0.0634068113833559,0,Q15061;C9IZK7,Q15061,4;1,4;1,4;1,WD repeat-containing protein 43,WDR43,sp|Q15061|WDR43_HUMAN WD repeat-containing protein 43 OS=Homo sapiens OX=9606 GN=WDR43 PE=1 SV=3,4,4,12.4,677
PDIA6,-0.1897235925,0.215993793110424,0,Q15084,Q15084,26,26,26,Protein disulfide-isomerase A6,PDIA6,sp|Q15084|PDIA6_HUMAN Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1,26,26,61.4,440
PAFAH1B3,-0.3565089529,0.124134386649852,0,Q15102;M0R1K3;M0R389;M0QZT2,Q15102;M0R1K3,7;4;3;1,7;4;3;1,7;4;3;1,Platelet-activating factor acetylhydrolase IB subunit gamma,PAFAH1B3,sp|Q15102|PA1B3_HUMAN Platelet-activating factor acetylhydrolase IB subunit gamma OS=Homo sapiens OX=9606 GN=PAFAH1B3 PE=1 SV=1;tr|M0R1K3|M0R1K3_HUMAN Platelet-activating factor acetylhydrolase IB subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=PAFAH1B,7,7,47.2,231
PLEC,0.1630876631,0.31416322448974,0,Q15149;H0YDN1;E9PMV1;E9PKG0;P58107;A0A075B730;E9PIA2;E9PQ28;A0A5F9ZGX0;E9PLY5;E9PS75;E7ERX3;Q5T0V7;E7ETB9,Q15149;H0YDN1,367;277;41;14;10;10;6;5;3;2;1;1;1;1,367;277;41;14;10;10;6;5;3;2;1;1;1;1,363;273;39;12;10;10;4;4;0;0;0;0;0;0,Plectin,PLEC,sp|Q15149|PLEC_HUMAN Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3;tr|H0YDN1|H0YDN1_HUMAN Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=9,367,363,68.1,4684
PPA1,-0.2978835951,0.32441988332083,0,Q15181;Q5SQT6,Q15181,13;6,13;6,13;6,Inorganic pyrophosphatase,PPA1,sp|Q15181|IPYR_HUMAN Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=2,13,13,59.9,289
NONO,-0.1845946304,0.222217443667043,0,Q15233;C9JYS8;H7C367;C9IZL7;C9J4X2;C9JJ13,Q15233;C9JYS8;H7C367,40;25;21;19;8;3,40;25;21;19;8;3,38;25;19;17;8;3,Non-POU domain-containing octamer-binding protein,NONO,sp|Q15233|NONO_HUMAN Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4;tr|C9JYS8|C9JYS8_HUMAN Non-POU domain-containing octamer-binding protein (Fragment) OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=8;tr|H7C367|H7C367_,40,38,63.1,471
RCN1,-0.2790981394,0.31062340619501,0,Q15293;E9PP27,Q15293,10;2,10;2,10;2,Reticulocalbin-1,RCN1,sp|Q15293|RCN1_HUMAN Reticulocalbin-1 OS=Homo sapiens OX=9606 GN=RCN1 PE=1 SV=1,10,10,29,331
PCBP1,-0.2707749006,0.0806807670251304,0,Q15365;F8VTZ0;H3BSP4,Q15365,22;3;2,22;3;2,17;0;0,Poly(rC)-binding protein 1,PCBP1,sp|Q15365|PCBP1_HUMAN Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2,22,17,86.8,356
PCBP2,-0.097378277,0.462836873292872,0,Q15366;F8VZX2;H3BRU6;F8W0G4;F8VXH9;F8W1G6;P57721;H3BSS4;J3QT27;E9PFP8;H3BND9,Q15366;F8VZX2;H3BRU6;F8W0G4;F8VXH9;F8W1G6,18;17;15;10;9;9;6;6;6;6;4,13;12;12;5;6;5;2;6;2;2;3,8;7;7;5;5;5;1;3;1;1;3,Poly(rC)-binding protein 2,PCBP2,sp|Q15366|PCBP2_HUMAN Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1;tr|F8VZX2|F8VZX2_HUMAN Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1;tr|H3BRU6|H3BRU6_HUMAN Poly(rC)-binding protein 2 (Fragment) OS=Homo sa,18,8,63.6,365
SF3B3,-0.5374745659,0.0134194752035982,0,Q15393;H3BMB0;J3QRB2;J3QL37;I3L4G7;J3QKV4,Q15393,38;1;1;1;1;1,38;1;1;1;1;1,38;1;1;1;1;1,Splicing factor 3B subunit 3,SF3B3,sp|Q15393|SF3B3_HUMAN Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4,38,38,31.9,1217
CNN3,0.100440237,0.46986632290274,0,Q15417;E9PDU6,Q15417;E9PDU6,10;6,10;6,10;6,Calponin-3;Calponin,CNN3,sp|Q15417|CNN3_HUMAN Calponin-3 OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1;tr|E9PDU6|E9PDU6_HUMAN Calponin (Fragment) OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1,10,10,25.8,329
SAFB,-0.1402183558,0.409559669440783,0,Q15424;K7ES42;K7EII0,Q15424,12;3;1,12;3;1,7;3;1,Scaffold attachment factor B1,SAFB,sp|Q15424|SAFB1_HUMAN Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4,12,7,17.6,915
SF3B4,0.8691424442,0.0115157889563276,0,Q15427;Q5SZ64,Q15427;Q5SZ64,4;3,4;3,4;3,Splicing factor 3B subunit 4,SF3B4,sp|Q15427|SF3B4_HUMAN Splicing factor 3B subunit 4 OS=Homo sapiens OX=9606 GN=SF3B4 PE=1 SV=1;tr|Q5SZ64|Q5SZ64_HUMAN Splicing factor 3B subunit 4 (Fragment) OS=Homo sapiens OX=9606 GN=SF3B4 PE=1 SV=1,4,4,12,424
SF3A2,0.4390391393,0.0178008171290855,0,Q15428;K7EMT0,Q15428,8;3,8;3,8;3,Splicing factor 3A subunit 2,SF3A2,sp|Q15428|SF3A2_HUMAN Splicing factor 3A subunit 2 OS=Homo sapiens OX=9606 GN=SF3A2 PE=1 SV=2,8,8,17.9,464
SF3A1,0.1014677679,0.52747176655949,0,Q15459;H7C1L2;F8WB66,Q15459,14;2;1,14;2;1,14;2;1,Splicing factor 3A subunit 1,SF3A1,sp|Q15459|SF3A1_HUMAN Splicing factor 3A subunit 1 OS=Homo sapiens OX=9606 GN=SF3A1 PE=1 SV=1,14,14,20.1,793
MAPRE1,-0.0916455882,0.729952668805412,0,Q15691,Q15691,5,5,5,Microtubule-associated protein RP/EB family member 1,MAPRE1,sp|Q15691|MARE1_HUMAN Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3,5,5,31.7,268
ELAVL1,-0.0974422927,0.497227460968326,0,Q15717;M0QZR9;M0R055;Q12926;P26378;A0A494C0Q5;A0A494C0M6;A0A494C011;A0A494C173;B1AM48;A0A494C015;A0A494C1D9;A0A494C0F8;B1APY9;A0A494C147;A0A0A0MRX1,Q15717;M0QZR9,15;9;3;1;1;1;1;1;1;1;1;1;1;1;1;1,15;9;3;1;1;1;1;1;1;1;1;1;1;1;1;1,14;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0,ELAV-like protein 1,ELAVL1,sp|Q15717|ELAV1_HUMAN ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2;tr|M0QZR9|M0QZR9_HUMAN ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=1,15,14,49.7,326
NSDHL,-0.188520423,0.461906391232598,0,Q15738;C9JDR0,Q15738;C9JDR0,6;4,6;4,6;4,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",NSDHL,"sp|Q15738|NSDHL_HUMAN Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=NSDHL PE=1 SV=2;tr|C9JDR0|C9JDR0_HUMAN Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating (Fragment) OS=Homo sapiens OX=9606 GN=NSDHL PE=1",6,6,27.1,373
SLC1A5,0.6004821572,0.0218942186555617,0,Q15758;M0QXM4;M0QX44,Q15758;M0QXM4,4;3;1,4;3;1,4;3;1,Neutral amino acid transporter B(0);Amino acid transporter,SLC1A5,sp|Q15758|AAAT_HUMAN Neutral amino acid transporter B(0) OS=Homo sapiens OX=9606 GN=SLC1A5 PE=1 SV=2;tr|M0QXM4|M0QXM4_HUMAN Amino acid transporter OS=Homo sapiens OX=9606 GN=SLC1A5 PE=1 SV=1,4,4,10,541
TOMM34,0.5293950312,0.0479009921019757,0,Q15785,Q15785,8,8,8,Mitochondrial import receptor subunit TOM34,TOMM34,sp|Q15785|TOM34_HUMAN Mitochondrial import receptor subunit TOM34 OS=Homo sapiens OX=9606 GN=TOMM34 PE=1 SV=2,8,8,39.5,309
NEDD8;NEDD8-MDP1,0.2583604801,0.113084536830383,0,Q15843;F8VSA6;E9PS38;S4R3E9;E9PL57,Q15843;F8VSA6;E9PS38;S4R3E9;E9PL57,2;1;1;1;1,2;1;1;1;1,2;1;1;1;1,NEDD8,NEDD8;NEDD8-MDP1,sp|Q15843|NEDD8_HUMAN NEDD8 OS=Homo sapiens OX=9606 GN=NEDD8 PE=1 SV=1;tr|F8VSA6|F8VSA6_HUMAN NEDD8 OS=Homo sapiens OX=9606 GN=NEDD8 PE=4 SV=1;tr|E9PS38|E9PS38_HUMAN NEDD8-MDP1 readthrough OS=Homo sapiens OX=9606 GN=NEDD8-MDP1 PE=4 SV=2;tr|S4R3E9|S4R3E9_HU,2,2,40.7,81
RAB11B;RAB11A,-0.396640493,0.0273915010956008,0,Q15907;P62491;H3BMH2;H3BSC1;B4DQU5;P57735,Q15907;P62491;H3BMH2;H3BSC1,14;13;13;13;3;1,14;13;13;13;3;1,14;13;13;13;3;1,Ras-related protein Rab-11B;Ras-related protein Rab-11A,RAB11B;RAB11A,sp|Q15907|RB11B_HUMAN Ras-related protein Rab-11B OS=Homo sapiens OX=9606 GN=RAB11B PE=1 SV=4;sp|P62491|RB11A_HUMAN Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3;tr|H3BMH2|H3BMH2_HUMAN Ras-related protein Rab-11A (Fragment) OS=Hom,14,14,57.8,218
ADRM1,0.1147952102,0.417396818659735,0,Q16186;A0A087WUX6;A0A087WX59,Q16186;A0A087WUX6;A0A087WX59,4;2;2,4;2;2,4;2;2,Proteasomal ubiquitin receptor ADRM1,ADRM1,sp|Q16186|ADRM1_HUMAN Proteasomal ubiquitin receptor ADRM1 OS=Homo sapiens OX=9606 GN=ADRM1 PE=1 SV=2;tr|A0A087WUX6|A0A087WUX6_HUMAN Proteasomal ubiquitin receptor ADRM1 (Fragment) OS=Homo sapiens OX=9606 GN=ADRM1 PE=1 SV=1;tr|A0A087WX59|A0A087WX59_HUMAN P,4,4,15.5,407
UAP1,-0.173615714,0.638092194462266,0,Q16222,Q16222,6,6,5,UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylgalactosamine pyrophosphorylase;UDP-N-acetylglucosamine pyrophosphorylase,UAP1,sp|Q16222|UAP1_HUMAN UDP-N-acetylhexosamine pyrophosphorylase OS=Homo sapiens OX=9606 GN=UAP1 PE=1 SV=3,6,5,16.1,522
DDB1,-0.7161342628,0.00323530068903984,0,Q16531;F5GY55;F5H2L3;F5GWI0;F5GZY8;F5H198,Q16531;F5GY55,24;22;4;2;2;1,24;22;4;2;2;1,24;22;4;2;2;1,DNA damage-binding protein 1,DDB1,sp|Q16531|DDB1_HUMAN DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1;tr|F5GY55|F5GY55_HUMAN DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1,24,24,28.6,1140
MRPL23,-0.0772242748,0.678092548781151,0,Q16540;A6NJD9;A8MVT4;A8MYK1;H7C2P7,Q16540;A6NJD9;A8MVT4;A8MYK1;H7C2P7,4;3;3;3;2,4;3;3;3;2,4;3;3;3;2,"39S ribosomal protein L23, mitochondrial",MRPL23,"sp|Q16540|RM23_HUMAN 39S ribosomal protein L23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL23 PE=1 SV=1;tr|A6NJD9|A6NJD9_HUMAN 39S ribosomal protein L23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL23 PE=1 SV=1;tr|A8MVT4|A8MVT4_HUMAN 39S ribosomal prote",4,4,35.9,153
DBN1,-0.650765388,0.00972610849210337,0,Q16643;D6R9W4;D6RFI1;D6R9Q9;D6RCR4,Q16643;D6R9W4,12;8;5;4;3,12;8;5;4;3,12;8;5;4;3,Drebrin,DBN1,sp|Q16643|DREB_HUMAN Drebrin OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=4;tr|D6R9W4|D6R9W4_HUMAN Drebrin (Fragment) OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=1,12,12,25.3,649
FSCN1,0.2496058516,0.12598047301823,0,Q16658;C9JFC0;A0A0A0MSB2;C9JPH9,Q16658,26;5;5;4,26;5;5;4,26;5;5;4,Fascin,FSCN1,sp|Q16658|FSCN1_HUMAN Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3,26,26,60.6,493
DECR1,-0.0680635768,0.631234285100387,0,Q16698;E5RJG7;E5RFV2;E5RID6;E5RJD2;H0YAW3,Q16698;E5RJG7;E5RFV2;E5RID6;E5RJD2,5;4;4;3;3;1,5;4;4;3;3;1,5;4;4;3;3;1,"2,4-dienoyl-CoA reductase, mitochondrial",DECR1,"sp|Q16698|DECR_HUMAN 2,4-dienoyl-CoA reductase, mitochondrial OS=Homo sapiens OX=9606 GN=DECR1 PE=1 SV=1;tr|E5RJG7|E5RJG7_HUMAN 2,4-dienoyl-CoA reductase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=DECR1 PE=1 SV=1;tr|E5RFV2|E5RFV2_HUMAN 2,4-dienoy",5,5,20.9,335
TST,-0.3758866655,0.0374130532355292,0,Q16762;B1AH48,Q16762;B1AH48,3;2,3;2,3;2,Thiosulfate sulfurtransferase,TST,sp|Q16762|THTR_HUMAN Thiosulfate sulfurtransferase OS=Homo sapiens OX=9606 GN=TST PE=1 SV=4;tr|B1AH48|B1AH48_HUMAN Thiosulfate sulfurtransferase (Fragment) OS=Homo sapiens OX=9606 GN=TST PE=1 SV=1,3,3,18.5,297
