Gene_names,TLE1_vs_BirA_logFC,TLE1_vs_BirA_pval,Protein_IDs,Majority_protein_IDs,Peptide_counts__all_,Peptide_counts__razor_unique_,Peptide_counts__unique_,Protein_names,Fasta_headers,Number_of_proteins,Peptides,Razor___unique_peptides,Unique_peptides,Peptides_BirA_alone_N1,Peptides_BirA_alone_N2,Peptides_TLE1_N1,Peptides_TLE1_N2,Razor___unique_peptides_BirA_alone_N1,Razor___unique_peptides_BirA_alone_N2,Razor___unique_peptides_TLE1_N1,Razor___unique_peptides_TLE1_N2,Unique_peptides_BirA_alone_N1,Unique_peptides_BirA_alone_N2,Unique_peptides_TLE1_N1,Unique_peptides_TLE1_N2,Sequence_coverage____,Unique___razor_sequence_coverage____,Unique_sequence_coverage____,Mol__weight__kDa_,Sequence_length,Sequence_lengths,Q_value,Score,Identification_type_BirA_alone_N1,Identification_type_BirA_alone_N2,Identification_type_TLE1_N1,Identification_type_TLE1_N2,Ratio_H_L,Ratio_H_L_normalized,Ratio_H_L_variability____,Ratio_H_L_count,Ratio_H_L_iso_count,Ratio_H_L_type,Ratio_H_L_BirA_alone_N1,Ratio_H_L_BirA_alone_N2,Ratio_H_L_TLE1_N1,Ratio_H_L_TLE1_N2,Ratio_H_L_normalized_BirA_alone_N1,Ratio_H_L_normalized_BirA_alone_N2,Ratio_H_L_normalized_TLE1_N1,Ratio_H_L_normalized_TLE1_N2,Ratio_H_L_variability_____BirA_alone_N1,Ratio_H_L_variability_____BirA_alone_N2,Ratio_H_L_variability_____TLE1_N1,Ratio_H_L_variability_____TLE1_N2,Ratio_H_L_count_BirA_alone_N1,Ratio_H_L_count_BirA_alone_N2,Ratio_H_L_count_TLE1_N1,Ratio_H_L_count_TLE1_N2,Ratio_H_L_iso_count_BirA_alone_N1,Ratio_H_L_iso_count_BirA_alone_N2,Ratio_H_L_iso_count_TLE1_N1,Ratio_H_L_iso_count_TLE1_N2,Ratio_H_L_type_BirA_alone_N1,Ratio_H_L_type_BirA_alone_N2,Ratio_H_L_type_TLE1_N1,Ratio_H_L_type_TLE1_N2,Sequence_coverage_BirA_alone_N1____,Sequence_coverage_BirA_alone_N2____,Sequence_coverage_TLE1_N1____,Sequence_coverage_TLE1_N2____,Intensity,Intensity_L,Intensity_H,Intensity_BirA_alone_N1,Intensity_L_BirA_alone_N1,Intensity_H_BirA_alone_N1,Intensity_BirA_alone_N2,Intensity_L_BirA_alone_N2,Intensity_H_BirA_alone_N2,Intensity_TLE1_N1,Intensity_L_TLE1_N1,Intensity_H_TLE1_N1,Intensity_TLE1_N2,Intensity_L_TLE1_N2,Intensity_H_TLE1_N2,Only_identified_by_site,Reverse,Potential_contaminant,id,Peptide_IDs,Peptide_is_razor,Mod__peptide_IDs,Evidence_IDs,MS_MS_IDs,Best_MS_MS,Carbamyl__K__site_IDs,Oxidation__M__site_IDs,Carbamyl__K__site_positions,Oxidation__M__site_positions,Taxonomy_IDs,AutoID,metacell_Intensity_L_TLE1_N1,metacell_Intensity_L_TLE1_N2,metacell_Intensity_L_BirA_alone_N1,metacell_Intensity_L_BirA_alone_N2
LAP3,-1.9314707690116,0.00240759778307923,P28838;H0Y9Q1,P28838,13;6,13;6,13;6,Cytosol aminopeptidase,sp|P28838|AMPL_HUMAN Cytosol aminopeptidase OS=Homo sapiens OX=9606 GN=LAP3 PE=1 SV=3,2,13,13,13,12,11,4,4,12,11,4,4,12,11,4,4,35.8,35.8,35.8,56.166,519,519;208,0.0,25.337,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.34357,0.87101,19.925,32,10,Leave out requantified,0.34803,0.32401,0.42628,0.33945,0.92018,0.74848,1.1946,0.91863,25.382,20.696,24.886,24.53,12,11,4,5,3,3,2,2,Leave out requantified,Leave out requantified,Linear,Leave out requantified,34.1,30.3,8.7,8.7,1063600000,773220000,290410000,414380000,303410000,110970000,433380000,313620000,119760000,84572000,59979000,24593000,131300000,96209000,35086000,,,,1723,100;385;1865;5602;6312;10260;11978;12666;14503;15007;16543;17185;19762,True;True;True;True;True;True;True;True;True;True;True;True;True,112;478;2369;7247;8209;8210;13599;15783;16616;18919;19552;21438;22258;25558,240;241;1108;1109;5518;5519;16162;16163;16164;18254;18255;18256;18257;18258;18259;30292;30293;30294;30295;35114;36911;36912;36913;41863;43238;43239;47669;47670;49498;49499;49500;49501;57096;57097,413;414;415;416;417;2100;10255;10256;29626;29627;29628;29629;33297;33298;33299;33300;33301;33302;33303;33304;33305;54919;54920;54921;54922;63228;66379;66380;66381;66382;75201;77536;77537;77538;85403;85404;85405;85406;89010;89011;89012;89013;89014;89015;89016;103321;103322,416;2100;10255;29628;33298;54922;63228;66381;75201;77536;85406;89016;103322,,,,,-1;-1,protein_1724,quanti,quanti,quanti,quanti
IMPA1,-21.1329001461716,2.29021388147385e-07,P29218;E5RG13;H0YBL1;E5RIP7;E5RG94;E5RIF4;E5RHE9;E5RI82,P29218;E5RG13;H0YBL1;E5RIP7,4;3;3;2;1;1;1;1,4;3;3;2;1;1;1;1,4;3;3;2;1;1;1;1,Inositol monophosphatase 1,sp|P29218|IMPA1_HUMAN Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1;tr|E5RG13|E5RG13_HUMAN Inositol monophosphatase 1 (Fragment) OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1;tr|H0YBL1|H0YBL1_HUMAN Inositol-1-monophosphatase (Fragment),8,4,4,4,3,3,0,0,3,3,0,0,3,3,0,0,15.5,15.5,15.5,30.188,277,277;153;265;180;101;109;126;174,0.0,7.1438,By MS/MS,By MS/MS,,,0.27394,0.74036,11.636,6,2,Leave out requantified,0.32443,0.31994,,,0.91254,0.70615,,,10.238,26.537,,,3,3,0,0,1,1,0,0,Median,Median,Median,Median,9.7,15.5,0.0,0.0,135360000,101720000,33639000,71524000,54959000,16565000,63836000,46762000,17074000,0,0,0,0,0,0,,,,1724,393;9747;15794;15795,True;True;True;True,486;12962;20553;20554,1122;28891;28892;45503;45504;45505,2114;52322;52323;81580;81581;81582;81583,2114;52322;81580;81582,,,,,-1;-1;-1;-1;-1;-1;-1;-1,protein_1725,imputed MEC,imputed MEC,quanti,quanti
TKT,-3.82328930263089,0.00174496525044323,P29401;A0A0B4J1R6;E9PFF2;F8W888;F8WAX4,P29401;A0A0B4J1R6;E9PFF2,26;21;13;5;1,26;21;13;5;1,26;21;13;5;1,Transketolase,sp|P29401|TKT_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3;tr|A0A0B4J1R6|A0A0B4J1R6_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1;tr|E9PFF2|E9PFF2_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1,5,26,26,26,21,25,11,6,21,25,11,6,21,25,11,6,64.0,64.0,64.0,67.877,623,623;457;334;153;81,0.0,97.813,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.22134,0.67766,21.936,81,15,Leave out requantified,0.18528,0.24257,0.29716,0.17211,0.64059,0.7112,0.70591,0.56186,38.132,16.611,11.341,10.853,29,33,11,8,5,2,3,5,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,47.5,61.6,29.9,14.1,8034000000,6447500000,1586500000,3440300000,2840600000,599670000,4071200000,3205400000,865770000,282890000,214570000,68317000,239650000,186860000,52785000,,,,1727,565;5449;5603;7542;7718;8132;8133;8775;8810;8874;9975;10051;10052;10263;11098;12040;12284;12680;13450;13591;13938;16491;17544;17731;18747;18748,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,681;7033;7248;9908;10141;10653;10654;11570;11625;11733;11734;13251;13334;13335;13602;14692;15858;16140;16141;16630;17596;17766;18186;21379;22697;22926;24258;24259;24260,1541;15653;15654;16165;16166;16167;16168;16169;22206;22207;22208;22209;22210;22725;22726;22727;23892;23893;23894;23895;25805;25914;25915;25916;26196;26197;26198;26199;29530;29531;29532;29533;29710;29711;29712;29713;29714;29715;30298;30299;32681;35278;35279;35914;35915;35916;35917;35918;36938;36939;36940;39096;39097;39494;39495;40346;40347;40348;47528;47529;47530;50456;50457;50458;50459;51002;51003;51004;51005;51006;51007;51008;54113;54114;54115;54116;54117;54118;54119;54120;54121;54122;54123;54124,2842;28691;28692;28693;28694;28695;28696;29630;29631;29632;29633;29634;29635;29636;29637;29638;40658;40659;40660;40661;40662;40663;40664;40665;41632;43670;43671;43672;43673;47128;47323;47324;47325;47326;47327;47328;47329;47330;47331;47787;47788;47789;47790;47791;53551;53552;53553;53554;53555;53556;53557;53817;53818;53819;53820;53821;53822;53823;53824;53825;53826;54925;54926;54927;54928;54929;59065;63536;63537;64688;64689;64690;64691;64692;64693;64694;64695;64696;64697;64698;66413;66414;66415;66416;66417;66418;66419;70329;70330;70331;70332;71103;71104;71105;71106;71107;71108;72634;72635;72636;85176;90706;90707;90708;90709;90710;91852;91853;91854;91855;91856;91857;91858;91859;91860;91861;97734;97735;97736;97737;97738;97739;97740;97741;97742;97743;97744;97745;97746;97747;97748;97749;97750;97751;97752,2842;28694;29638;40662;41632;43670;43671;47128;47326;47787;53553;53819;53824;54927;59065;63536;64688;66416;70331;71106;72636;85176;90706;91857;97734;97750,1991;1992;1993,,232;538;543,,-1;-1;-1;-1;-1,protein_1728,quanti,quanti,quanti,quanti
ERP29,0.458357638591778,0.173971684237008,P30040;F8VY02;F8W1G0,P30040;F8VY02,15;11;2,15;11;2,15;11;2,Endoplasmic reticulum resident protein 29,sp|P30040|ERP29_HUMAN Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=4;tr|F8VY02|F8VY02_HUMAN Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=1,3,15,15,15,8,7,10,13,8,7,10,13,8,7,10,13,59.0,59.0,59.0,28.993,261,261;160;95,0.0,30.595,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.38915,1.1585,24.565,50,5,Leave out requantified,0.34781,0.48367,0.39757,0.34257,1.1771,1.2771,0.95617,1.0804,14.816,9.2559,17.322,46.316,9,8,13,20,0,0,2,3,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,33.7,31.0,47.9,56.3,2866700000,2017700000,849060000,557960000,397110000,160850000,638640000,421090000,217540000,453960000,314880000,139080000,1216200000,884590000,331590000,,,,1730,2793;2794;3892;4187;5062;5063;6047;7559;13960;15610;15803;15804;19760;19857;20299,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,3554;3555;4934;5317;5318;6453;6454;7861;9926;18216;20305;20306;20562;20563;20564;20565;25556;25679;26222;26223;26224,8192;8193;8194;8195;8196;11052;11875;11876;11877;11878;11879;14363;14364;14365;14366;14367;17518;17519;17520;17521;22251;22252;22253;22254;40398;44939;44940;44941;45527;45528;45529;45530;45531;45532;45533;45534;45535;45536;45537;45538;57093;57394;57395;57396;58554;58555;58556;58557;58558;58559;58560,15181;15182;15183;15184;15185;15186;15187;15188;15189;20211;20212;20213;21780;21781;21782;21783;21784;21785;21786;21787;21788;21789;21790;26254;26255;26256;26257;26258;26259;32052;32053;32054;32055;40736;40737;40738;40739;40740;40741;40742;40743;40744;40745;72722;80579;80580;81606;81607;81608;81609;81610;81611;81612;81613;81614;81615;81616;81617;81618;81619;81620;81621;81622;81623;81624;81625;103318;103821;105840;105841;105842;105843;105844;105845,15183;15188;20212;21787;26257;26259;32052;40741;72722;80579;81612;81625;103318;103821;105842,1996;1997;1998;1999;2000;2001;2002,,69;74;112;137;182;204;254,,-1;-1;-1,protein_1731,quanti,quanti,quanti,quanti
PRDX6,-1.79389720806764,0.00482245736476747,P30041,P30041,12,12,12,Peroxiredoxin-6,sp|P30041|PRDX6_HUMAN Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3,1,12,12,12,8,8,7,5,8,8,7,5,8,8,7,5,49.6,49.6,49.6,25.035,224,224,0.0,23.098,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.37041,1.0327,13.582,39,9,Leave out requantified,0.28401,0.38583,0.41885,0.35256,0.96337,1.0835,0.90993,1.0934,11.288,22.817,13.666,6.5636,11,10,10,8,4,3,1,1,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,44.2,28.1,40.2,31.7,1988800000,1465000000,523790000,630070000,493420000,136650000,912340000,658350000,253990000,191020000,130430000,60592000,255330000,182770000,72559000,,,,1731,2776;4359;4360;6290;7988;7989;10401;11420;13841;13842;17995;19548,True;True;True;True;True;True;True;True;True;True;True;True,3533;5532;5533;5534;8180;10474;10475;13791;15075;18060;18061;18062;23258;25283,8149;8150;8151;8152;12353;12354;12355;12356;12357;12358;12359;12360;12361;12362;18186;18187;18188;18189;23497;23498;23499;23500;30731;33496;33497;33498;40105;40106;40107;40108;40109;40110;40111;40112;40113;40114;40115;51786;51787;56471,15097;15098;15099;15100;15101;15102;15103;15104;15105;15106;15107;15108;22621;22622;22623;22624;22625;22626;22627;22628;22629;22630;22631;22632;22633;22634;22635;22636;22637;22638;22639;22640;22641;33198;33199;33200;33201;33202;42933;42934;42935;42936;42937;42938;42939;42940;55684;60375;60376;60377;60378;72158;72159;72160;72161;72162;72163;72164;72165;72166;72167;72168;72169;72170;72171;72172;72173;72174;72175;72176;72177;72178;72179;72180;93461;102153,15102;22627;22641;33199;42933;42940;55684;60378;72160;72178;93461;102153,2003;2004,,141;142,,-1,protein_1732,quanti,quanti,quanti,quanti
BLVRB,-4.45174990387726,0.00121451762159942,P30043;M0R192;A0A2R8YEP4;A0A2R8Y7Y9;M0QZL1,P30043;M0R192;A0A2R8YEP4,5;4;4;1;1,5;4;4;1;1,5;4;4;1;1,Flavin reductase (NADPH),sp|P30043|BLVRB_HUMAN Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=3;tr|M0R192|M0R192_HUMAN Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=1;tr|A0A2R8YEP4|A0A2R8YEP4_HUMAN Flavin reductase (NADPH) OS=Homo sapiens OX=,5,5,5,5,5,4,1,1,5,4,1,1,5,4,1,1,27.2,27.2,27.2,22.119,206,206;163;245;121;154,0.0,13.672,By MS/MS,By MS/MS,By matching,By MS/MS,0.41985,1.1313,14.642,11,3,Leave out requantified,0.34341,0.4794,0.30252,0.46925,1.2025,1.2276,0.67549,1.3087,14.135,17.671,,,5,4,1,1,2,0,0,1,Leave out requantified,Leave out requantified,Median,Median,27.2,18.0,6.3,6.8,959400000,667700000,291700000,570190000,411820000,158380000,351460000,229380000,122080000,15550000,11993000,3557000,22205000,14513000,7692400,,,,1732,2556;6489;11105;13033;18610,True;True;True;True;True,3245;8488;14699;17076;24053,7522;18911;18912;32694;32695;37967;37968;37969;53646;53647;53648;53649,13878;13879;34542;59089;59090;68326;68327;68328;96904;96905;96906;96907;96908;96909;96910;96911,13878;34542;59089;68327;96905,,,,,-1;-1;-1;-1;-1,protein_1733,quanti,quanti,quanti,quanti
PRDX5,-1.35619021432072,0.00735349908067758,P30044,P30044,9,9,9,"Peroxiredoxin-5, mitochondrial","sp|P30044|PRDX5_HUMAN Peroxiredoxin-5, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5 PE=1 SV=4",1,9,9,9,6,6,5,6,6,6,5,6,6,6,5,6,48.6,48.6,48.6,22.086,214,214,0.0,14.328,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.29999,0.90518,17.849,28,9,Leave out requantified,0.28232,0.42634,0.32025,0.26862,0.96384,1.2411,0.83936,0.79977,17.716,11.029,14.268,23.194,8,7,5,8,3,2,1,3,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,34.1,34.1,43.5,30.4,2567300000,1865600000,701670000,890720000,655010000,235720000,1001100000,698280000,302800000,254180000,192630000,61550000,421260000,319660000,101600000,,,,1733,1391;4806;6313;8703;10459;10460;16951;16952;19102,True;True;True;True;True;True;True;True;True,1772;6112;6113;8211;8212;11456;11457;13877;13878;21944;21945;24726,4101;13604;13605;13606;13607;13608;13609;18260;18261;18262;18263;18264;18265;18266;25583;25584;25585;30911;30912;30913;30914;30915;48830;48831;48832;48833;48834;48835;48836;55208,7510;24775;24776;24777;24778;24779;24780;24781;24782;24783;24784;24785;24786;24787;24788;24789;24790;24791;24792;24793;24794;24795;24796;24797;24798;24799;24800;33306;33307;33308;33309;33310;33311;46771;46772;46773;55936;55937;55938;55939;55940;87713;87714;87715;87716;87717;87718;87719;87720;87721;87722;87723;87724;87725;87726;87727;87728;87729;87730;87731;99798,7510;24783;33307;46773;55936;55938;87714;87725;99798,,,,,-1,protein_1734,quanti,quanti,quanti,quanti
PRDX3,1.97995257486141,0.00341879256818405,P30048,P30048,13,13,13,"Thioredoxin-dependent peroxide reductase, mitochondrial","sp|P30048|PRDX3_HUMAN Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3",1,13,13,13,6,6,7,9,6,6,7,9,6,6,7,9,48.0,48.0,48.0,27.692,256,256,0.0,29.662,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.25854,0.75457,13.05,41,4,Leave out requantified,0.21526,0.30114,0.3075,0.2366,0.71284,0.83408,0.79103,0.75702,15.094,12.447,21.565,18.604,7,7,12,15,1,0,0,3,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,30.5,19.9,37.1,30.1,3374600000,2646300000,728310000,241330000,191220000,50114000,460620000,352490000,108130000,843500000,627410000,216090000,1829100000,1475100000,353970000,,,,1734,614;615;3017;3240;5730;5731;6181;6660;8977;8978;13125;14167;16418,True;True;True;True;True;True;True;True;True;True;True;True;True,746;747;3835;4127;4128;7439;7440;7441;7442;8033;8745;8746;11883;11884;17188;18472;21283,1684;1685;8762;9389;9390;9391;9392;9393;9394;9395;9396;16594;16595;16596;16597;16598;16599;16600;16601;16602;16603;16604;16605;17859;19539;19540;19541;19542;19543;19544;19545;19546;26464;26465;26466;26467;38186;40925;47271;47272;47273,3107;3108;16183;17358;17359;17360;17361;17362;17363;17364;17365;17366;17367;17368;17369;17370;17371;17372;17373;17374;17375;17376;17377;17378;17379;17380;30370;30371;30372;30373;30374;30375;30376;30377;30378;30379;30380;30381;30382;30383;30384;30385;30386;30387;30388;30389;30390;30391;30392;30393;30394;30395;30396;30397;30398;30399;30400;30401;30402;30403;32564;35802;35803;35804;35805;35806;35807;35808;35809;35810;35811;35812;35813;35814;35815;35816;35817;35818;35819;35820;35821;35822;35823;48208;48209;48210;48211;48212;48213;68698;68699;73627;84658;84659;84660;84661;84662;84663,3107;3108;16183;17371;30378;30391;32564;35810;48212;48213;68699;73627;84662,2005;2006;2007,,149;166;196,,-1,protein_1735,quanti,quanti,quanti,quanti
ATP5D,0.0443135581791978,0.890589827741582,P30049,P30049,4,4,4,"ATP synthase subunit delta, mitochondrial","sp|P30049|ATPD_HUMAN ATP synthase subunit delta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1D PE=1 SV=2",1,4,4,4,1,2,2,1,1,2,2,1,1,2,2,1,39.3,39.3,39.3,17.49,168,168,0.0,2.8175,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.29524,0.97935,22.1,7,2,Leave out requantified,0.36246,0.32447,0.42349,0.21974,1.3101,0.82245,1.0048,0.73528,,27.747,9.9383,18.437,1,2,2,2,0,1,1,0,Median,Median,Median,Median,5.4,7.1,32.1,23.8,335090000,255070000,80020000,65973000,46062000,19912000,108720000,82117000,26600000,55389000,41618000,13771000,105010000,85274000,19736000,,,,1735,1711;7086;7087;14456,True;True;True;True,2187;9308;9309;18858;18859,5078;20778;20779;20780;41741;41742;41743,9484;37938;37939;37940;75014;75015;75016;75017;75018;75019;75020;75021,9484;37938;37940;75021,,,,,-1,protein_1736,quanti,quanti,quanti,quanti
RPL12,-0.478645291889091,0.113904047575202,P30050,P30050,10,10,10,60S ribosomal protein L12,sp|P30050|RL12_HUMAN 60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1,1,10,10,10,7,7,9,7,7,7,9,7,7,7,9,7,67.3,67.3,67.3,17.818,165,165,0.0,42.541,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.27643,0.92105,28.573,43,9,Leave out requantified,0.20257,0.25261,0.4253,0.27657,0.71366,0.77286,1.1122,0.9674,21.87,7.8584,12.86,9.1775,10,8,13,12,3,2,1,3,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,66.7,66.7,63.0,55.2,5186800000,3986300000,1200500000,1254100000,1020300000,233820000,1667200000,1319400000,347750000,842330000,566330000,276000000,1423200000,1080200000,342920000,,,,1736,2618;3549;3737;6705;6745;7275;7276;8240;13204;13967,True;True;True;True;True;True;True;True;True;True,3322;4511;4512;4753;8813;8880;8881;9544;9545;10786;10787;17283;17284;17285;18225;18226,7685;7686;7687;7688;10178;10179;10180;10181;10701;10702;19688;19689;19853;19854;19855;19856;19857;19858;19859;19860;19861;21317;21318;21319;21320;21321;21322;24193;24194;24195;38394;38395;38396;38397;38398;40419;40420;40421;40422;40423;40424;40425;40426;40427;40428,14158;14159;14160;14161;14162;14163;14164;14165;14166;14167;14168;18769;18770;18771;18772;18773;19655;19656;19657;36066;36067;36068;36375;36376;36377;36378;36379;36380;36381;36382;36383;36384;36385;36386;36387;36388;36389;38915;38916;38917;38918;38919;38920;38921;38922;38923;38924;38925;38926;38927;38928;38929;38930;38931;44210;44211;44212;44213;69080;69081;69082;69083;69084;69085;69086;69087;69088;69089;69090;69091;69092;72763;72764;72765;72766;72767;72768;72769;72770;72771;72772;72773;72774;72775;72776;72777;72778;72779;72780;72781;72782;72783;72784,14167;18773;19655;36068;36376;38920;38931;44211;69084;72764,2008;2009;2010;2011,,40;41;61;99,,-1,protein_1737,quanti,quanti,quanti,quanti
ECHS1,-0.261933831276952,0.666445881635015,P30084,P30084,14,14,14,"Enoyl-CoA hydratase, mitochondrial","sp|P30084|ECHM_HUMAN Enoyl-CoA hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ECHS1 PE=1 SV=4",1,14,14,14,5,6,4,11,5,6,4,11,5,6,4,11,44.1,44.1,44.1,31.387,290,290,0.0,29.818,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.31622,0.89626,83.86,35,10,Leave out requantified,0.24557,0.37335,0.29886,0.25158,0.83929,0.99167,0.71365,0.82095,25.288,26.23,17.281,105.25,6,7,6,16,0,0,2,8,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,26.2,28.6,17.9,44.1,1701300000,1251000000,450260000,370390000,286100000,84291000,422230000,308360000,113870000,133190000,96708000,36478000,775460000,559830000,215630000,,,,1737,519;1383;1734;2208;3469;5659;6965;8023;8368;9892;9893;13496;15651;15652,True;True;True;True;True;True;True;True;True;True;True;True;True;True,627;1762;2215;2216;2791;4410;7336;7337;9170;10512;10961;13146;13147;17653;20371;20372;20373,1417;4084;5141;5142;5143;5144;5145;5146;5147;5148;5149;6538;6539;9960;16375;16376;16377;16378;16379;16380;16381;16382;20484;23575;24572;29283;29284;29285;39243;39244;39245;45068;45069;45070;45071;45072,2629;7488;9579;9580;9581;9582;9583;9584;9585;9586;9587;9588;9589;9590;9591;9592;9593;9594;9595;9596;9597;12206;12207;18345;30004;30005;30006;30007;30008;30009;30010;30011;37486;43054;43055;44922;53059;53060;53061;70649;70650;70651;70652;70653;80773;80774;80775;80776;80777;80778;80779,2629;7488;9585;12207;18345;30006;37486;43055;44922;53059;53061;70652;80775;80777,2012;2013;2014;2015;2016,,43;185;204;234;282,,-1,protein_1738,quanti,quanti,quanti,quanti
CMPK1,-20.5732716698065,6.63690971548968e-07,P30085;Q5T0D2;A0A494BXC7,P30085;Q5T0D2,3;2;1,3;2;1,3;2;1,UMP-CMP kinase,sp|P30085|KCY_HUMAN UMP-CMP kinase OS=Homo sapiens OX=9606 GN=CMPK1 PE=1 SV=3;tr|Q5T0D2|Q5T0D2_HUMAN UMP-CMP kinase OS=Homo sapiens OX=9606 GN=CMPK1 PE=1 SV=1,3,3,3,3,3,1,0,0,3,1,0,0,3,1,0,0,21.9,21.9,21.9,22.222,196,196;169;179,0.0,6.2199,By MS/MS,By MS/MS,,,0.21978,0.53204,21.51,4,1,Median,0.21606,0.28019,,,0.48242,0.71651,,,14.486,,,,3,1,0,0,1,0,0,0,Median,Median,Median,Median,21.9,11.2,0.0,0.0,92610000,70026000,22584000,52445000,41560000,10885000,40165000,28466000,11699000,0,0,0,0,0,0,,,,1738,4529;8343;12481,True;True;True,5761;10933;16397,12830;24509;36462;36463,23419;44809;65650;65651;65652;65653,23419;44809;65650,,,,,-1;-1;-1,protein_1739,imputed MEC,imputed MEC,quanti,quanti
