WDR5_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ACACA,-0.5102881626,0.274325003300767,0,Q13085;Q59FY4,Q13085;Q59FY4,3;2,3;2,3;2,Acetyl-CoA carboxylase 1;Biotin carboxylase,ACACA,sp|Q13085|ACACA_HUMAN Acetyl-CoA carboxylase 1 OS=Homo sapiens OX=9606 GN=ACACA PE=1 SV=2;tr|Q59FY4|Q59FY4_HUMAN Acetyl-CoA carboxylase 1 (Fragment) OS=Homo sapiens OX=9606 GN=ACACA PE=1 SV=1,3,3,1.7,2346
IK,-0.4576091628,0.105952643332006,0,Q13123;E7EQZ7;D6REL4,Q13123;E7EQZ7,3;2;1,3;2;1,3;2;1,Protein Red,IK,sp|Q13123|RED_HUMAN Protein Red OS=Homo sapiens OX=9606 GN=IK PE=1 SV=3;tr|E7EQZ7|E7EQZ7_HUMAN Protein Red (Fragment) OS=Homo sapiens OX=9606 GN=IK PE=1 SV=1,3,3,5.7,557
TARDBP;TDP43,-0.1968824725,0.0884735913184041,0,Q13148;A0A087WX29;A0A087WYY0;A0A087X260;G3V162;B1AKP7;A0A0A0N0M3;A0A087WXQ5;A0A087WV68;K7EJM5;A0A087WXV3;A0A087WX67;A0A087WW61;A0A1W2PNU8;K7EN94;A0A087WZC9;A0A087WYE7;K7EL26;A0A0A0MSV7;K7EJ99;A0A087WZM1;A0A087WTZ4,Q13148;A0A087WX29;A0A087WYY0;A0A087X260;G3V162;B1AKP7;A0A0A0N0M3;A0A087WXQ5;A0A087WV68;K7EJM5,9;8;7;7;7;7;6;5;5;5;4;4;4;4;4;2;2;1;1;1;1;1,9;8;7;7;7;7;6;5;5;5;4;4;4;4;4;2;2;1;1;1;1;1,9;8;7;7;7;7;6;5;5;5;4;4;4;4;4;2;2;1;1;1;1;1,TAR DNA-binding protein 43,TARDBP;TDP43,sp|Q13148|TADBP_HUMAN TAR DNA-binding protein 43 OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1;tr|A0A087WX29|A0A087WX29_HUMAN TAR DNA-binding protein 43 (Fragment) OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1;tr|A0A087WYY0|A0A087WYY0_HUMAN TAR DNA-binding pro,9,9,30.4,414
HNRNPA0,-0.5459463316,0.00338412479846171,0,Q13151,Q13151,6,6,6,Heterogeneous nuclear ribonucleoprotein A0,HNRNPA0,sp|Q13151|ROA0_HUMAN Heterogeneous nuclear ribonucleoprotein A0 OS=Homo sapiens OX=9606 GN=HNRNPA0 PE=1 SV=1,6,6,31.1,305
AIMP2,0.0916030637,0.399925944287376,0,Q13155;A8MU58,Q13155;A8MU58,3;2,3;2,3;2,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,AIMP2,sp|Q13155|AIMP2_HUMAN Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Homo sapiens OX=9606 GN=AIMP2 PE=1 SV=2;tr|A8MU58|A8MU58_HUMAN Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Homo sapiens OX=9606 GN=A,3,3,14.7,320
PRDX4,-0.1026458472,0.528035688234806,0,Q13162;H7C3T4;A6NG45,Q13162;H7C3T4,6;4;2,4;2;2,4;2;2,Peroxiredoxin-4,PRDX4,sp|Q13162|PRDX4_HUMAN Peroxiredoxin-4 OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1;tr|H7C3T4|H7C3T4_HUMAN Peroxiredoxin-4 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1,6,4,25.8,271
PAK2,-0.2105203678,0.126394991038697,0,Q13177;O75914;A0A087X294;H7C1X3;E9PM17;B3KNX7;B1AKS5;H0YCG5,Q13177,15;6;6;5;3;3;2;2,15;6;6;5;3;3;2;2,12;3;3;3;0;0;1;0,Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34,PAK2,sp|Q13177|PAK2_HUMAN Serine/threonine-protein kinase PAK 2 OS=Homo sapiens OX=9606 GN=PAK2 PE=1 SV=3,15,12,46.8,524
CBX3,-0.5121025478,0.0050871985220553,0,Q13185;B8ZZ43;C9JMM0;S4R2Y4,Q13185,9;3;3;3,9;3;3;3,7;3;3;3,Chromobox protein homolog 3,CBX3,sp|Q13185|CBX3_HUMAN Chromobox protein homolog 3 OS=Homo sapiens OX=9606 GN=CBX3 PE=1 SV=4,9,7,49.7,183
PSMD2,0.3564378962,0.0377053210819057,0,Q13200;H7C1H2;H7C2Q3;C9JPC0,Q13200,21;6;4;4,21;6;4;4,21;6;4;4,26S proteasome non-ATPase regulatory subunit 2,PSMD2,sp|Q13200|PSMD2_HUMAN 26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=3,21,21,33.7,908
SRSF9,-0.2418412874,0.183712542696447,0,Q13242;S4R3G0;H0YIB4,Q13242;S4R3G0;H0YIB4,4;4;3,3;3;3,3;3;3,Serine/arginine-rich splicing factor 9,SRSF9,sp|Q13242|SRSF9_HUMAN Serine/arginine-rich splicing factor 9 OS=Homo sapiens OX=9606 GN=SRSF9 PE=1 SV=1;tr|S4R3G0|S4R3G0_HUMAN Serine/arginine-rich-splicing factor 9 OS=Homo sapiens OX=9606 GN=SRSF9 PE=1 SV=1;tr|H0YIB4|H0YIB4_HUMAN Serine/arginine-rich-spl,4,3,14,221
SRSF5,-0.1019806048,0.557084844629864,0,Q13243;B4DJK0;B4DUA4;G3V5K8,Q13243;B4DJK0;B4DUA4,6;3;3;2,5;2;2;2,5;2;2;2,Serine/arginine-rich splicing factor 5,SRSF5,sp|Q13243|SRSF5_HUMAN Serine/arginine-rich splicing factor 5 OS=Homo sapiens OX=9606 GN=SRSF5 PE=1 SV=1;tr|B4DJK0|B4DJK0_HUMAN Serine/arginine-rich-splicing factor 5 OS=Homo sapiens OX=9606 GN=SRSF5 PE=1 SV=1;tr|B4DUA4|B4DUA4_HUMAN Serine/arginine-rich-spl,6,5,31.2,272
TRIM28,0.0322346444,0.746995041911865,0,Q13263;M0R0K9;M0R3C0;M0R2I3,Q13263;M0R0K9,20;11;3;1,20;11;3;1,20;11;3;1,Transcription intermediary factor 1-beta,TRIM28,sp|Q13263|TIF1B_HUMAN Transcription intermediary factor 1-beta OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=5;tr|M0R0K9|M0R0K9_HUMAN Transcription intermediary factor 1-beta (Fragment) OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=1,20,20,31.5,835
DHRS2,-0.4455067138,0.0318368022365482,0,Q13268;C9JZP6;H0YJG9;H0YJP4,Q13268;C9JZP6;H0YJG9,18;16;12;8,18;16;12;8,18;16;12;8,"Dehydrogenase/reductase SDR family member 2, mitochondrial",DHRS2,"sp|Q13268|DHRS2_HUMAN Dehydrogenase/reductase SDR family member 2, mitochondrial OS=Homo sapiens OX=9606 GN=DHRS2 PE=1 SV=4;tr|C9JZP6|C9JZP6_HUMAN Dehydrogenase/reductase SDR family member 2, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=DHRS2 PE=1 S",18,18,59.3,280
G3BP1,-0.0026325301,0.979375017258389,0,Q13283;E5RIZ6;E5RI46;E5RIF8;E5RH42;E5RJU8;E5RH00;D6R9X5;D6R9A4,Q13283,19;8;7;7;7;7;4;3;3,19;8;7;7;7;7;4;3;3,16;5;4;4;4;4;1;0;0,Ras GTPase-activating protein-binding protein 1,G3BP1,sp|Q13283|G3BP1_HUMAN Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens OX=9606 GN=G3BP1 PE=1 SV=1,19,16,50,466
EIF3I,0.1525369718,0.177137285509429,0,Q13347;Q5TFK1,Q13347,15;3,15;3,15;3,Eukaryotic translation initiation factor 3 subunit I,EIF3I,sp|Q13347|EIF3I_HUMAN Eukaryotic translation initiation factor 3 subunit I OS=Homo sapiens OX=9606 GN=EIF3I PE=1 SV=1,15,15,56.9,325
UBE2V1;TMEM189-UBE2V1,0.0359847462,0.848221982065541,0,Q13404;G3V2F7;I3L0A0;A0A0A0MSL3;E5RIF1;D6RG00,Q13404;G3V2F7;I3L0A0;A0A0A0MSL3,7;5;5;4;1;1,7;5;5;4;1;1,5;3;3;3;0;0,Ubiquitin-conjugating enzyme E2 variant 1,UBE2V1;TMEM189-UBE2V1,sp|Q13404|UB2V1_HUMAN Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2;tr|G3V2F7|G3V2F7_HUMAN Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=4 SV=2;tr|I3L0A0|I3L0A0_HUMAN HCG2044781 OS=Ho,7,5,46.9,147
DYNC1I2,0.5200500821,0.0249176986576377,0,Q13409;E9PGG1;E7EU01;E7EUM4;E7ERR6;E7ERH4;E7ET01;E7ETL8;E7EQU2;E7ESD3;E7EMU4;E7EV09;E7EQL5,Q13409,5;1;1;1;1;1;1;1;1;1;1;1;1,5;1;1;1;1;1;1;1;1;1;1;1;1,5;1;1;1;1;1;1;1;1;1;1;1;1,Cytoplasmic dynein 1 intermediate chain 2,DYNC1I2,sp|Q13409|DC1I2_HUMAN Cytoplasmic dynein 1 intermediate chain 2 OS=Homo sapiens OX=9606 GN=DYNC1I2 PE=1 SV=3,5,5,16.6,638
SF3B2,-0.1329201434,0.354738825143053,0,Q13435;E9PPJ0;H0YEX5;E9PJ04;E9PJT3;H0YCG1,Q13435;E9PPJ0,13;12;6;5;4;4,13;12;6;5;4;4,13;12;6;5;4;4,Splicing factor 3B subunit 2,SF3B2,sp|Q13435|SF3B2_HUMAN Splicing factor 3B subunit 2 OS=Homo sapiens OX=9606 GN=SF3B2 PE=1 SV=2;tr|E9PPJ0|E9PPJ0_HUMAN Splicing factor 3B subunit 2 OS=Homo sapiens OX=9606 GN=SF3B2 PE=1 SV=1,13,13,26,895
PDAP1,-0.3376706948,0.0239019688241324,0,Q13442,Q13442,4,4,4,28 kDa heat- and acid-stable phosphoprotein,PDAP1,sp|Q13442|HAP28_HUMAN 28 kDa heat- and acid-stable phosphoprotein OS=Homo sapiens OX=9606 GN=PDAP1 PE=1 SV=1,4,4,20.4,181
SQSTM1,0.0062137988,0.977348082694797,0,Q13501;E7EMC7;E9PFW8;C9JRJ8;E3W990;D6RBF1;C9J6J8,Q13501;E7EMC7;E9PFW8,5;4;3;2;2;1;1,5;4;3;2;2;1;1,5;4;3;2;2;1;1,Sequestosome-1,SQSTM1,sp|Q13501|SQSTM_HUMAN Sequestosome-1 OS=Homo sapiens OX=9606 GN=SQSTM1 PE=1 SV=1;tr|E7EMC7|E7EMC7_HUMAN Sequestosome-1 OS=Homo sapiens OX=9606 GN=SQSTM1 PE=1 SV=1;tr|E9PFW8|E9PFW8_HUMAN Sequestosome-1 (Fragment) OS=Homo sapiens OX=9606 GN=SQSTM1 PE=1 SV=1,5,5,21.6,440
TUBB3,0.7085706484,0.00583283188243277,0,Q13509;A0A0B4J269;G3V2A3;G3V5W4;G3V2R8;G3V3R4;G3V2N6;G3V542;G3V3J6;G3V3W7,Q13509;A0A0B4J269,27;26;7;4;4;4;4;1;1;1,7;6;2;3;3;3;3;1;1;1,7;6;2;3;3;3;3;1;1;1,Tubulin beta-3 chain,TUBB3,sp|Q13509|TBB3_HUMAN Tubulin beta-3 chain OS=Homo sapiens OX=9606 GN=TUBB3 PE=1 SV=2;tr|A0A0B4J269|A0A0B4J269_HUMAN G_PROTEIN_RECEP_F1_2 domain-containing protein OS=Homo sapiens OX=9606 PE=1 SV=1,27,7,54.4,450
DCTN2,0.0093596642,0.922018770515799,0,Q13561;F8W1I6;F8VW18;H0YI98;F8VRV7;H0YHL1;F8VX93;F8W0U6,Q13561;F8W1I6;F8VW18,13;10;8;6;5;4;4;2,13;10;8;6;5;4;4;2,13;10;8;6;5;4;4;2,Dynactin subunit 2,DCTN2,sp|Q13561|DCTN2_HUMAN Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=4;tr|F8W1I6|F8W1I6_HUMAN Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=1;tr|F8VW18|F8VW18_HUMAN Dynactin subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=DCTN2 P,13,13,37.9,401
NAE1,-0.4361064978,0.006795224760092,0,Q13564;J3KTE3,Q13564,3;1,3;1,3;1,NEDD8-activating enzyme E1 regulatory subunit,NAE1,sp|Q13564|ULA1_HUMAN NEDD8-activating enzyme E1 regulatory subunit OS=Homo sapiens OX=9606 GN=NAE1 PE=1 SV=1,3,3,7.1,534
TRA2A,0.0657999682,0.58660861489972,0,Q13595,Q13595,5,5,5,Transformer-2 protein homolog alpha,TRA2A,sp|Q13595|TRA2A_HUMAN Transformer-2 protein homolog alpha OS=Homo sapiens OX=9606 GN=TRA2A PE=1 SV=1,5,5,12.4,282
SNX1,-0.8201436743,0.0239141567382273,0,Q13596;H0YK42;H0YK43;H0YKT3,Q13596;H0YK42,9;7;1;1,9;7;1;1,8;6;1;1,Sorting nexin-1,SNX1,sp|Q13596|SNX1_HUMAN Sorting nexin-1 OS=Homo sapiens OX=9606 GN=SNX1 PE=1 SV=3;tr|H0YK42|H0YK42_HUMAN Sorting nexin-1 OS=Homo sapiens OX=9606 GN=SNX1 PE=1 SV=1,9,8,20.7,522
TSTA3,-0.4049157552,0.0225255629937485,0,Q13630;E9PKL9;E9PP14;A0A0J9YX13;E9PLH9;H0YCP7;E9PP60;H0YE90,Q13630;E9PKL9;E9PP14;A0A0J9YX13;E9PLH9,10;8;6;6;5;2;2;1,10;8;6;6;5;2;2;1,10;8;6;6;5;2;2;1,GDP-L-fucose synthase,TSTA3,sp|Q13630|FCL_HUMAN GDP-L-fucose synthase OS=Homo sapiens OX=9606 GN=TSTA3 PE=1 SV=1;tr|E9PKL9|E9PKL9_HUMAN GDP-L-fucose synthase (Fragment) OS=Homo sapiens OX=9606 GN=TSTA3 PE=1 SV=1;tr|E9PP14|E9PP14_HUMAN GDP-L-fucose synthase (Fragment) OS=Homo sapiens ,10,10,43.9,321
DDX39B,-0.153006321,0.216517137200913,0,Q13838;Q5STU3;A0A0G2JJZ9;A0A140T9X3;F6WLT2;F6TRA5;A0A0A0MT12;F6S4E6;H0Y400;F6R6M7;A0A140T9X9;A0A140T996;F6UJC5;A0A140TA18;F6QYI9;A0A0G2JJL7;A0A0G2JHN7;F6S2B7;F6U6E2;A0A140T9K1;A0A140T973;H0YCC6;A0A140T9L4;A0A140T9N3;A0A140T9K2,Q13838;Q5STU3;A0A0G2JJZ9;A0A140T9X3;F6WLT2;F6TRA5;A0A0A0MT12,21;20;15;14;13;11;11;10;9;8;7;7;7;7;6;6;6;6;6;5;5;4;4;2;2,21;20;15;14;13;11;11;10;9;8;7;7;7;7;6;6;6;6;6;5;5;4;4;2;2,9;9;7;7;6;5;5;4;3;3;5;4;5;5;1;1;2;2;2;3;3;3;2;1;1,Spliceosome RNA helicase DDX39B,DDX39B,sp|Q13838|DX39B_HUMAN Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=1;tr|Q5STU3|Q5STU3_HUMAN Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=2;tr|A0A0G2JJZ9|A0A0G2JJZ9_HUMAN Spliceosome RNA helicase DDX,21,9,57.9,428
BLMH,0.4609176096,0.0186111871503769,0,Q13867;K7ES02;J3KSD8;J3KS79;K7ENH5;K7ESE8,Q13867;K7ES02;J3KSD8,5;4;3;2;2;2,5;4;3;2;2;2,5;4;3;2;2;2,Bleomycin hydrolase,BLMH,sp|Q13867|BLMH_HUMAN Bleomycin hydrolase OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1;tr|K7ES02|K7ES02_HUMAN Bleomycin hydrolase (Fragment) OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1;tr|J3KSD8|J3KSD8_HUMAN Bleomycin hydrolase (Fragment) OS=Homo sapiens OX=9606,5,5,21.3,455
EXOSC2,-0.1791835967,0.22714823794182,0,Q13868;A3KFL2;A3KFL5,Q13868;A3KFL2;A3KFL5,3;2;2,3;2;2,3;2;2,Exosome complex component RRP4,EXOSC2,sp|Q13868|EXOS2_HUMAN Exosome complex component RRP4 OS=Homo sapiens OX=9606 GN=EXOSC2 PE=1 SV=2;tr|A3KFL2|A3KFL2_HUMAN Exosome complex component RRP4 OS=Homo sapiens OX=9606 GN=EXOSC2 PE=1 SV=1;tr|A3KFL5|A3KFL5_HUMAN Exosome complex component RRP4 (Fragme,3,3,9.6,293
IL18,0.3037679406,0.0588953711885278,0,Q14116,Q14116,13,13,13,Interleukin-18,IL18,sp|Q14116|IL18_HUMAN Interleukin-18 OS=Homo sapiens OX=9606 GN=IL18 PE=1 SV=1,13,13,71.5,193
BOP1,0.141642124,0.254260364969518,0,Q14137;A0A075B729,Q14137,11;3,11;3,11;3,Ribosome biogenesis protein BOP1,BOP1,sp|Q14137|BOP1_HUMAN Ribosome biogenesis protein BOP1 OS=Homo sapiens OX=9606 GN=BOP1 PE=1 SV=2,11,11,22,746
EIF3A,0.1129853612,0.265023761021582,0,Q14152,Q14152,24,24,24,Eukaryotic translation initiation factor 3 subunit A,EIF3A,sp|Q14152|EIF3A_HUMAN Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens OX=9606 GN=EIF3A PE=1 SV=1,24,24,20.5,1382
FHL2,0.4992606407,0.0290123896119589,0,Q14192,Q14192,2,2,2,Four and a half LIM domains protein 2,FHL2,sp|Q14192|FHL2_HUMAN Four and a half LIM domains protein 2 OS=Homo sapiens OX=9606 GN=FHL2 PE=1 SV=3,2,2,11.1,279
DPYSL3,-0.3558538229,0.0163059942359725,0,Q14195;H0YBT4;Q14117;D6RF19,Q14195,14;5;1;1,12;3;1;1,11;2;0;1,Dihydropyrimidinase-related protein 3,DPYSL3,sp|Q14195|DPYL3_HUMAN Dihydropyrimidinase-related protein 3 OS=Homo sapiens OX=9606 GN=DPYSL3 PE=1 SV=1,14,11,37,570
DYNC1H1,0.1223073695,0.308179201416861,0,Q14204;A0A2R8Y706;A0A2R8Y5T0;A0A2R8Y6H2;A0A2R8YFZ7;A0A2R8Y542;H0YJ21;A0A2R8Y6I5;A0A2R8YGC7,Q14204;A0A2R8Y706;A0A2R8Y5T0,45;33;27;21;18;17;8;4;3,45;33;27;21;18;17;8;4;3,45;33;27;21;18;17;8;4;3,Cytoplasmic dynein 1 heavy chain 1,DYNC1H1,sp|Q14204|DYHC1_HUMAN Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5;tr|A0A2R8Y706|A0A2R8Y706_HUMAN Cytoplasmic dynein 1 heavy chain 1 (Fragment) OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=1;tr|A0A2R8Y5T0|A0A2R8Y5T0_HUMAN C,45,45,12.9,4646
EIF4A2,-0.6798824809,0.00907137707462887,0,Q14240;E7EQG2,Q14240;E7EQG2,17;15,5;3,5;3,"Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed",EIF4A2,sp|Q14240|IF4A2_HUMAN Eukaryotic initiation factor 4A-II OS=Homo sapiens OX=9606 GN=EIF4A2 PE=1 SV=2;tr|E7EQG2|E7EQG2_HUMAN Eukaryotic initiation factor 4A-II OS=Homo sapiens OX=9606 GN=EIF4A2 PE=1 SV=1,17,5,41.5,407
CTTN,-0.0269556694,0.852341117634415,0,Q14247;H0YEV2;H0YCD9,Q14247,4;1;1,4;1;1,4;1;1,Src substrate cortactin,CTTN,sp|Q14247|SRC8_HUMAN Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2,4,4,17.1,550
FLNC,1.1864796371,0.00189440093661286,1,Q14315,Q14315,57,57,50,Filamin-C,FLNC,sp|Q14315|FLNC_HUMAN Filamin-C OS=Homo sapiens OX=9606 GN=FLNC PE=1 SV=3,57,50,25.2,2725
GALE,-0.5814642736,0.00429442033012374,0,Q14376;Q5QPP3;Q5QPP1;Q5QPP4;Q5QPP9,Q14376;Q5QPP3;Q5QPP1;Q5QPP4,14;9;8;7;3,14;9;8;7;3,14;9;8;7;3,UDP-glucose 4-epimerase,GALE,sp|Q14376|GALE_HUMAN UDP-glucose 4-epimerase OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=2;tr|Q5QPP3|Q5QPP3_HUMAN UDP-glucose 4-epimerase (Fragment) OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=1;tr|Q5QPP1|Q5QPP1_HUMAN UDP-glucose 4-epimerase (Fragment) OS=Homo sap,14,14,65.2,348
CAPRIN1,-0.4099021828,0.0165196251336055,0,Q14444;E9PLA9;G3V153,Q14444;E9PLA9;G3V153,5;4;4,5;4;4,5;4;4,Caprin-1,CAPRIN1,sp|Q14444|CAPR1_HUMAN Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=2;tr|E9PLA9|E9PLA9_HUMAN Caprin-1 (Fragment) OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=1;tr|G3V153|G3V153_HUMAN Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=1,5,5,12.3,709
RBM39,0.2677882988,0.0836308467097124,0,Q14498;A0A0U1RQH7;H0Y4X3;G3XAC6;Q5QP23;Q5QP22;Q86U06,Q14498;A0A0U1RQH7;H0Y4X3;G3XAC6;Q5QP23,5;4;4;4;3;2;1,5;4;4;4;3;2;1,5;4;4;4;3;2;1,RNA-binding protein 39,RBM39,sp|Q14498|RBM39_HUMAN RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=2;tr|A0A0U1RQH7|A0A0U1RQH7_HUMAN RNA-binding protein 39 (Fragment) OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=1;tr|H0Y4X3|H0Y4X3_HUMAN RNA-binding protein 39 (Fragment) OS=,5,5,10.4,530
MCM6,-0.2589388167,0.133009861101009,0,Q14566,Q14566,26,26,26,DNA replication licensing factor MCM6,MCM6,sp|Q14566|MCM6_HUMAN DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1,26,26,37.8,821
USP10,-0.3205711509,0.0396931595691483,0,Q14694;H3BNL0;Q68D90;H3BNS8;H3BQP1;H3BNA1;H3BVF1;J3KT19,Q14694,4;1;1;1;1;1;1;1,4;1;1;1;1;1;1;1,4;1;1;1;1;1;1;1,Ubiquitin carboxyl-terminal hydrolase 10,USP10,sp|Q14694|UBP10_HUMAN Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2,4,4,8.3,798
GANAB,-0.2949861464,0.0666300186974767,0,Q14697;F5H6X6;E9PKU7;E9PNH1,Q14697;F5H6X6;E9PKU7,31;29;27;5,31;29;27;5,31;29;27;5,Neutral alpha-glucosidase AB,GANAB,sp|Q14697|GANAB_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3;tr|F5H6X6|F5H6X6_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=1;tr|E9PKU7|E9PKU7_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens,31,31,48.2,944
MVP,-0.1608382523,0.266000569482529,0,Q14764;H3BRL2;H3BQK6;H3BP76;H3BUK7;H3BNF6;H3BNF2;H3BUP3;H3BQE7;H3BPZ2,Q14764,26;7;7;6;6;6;3;3;3;2,26;7;7;6;6;6;3;3;3;2,26;7;7;6;6;6;3;3;3;2,Major vault protein,MVP,sp|Q14764|MVP_HUMAN Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4,26,26,42.2,893
LASP1,0.0605830654,0.635008133609749,0,Q14847;C9J9W2;F6S2S5;K7ESD6,Q14847;C9J9W2,9;7;2;1,9;7;2;1,9;7;2;1,LIM and SH3 domain protein 1,LASP1,sp|Q14847|LASP1_HUMAN LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2;tr|C9J9W2|C9J9W2_HUMAN LIM and SH3 domain protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=1,9,9,37.5,261
KPNB1,-0.06325322580000001,0.504294775533753,0,Q14974;J3KTM9;J3QR48;J3QKQ5;J3KS06;J3QRG4,Q14974;J3KTM9,23;14;9;3;1;1,23;14;9;3;1;1,23;14;9;3;1;1,Importin subunit beta-1,KPNB1,sp|Q14974|IMB1_HUMAN Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2;tr|J3KTM9|J3KTM9_HUMAN Importin subunit beta-1 (Fragment) OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=1,23,23,31.1,876
PSMD6,0.4962418155,0.140447851233664,0,Q15008;C9J7B7;C9J0E9,Q15008;C9J7B7;C9J0E9,4;2;2,4;2;2,4;2;2,26S proteasome non-ATPase regulatory subunit 6,PSMD6,sp|Q15008|PSMD6_HUMAN 26S proteasome non-ATPase regulatory subunit 6 OS=Homo sapiens OX=9606 GN=PSMD6 PE=1 SV=1;tr|C9J7B7|C9J7B7_HUMAN 26S proteasome non-ATPase regulatory subunit 6 (Fragment) OS=Homo sapiens OX=9606 GN=PSMD6 PE=1 SV=1;tr|C9J0E9|C9J0E9_HUM,4,4,13.1,389
SEPT2,-0.4194202821,0.0176493771123588,0,Q15019;B5MCX3;H7C2Y0;C9J2Q4;C9JB25;H7C310;C9J938;C9IZU3;C9IY94;C9JQJ4;C9JZI2;B5MD47;F8WB65;C9JFT1;A0A1B0GXJ2;C9JT15;C9JSE7;H7C1T1,Q15019;B5MCX3;H7C2Y0;C9J2Q4,14;13;9;8;6;6;5;5;4;4;2;2;2;2;2;1;1;1,14;13;9;8;6;6;5;5;4;4;2;2;2;2;2;1;1;1,14;13;9;8;6;6;5;5;4;4;2;2;2;2;2;1;1;1,Septin-2,SEPT2,sp|Q15019|SEPT2_HUMAN Septin-2 OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1;tr|B5MCX3|B5MCX3_HUMAN Septin-2 OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1;tr|H7C2Y0|H7C2Y0_HUMAN Septin-2 (Fragment) OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1;tr|C9J2Q4|C9J2Q,14,14,51.5,361
NCAPD2,-1.6892136678,0.0576892250507241,0,Q15021;E7EN77,Q15021,3;1,3;1,3;1,Condensin complex subunit 1,NCAPD2,sp|Q15021|CND1_HUMAN Condensin complex subunit 1 OS=Homo sapiens OX=9606 GN=NCAPD2 PE=1 SV=3,3,3,3.2,1401
EFTUD2,-0.2385109656,0.146984911585442,0,Q15029;K7EP67;K7EJ74,Q15029,19;8;5,17;6;3,17;6;3,116 kDa U5 small nuclear ribonucleoprotein component,EFTUD2,sp|Q15029|U5S1_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1,19,17,22.5,972
