ID,Intensity_L_WSB1_N1,Intensity_L_WSB1_N2,Intensity_L_BirA_alone_N1,Intensity_L_BirA_alone_N2
protein_1879,33.9966381713422,34.1370536500933,34.9570597495737,34.727662607134
protein_1880,28.1812678212276,28.4503164652358,26.7880112840163,27.3385914433733
protein_1881,28.8611604443311,28.720963189431,29.5893181496795,28.677754939566
protein_1882,25.8574453695941,25.2515458724685,24.3125339968711,23.1465612654387
protein_1883,25.8319466748965,26.5812763274551,4.54533914757274,4.53120146157514
protein_1884,29.4701488165849,29.2716696857659,29.4479271954203,29.1341230212678
protein_1886,4.4365090982425,4.39377702312055,24.5574333867742,24.8390828148002
protein_1887,32.1256712241204,32.7353078169435,31.8557407853231,31.9567506434683
protein_1888,26.3720287337911,27.4095776620973,24.8950916261543,25.1300359889941
protein_1889,28.8459599221235,28.7539893524887,26.1417380987956,25.5425698188905
protein_1890,29.3904235175427,29.375160513086,27.7324643103943,27.7641351253751
protein_1891,29.960696117882,30.1945998199563,30.7021352004211,30.9309036580466
protein_1892,31.6935108890237,31.9256517332437,31.2665417525343,31.3024433879787
protein_1895,30.8754163464762,31.4781174602997,31.7798808549482,32.0092520571367
protein_1896,29.2657088159726,28.5494726602738,27.1184966248225,26.8508454973605
protein_1897,26.4551922267871,26.250578938904,25.1997696306161,25.8902914307009
protein_1898,33.0283863226113,33.1115368064356,31.1036023273904,31.7865204011683
protein_1900,34.0815002153509,34.0090355024248,34.3303611941176,34.0074352240665
protein_1901,34.3131627720578,34.5655209794761,34.5321502887689,34.7176844133975
protein_1902,34.4437066894056,34.6189999305679,35.0830266949291,34.9253314441497
protein_1903,26.6518134916436,27.1868016622869,26.3698292180971,27.3931408578449
protein_1906,26.9185061608147,26.8240397554142,26.1458990376257,26.8118581987138
protein_1908,31.5571558261428,31.5532148232553,32.0114836420841,31.9433630026406
protein_1909,29.8226588227598,29.8123125355343,29.5630739290401,29.1690633952413
protein_1910,30.2747995520435,29.3652316591257,29.0068912962013,28.6626522756776
protein_1912,4.4365090982425,4.39377702312055,26.4269842596589,25.1328518287499
protein_1915,24.4975952850933,23.7400461763808,24.6715061149429,23.5428168526917
protein_1916,24.4960250046217,24.0545834347476,23.926874019613,23.737419059993
protein_1921,26.3207630129068,24.8886089526256,25.1809507957049,24.2712884862557
protein_1923,27.0998913081234,27.6028655693546,28.6888990520098,28.2903300522611
protein_1924,25.9785872789797,25.335562831884,25.7289468071467,25.3131841141023
protein_1925,28.6181491047076,27.9940888834376,27.4892618841326,27.4565136225586
protein_1927,29.2731769912099,29.1147576889997,27.5494993941218,27.3037194294883
protein_1928,24.5071111757471,23.6576448060357,26.0256416464784,26.4743846541592
protein_1929,26.1920365979604,25.3054129025967,25.429299495449,24.1844750736399
protein_1930,24.6792518735987,25.3308816258952,24.6604503421622,23.6157513571866
protein_1931,29.3265172756585,29.4321911894583,29.1876782099986,29.4072131926778
protein_1932,27.4665953992724,26.4824272020301,25.5780016888964,26.1615395672726
protein_1934,22.3257071658615,24.8913256739746,24.2066525050931,25.2005796599596
protein_1935,32.7180631756142,32.7038483224472,32.7775670774659,32.7833970275357
protein_1937,29.149511463245,29.1905484632524,28.4100469213995,27.7128359511234
protein_1938,27.8850780076144,27.843308931262,28.1118648163293,28.1144617284375
protein_1939,32.0956098147664,32.3461437742365,32.1254706899876,31.9224101079453
protein_1940,31.4592145840391,31.7147250967604,29.5874323557102,29.5739203277101
protein_1941,30.5663426320941,30.5368094443489,29.947968604211,29.9106054269299
protein_1942,28.7516429512221,28.2778931331433,28.5127695075473,28.3422963242367
protein_1944,4.4365090982425,4.39377702312055,24.234168844324,24.7278905681661
protein_1946,26.9041723596134,27.001112816742,27.1814576081788,26.7784117468404
protein_1950,24.1942493332356,23.2017308330203,25.4898650355307,25.0787772723246
protein_1951,28.0671080569682,27.8369815315427,4.54533914757274,4.53120146157514
protein_1952,31.3391393199439,31.4206768944579,31.4729978679657,31.5107168365758
protein_1953,23.1785416061994,23.4222459671161,25.0340255565697,24.4561389452312
protein_1954,31.2618879962117,31.4967936444696,30.9163882065169,31.0674799727757
protein_1956,27.6502848391629,28.1242124559828,27.9438277475981,27.9262954564164
protein_1959,28.6971635315788,29.0752189464214,28.4931348932799,27.7316104543032
protein_1960,27.0962685032113,27.964633007454,27.9158072057357,28.5302261794566
protein_1962,25.8240414768112,26.567025582517,25.4994813208858,25.400130881191
protein_1963,25.5768569185162,25.7907732150894,24.7160061075066,25.6890069823557
protein_1964,25.0311972585653,24.6566414458682,24.4721832408539,24.5622348726288
protein_1965,27.0548280323988,27.8989921710555,27.660909506724,27.5535746256298
protein_1966,27.9018024288285,27.7988365168157,27.680384499281,27.7195636378362
protein_1967,28.3841941556112,28.4380924027942,26.9943757482952,26.7263377803283
protein_1969,24.1172148347623,24.704120812483,26.2173839591337,27.0661148953179
protein_1970,28.3829025674431,27.7448179785689,27.6049379705364,28.536264984419
protein_1971,28.5804116125854,27.0738956666107,28.4539840094992,26.6540696752945
protein_1972,24.6029626531544,25.2628290908798,25.5765016475503,25.4858098119076
protein_1975,26.1655284667192,26.3136246464572,26.3665722249615,26.1252128453148
protein_1976,24.9172747336336,26.5639882007877,25.919601519815,24.242550647718
protein_1977,30.6321561079926,30.3277941461014,30.5288950610652,30.6270004576061
protein_1978,25.0449013459154,24.9421816973813,23.5486105450353,22.9441330364423
protein_1979,26.5565360561649,26.2343468526267,25.1783338791118,24.2495727628532
protein_1980,28.8001686593059,28.9995174245445,27.1923509374061,26.7964755472007
protein_1982,27.8105498004897,28.0187463476649,28.2374306825915,27.8389678635997
protein_1983,29.3146888103954,29.4576014934322,29.144928312963,29.2376212911387
protein_1984,31.5032773380573,31.7186569402165,30.9151858770848,31.4019703771089
protein_1985,4.4365090982425,4.39377702312055,23.6132104499438,24.7172359665434
protein_1986,25.9832649792092,25.410254316601,25.9613924586794,25.5095843360594
protein_1988,26.6590817874,25.4182418747805,26.9910928876562,26.5993033371094
protein_1989,26.0819037099812,26.1574715496312,25.6865425887183,26.2340962257607
protein_1991,26.7606078931763,26.7814726034264,26.3630021841293,25.6132330660635
protein_1992,24.7909347667677,21.9923329666207,4.54533914757274,4.53120146157514
protein_1996,26.9969764836034,28.0557602126693,27.5402742408264,28.0309482003174
protein_1997,28.0159790883933,28.2435264409699,28.672056685826,28.4879649020765
protein_1998,28.3904059085613,28.2233383983701,29.0024824351142,28.5611726012747
protein_1999,29.8785269246861,29.8585361288231,29.6135870541376,29.4373273742731
protein_2000,24.4243585641528,24.4287256684357,4.54533914757274,4.53120146157514
protein_2001,28.6535753110935,28.2205634651569,28.7137765268195,28.9386184883511
protein_2003,4.4365090982425,4.39377702312055,25.1910533710884,25.5039401802366
protein_2004,4.4365090982425,4.39377702312055,23.1930654245417,23.8684383481434
protein_2006,23.9738191518546,23.7985264265317,24.8075312055124,25.9906662920604
protein_2007,25.3975550649027,25.3997984829722,26.1800434235188,23.829626266685
protein_2008,22.3077985178681,23.9828881445814,24.2459485206663,24.1236801828517
protein_2009,25.9252311152528,24.7414664696399,24.4968260794637,23.8481351385491
protein_2010,28.4707485304772,28.3465282825417,27.2533764552598,27.5156920013168
protein_2011,27.1347449238044,27.2940045596195,26.9103463997291,26.5966881586978
protein_2012,27.1485955720935,26.1266931053443,25.2633892410117,23.9070014127096
protein_2013,27.1320514433658,27.8976416490371,27.9309566794043,28.1541553228682
protein_2014,28.1409753370231,28.6311770271673,27.2399938795719,28.0561367743137
protein_2015,29.1034191023711,29.8171679481019,28.9630379356252,29.0780956534346
protein_2016,26.4686651197036,26.6949312884235,24.7837662545095,24.0529935657383
protein_2017,26.2410593402183,25.0383921828529,25.4117189389238,25.5782996054299
protein_2019,28.7759750314747,29.154918152821,29.2015854836448,28.8858331563565
protein_2020,30.8622083492107,30.6065900284713,30.0697107048274,30.1756211112635
protein_2021,29.6959529480435,29.1478556767573,29.1847542088226,29.185486894257
protein_2022,22.0789872860707,24.1435404973767,4.54533914757274,4.53120146157514
protein_2023,28.7109069617048,29.0693402902771,28.4699031102854,29.0274847985865
protein_2027,28.0973908200372,28.4872132234315,27.8650694850271,28.2943180093763
protein_2029,25.2253977811037,26.6150084471044,26.656733387186,27.6350294548072
protein_2030,27.0931992600532,26.5079397155134,26.5602051360243,26.7986789143716
protein_2031,28.329220484987,28.5917236351261,28.3843258621423,28.5714576160231
protein_2032,26.7466443645346,27.2637728757975,26.5107118931337,27.1775826275968
protein_2034,23.2981595608968,22.6614512232757,24.3123391565655,25.8926746312105
protein_2035,24.2552692169136,24.9312102938291,25.8538845189528,23.7947282078017
protein_2036,28.1266704907062,28.1538074475226,28.6878198752478,28.2212327701235
protein_2038,27.4540469365873,28.118633981376,27.4793166968582,27.9829882248869
protein_2039,23.5406039982646,25.8354306037598,25.7545568086799,26.3571518732671
protein_2040,26.1085234116057,25.8024080825312,24.0058675315977,23.6145431260298
protein_2041,25.9831715736839,26.1714609626392,26.5688760155611,27.3896134843496
protein_2042,28.2190979309909,27.7505468970237,26.7839594816139,27.5541874394554
protein_2043,27.3746302719007,25.5059658818542,25.4459580999118,24.8691702662661
protein_2044,30.0122992375126,30.0659948095162,30.5906995003051,29.7351470654188
protein_2045,26.8572924904459,24.9145951431071,26.5718090273419,25.6337875721094
protein_2046,25.8556097497285,25.9119983753455,25.8518080237355,26.212496844283
protein_2048,26.7076600318211,26.6372588580869,25.5272381287065,25.0308727238445
protein_2049,25.1100640210744,25.3515466519114,25.0329026296669,24.6824873268418
protein_2051,29.4723964594101,30.0237293726779,28.4951747973054,29.0358457205009
protein_2052,26.0651458511895,27.3400442489715,27.3086321823471,27.542763920438
protein_2053,29.6025157992923,29.4150494593673,29.3331773086969,29.0239498625677
protein_2054,26.2194151636987,26.1077289788651,26.323910763057,25.9533216141511
protein_2056,25.6661391118144,25.917529968846,24.2291203080525,24.5778175018195
protein_2057,28.2560386738778,28.6679401404139,28.951667648648,28.9914163419368
protein_2058,29.7849110684474,29.3303883589341,29.7428255953919,29.7843860503869
protein_2059,25.662527274978,26.7704471864493,25.599119679794,26.354018024057
protein_2060,27.0645279757305,27.4180131179939,25.759674721065,26.4156297146889
protein_2061,25.4445803997286,27.5417429559883,27.2856174931648,27.1771280206792
protein_2062,27.171525157943,26.7134714936195,26.537234664021,25.976706505013
protein_2063,32.2918450089229,32.2136463000431,31.1538249236478,31.2081089640124
protein_2065,28.5591701999092,28.8445610751384,28.7254847283553,28.5582953189413
protein_2066,27.7206601609182,27.4057146595624,26.2277779298623,26.7263688524692
protein_2067,26.5540228684535,26.439849785587,26.4098989625996,26.5499624942483
protein_2069,29.2199701531423,29.2766876958881,29.3806717790351,29.4165110410211
protein_2072,24.8369172053633,25.4722500548171,26.6203462214802,26.2980650266571
protein_2075,25.8784892608335,24.4861802728702,23.8024071572641,24.1899834455865
protein_2076,30.377822322284,30.1291119544166,30.4571819131387,30.3934344167107
protein_2077,28.8218756006771,28.9224713609859,29.2828855857467,29.2068568056457
protein_2078,28.8006987695602,28.6810643454152,28.4182745412261,28.2559798136315
protein_2079,27.3474945926644,27.5949711043478,28.6282141132141,28.0741944983358
protein_2080,30.3152454415029,30.7183154658508,31.352404584376,31.3310125401755
protein_2082,26.8475256835905,27.4328739722541,27.176381453724,27.4066800728111
protein_2083,28.2289195475296,27.5943757857618,27.1283529391179,27.6935755244492
protein_2084,24.5815287584361,23.6848330395176,24.9859713209795,25.798132083486
protein_2085,28.4614918850287,28.3106993144679,27.9443779295822,28.2744795847496
protein_2087,29.2241257826336,29.0735966934377,27.9836790239437,28.269423747313
protein_2088,28.0988571489745,28.0068058739904,27.0832452854252,27.1350303306504
protein_2089,26.0774481127081,24.9259202927284,24.5335619831554,23.3178932731772
protein_2090,25.937720382947,26.1299830627371,23.8513722502845,27.294422806895
protein_2091,30.4198797461004,30.6200330948803,30.4669247901251,29.9327899524816
protein_2092,26.9116024806145,25.9877379716353,28.2686458827273,27.8214024540893
protein_2093,23.2679916680053,24.0950080333372,24.7331376718264,24.0111646453156
protein_2094,33.1029490488266,33.2716045227575,32.4049949415743,32.722657799676
protein_2095,30.0439322251991,30.3065982201847,30.6882422579502,30.7278323687736
protein_2096,30.4559159854489,30.2756483570515,30.6170667297998,30.6485790803448
protein_2097,4.4365090982425,4.39377702312055,22.476554493228,23.7155464447132
protein_2098,25.4331379468243,25.7211268066742,26.9243742466522,27.2351666607248
protein_2099,27.6414043275326,27.8604932663568,26.6549673543964,26.5091690135257
protein_2100,31.0656807617192,31.3690130256078,31.0299767009824,31.2261441825099
protein_2101,29.6014513041152,29.6613329930658,29.9508073420359,29.8909880926601
protein_2102,29.138754774432,29.0825814970124,29.4029448823016,30.7318039358352
protein_2105,28.8172983112071,28.5715696984913,28.37735770994,28.4474001528363
protein_2106,26.6277561662289,26.7142388554617,27.6789683799635,27.0369735603297
protein_2108,26.2663806180993,25.5118036398427,25.7289468071467,25.2110097928103
protein_2109,28.3741851357855,28.2680346817694,27.2771566441818,27.1629636800558
protein_2112,27.1270721171551,23.5946496628219,24.9881685048153,25.6378569564371
protein_2114,25.6165391805231,25.4254091266512,24.1256942052792,25.1850178142724
protein_2116,28.6445526881683,28.9276558502743,26.6592826407299,27.3796709524781
protein_2117,28.5634248331767,28.140248717947,27.1460903710531,26.879490097523
protein_2118,23.6586256658078,25.1543083805003,23.3543742117905,23.2643544097075
protein_2120,27.9507235592278,27.8017274832984,27.7037841143715,28.1379532520297
protein_2121,24.2330063100559,23.4582887170416,22.8975614385138,25.2060270000016
protein_2122,26.479830311181,26.4817835727351,27.1550817006944,26.806298164575
protein_2124,24.8854029079723,25.3697228866173,24.5909906708939,25.1875479076896
protein_2125,26.7847637036118,27.3417478005092,27.7997687999402,27.7763422700017
protein_2126,28.9518933668726,29.1478556767573,29.4673897036551,29.4860162897422
protein_2127,27.875120649718,27.7892966312844,27.463830668977,27.9351947670968
protein_2128,25.482343833047,25.2640573882073,26.1763279254129,26.518206816194
protein_2130,27.7683254740518,27.7161007510091,25.4734907800276,26.1105744860766
protein_2133,29.0813366042928,29.4487858764076,28.8976588444153,28.9199923604531
protein_2134,24.3990681757724,23.2448547322797,25.3755288076153,24.1958299686075
protein_2135,25.5521351004331,24.3740024820948,25.3955318322629,24.1455020111088
protein_2136,26.6752449781982,27.4417043199138,26.9485054559708,27.645583594877
protein_2137,4.4365090982425,4.39377702312055,29.8986528202703,22.195111673825
protein_2138,30.6970567562362,30.6260163622744,30.9331164474162,30.7012038696486
protein_2139,27.1330620879191,26.842206144964,27.5543474069005,26.9264983243125
protein_2140,24.7035159478447,24.6958417793555,26.0410976052452,26.3774961342713
protein_2142,27.8038489044803,26.8315358706517,28.3767755085435,28.3443223682321
protein_2145,27.2306713108833,27.7088587314897,28.2475288860699,28.0513077686812
protein_2148,22.0322702206816,21.8020451362303,4.54533914757274,4.53120146157514
protein_2150,24.905513594299,25.5475979324711,25.289557220497,25.2678768499254
protein_2152,24.9397048198592,21.4360910231149,23.6294267743467,23.6127961149149
protein_2153,24.1419253637438,22.7012926909385,24.6772671998951,25.0297652816792
protein_2156,22.2187012919867,22.5400597256913,4.54533914757274,4.53120146157514
protein_2157,22.959191562711,24.5176178709463,23.0931290769146,23.1644322589238
protein_2158,23.3672410641386,21.6397721359368,4.54533914757274,4.53120146157514
protein_2159,29.5010569449549,29.5405227480217,29.4722486459651,29.5788331751455
protein_2162,23.8070871599691,22.5879856679505,24.9757963467054,24.0779495503365
protein_2165,26.706076268581,26.7652730138763,26.0839588197594,26.6003209558865
protein_2168,23.617767098373,22.3643359236487,25.1002452427121,25.0758050032592
protein_2171,28.3529988575293,28.5586268279115,24.3977373668654,26.6432814651844
protein_2172,25.0674385031642,25.6502629376464,26.0667935860391,26.1136661125287
protein_2174,25.7264192070004,25.8794313855406,26.2237691838359,25.6757771799176
protein_2179,26.5893676055697,26.5244091593551,23.883859288634,25.0640018480624
protein_2183,23.8431063827701,25.2219747231906,4.54533914757274,4.53120146157514
protein_2189,27.0781916685067,27.3342798660005,28.51689709035,28.5757753849087
protein_2194,24.4481850049014,24.682639098496,24.9043640188382,24.7007571885215
protein_2197,24.685878618452,24.545234149789,23.5209538819681,23.2904813759724
protein_2202,24.8584845183928,25.2819434348327,24.2283976442364,24.3335619657194
protein_2204,25.8525451835951,26.0912491033861,27.006228943242,27.8807469830744
protein_2210,31.9653286594258,31.9291969484061,30.7299819893302,30.834920778264
protein_2212,22.1280693582004,23.8821459172105,4.54533914757274,4.53120146157514
protein_2213,26.4632508710662,26.3406833165526,23.6342360745619,23.6329590560119
protein_2215,27.9706944376549,29.6428834072808,29.0672410922466,29.0458713084598
protein_2216,26.3442982881445,26.2133778396429,24.7179932403857,24.3548624225777
protein_2217,25.5864806789258,25.3468888317022,24.7213724349589,24.2134947504341
protein_2220,4.4365090982425,4.39377702312055,24.4660656733604,26.0210776684424
protein_2221,25.4426796154735,23.400724911912,24.2572279688269,24.0640510238627
protein_2223,23.7974301903989,27.0218931929827,23.7936403313889,25.0398518182944
protein_2226,25.698927739458,26.0161972510645,23.8156645228745,27.3191505777235
protein_2227,27.6023789796193,26.7879435028326,26.0853278172123,26.8553988339451
protein_2228,26.1064667031504,25.8515231746163,25.5851560643408,25.2225991882843
protein_2236,28.1360687768673,27.5602129446539,4.54533914757274,4.53120146157514
protein_2238,25.5324821418374,25.1361970271751,4.54533914757274,4.53120146157514
protein_2241,24.453723395864,24.2276367022932,25.2910905555609,26.8528393506465
protein_2244,23.2026172840285,21.4070956847488,22.3231325334611,22.7276670696956
protein_2249,30.0637773424574,30.0711384948254,30.2394976157173,30.430024500776
protein_2250,25.7553668852204,24.72533085369,24.597401590918,24.6189014207791
protein_2251,26.2133757815325,21.7726085024917,24.4008561137177,24.3829664677273
protein_2252,25.675187160543,26.3008954146107,24.1639903461709,25.9942062059088
protein_2254,26.0726275847125,26.5567945237311,26.5042868559358,26.2792742170356
protein_2259,24.4979091361939,23.9766155475659,4.54533914757274,4.53120146157514
protein_2262,22.714968030207,25.5415329683968,4.54533914757274,4.53120146157514
protein_2266,26.7010873778976,25.7365756446323,26.8212382572677,26.0094547616412
protein_2269,4.4365090982425,4.39377702312055,22.2451729988477,22.5851281470875
protein_2270,26.7553668852204,27.5594811074514,27.5206967136942,27.5564613288121
protein_2271,26.6670697327406,27.3157642001987,26.7094179840104,26.5040851783563
protein_2272,28.6497553126233,28.8508055448021,28.2979089648444,28.7263377803283
protein_2273,26.9313440334058,27.1779283863975,27.2050004589341,27.0041591476294
protein_2274,26.4167016980821,25.5724526245215,24.4538404890612,24.1059245885284
protein_2275,26.4685316789191,26.0742885085793,25.0504733980543,25.0012857632357
protein_2276,24.620796304691,24.6446843920252,23.3853241941188,24.5169679195607
protein_2277,25.3803513819138,25.327246081133,4.54533914757274,4.53120146157514
protein_2280,26.4807568551172,25.4273357887127,26.6704803537678,24.6237804756244
protein_2281,27.0856497274089,27.1099965550663,27.258062795934,27.4512592643644
protein_2282,22.6808192689083,22.7238161948099,24.9346797654471,24.9043671544472
protein_2284,28.2527298054188,28.8552600389672,28.7341016693807,26.0614670256404
protein_2287,25.982424111694,26.8146656180643,25.9267149274962,27.1448279577179
protein_2294,25.4841931036328,22.3761541529499,24.4810512267226,24.6168915360282
protein_2295,25.6069932762516,24.8686991438942,25.1337108876912,23.9150935610403
protein_2296,26.5637371791999,27.1179713968114,27.003440718139,26.9979948724544
protein_2301,27.7370104433414,27.8651894629648,26.8478981195177,26.9402268441932
protein_2305,27.9036789449771,27.6994780077928,27.9981357694464,28.112739320041
protein_2306,26.9201659461766,27.3651095143947,26.5969617509609,26.2620156191836
protein_2307,24.8086482215936,22.1526012631615,24.3356299799089,24.2915065963103
protein_2309,24.3905009945076,23.3748901578902,4.54533914757274,4.53120146157514
protein_2315,25.0429669338608,25.0374464403946,25.9950739122337,25.8108475438997
protein_2318,25.381627538601,25.031653393132,26.330491983519,25.3871391813331
protein_2319,28.5311410800204,27.8267793396045,28.1811908869651,27.5933869513654
protein_2321,21.9286148568102,21.5891526571006,21.6477039327453,24.8833968176225
protein_2322,28.7228434758455,27.9388371253035,25.8541522362491,26.6592872076596
protein_2324,25.7072077054212,25.5264827691671,26.1499934958662,26.8016016814312
protein_2332,24.6605661078216,24.1016590409047,24.4027790358937,24.1912447002299
protein_2333,27.0256481286997,26.2511229187742,27.434478446526,28.3219292472063
protein_2335,26.6240468213749,24.2341328550784,24.1397080269052,25.0041591476294
protein_2336,26.639953475026,26.5173917806026,25.7074004743069,25.7684118401971
protein_2339,26.9492420337554,26.8263738033992,26.9983325972821,26.7469616128282
protein_2345,27.5084747510611,27.3740857249064,23.6993542562746,24.2196001879753
protein_2346,22.0070314846523,21.7755356474355,23.235053094375,22.9582989062453
protein_2347,22.9574429794631,26.1411131297139,26.5724599987613,26.9481086182682
protein_2349,24.982386728427,25.3115978197107,4.54533914757274,4.53120146157514
protein_2350,24.2859741565329,24.8295744367969,24.3874159019163,23.7914053913994
protein_2351,26.0912072449721,26.0874295861459,23.3330776745226,24.651273801327
protein_2353,29.4350684081581,29.2143777706969,28.755578261864,28.7752913994781
protein_2354,24.1720660978986,25.3252096115581,25.2879231678314,25.8617211691223
protein_2355,26.2993154403023,26.1512354086569,26.0717517020731,25.3549830106034
protein_2356,24.7908066941771,24.7398739245698,24.3098038351247,24.7396990270031
protein_2357,25.8150435671947,23.8001794717322,26.9022133367862,26.434886096564
protein_2361,26.746699388278,26.6402613462484,23.9907276638137,24.8514439427348
protein_2364,25.9904391047582,26.6583740844745,25.0341437085734,26.0794342428309
protein_2366,24.8250424216068,24.5128877190339,4.54533914757274,4.53120146157514
protein_2367,28.4273138512191,28.7879174686898,28.7441578593976,28.4273271375537
protein_2368,26.8856527815446,26.8233286428211,25.9124207279669,25.0916672170289
protein_2369,26.7785876586781,26.5695720505753,24.3495590311046,24.9411909977427
protein_2370,25.6242265255468,25.072135104458,24.7100282337308,24.5374431539134
protein_2371,29.4451908346296,30.0072755558905,29.9785847429755,30.5155571553016
protein_2372,28.0354780216517,26.802243118259,27.6375759632836,27.9240620247622
protein_2373,28.7062460406848,24.1769426239799,4.54533914757274,4.53120146157514
protein_2375,27.560203727645,26.9750065394451,4.54533914757274,4.53120146157514
protein_2376,26.051401994361,26.7206904527833,24.950729106899,24.2547523820151
protein_2377,27.8679298044345,27.9741830572368,27.5237502605179,27.3025736480159
protein_2379,23.0109071343205,24.8420256087415,4.54533914757274,4.53120146157514
protein_2383,25.8721477339597,25.4874120296501,26.0425078644395,25.7644529146139
protein_2384,26.4783731102445,26.4340056805785,26.9459958203541,26.283208323149
protein_2386,24.1676671335721,24.3869306366023,4.54533914757274,4.53120146157514
protein_2387,26.114931792427,25.5352687144163,24.527447972206,25.2878056508456
protein_2389,27.0534941796402,26.847112083763,27.445625029371,27.7270367416838
protein_2390,24.7577276952203,25.3282775599955,25.2766324317361,26.1144498567981
protein_2393,28.3312766787176,27.8636092929921,27.0558370162812,26.5604581758251
protein_2395,24.8010591333035,24.7868183994119,4.54533914757274,4.53120146157514
protein_2396,23.8247922505058,23.0861598092321,22.6453855056585,24.3425902770457
protein_2399,23.6061686434535,22.9757381292381,4.54533914757274,4.53120146157514
protein_2401,28.7712495276072,28.357235572539,28.6653977888098,29.3111708065915
protein_2404,25.4856444408488,24.8012942074639,24.9026178450912,24.8683820313662
protein_2405,25.1556661341872,24.7445175199365,4.54533914757274,4.53120146157514
protein_2407,23.6039835139791,23.5431626581434,24.0334346513635,24.2891525479357
protein_2408,24.9973002637714,26.406189620897,26.9385352976313,27.1873221868034
protein_2409,4.4365090982425,4.39377702312055,26.8809882201303,27.3294152602345
protein_2411,25.7047173720527,26.3157064161221,26.6660650632798,27.0378501599215
protein_2413,25.756460333083,26.1000327131929,23.5041802399865,25.02694249603
protein_2414,25.9572527883033,25.8865485980142,25.7754505801176,24.70902010543
protein_2415,24.6253521623133,21.8056375800767,4.54533914757274,4.53120146157514
protein_2418,25.6645090793133,25.3925573259392,25.891770218657,24.4892564126228
protein_2421,25.0792844372194,22.3928148047823,23.9944971923831,24.1481022989801
protein_2422,24.5580669536216,24.298353580428,4.54533914757274,4.53120146157514
protein_2423,24.1173510215789,24.5800019148925,4.54533914757274,4.53120146157514
protein_2425,26.9031853615309,25.7091227155786,25.4073015229829,25.0638051280975
protein_2426,25.2703666013014,25.6901473328729,24.6730244217983,24.0377500040645
protein_2430,27.6987002209208,27.4604464339726,25.5185659351462,25.643988938832
protein_2431,21.0086329203149,22.8689905759574,4.54533914757274,4.53120146157514
protein_2433,26.6030477524857,25.5649851669186,26.325794177216,27.2318873100761
protein_2434,25.4730617557285,25.5651067010355,25.0835592840108,23.6515356334586
protein_2435,29.5818464623569,29.7340753574556,28.4956038834982,28.1805907856262
protein_2437,4.4365090982425,4.39377702312055,21.1377300762004,23.8504178843433
protein_2439,27.8179269136822,28.4551444476367,28.7451506119594,27.3928472392338
protein_2441,29.3928866560157,29.579081473843,29.1933101211865,29.2227754060738
protein_2443,24.9116515593865,25.0780066649508,24.6940398515549,25.463054773272
protein_2446,23.6187775406862,25.6349913059528,27.5624596677304,27.9492405877582
protein_2450,28.8300783020376,28.7781476054445,28.7691733445464,28.6274372880822
protein_2452,24.7533746808853,23.7620111529842,4.54533914757274,4.53120146157514
protein_2456,27.5380247274697,27.1731523004612,28.1661078611133,27.8890289571375
protein_2457,23.1866115561959,23.2802269622436,26.0394505586199,25.3856840388021
protein_2458,25.4749229548968,25.1586962210229,24.572236260465,25.0081518486305
protein_2459,22.7476234735259,24.1889168429833,4.54533914757274,4.53120146157514
protein_2461,24.6837880387138,24.900909668562,4.54533914757274,4.53120146157514
protein_2463,25.5986037234855,25.5388622260431,25.6468388224023,25.7936609940623
protein_2464,27.816643225585,27.6936534116165,27.9895552794241,28.1054109890168
protein_2465,26.2259820503773,26.2390315508527,26.53675524215,25.5933017687692
protein_2466,29.7031303733406,29.4274862008828,30.0168463223711,29.7512894641587
protein_2467,24.8738616875276,24.362077011945,27.940679819138,27.6528767778075
protein_2468,23.5199940838962,24.5025686193147,23.6563112716253,24.3690226838837
protein_2470,28.0003033288449,28.620778707729,27.5249068138321,28.3393534972906
protein_2471,24.8182515843473,25.6950645668963,25.6994511071954,25.6458628892426
protein_2473,30.9158905672015,30.7434358874426,31.215766950765,31.6249184960053
protein_2474,25.2499219636043,26.0936438144587,22.3787889262787,22.3794299069469
protein_2475,28.9559445449055,29.045670256986,28.8087748486494,28.757232446589
protein_2476,19.0558675821226,22.0718887963437,4.54533914757274,4.53120146157514
protein_2477,27.8144399565453,28.3038333903522,27.8428988387473,28.0398518182944
protein_2479,30.7088255321195,30.7127722909308,31.2698379075729,31.3239070726992
protein_2481,26.4160790863883,25.2024810644677,27.5214343686744,27.7311459927311
protein_2482,25.7690841312669,25.7520743328432,25.5865665795985,25.3357225130826
protein_2484,24.5320735693326,23.4001800257625,23.8112589233722,23.8767490852018
protein_2485,26.980787687218,27.1983656256707,26.4638964538448,26.6338538328471
protein_2488,27.6955681970635,27.2354927278618,28.6969905692921,28.3184293074669
protein_2489,27.2671096492396,27.4939636965272,27.2236396838097,26.809454903186
protein_2491,25.0997276156451,22.0435024635256,4.54533914757274,4.53120146157514
protein_2493,26.447562295839,26.204745022172,27.7518114319411,27.7057615905561
protein_2495,24.6919265104834,25.1209340995525,24.5648129171398,24.564878446112
protein_2496,27.6528121201448,27.0841936839631,27.0782406393013,27.4181710950322
protein_2499,25.9655975705802,26.361965092699,25.8119137304442,25.6246809614909
protein_2500,24.472556158509,24.8035210982619,23.9669113607112,23.3035861489634
protein_2501,26.3425518599588,26.1711895257508,24.2840038095781,23.8857914251921
protein_2502,25.564299231687,25.0895096039718,4.54533914757274,4.53120146157514
