WDR82_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
UBE2Z,-0.2840456501,0.251328607191255,0,Q9H832;I3L286;H0Y9X8;D6RB11;I3L4C5,Q9H832,8;3;2;2;1,8;3;2;2;1,8;3;2;2;1,Ubiquitin-conjugating enzyme E2 Z,UBE2Z,sp|Q9H832|UBE2Z_HUMAN Ubiquitin-conjugating enzyme E2 Z OS=Homo sapiens OX=9606 GN=UBE2Z PE=1 SV=2,8,8,29.7,354
MOB1A;MOB1B,-0.4792281372,0.078343730313143,0,Q9H8S9;Q7L9L4;D6RCK3,Q9H8S9;Q7L9L4;D6RCK3,4;3;2,4;3;2,4;3;2,MOB kinase activator 1A;MOB kinase activator 1B,MOB1A;MOB1B,sp|Q9H8S9|MOB1A_HUMAN MOB kinase activator 1A OS=Homo sapiens OX=9606 GN=MOB1A PE=1 SV=4;sp|Q7L9L4|MOB1B_HUMAN MOB kinase activator 1B OS=Homo sapiens OX=9606 GN=MOB1B PE=1 SV=3;tr|D6RCK3|D6RCK3_HUMAN MOB kinase activator 1B (Fragment) OS=Homo sapiens OX=9,4,4,20.4,216
HN1L,-0.0928894456,0.411035520110605,0,Q9H910;H3BMV3;A6NGP5;H3BMM8;B4E1P3;H3BU16;H3BMT0;H3BTV5;H3BS08,Q9H910;H3BMV3;A6NGP5;H3BMM8;B4E1P3;H3BU16,7;6;5;4;4;4;3;3;2,7;6;5;4;4;4;3;3;2,7;6;5;4;4;4;3;3;2,Hematological and neurological expressed 1-like protein,HN1L,sp|Q9H910|JUPI2_HUMAN Jupiter microtubule associated homolog 2 OS=Homo sapiens OX=9606 GN=JPT2 PE=1 SV=1;tr|H3BMV3|H3BMV3_HUMAN Jupiter microtubule-associated homolog 2 (Fragment) OS=Homo sapiens OX=9606 GN=JPT2 PE=1 SV=1;tr|A6NGP5|A6NGP5_HUMAN Jupiter mic,7,7,56.3,190
SFXN1,-0.094131144,0.351385317766889,0,Q9H9B4;D6RFI0;D6RDG7;S4R2X2;D6RAE9,Q9H9B4;D6RFI0;D6RDG7;S4R2X2,9;7;6;6;3,9;7;6;6;3,8;7;6;6;3,Sideroflexin-1,SFXN1,sp|Q9H9B4|SFXN1_HUMAN Sideroflexin-1 OS=Homo sapiens OX=9606 GN=SFXN1 PE=1 SV=4;tr|D6RFI0|D6RFI0_HUMAN Sideroflexin-1 (Fragment) OS=Homo sapiens OX=9606 GN=SFXN1 PE=1 SV=8;tr|D6RDG7|D6RDG7_HUMAN Sideroflexin-1 (Fragment) OS=Homo sapiens OX=9606 GN=SFXN1 PE,9,8,30.1,322
GRPEL1,-0.0054236434,0.963440258633273,0,Q9HAV7,Q9HAV7,6,6,6,"GrpE protein homolog 1, mitochondrial",GRPEL1,"sp|Q9HAV7|GRPE1_HUMAN GrpE protein homolog 1, mitochondrial OS=Homo sapiens OX=9606 GN=GRPEL1 PE=1 SV=2",6,6,33.6,217
C12orf10,-0.1034060727,0.326362914760358,0,Q9HB07;F8VQQ3;F8VR84;H3BPH3,Q9HB07;F8VQQ3;F8VR84,12;10;9;2,12;10;9;2,12;10;9;2,"UPF0160 protein MYG1, mitochondrial",C12orf10,sp|Q9HB07|MYG1_HUMAN MYG1 exonuclease OS=Homo sapiens OX=9606 GN=MYG1 PE=1 SV=3;tr|F8VQQ3|F8VQQ3_HUMAN MYG1 exonuclease OS=Homo sapiens OX=9606 GN=MYG1 PE=1 SV=1;tr|F8VR84|F8VR84_HUMAN MYG1 exonuclease OS=Homo sapiens OX=9606 GN=MYG1 PE=1 SV=1,12,12,37.8,376
CACYBP,0.4037102541,0.00877936508978095,0,Q9HB71;B2ZWH1,Q9HB71,13;2,13;2,13;2,Calcyclin-binding protein,CACYBP,sp|Q9HB71|CYBP_HUMAN Calcyclin-binding protein OS=Homo sapiens OX=9606 GN=CACYBP PE=1 SV=2,13,13,65.4,228
APOBEC3G,-0.0034687702,0.971931743865209,0,Q9HC16,Q9HC16,1,1,1,DNA dC->dU-editing enzyme APOBEC-3G,APOBEC3G,sp|Q9HC16|ABC3G_HUMAN DNA dC->dU-editing enzyme APOBEC-3G OS=Homo sapiens OX=9606 GN=APOBEC3G PE=1 SV=1,1,1,3.1,384
MCCC2,3.4892296432,0.00577762721445498,1,Q9HCC0;D6RD67,Q9HCC0;D6RD67,2;1,2;1,2;1,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",MCCC2,"sp|Q9HCC0|MCCB_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC2 PE=1 SV=1;tr|D6RD67|D6RD67_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MCCC2 PE=1 SV=2",2,2,4.4,563
SDF2L1,0.0854948575,0.549319982651715,0,Q9HCN8,Q9HCN8,3,3,3,Stromal cell-derived factor 2-like protein 1,SDF2L1,sp|Q9HCN8|SDF2L_HUMAN Stromal cell-derived factor 2-like protein 1 OS=Homo sapiens OX=9606 GN=SDF2L1 PE=1 SV=2,3,3,23.1,221
RAB18,0.2035773251,0.357810187601181,0,Q9NP72;A0A087X163;Q5W0J0;H0Y6T8,Q9NP72;A0A087X163;Q5W0J0,4;3;2;1,4;3;2;1,4;3;2;1,Ras-related protein Rab-18,RAB18,sp|Q9NP72|RAB18_HUMAN Ras-related protein Rab-18 OS=Homo sapiens OX=9606 GN=RAB18 PE=1 SV=1;tr|A0A087X163|A0A087X163_HUMAN Ras-related protein Rab-18 OS=Homo sapiens OX=9606 GN=RAB18 PE=1 SV=1;tr|Q5W0J0|Q5W0J0_HUMAN Ras-related protein Rab-18 OS=Homo sapie,4,4,22.3,206
MRPS30,0.0449192713,0.879620960307991,0,Q9NP92,Q9NP92,2,2,2,"28S ribosomal protein S30, mitochondrial",MRPS30,"sp|Q9NP92|RT30_HUMAN 39S ribosomal protein S30, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS30 PE=1 SV=2",2,2,6.2,439
DYNLRB1;DYNLRB2,-0.5562122524,0.00898326231709,0,Q9NP97;Q8TF09;B1AKR6;H3BQI1;H3BNG9;H3BPA0;Q7Z4M1,Q9NP97;Q8TF09;B1AKR6;H3BQI1,4;3;3;2;1;1;1,4;3;3;2;1;1;1,4;3;3;2;1;1;1,Dynein light chain roadblock-type 1;Dynein light chain roadblock-type 2,DYNLRB1;DYNLRB2,sp|Q9NP97|DLRB1_HUMAN Dynein light chain roadblock-type 1 OS=Homo sapiens OX=9606 GN=DYNLRB1 PE=1 SV=3;sp|Q8TF09|DLRB2_HUMAN Dynein light chain roadblock-type 2 OS=Homo sapiens OX=9606 GN=DYNLRB2 PE=1 SV=1;tr|B1AKR6|B1AKR6_HUMAN Dynein light chain roadbloc,4,4,42.7,96
EXOSC4,0.2332630978,0.2071106651139,0,Q9NPD3;E9PPI9;E9PI41,Q9NPD3;E9PPI9;E9PI41,6;3;3,6;3;3,6;3;3,Exosome complex component RRP41,EXOSC4,sp|Q9NPD3|EXOS4_HUMAN Exosome complex component RRP41 OS=Homo sapiens OX=9606 GN=EXOSC4 PE=1 SV=3;tr|E9PPI9|E9PPI9_HUMAN Exosome complex component RRP41 OS=Homo sapiens OX=9606 GN=EXOSC4 PE=1 SV=1;tr|E9PI41|E9PI41_HUMAN Exosome complex component RRP41 (Fra,6,6,25.3,245
NOP10,0.887550982,0.00514236928164017,0,Q9NPE3;H0YM60,Q9NPE3,4;1,4;1,4;1,H/ACA ribonucleoprotein complex subunit 3,NOP10,sp|Q9NPE3|NOP10_HUMAN H/ACA ribonucleoprotein complex subunit 3 OS=Homo sapiens OX=9606 GN=NOP10 PE=1 SV=1,4,4,73.4,64
LZTFL1,-1.3278188943,0.00745283686342886,1,Q9NQ48;C9J0R9;H7C488,Q9NQ48,4;1;1,4;1;1,4;1;1,Leucine zipper transcription factor-like protein 1,LZTFL1,sp|Q9NQ48|LZTL1_HUMAN Leucine zipper transcription factor-like protein 1 OS=Homo sapiens OX=9606 GN=LZTFL1 PE=1 SV=1,4,4,23.1,299
TIGAR,-0.0077175937,0.936352835675645,0,Q9NQ88;A0A0U1RQD1,Q9NQ88,8;3,8;3,8;3,"Fructose-2,6-bisphosphatase TIGAR",TIGAR,"sp|Q9NQ88|TIGAR_HUMAN Fructose-2,6-bisphosphatase TIGAR OS=Homo sapiens OX=9606 GN=TIGAR PE=1 SV=1",8,8,33,270
RTN4,-0.174732424,0.344019894113865,0,Q9NQC3;H7C106;A0A0U1RQR6,Q9NQC3,8;3;1,8;3;1,3;0;0,Reticulon-4,RTN4,sp|Q9NQC3|RTN4_HUMAN Reticulon-4 OS=Homo sapiens OX=9606 GN=RTN4 PE=1 SV=2,8,3,12.2,1192
RPRD1B,-0.0609166542,0.611612625192569,0,Q9NQG5;E9PQF3;E9PIQ9;A2A2M0,Q9NQG5,5;1;1;1,5;1;1;1,4;0;0;1,Regulation of nuclear pre-mRNA domain-containing protein 1B,RPRD1B,sp|Q9NQG5|RPR1B_HUMAN Regulation of nuclear pre-mRNA domain-containing protein 1B OS=Homo sapiens OX=9606 GN=RPRD1B PE=1 SV=1,5,4,22.4,326
NIT2,-0.6940390874,0.0270395551895048,0,Q9NQR4;H7C579;F8WF70,Q9NQR4;H7C579,7;5;2,7;5;2,7;5;2,Omega-amidase NIT2,NIT2,sp|Q9NQR4|NIT2_HUMAN Omega-amidase NIT2 OS=Homo sapiens OX=9606 GN=NIT2 PE=1 SV=1;tr|H7C579|H7C579_HUMAN Omega-amidase NIT2 (Fragment) OS=Homo sapiens OX=9606 GN=NIT2 PE=1 SV=8,7,7,40.2,276
XPNPEP1,-0.0047113393,0.97645991361685,0,Q9NQW7;Q5T6H7;Q5T6H3;Q5T6H2,Q9NQW7;Q5T6H7;Q5T6H3;Q5T6H2,8;6;5;5,8;6;5;5,8;6;5;5,Xaa-Pro aminopeptidase 1,XPNPEP1,sp|Q9NQW7|XPP1_HUMAN Xaa-Pro aminopeptidase 1 OS=Homo sapiens OX=9606 GN=XPNPEP1 PE=1 SV=3;tr|Q5T6H7|Q5T6H7_HUMAN Xaa-Pro aminopeptidase 1 OS=Homo sapiens OX=9606 GN=XPNPEP1 PE=1 SV=1;tr|Q5T6H3|Q5T6H3_HUMAN Xaa-Pro aminopeptidase 1 (Fragment) OS=Homo sapie,8,8,18.6,623
PDLIM7,-0.1017019156,0.319699153087263,0,Q9NR12;D6RF83;H7BYK4;D6RH06;D6RAN1;H0Y8W6,Q9NR12;D6RF83;H7BYK4;D6RH06;D6RAN1,6;5;5;5;3;1,6;5;5;5;3;1,6;5;5;5;3;1,PDZ and LIM domain protein 7,PDLIM7,sp|Q9NR12|PDLI7_HUMAN PDZ and LIM domain protein 7 OS=Homo sapiens OX=9606 GN=PDLIM7 PE=1 SV=1;tr|D6RF83|D6RF83_HUMAN PDZ and LIM domain protein 7 (Fragment) OS=Homo sapiens OX=9606 GN=PDLIM7 PE=1 SV=1;tr|H7BYK4|H7BYK4_HUMAN PDZ and LIM domain protein 7 (F,6,6,16.4,457
DDX21,0.3854539931,0.0775178107135606,0,Q9NR30,Q9NR30,23,23,21,Nucleolar RNA helicase 2,DDX21,sp|Q9NR30|DDX21_HUMAN Nucleolar RNA helicase 2 OS=Homo sapiens OX=9606 GN=DDX21 PE=1 SV=5,23,21,36.9,783
SAR1A,-0.9917509558,0.327951064960287,0,Q9NR31;H0Y5E8;Q5SQT8;Q9Y6B6;X1WI22;D6RAA2;D6RDB2;D6RD69,Q9NR31,9;4;4;2;2;2;2;2,9;4;4;2;2;2;2;2,9;4;4;2;2;2;2;2,GTP-binding protein SAR1a,SAR1A,sp|Q9NR31|SAR1A_HUMAN GTP-binding protein SAR1a OS=Homo sapiens OX=9606 GN=SAR1A PE=1 SV=1,9,9,69.7,198
NANS,-0.022895425,0.857158182283826,0,Q9NR45;Q5TBR0;Q5TBR1,Q9NR45,9;1;1,9;1;1,9;1;1,Sialic acid synthase,NANS,sp|Q9NR45|SIAS_HUMAN Sialic acid synthase OS=Homo sapiens OX=9606 GN=NANS PE=1 SV=2,9,9,33.1,359
EIF2B3,-0.0280112362,0.841943174785858,0,Q9NR50;H0Y580;A0A0D9SEN0,Q9NR50;H0Y580,6;4;1,6;4;1,6;4;1,Translation initiation factor eIF-2B subunit gamma,EIF2B3,sp|Q9NR50|EI2BG_HUMAN Translation initiation factor eIF-2B subunit gamma OS=Homo sapiens OX=9606 GN=EIF2B3 PE=1 SV=1;tr|H0Y580|H0Y580_HUMAN Translation initiation factor eIF-2B subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=EIF2B3 PE=1 SV=1,6,6,18.6,452
POLE3,-0.067417829,0.72651466206318,0,Q9NRF9,Q9NRF9,3,3,3,DNA polymerase epsilon subunit 3,POLE3,sp|Q9NRF9|DPOE3_HUMAN DNA polymerase epsilon subunit 3 OS=Homo sapiens OX=9606 GN=POLE3 PE=1 SV=1,3,3,34,147
AASDHPPT,-0.6144305422,0.0018905048659676,0,Q9NRN7;E9PNF3;E9PLW6,Q9NRN7;E9PNF3;E9PLW6,6;3;3,6;3;3,6;3;3,L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase,AASDHPPT,sp|Q9NRN7|ADPPT_HUMAN L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase OS=Homo sapiens OX=9606 GN=AASDHPPT PE=1 SV=2;tr|E9PNF3|E9PNF3_HUMAN L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase (Fragment) OS=Hom,6,6,18.1,309
HEBP1,-0.8050775446,0.000634826356464297,0,Q9NRV9;A0A3B3IRV5;F5GWX2;H0YG71,Q9NRV9;A0A3B3IRV5;F5GWX2,8;6;4;1,8;6;4;1,8;6;4;1,Heme-binding protein 1,HEBP1,sp|Q9NRV9|HEBP1_HUMAN Heme-binding protein 1 OS=Homo sapiens OX=9606 GN=HEBP1 PE=1 SV=1;tr|A0A3B3IRV5|A0A3B3IRV5_HUMAN Heme-binding protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=HEBP1 PE=1 SV=1;tr|F5GWX2|F5GWX2_HUMAN Heme-binding protein 1 OS=Homo sapien,8,8,58.7,189
APOBEC3C,-0.2395272319,0.147038272427604,0,Q9NRW3,Q9NRW3,1,1,1,DNA dC->dU-editing enzyme APOBEC-3C,APOBEC3C,sp|Q9NRW3|ABC3C_HUMAN DNA dC->dU-editing enzyme APOBEC-3C OS=Homo sapiens OX=9606 GN=APOBEC3C PE=1 SV=2,1,1,6.3,190
PHPT1,-0.2986947847,0.136584767938852,0,Q9NRX4,Q9NRX4,2,2,2,14 kDa phosphohistidine phosphatase,PHPT1,sp|Q9NRX4|PHP14_HUMAN 14 kDa phosphohistidine phosphatase OS=Homo sapiens OX=9606 GN=PHPT1 PE=1 SV=1,2,2,28.8,125
FARSB,0.1536066542,0.226298920226683,0,Q9NSD9,Q9NSD9,12,12,12,Phenylalanine--tRNA ligase beta subunit,FARSB,sp|Q9NSD9|SYFB_HUMAN Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens OX=9606 GN=FARSB PE=1 SV=3,12,12,28.4,589
IARS2,-0.2120979015,0.237631462879146,0,Q9NSE4,Q9NSE4,6,6,6,"Isoleucine--tRNA ligase, mitochondrial",IARS2,"sp|Q9NSE4|SYIM_HUMAN Isoleucine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=IARS2 PE=1 SV=2",6,6,8,1012
ATG3,-0.3223573333,0.21637428838008,0,Q9NT62;F8WDI0,Q9NT62;F8WDI0,5;3,5;3,5;3,Ubiquitin-like-conjugating enzyme ATG3,ATG3,sp|Q9NT62|ATG3_HUMAN Ubiquitin-like-conjugating enzyme ATG3 OS=Homo sapiens OX=9606 GN=ATG3 PE=1 SV=1;tr|F8WDI0|F8WDI0_HUMAN Ubiquitin-like-conjugating enzyme ATG3 OS=Homo sapiens OX=9606 GN=ATG3 PE=1 SV=1,5,5,16.9,314
LIN7C;LIN7A,-0.6118477864,0.00714366936399383,0,Q9NUP9;O14910;H0YI92;G3V1D4;H0YIA8,Q9NUP9;O14910;H0YI92;G3V1D4;H0YIA8,2;1;1;1;1,2;1;1;1;1,2;1;1;1;1,Protein lin-7 homolog C;Protein lin-7 homolog A,LIN7C;LIN7A,sp|Q9NUP9|LIN7C_HUMAN Protein lin-7 homolog C OS=Homo sapiens OX=9606 GN=LIN7C PE=1 SV=1;sp|O14910|LIN7A_HUMAN Protein lin-7 homolog A OS=Homo sapiens OX=9606 GN=LIN7A PE=1 SV=2;tr|H0YI92|H0YI92_HUMAN Protein lin-7 homolog A (Fragment) OS=Homo sapiens OX=9,2,2,13.7,197
FAM49B,-0.0482867803,0.636408132981041,0,Q9NUQ9;A0A1W2PRQ0;E5RJE1;E5RIR8;E5RJL8;E5RI16;Q9H0Q0;E5RGI7;E5RK61;E5RFS4;E5RHU5,Q9NUQ9;A0A1W2PRQ0,10;7;3;3;3;3;2;2;1;1;1,10;7;3;3;3;3;2;2;1;1;1,5;2;2;2;2;2;0;2;1;1;1,Protein FAM49B,FAM49B,sp|Q9NUQ9|CYRIB_HUMAN CYFIP-related Rac1 interactor B OS=Homo sapiens OX=9606 GN=CYRIB PE=1 SV=1;tr|A0A1W2PRQ0|A0A1W2PRQ0_HUMAN CYFIP-related Rac1 interactor B OS=Homo sapiens OX=9606 GN=CYRIB PE=1 SV=1,10,5,45.4,324
DDX19A,-0.2728460604,0.319201884713022,0,Q9NUU7;I3L0H8;H3BTB3;J3QRH0;H3BSL8;H3BP36;H3BP50,Q9NUU7;I3L0H8,12;10;4;2;2;1;1,12;10;4;2;2;1;1,2;2;2;2;2;1;1,ATP-dependent RNA helicase DDX19A,DDX19A,sp|Q9NUU7|DD19A_HUMAN ATP-dependent RNA helicase DDX19A OS=Homo sapiens OX=9606 GN=DDX19A PE=1 SV=1;tr|I3L0H8|I3L0H8_HUMAN ATP-dependent RNA helicase DDX19A OS=Homo sapiens OX=9606 GN=DDX19A PE=1 SV=1,12,2,42.9,478
ATAD3A,0.8932792354,0.0162595512610056,0,Q9NVI7;Q5T2N8;Q5SV16,Q9NVI7,6;2;2,6;2;2,4;1;1,ATPase family AAA domain-containing protein 3A,ATAD3A,sp|Q9NVI7|ATD3A_HUMAN ATPase family AAA domain-containing protein 3A OS=Homo sapiens OX=9606 GN=ATAD3A PE=1 SV=2,6,4,10.7,634
DDX18,0.0276758966,0.931885097674667,0,Q9NVP1;H7C452,Q9NVP1,10;2,10;2,10;2,ATP-dependent RNA helicase DDX18,DDX18,sp|Q9NVP1|DDX18_HUMAN ATP-dependent RNA helicase DDX18 OS=Homo sapiens OX=9606 GN=DDX18 PE=1 SV=2,10,10,20.1,670
ARMC1,-0.1462055733,0.24345632653066,0,Q9NVT9,Q9NVT9,1,1,1,Armadillo repeat-containing protein 1,ARMC1,sp|Q9NVT9|ARMC1_HUMAN Armadillo repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=ARMC1 PE=1 SV=1,1,1,7.4,282
SLTM,-0.4422705751,0.113191029404112,0,Q9NWH9;H7C3F4;H0YLW7;H0YMW8;H0YKH2;H0YNF3;H0YMR6;H0YLE6;H0YL55;H7BXE3,Q9NWH9;H7C3F4,6;4;2;2;2;2;2;2;2;2,6;4;2;2;2;2;2;2;2;2,6;4;2;2;2;2;2;2;2;2,SAFB-like transcription modulator,SLTM,sp|Q9NWH9|SLTM_HUMAN SAFB-like transcription modulator OS=Homo sapiens OX=9606 GN=SLTM PE=1 SV=2;tr|H7C3F4|H7C3F4_HUMAN SAFB-like transcription modulator (Fragment) OS=Homo sapiens OX=9606 GN=SLTM PE=1 SV=1,6,6,6.7,1034
OCIAD1,-0.2863811591,0.0437089314402035,0,Q9NX40;D6RG39;D6RIT9;D6RDK6;D6RBN5;D6RI08;D6RDK1;D6RIV2;D6R9T5;D6R918;D6RBC5;D6RDI5;D6RA54;D6RC55,Q9NX40;D6RG39;D6RIT9;D6RDK6;D6RBN5;D6RI08;D6RDK1;D6RIV2;D6R9T5,4;3;3;3;3;2;2;2;2;1;1;1;1;1,4;3;3;3;3;2;2;2;2;1;1;1;1;1,4;3;3;3;3;2;2;2;2;1;1;1;1;1,OCIA domain-containing protein 1,OCIAD1,sp|Q9NX40|OCAD1_HUMAN OCIA domain-containing protein 1 OS=Homo sapiens OX=9606 GN=OCIAD1 PE=1 SV=1;tr|D6RG39|D6RG39_HUMAN OCIA domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=OCIAD1 PE=1 SV=1;tr|D6RIT9|D6RIT9_HUMAN OCIA domain-containing ,4,4,16.3,245
ADPRHL2,-0.1594687023,0.175781484446525,0,Q9NX46,Q9NX46,4,4,4,Poly(ADP-ribose) glycohydrolase ARH3,ADPRHL2,sp|Q9NX46|ADPRS_HUMAN ADP-ribose glycohydrolase ARH3 OS=Homo sapiens OX=9606 GN=ADPRS PE=1 SV=1,4,4,14.9,363
TRMT1,-0.4095523081,0.139970557615478,0,Q9NXH9;K7EQQ8;K7EQU7,Q9NXH9;K7EQQ8,3;2;1,3;2;1,3;2;1,tRNA (guanine(26)-N(2))-dimethyltransferase,TRMT1,sp|Q9NXH9|TRM1_HUMAN tRNA (guanine(26)-N(2))-dimethyltransferase OS=Homo sapiens OX=9606 GN=TRMT1 PE=1 SV=1;tr|K7EQQ8|K7EQQ8_HUMAN tRNA (guanine(26)-N(2))-dimethyltransferase (Fragment) OS=Homo sapiens OX=9606 GN=TRMT1 PE=1 SV=1,3,3,5.3,659
FBXL12,0.2243436744,0.185327515684596,0,Q9NXK8,Q9NXK8,1,1,1,F-box/LRR-repeat protein 12,FBXL12,sp|Q9NXK8|FXL12_HUMAN F-box/LRR-repeat protein 12 OS=Homo sapiens OX=9606 GN=FBXL12 PE=1 SV=1,1,1,2.8,326
GAR1,0.2645015234,0.0921228944991858,0,Q9NY12,Q9NY12,3,3,3,H/ACA ribonucleoprotein complex subunit 1,GAR1,sp|Q9NY12|GAR1_HUMAN H/ACA ribonucleoprotein complex subunit 1 OS=Homo sapiens OX=9606 GN=GAR1 PE=1 SV=1,3,3,17.5,217
DPP3,-0.0063759853,0.954783408697849,0,Q9NY33;G3V1D3;G3V180;E9PQ14;E9PKK8;E9PPK9;E9PNX5;E9PQF2,Q9NY33;G3V1D3;G3V180;E9PQ14,7;6;6;4;3;3;2;1,7;6;6;4;3;3;2;1,7;6;6;4;3;3;2;1,Dipeptidyl peptidase 3,DPP3,sp|Q9NY33|DPP3_HUMAN Dipeptidyl peptidase 3 OS=Homo sapiens OX=9606 GN=DPP3 PE=1 SV=2;tr|G3V1D3|G3V1D3_HUMAN Dipeptidyl peptidase 3 OS=Homo sapiens OX=9606 GN=DPP3 PE=1 SV=1;tr|G3V180|G3V180_HUMAN Dipeptidyl peptidase 3 OS=Homo sapiens OX=9606 GN=DPP3 PE=1,7,7,15.3,737
AATF,0.1601442384,0.176001716119896,0,Q9NY61,Q9NY61,5,5,5,Protein AATF,AATF,sp|Q9NY61|AATF_HUMAN Protein AATF OS=Homo sapiens OX=9606 GN=AATF PE=1 SV=1,5,5,8.6,560
MRPL39,0.1446540934,0.373398288343197,0,Q9NYK5;C9JG87,Q9NYK5;C9JG87,6;5,6;5,6;5,"39S ribosomal protein L39, mitochondrial",MRPL39,"sp|Q9NYK5|RM39_HUMAN 39S ribosomal protein L39, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL39 PE=1 SV=3;tr|C9JG87|C9JG87_HUMAN 39S ribosomal protein L39, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL39 PE=1 SV=1",6,6,21.3,338
MAT2B,-0.4985480348,0.0128811622575431,0,Q9NZL9;E5RJR3,Q9NZL9;E5RJR3,5;3,5;3,5;3,Methionine adenosyltransferase 2 subunit beta,MAT2B,sp|Q9NZL9|MAT2B_HUMAN Methionine adenosyltransferase 2 subunit beta OS=Homo sapiens OX=9606 GN=MAT2B PE=1 SV=1;tr|E5RJR3|E5RJR3_HUMAN Methionine adenosyltransferase 2 subunit beta OS=Homo sapiens OX=9606 GN=MAT2B PE=1 SV=1,5,5,22.8,334
CHMP5,-2.258434986,0.00017795079844392,1,Q9NZZ3,Q9NZZ3,4,4,4,Charged multivesicular body protein 5,CHMP5,sp|Q9NZZ3|CHMP5_HUMAN Charged multivesicular body protein 5 OS=Homo sapiens OX=9606 GN=CHMP5 PE=1 SV=1,4,4,26.9,219
MRPL15,-0.1856845636,0.433842820907127,0,Q9P015;E5RHF4;E5RIZ4,Q9P015;E5RHF4,5;3;2,5;3;2,5;3;2,"39S ribosomal protein L15, mitochondrial",MRPL15,"sp|Q9P015|RM15_HUMAN 39S ribosomal protein L15, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL15 PE=1 SV=1;tr|E5RHF4|E5RHF4_HUMAN 39S ribosomal protein L15, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL15 PE=1 SV=1",5,5,20.6,296
NDUFA13,-0.4105503121,0.0625597344550061,0,Q9P0J0,Q9P0J0,3,3,1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,NDUFA13,sp|Q9P0J0|NDUAD_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Homo sapiens OX=9606 GN=NDUFA13 PE=1 SV=3,3,1,25,144
PDP1,-3.0510541878,0.000761954389548568,1,Q9P0J1,Q9P0J1,3,3,3,"[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial",PDP1,"sp|Q9P0J1|PDP1_HUMAN [Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PDP1 PE=1 SV=3",3,3,7.4,537
RCC2,-0.4399300336,0.0192942260682147,0,Q9P258,Q9P258,17,17,17,Protein RCC2,RCC2,sp|Q9P258|RCC2_HUMAN Protein RCC2 OS=Homo sapiens OX=9606 GN=RCC2 PE=1 SV=2,17,17,40.8,522
BCCIP,-0.1914325667,0.135544056652515,0,Q9P287,Q9P287,7,7,7,BRCA2 and CDKN1A-interacting protein,BCCIP,sp|Q9P287|BCCIP_HUMAN BRCA2 and CDKN1A-interacting protein OS=Homo sapiens OX=9606 GN=BCCIP PE=1 SV=1,7,7,37.6,314
LARS,0.0685480568,0.523315857963076,0,Q9P2J5;A0A087WXY1,Q9P2J5,20;3,20;3,20;3,"Leucine--tRNA ligase, cytoplasmic",LARS,"sp|Q9P2J5|SYLC_HUMAN Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=LARS1 PE=1 SV=2",20,20,22.4,1176
SAE1,-0.3329315313,0.042624443100847,0,Q9UBE0;M0QZS6,Q9UBE0;M0QZS6,4;3,4;3,1;1,"SUMO-activating enzyme subunit 1;SUMO-activating enzyme subunit 1, N-terminally processed",SAE1,sp|Q9UBE0|SAE1_HUMAN SUMO-activating enzyme subunit 1 OS=Homo sapiens OX=9606 GN=SAE1 PE=1 SV=1;tr|M0QZS6|M0QZS6_HUMAN SUMO-activating enzyme subunit 1 OS=Homo sapiens OX=9606 GN=SAE1 PE=1 SV=1,4,1,16.5,346
