Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity FBXW5-N1,Intensity FBXW5-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
Q9P2N5;U3KPZ7,Q9P2N5;U3KPZ7,27;25,27;25,25;23,RNA-binding protein 27,RBM27,sp|Q9P2N5|RBM27_HUMAN RNA-binding protein 27 OS=Homo sapiens OX=9606 GN=RBM27 PE=1 SV=2;tr|U3KPZ7|U3KPZ7_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1,27,25,30.5,4.1990986663671,4.21659383839466,30.2675171345265,30.1418746276183
Q15459;H7C1L2;F8WC79;F8WB66,Q15459,25;3;1;1,25;3;1;1,25;3;1;1,Splicing factor 3A subunit 1,SF3A1,sp|Q15459|SF3A1_HUMAN Splicing factor 3A subunit 1 OS=Homo sapiens OX=9606 GN=SF3A1 PE=1 SV=1,25,25,37.7,4.1990986663671,4.21659383839466,30.512674977481,30.429121060898
Q7KZF4;H7C597,Q7KZF4,25;5,25;5,25;5,Staphylococcal nuclease domain-containing protein 1,SND1,sp|Q7KZF4|SND1_HUMAN Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1,25,25,35.9,4.1990986663671,4.21659383839466,29.4924554449022,29.3604730525578
O15056;A0A1W2PR85;E7ER60;H0YEV8;Q5TA15;H7BY56,O15056;A0A1W2PR85;E7ER60,25;24;16;3;1;1,25;24;16;3;1;1,25;24;16;3;1;1,Synaptojanin-2,SYNJ2,sp|O15056|SYNJ2_HUMAN Synaptojanin-2 OS=Homo sapiens OX=9606 GN=SYNJ2 PE=1 SV=3;tr|A0A1W2PR85|A0A1W2PR85_HUMAN Synaptojanin-2 OS=Homo sapiens OX=9606 GN=SYNJ2 PE=1 SV=1;tr|E7ER60|E7ER60_HUMAN Synaptojanin-2 OS=Homo sapiens OX=9606 GN=SYNJ2 PE=1 SV=2,25,25,23.1,26.4698118318413,25.3109122766388,28.9882062844374,28.8843680472241
Q5VZ89;X6RAE7;X6R5W5;R4GMN2;A0A0A0MRX3,Q5VZ89,26;11;10;5;4,26;11;10;5;4,26;11;10;5;4,DENN domain-containing protein 4C,DENND4C,sp|Q5VZ89|DEN4C_HUMAN DENN domain-containing protein 4C OS=Homo sapiens OX=9606 GN=DENND4C PE=1 SV=3,26,26,16.5,24.4359982845848,22.3809450558384,28.4762239580291,28.3508124871893
Q9BY44;F8WAE5;C9IZE1;H7C5R5;H7C5Q3;F8WF18;F8WAT3,Q9BY44;F8WAE5;C9IZE1,26;24;13;9;8;2;2,26;24;13;9;8;2;2,26;24;13;9;8;2;2,"Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed",EIF2A,sp|Q9BY44|EIF2A_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=3;tr|F8WAE5|F8WAE5_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=1;tr|C9IZE1|C9IZE1_HUMAN Eukaryotic tra,26,26,59.7,28.1781191707748,27.7901712817813,30.4405517541796,30.2281406902518
Q9UK61;A0A087X0F1,Q9UK61;A0A087X0F1,26;14,26;14,26;14,Protein FAM208A,FAM208A,sp|Q9UK61|TASOR_HUMAN Protein TASOR OS=Homo sapiens OX=9606 GN=TASOR PE=1 SV=3;tr|A0A087X0F1|A0A087X0F1_HUMAN Protein TASOR OS=Homo sapiens OX=9606 GN=TASOR PE=1 SV=1,26,26,20.1,23.3396010354548,22.9997162525657,28.7875582666327,28.2746654324569
Q02790;F5H1U3;H0YFG2,Q02790,26;6;4,26;6;4,26;6;4,"Peptidyl-prolyl cis-trans isomerase FKBP4;Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed",FKBP4,sp|Q02790|FKBP4_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Homo sapiens OX=9606 GN=FKBP4 PE=1 SV=3,26,26,59.9,30.014515929452,29.0095058263733,27.2430898491503,27.0979827519693
Q7LBC6;H0Y9V5,Q7LBC6,28;6,28;6,26;6,Lysine-specific demethylase 3B,KDM3B,sp|Q7LBC6|KDM3B_HUMAN Lysine-specific demethylase 3B OS=Homo sapiens OX=9606 GN=KDM3B PE=1 SV=2,28,26,26.6,4.1990986663671,4.21659383839466,29.4164720025827,29.250269535828
P19338;H7BY16;C9JYW2;C9JLB1;C9J1H7;C9JWL1,P19338;H7BY16,26;18;1;1;1;1,26;18;1;1;1;1,26;18;1;1;1;1,Nucleolin,NCL,sp|P19338|NUCL_HUMAN Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3;tr|H7BY16|H7BY16_HUMAN Nucleolin (Fragment) OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=8,26,26,32.8,4.1990986663671,4.21659383839466,31.5689632674626,31.7012824647564
Q00653,Q00653,26,26,26,Nuclear factor NF-kappa-B p100 subunit;Nuclear factor NF-kappa-B p52 subunit,NFKB2,sp|Q00653|NFKB2_HUMAN Nuclear factor NF-kappa-B p100 subunit OS=Homo sapiens OX=9606 GN=NFKB2 PE=1 SV=4,26,26,41.6,24.7616210255957,22.9036178400612,30.0228717135614,29.531202513091
A0A1B0GTL5;Q9BXF6,A0A1B0GTL5;Q9BXF6,26;19,26;19,26;19,Rab11 family-interacting protein 5,RAB11FIP5,tr|A0A1B0GTL5|A0A1B0GTL5_HUMAN Rab11 family-interacting protein 5 OS=Homo sapiens OX=9606 GN=RAB11FIP5 PE=1 SV=1;sp|Q9BXF6|RFIP5_HUMAN Rab11 family-interacting protein 5 OS=Homo sapiens OX=9606 GN=RAB11FIP5 PE=1 SV=1,26,26,30.9,23.9311176566651,23.1060054973029,29.5277583254686,29.7797846186375
Q5VT52,Q5VT52,26,26,26,Regulation of nuclear pre-mRNA domain-containing protein 2,RPRD2,sp|Q5VT52|RPRD2_HUMAN Regulation of nuclear pre-mRNA domain-containing protein 2 OS=Homo sapiens OX=9606 GN=RPRD2 PE=1 SV=1,26,26,29.6,21.1459420937606,23.8094109584549,29.6211123521743,29.4493757253039
Q96R06;K7ELG0;J3KTQ0;F5GZT2;J3KSV2;J3QRV8;J3QS12;K7ELC8;E9PMD0,Q96R06,26;7;4;4;2;2;1;1;1,26;7;4;4;2;2;1;1;1,26;7;4;4;2;2;1;1;1,Sperm-associated antigen 5,SPAG5,sp|Q96R06|SPAG5_HUMAN Sperm-associated antigen 5 OS=Homo sapiens OX=9606 GN=SPAG5 PE=1 SV=2,26,26,29.7,4.1990986663671,4.21659383839466,28.8321637145876,29.3315300229809
Q9UH65;E7EMB1;E9PJM7;E9PJK8,Q9UH65;E7EMB1,26;24;7;4,26;24;7;4,26;24;7;4,Switch-associated protein 70,SWAP70,sp|Q9UH65|SWP70_HUMAN Switch-associated protein 70 OS=Homo sapiens OX=9606 GN=SWAP70 PE=1 SV=1;tr|E7EMB1|E7EMB1_HUMAN Switch-associated protein 70 OS=Homo sapiens OX=9606 GN=SWAP70 PE=1 SV=1,26,26,46.7,26.9329204623241,26.6268664704815,30.337241901606,30.0486921550285
Q8N3V7,Q8N3V7,26,26,26,Synaptopodin,SYNPO,sp|Q8N3V7|SYNPO_HUMAN Synaptopodin OS=Homo sapiens OX=9606 GN=SYNPO PE=1 SV=2,26,26,37.8,26.1162059222879,25.2389606623635,30.597881350629,30.204081721046
Q8NI27;A0A0C4DG98;H0Y815;F2Z2V2,Q8NI27;A0A0C4DG98,26;24;8;2,26;24;8;2,26;24;8;2,THO complex subunit 2,THOC2,sp|Q8NI27|THOC2_HUMAN THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=2;tr|A0A0C4DG98|A0A0C4DG98_HUMAN THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=1,26,26,20.3,22.2803108849095,21.3021234687496,29.3112718311251,29.0644538229493
P26640;A0A140T936;A0A140T954;A2ABF4;A0A0G2JJT9;A0A140T904;H0Y426,P26640;A0A140T936,26;24;9;4;4;2;1,26;24;9;4;4;2;1,26;24;9;4;4;2;1,Valine--tRNA ligase,VARS,sp|P26640|SYVC_HUMAN Valine--tRNA ligase OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=4;tr|A0A140T936|A0A140T936_HUMAN Valine--tRNA ligase (Fragment) OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=1,26,26,25.9,23.2457430204138,23.3413667971526,29.3707969062397,29.3596983949691
O75165;A0A3B3IRM0;H0Y8Q2,O75165,27;11;1,27;11;1,27;11;1,DnaJ homolog subfamily C member 13,DNAJC13,sp|O75165|DJC13_HUMAN DnaJ homolog subfamily C member 13 OS=Homo sapiens OX=9606 GN=DNAJC13 PE=1 SV=5,27,27,15.4,26.1815826843345,21.7404889963058,27.8012549394775,27.19197066235
P13639,P13639,28,28,27,Elongation factor 2,EEF2,sp|P13639|EF2_HUMAN Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4,28,27,37.9,27.7702052479221,26.5369443725895,29.7783595953342,29.5394721479616
Q01780;K7EJ37,Q01780,27;4,27;4,27;4,Exosome component 10,EXOSC10,sp|Q01780|EXOSX_HUMAN Exosome component 10 OS=Homo sapiens OX=9606 GN=EXOSC10 PE=1 SV=2,27,27,41.2,4.1990986663671,4.21659383839466,30.0558191491111,29.6062022310914
P50748;E7ES84;H0YFL5,P50748;E7ES84,27;17;2,27;17;2,27;17;2,Kinetochore-associated protein 1,KNTC1,sp|P50748|KNTC1_HUMAN Kinetochore-associated protein 1 OS=Homo sapiens OX=9606 GN=KNTC1 PE=1 SV=1;tr|E7ES84|E7ES84_HUMAN Kinetochore-associated protein 1 OS=Homo sapiens OX=9606 GN=KNTC1 PE=1 SV=1,27,27,15.2,21.8506034890161,22.0454373695303,28.2136839909586,28.3012095338412
Q14676;A2AB05;A2AB06;A2AB07;A0A087X0R2,Q14676,27;3;1;1;1,27;3;1;1;1,27;3;1;1;1,Mediator of DNA damage checkpoint protein 1,MDC1,sp|Q14676|MDC1_HUMAN Mediator of DNA damage checkpoint protein 1 OS=Homo sapiens OX=9606 GN=MDC1 PE=1 SV=3,27,27,22.5,4.1990986663671,4.21659383839466,28.9711182569708,27.987447484714
Q5JSH3;H7BY83,Q5JSH3;H7BY83,27;19,27;19,27;19,WD repeat-containing protein 44,WDR44,sp|Q5JSH3|WDR44_HUMAN WD repeat-containing protein 44 OS=Homo sapiens OX=9606 GN=WDR44 PE=1 SV=1;tr|H7BY83|H7BY83_HUMAN WD repeat-containing protein 44 (Fragment) OS=Homo sapiens OX=9606 GN=WDR44 PE=1 SV=1,27,27,36.6,4.1990986663671,4.21659383839466,29.3007514765532,28.8181187166485
Q9UHD8;K7EL40;K7EK18;K7ER52;K7EQD7;K7EIE4;K7ER14;K7ENL0;K7ELJ9;K7EJZ2;K7EPY1;K7EJ51;K7EJV0;K7ENQ5;K7EN52;K7EKN4;K7EJL9;K7EIR4;K7EQ08;K7ER34;K7ERG1,Q9UHD8,28;10;9;8;8;8;6;6;6;5;5;5;5;4;4;4;4;4;1;1;1,28;10;9;8;8;8;6;6;6;5;5;5;5;4;4;4;4;4;1;1;1,28;10;9;8;8;8;6;6;6;5;5;5;5;4;4;4;4;4;1;1;1,Septin-9,Septin-9,sp|Q9UHD8|SEPT9_HUMAN Septin-9 OS=Homo sapiens OX=9606 GN=SEPTIN9 PE=1 SV=2,28,28,57.5,27.6242189393597,26.8046435015481,31.1837609094466,31.0091854410642
Q8NFC6;H0Y9Y2;Q96IK1;F8WDD0,Q8NFC6,28;3;1;1,28;3;1;1,28;3;1;1,Biorientation of chromosomes in cell division protein 1-like 1,BOD1L1,sp|Q8NFC6|BD1L1_HUMAN Biorientation of chromosomes in cell division protein 1-like 1 OS=Homo sapiens OX=9606 GN=BOD1L1 PE=1 SV=2,28,28,14.5,4.1990986663671,4.21659383839466,28.7675873552176,28.0634769619945
Q13206;E9PIF2;A0A3B3ISR7,Q13206;E9PIF2;A0A3B3ISR7,28;27;24,28;27;24,28;27;24,Probable ATP-dependent RNA helicase DDX10,DDX10,sp|Q13206|DDX10_HUMAN Probable ATP-dependent RNA helicase DDX10 OS=Homo sapiens OX=9606 GN=DDX10 PE=1 SV=2;tr|E9PIF2|E9PIF2_HUMAN RNA helicase OS=Homo sapiens OX=9606 GN=DDX10 PE=1 SV=1;tr|A0A3B3ISR7|A0A3B3ISR7_HUMAN RNA helicase OS=Homo sapiens OX=9606 GN,28,28,40.1,4.1990986663671,4.21659383839466,29.9872577224076,30.0712478145506
Q9UBC2;M0R165;M0R2S2;M0R1V5;K7EJR2;M0R330;M0QX30;M0R3I1,Q9UBC2;M0R165;M0R2S2,28;27;16;6;4;4;4;4,28;27;16;6;4;4;4;4,28;27;16;6;4;4;4;4,Epidermal growth factor receptor substrate 15-like 1,EPS15L1,sp|Q9UBC2|EP15R_HUMAN Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens OX=9606 GN=EPS15L1 PE=1 SV=1;tr|M0R165|M0R165_HUMAN Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens OX=9606 GN=EPS15L1 PE=1 SV=1;tr|M0R2S2|M0R2S,28,28,44.6,22.1004352062887,22.5657900810093,29.860368201985,29.6428225478121
P11142;E9PKE3;E9PNE6;E9PN89;A8K7Q2;E9PLF4;E9PQQ4;E9PQK7;E9PK54;E9PPY6;E9PN25;E9PI65;P54652;E9PS65;E9PM13,P11142;E9PKE3;E9PNE6;E9PN89;A8K7Q2,32;31;22;21;16;14;13;13;13;11;9;9;8;6;3,32;31;22;21;16;14;13;13;13;11;9;9;8;6;3,28;27;19;18;14;12;12;12;12;10;8;7;4;6;3,Heat shock cognate 71 kDa protein,HSPA8,sp|P11142|HSP7C_HUMAN Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1;tr|E9PKE3|E9PKE3_HUMAN Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1;tr|E9PNE6|E9PNE6_HUMAN Heat shock cognate 71 kDa protein,32,28,50.2,31.8859830126713,31.4770157510023,31.312083747991,31.1750996113414
Q16666;A0A0A0MRB1;H3BM18;X6RHM1;H3BR88;H3BVE6;Q6K0P9;X6RHR0;H3BR65,Q16666,28;10;7;7;6;4;3;3;2,28;10;7;7;6;4;3;3;2,28;10;7;7;6;4;3;3;2,Gamma-interferon-inducible protein 16,IFI16,sp|Q16666|IF16_HUMAN Gamma-interferon-inducible protein 16 OS=Homo sapiens OX=9606 GN=IFI16 PE=1 SV=3,28,28,42.5,4.1990986663671,4.21659383839466,30.6764024068237,30.2949367942845
P11717;S4R328,P11717,28;3,28;3,28;3,Cation-independent mannose-6-phosphate receptor,IGF2R,sp|P11717|MPRI_HUMAN Cation-independent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=IGF2R PE=1 SV=3,28,28,14.8,4.1990986663671,4.21659383839466,28.9692253341435,28.6652957387674
P11586;V9GYY3;A0A384N5Y3;F5H2F4;V9GZ78;A0A494C1T2,P11586;V9GYY3;A0A384N5Y3;F5H2F4;V9GZ78;A0A494C1T2,28;27;27;27;23;17,28;27;27;27;23;17,28;27;27;27;23;17,"C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase;C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed",MTHFD1,"sp|P11586|C1TC_HUMAN C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=3;tr|V9GYY3|V9GYY3_HUMAN C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=2;tr|A0A384N5Y3|A0A384N5Y3_HUMAN C-1-tet",28,28,36.6,29.0166160580391,28.493696489395,28.5364182755891,27.9380910149472
P98175,P98175,31,31,28,RNA-binding protein 10,RBM10,sp|P98175|RBM10_HUMAN RNA-binding protein 10 OS=Homo sapiens OX=9606 GN=RBM10 PE=1 SV=3,31,28,42.9,4.1990986663671,4.21659383839466,30.2305475703221,30.1350389331064
Q9H6T3,Q9H6T3,28,28,28,RNA polymerase II-associated protein 3,RPAP3,sp|Q9H6T3|RPAP3_HUMAN RNA polymerase II-associated protein 3 OS=Homo sapiens OX=9606 GN=RPAP3 PE=1 SV=2,28,28,50.1,30.4588500750061,29.3346019028606,29.4186046493561,29.3483660969302
O75643;A0A494C1A5,O75643;A0A494C1A5,28;18,28;18,28;18,U5 small nuclear ribonucleoprotein 200 kDa helicase,SNRNP200,sp|O75643|U520_HUMAN U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2;tr|A0A494C1A5|A0A494C1A5_HUMAN U5 small nuclear ribonucleoprotein 200 kDa helicase (Fragment) OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV,28,28,17.0,4.1990986663671,4.21659383839466,28.5116763574189,28.1304064614657
P52630;A0A494C164;B4DLC8;A0A494C1L3;A0A494C0B5;B4DHE0;G3V319,P52630;A0A494C164;B4DLC8,28;28;15;7;5;5;1,28;28;15;7;5;5;1,28;28;15;7;5;5;1,Signal transducer and activator of transcription 2,STAT2,sp|P52630|STAT2_HUMAN Signal transducer and activator of transcription 2 OS=Homo sapiens OX=9606 GN=STAT2 PE=1 SV=1;tr|A0A494C164|A0A494C164_HUMAN Signal transducer and activator of transcription OS=Homo sapiens OX=9606 GN=STAT2 PE=1 SV=1;tr|B4DLC8|B4DLC8_,28,28,42.3,24.3057734296639,22.3226213623388,30.0486921550285,29.9985995106697
Q9Y2Z0,Q9Y2Z0,28,28,28,Suppressor of G2 allele of SKP1 homolog,SUGT1,sp|Q9Y2Z0|SGT1_HUMAN Protein SGT1 homolog OS=Homo sapiens OX=9606 GN=SUGT1 PE=1 SV=3,28,28,64.1,31.5386214150393,30.9543524843718,29.0644538229493,28.5688817492895
Q9ULW0,Q9ULW0,28,28,28,Targeting protein for Xklp2,TPX2,sp|Q9ULW0|TPX2_HUMAN Targeting protein for Xklp2 OS=Homo sapiens OX=9606 GN=TPX2 PE=1 SV=2,28,28,39.8,4.1990986663671,4.21659383839466,30.0331503662097,29.9735014511663
Q9UNY4;X6RI15,Q9UNY4,28;3,28;3,28;3,Transcription termination factor 2,TTF2,sp|Q9UNY4|TTF2_HUMAN Transcription termination factor 2 OS=Homo sapiens OX=9606 GN=TTF2 PE=1 SV=2,28,28,33.0,21.217503377268,23.955090076969,28.6084776784148,28.8207682950625
P18206;A0A096LPE1,P18206,28;1,28;1,28;1,Vinculin,VCL,sp|P18206|VINC_HUMAN Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4,28,28,31.7,4.1990986663671,4.21659383839466,29.3861968791754,29.0678163610624
Q96BY7,Q96BY7,30,30,29,Autophagy-related protein 2 homolog B,ATG2B,sp|Q96BY7|ATG2B_HUMAN Autophagy-related protein 2 homolog B OS=Homo sapiens OX=9606 GN=ATG2B PE=1 SV=5,30,29,19.3,23.7056703507448,22.2748987444542,28.9613527156937,28.5826920345904
Q8WWM7;H3BUF6;H3BSK9;H3BSQ5;H3BUE3;H3BRB0;A0A0C4DGL7,Q8WWM7;H3BUF6,29;26;13;5;5;2;2,29;26;13;5;5;2;2,29;26;13;5;5;2;2,Ataxin-2-like protein,ATXN2L,sp|Q8WWM7|ATX2L_HUMAN Ataxin-2-like protein OS=Homo sapiens OX=9606 GN=ATXN2L PE=1 SV=2;tr|H3BUF6|H3BUF6_HUMAN Ataxin-2-like protein OS=Homo sapiens OX=9606 GN=ATXN2L PE=1 SV=1,29,29,34.4,27.5132964107787,27.0185009104616,30.7944383509698,30.6136853342742
Q14247;H0YCD9;H0YEV2,Q14247,29;6;5,29;6;5,29;6;5,Src substrate cortactin,CTTN,sp|Q14247|SRC8_HUMAN Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2,29,29,46.4,30.2641646271134,29.4413435736511,33.342549836368,32.8956386356065
O60841;A0A087WUT6,O60841;A0A087WUT6,29;29,29;29,29;29,Eukaryotic translation initiation factor 5B,EIF5B,sp|O60841|IF2P_HUMAN Eukaryotic translation initiation factor 5B OS=Homo sapiens OX=9606 GN=EIF5B PE=1 SV=4;tr|A0A087WUT6|A0A087WUT6_HUMAN Eukaryotic translation initiation factor 5B OS=Homo sapiens OX=9606 GN=EIF5B PE=1 SV=1,29,29,32.1,25.6430084102272,23.2704208084694,29.7751599137806,29.7461029712969
P52272;A0A087X0X3;M0QZM1;M0R019;M0R2T0;M0R0N3;M0QYQ7;M0R2I7;M0R0Y6;M0QY96;M0QYL3,P52272;A0A087X0X3;M0QZM1,29;28;15;14;13;11;10;9;6;5;4,29;28;15;14;13;11;10;9;6;5;4,29;28;15;14;13;11;10;9;6;5;4,Heterogeneous nuclear ribonucleoprotein M,HNRNPM,sp|P52272|HNRPM_HUMAN Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3;tr|A0A087X0X3|A0A087X0X3_HUMAN Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=1;tr|M0QZM1|M0QZM1_HUMAN Heteroge,29,29,49.3,27.5153283229637,26.3421640771273,29.8557575514628,29.6923550372177
P08238;Q58FF7;F8W026,P08238,54;24;2,54;24;2,29;9;0,Heat shock protein HSP 90-beta,HSP90AB1,sp|P08238|HS90B_HUMAN Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4,54,29,60.8,33.6800759256999,33.140244936829,31.2809050939405,31.3493156201915
Q9UHB6;F8VQE1;F8VS07;F8VRN8;Q9BT23;J3QQM5;F8VVQ7;F8VTU2,Q9UHB6;F8VQE1;F8VS07,29;28;21;11;1;1;1;1,29;28;21;11;1;1;1;1,29;28;21;11;1;1;1;1,LIM domain and actin-binding protein 1,LIMA1,sp|Q9UHB6|LIMA1_HUMAN LIM domain and actin-binding protein 1 OS=Homo sapiens OX=9606 GN=LIMA1 PE=1 SV=1;tr|F8VQE1|F8VQE1_HUMAN LIM domain and actin-binding protein 1 OS=Homo sapiens OX=9606 GN=LIMA1 PE=1 SV=1;tr|F8VS07|F8VS07_HUMAN LIM domain and actin-bin,29,29,49.1,26.6619368056732,26.0726538878865,31.985087235806,31.9187259743761
Q15648;J3QKZ7;J3KSD7,Q15648,29;2;1,29;2;1,29;2;1,Mediator of RNA polymerase II transcription subunit 1,MED1,sp|Q15648|MED1_HUMAN Mediator of RNA polymerase II transcription subunit 1 OS=Homo sapiens OX=9606 GN=MED1 PE=1 SV=4,29,29,28.5,4.1990986663671,4.21659383839466,29.4173978780261,28.8869859997073
Q96KR1;H0Y8W1,Q96KR1,29;7,29;7,29;7,Zinc finger RNA-binding protein,ZFR,sp|Q96KR1|ZFR_HUMAN Zinc finger RNA-binding protein OS=Homo sapiens OX=9606 GN=ZFR PE=1 SV=2,29,29,33.3,23.0482327473264,22.6666959268461,30.2075766235325,30.1150798960193
I3L2J0;Q96RK0;A0A0A0MQR4;I3L135;I3L1Q4;I3L2I4;I3L373,I3L2J0;Q96RK0;A0A0A0MQR4,30;18;18;4;3;1;1,30;18;18;4;3;1;1,30;18;18;4;3;1;1,Protein capicua homolog,CIC,tr|I3L2J0|I3L2J0_HUMAN Protein capicua homolog OS=Homo sapiens OX=9606 GN=CIC PE=1 SV=1;sp|Q96RK0|CIC_HUMAN Protein capicua homolog OS=Homo sapiens OX=9606 GN=CIC PE=1 SV=2;tr|A0A0A0MQR4|A0A0A0MQR4_HUMAN Protein capicua homolog OS=Homo sapiens OX=9606 GN=C,30,30,19.1,4.1990986663671,4.21659383839466,29.0160315191733,28.922891995758
Q9Y613;H3BVE7;J3KTH7,Q9Y613,30;5;2,30;5;2,30;5;2,FH1/FH2 domain-containing protein 1,FHOD1,sp|Q9Y613|FHOD1_HUMAN FH1/FH2 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FHOD1 PE=1 SV=3,30,30,36.3,26.3118304789666,24.7646104381326,29.5115821122879,29.6506664259842
Q92598;A0A0A0MSM0;Q5TBM3;R4GN69,Q92598;A0A0A0MSM0,32;26;5;5,32;26;5;5,30;24;5;5,Heat shock protein 105 kDa,HSPH1,sp|Q92598|HS105_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1;tr|A0A0A0MSM0|A0A0A0MSM0_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,32,30,44.4,29.1716443380884,28.6955444161546,30.3112718311251,30.1078664057867
Q8NI35;A0A2R8Y549;A0A0X1KG69;A0A087WUZ6;A0A0U1RR46;A0A0U1RQT2;A0A2R8Y5I3;B4DE90;A0A0U1RQR3;A0A0U1RRD7;A0A0U1RQW4,Q8NI35;A0A2R8Y549;A0A0X1KG69;A0A087WUZ6,31;31;20;20;14;10;10;9;3;2;2,31;31;20;20;14;10;10;9;3;2;2,30;30;20;20;14;9;9;8;2;2;2,InaD-like protein,INADL,sp|Q8NI35|INADL_HUMAN InaD-like protein OS=Homo sapiens OX=9606 GN=PATJ PE=1 SV=3;tr|A0A2R8Y549|A0A2R8Y549_HUMAN InaD-like protein OS=Homo sapiens OX=9606 GN=PATJ PE=1 SV=1;tr|A0A0X1KG69|A0A0X1KG69_HUMAN InaD-like protein OS=Homo sapiens OX=9606 GN=PATJ PE,31,30,26.4,4.1990986663671,4.21659383839466,29.0421562766324,28.9779559462742
O75113;I3L3R7,O75113,30;3,30;3,30;3,NEDD4-binding protein 1,N4BP1,sp|O75113|N4BP1_HUMAN NEDD4-binding protein 1 OS=Homo sapiens OX=9606 GN=N4BP1 PE=1 SV=4,30,30,46.8,24.4286699298753,23.9973131944493,29.7020672902171,29.5194210775976
P49790,P49790,30,30,30,Nuclear pore complex protein Nup153,NUP153,sp|P49790|NU153_HUMAN Nuclear pore complex protein Nup153 OS=Homo sapiens OX=9606 GN=NUP153 PE=1 SV=2,30,30,28.3,4.1990986663671,4.21659383839466,30.319908809946,30.2502243499397
A6NHR9;J3KTL8;A0A2R8YE92;J3QSH1;A0A2R8YCU7,A6NHR9;J3KTL8,30;23;4;1;1,30;23;4;1;1,30;23;4;1;1,Structural maintenance of chromosomes flexible hinge domain-containing protein 1,SMCHD1,sp|A6NHR9|SMHD1_HUMAN Structural maintenance of chromosomes flexible hinge domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SMCHD1 PE=1 SV=2;tr|J3KTL8|J3KTL8_HUMAN Structural maintenance of chromosomes flexible hinge domain-containing protein 1 (Frag,30,30,20.3,4.1990986663671,4.21659383839466,28.6256478162336,28.0763797399205
Q8TEV9,Q8TEV9,30,30,30,Smith-Magenis syndrome chromosomal region candidate gene 8 protein,SMCR8,sp|Q8TEV9|SMCR8_HUMAN Guanine nucleotide exchange protein SMCR8 OS=Homo sapiens OX=9606 GN=SMCR8 PE=1 SV=2,30,30,47.4,4.1990986663671,4.21659383839466,30.0090519261837,29.7419795386561
