RBBP7_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
PLEC,0.6060140942,0.0645041826750873,0,Q15149;H0YDN1;E9PMV1;E9PKG0;E9PQ28;E9PIA2,Q15149;H0YDN1,199;160;24;7;2;1,199;160;24;7;2;1,192;153;24;7;2;1,Plectin,PLEC,sp|Q15149|PLEC_HUMAN Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3;tr|H0YDN1|H0YDN1_HUMAN Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=9,199,192,44.7,4684
PPA1,-0.0210556986,0.928662323931791,0,Q15181;Q5SQT6,Q15181;Q5SQT6,15;8,15;8,15;8,Inorganic pyrophosphatase,PPA1,sp|Q15181|IPYR_HUMAN Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=2;tr|Q5SQT6|Q5SQT6_HUMAN Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=1,15,15,67.8,289
NONO,0.1288008709,0.590021743519646,0,Q15233;C9JYS8;C9IZL7;H7C367;C9J4X2;C9JJ13,Q15233;C9JYS8;C9IZL7,23;15;14;9;6;2,21;15;12;7;6;2,21;15;12;7;6;2,Non-POU domain-containing octamer-binding protein,NONO,sp|Q15233|NONO_HUMAN Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4;tr|C9JYS8|C9JYS8_HUMAN Non-POU domain-containing octamer-binding protein (Fragment) OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=8;tr|C9IZL7|C9IZL7_,23,21,48,471
QPRT,1.6335799053,0.00407521469103529,1,Q15274,Q15274,5,5,5,Nicotinate-nucleotide pyrophosphorylase [carboxylating],QPRT,sp|Q15274|NADC_HUMAN Nicotinate-nucleotide pyrophosphorylase [carboxylating] OS=Homo sapiens OX=9606 GN=QPRT PE=1 SV=3,5,5,17.5,297
RCN1,0.1395332348,0.806575853202711,0,Q15293,Q15293,4,4,4,Reticulocalbin-1,RCN1,sp|Q15293|RCN1_HUMAN Reticulocalbin-1 OS=Homo sapiens OX=9606 GN=RCN1 PE=1 SV=1,4,4,14.2,331
PCBP1,-0.5396666732,0.0884344851922769,0,Q15365;F8VTZ0;H3BSP4;P57723;C9K0A2;F8WC71;C9IZV9;C9J7A9;C9JSA6;C9J5V4;C9JTY5;C9JZY3;C9J0A4,Q15365,21;3;2;1;1;1;1;1;1;1;1;1;1,21;3;2;1;1;1;1;1;1;1;1;1;1,16;0;0;0;0;0;0;0;0;0;0;0;0,Poly(rC)-binding protein 1,PCBP1,sp|Q15365|PCBP1_HUMAN Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2,21,16,77.8,356
PCBP2,-0.2293963425,0.582729048703959,0,Q15366;F8VZX2;H3BRU6;F8W0G4;F8VXH9;F8W1G6;P57721;J3QT27;E9PFP8;H3BND9;H3BSS4;F8VRH0,Q15366;F8VZX2;H3BRU6;F8W0G4;F8VXH9;F8W1G6,14;13;12;10;9;9;6;6;6;4;3;2,9;8;8;5;6;5;2;2;2;3;3;2,9;8;8;5;6;5;2;2;2;3;3;2,Poly(rC)-binding protein 2,PCBP2,sp|Q15366|PCBP2_HUMAN Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1;tr|F8VZX2|F8VZX2_HUMAN Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1;tr|H3BRU6|H3BRU6_HUMAN Poly(rC)-binding protein 2 (Fragment) OS=Homo sa,14,9,53.7,365
SF3B3,0.1021185668,0.703240486052757,0,Q15393;H3BMB0;J3QRB2;J3QL37;I3L4G7,Q15393,31;1;1;1;1,31;1;1;1;1,31;1;1;1;1,Splicing factor 3B subunit 3,SF3B3,sp|Q15393|SF3B3_HUMAN Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4,31,31,25.5,1217
CNN3,-0.9544000416,0.0193917626184483,0,Q15417;E9PDU6,Q15417,5;2,5;2,5;2,Calponin-3,CNN3,sp|Q15417|CNN3_HUMAN Calponin-3 OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1,5,5,16.7,329
SAFB,1.9231064654,0.0296779394417692,1,Q15424;Q14151;K7ES42,Q15424,7;2;2,7;2;2,7;2;2,Scaffold attachment factor B1,SAFB,sp|Q15424|SAFB1_HUMAN Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4,7,7,9.9,915
SF3A1,1.2742067888,0.0145115846190785,1,Q15459;H7C1L2;F8WB66,Q15459,7;2;1,7;2;1,7;2;1,Splicing factor 3A subunit 1,SF3A1,sp|Q15459|SF3A1_HUMAN Splicing factor 3A subunit 1 OS=Homo sapiens OX=9606 GN=SF3A1 PE=1 SV=1,7,7,9.7,793
MAPRE1,0.3480558673,0.213249877712552,0,Q15691,Q15691,7,7,7,Microtubule-associated protein RP/EB family member 1,MAPRE1,sp|Q15691|MARE1_HUMAN Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3,7,7,43.7,268
ELAVL1,1.1589556465,0.00739886843046832,1,Q15717;M0QZR9;M0R055;Q12926;P26378;A0A494C0Q5;A0A494C0M6;A0A494C011;A0A494C173;B1AM48;A0A494C015;A0A494C1D9;A0A494C0F8;B1APY9;A0A494C147;A0A0A0MRX1,Q15717;M0QZR9,9;5;2;1;1;1;1;1;1;1;1;1;1;1;1;1,9;5;2;1;1;1;1;1;1;1;1;1;1;1;1;1,8;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0,ELAV-like protein 1,ELAVL1,sp|Q15717|ELAV1_HUMAN ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2;tr|M0QZR9|M0QZR9_HUMAN ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=1,9,8,34,326
MYLK,0.5114088546,0.167660390229472,0,Q15746,Q15746,1,1,1,"Myosin light chain kinase, smooth muscle;Myosin light chain kinase, smooth muscle, deglutamylated form",MYLK,"sp|Q15746|MYLK_HUMAN Myosin light chain kinase, smooth muscle OS=Homo sapiens OX=9606 GN=MYLK PE=1 SV=4",1,1,0.4,1914
TOMM34,0.006057327,0.980885569908951,0,Q15785,Q15785,8,8,8,Mitochondrial import receptor subunit TOM34,TOMM34,sp|Q15785|TOM34_HUMAN Mitochondrial import receptor subunit TOM34 OS=Homo sapiens OX=9606 GN=TOMM34 PE=1 SV=2,8,8,39.5,309
UBE2V2,-2.3042641342,0.327234008779051,0,Q15819;G3V113;H0YBP9,Q15819;G3V113;H0YBP9,4;3;2,2;1;1,2;1;1,Ubiquitin-conjugating enzyme E2 variant 2,UBE2V2,sp|Q15819|UB2V2_HUMAN Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=4;tr|G3V113|G3V113_HUMAN Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=1;tr|H0YBP9|H0YBP9_HUMAN Ubiquitin-conjug,4,2,30.3,145
RAB11B;RAB11A,-0.1476012969,0.59734448722787,0,Q15907;P62491;H3BMH2;H3BSC1;B4DQU5;P57735,Q15907;P62491;H3BMH2;H3BSC1,13;12;12;12;3;1,13;12;12;12;3;1,13;12;12;12;3;1,Ras-related protein Rab-11B;Ras-related protein Rab-11A,RAB11B;RAB11A,sp|Q15907|RB11B_HUMAN Ras-related protein Rab-11B OS=Homo sapiens OX=9606 GN=RAB11B PE=1 SV=4;sp|P62491|RB11A_HUMAN Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3;tr|H3BMH2|H3BMH2_HUMAN Ras-related protein Rab-11A (Fragment) OS=Hom,13,13,54.6,218
DDB1,0.1330218461,0.621061487818214,0,Q16531;F5GY55;F5H2L3;F5GWI0;F5GZY8;F5H198;F5GYG8,Q16531;F5GY55,21;20;4;3;3;2;1,21;20;4;3;3;2;1,21;20;4;3;3;2;1,DNA damage-binding protein 1,DDB1,sp|Q16531|DDB1_HUMAN DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1;tr|F5GY55|F5GY55_HUMAN DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1,21,21,25.7,1140
MRPL23,1.5458333807,0.0324784712970977,1,Q16540;A6NJD9;A8MVT4;A8MYK1;H7C2P7,Q16540;A6NJD9;A8MVT4;A8MYK1,3;2;2;2;1,3;2;2;2;1,3;2;2;2;1,"39S ribosomal protein L23, mitochondrial",MRPL23,"sp|Q16540|RM23_HUMAN 39S ribosomal protein L23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL23 PE=1 SV=1;tr|A6NJD9|A6NJD9_HUMAN 39S ribosomal protein L23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL23 PE=1 SV=1;tr|A8MVT4|A8MVT4_HUMAN 39S ribosomal prote",3,3,21.6,153
FSCN1,-0.0624054269,0.813784727749585,0,Q16658;C9JFC0;A0A0A0MSB2;C9JPH9,Q16658,30;6;6;5,30;6;6;5,30;6;6;5,Fascin,FSCN1,sp|Q16658|FSCN1_HUMAN Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3,30,30,68.4,493
DECR1,1.3567613893,0.0515100755034636,0,Q16698;E5RJG7;E5RFV2;E5RID6;E5RJD2;H0YAW3,Q16698;E5RJG7;E5RFV2;E5RID6;E5RJD2,6;4;4;3;3;1,6;4;4;3;3;1,6;4;4;3;3;1,"2,4-dienoyl-CoA reductase, mitochondrial",DECR1,"sp|Q16698|DECR_HUMAN 2,4-dienoyl-CoA reductase, mitochondrial OS=Homo sapiens OX=9606 GN=DECR1 PE=1 SV=1;tr|E5RJG7|E5RJG7_HUMAN 2,4-dienoyl-CoA reductase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=DECR1 PE=1 SV=1;tr|E5RFV2|E5RFV2_HUMAN 2,4-dienoy",6,6,25.1,335
TST,1.3561510917,0.0415471429931834,1,Q16762;B1AH48,Q16762;B1AH48,2;1,2;1,2;1,Thiosulfate sulfurtransferase,TST,sp|Q16762|THTR_HUMAN Thiosulfate sulfurtransferase OS=Homo sapiens OX=9606 GN=TST PE=1 SV=4;tr|B1AH48|B1AH48_HUMAN Thiosulfate sulfurtransferase (Fragment) OS=Homo sapiens OX=9606 GN=TST PE=1 SV=1,2,2,10.4,297
CDO1,-0.7457425275,0.259089997898238,0,Q16878,Q16878,1,1,1,Cysteine dioxygenase type 1,CDO1,sp|Q16878|CDO1_HUMAN Cysteine dioxygenase type 1 OS=Homo sapiens OX=9606 GN=CDO1 PE=1 SV=2,1,1,3.5,200
HNRNPUL2;HNRNPUL2-BSCL2,2.2861592442,0.0299974262366531,1,Q1KMD3;H3BQZ7,Q1KMD3;H3BQZ7,11;10,11;10,11;10,Heterogeneous nuclear ribonucleoprotein U-like protein 2,HNRNPUL2;HNRNPUL2-BSCL2,sp|Q1KMD3|HNRL2_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Homo sapiens OX=9606 GN=HNRNPUL2 PE=1 SV=1;tr|H3BQZ7|H3BQZ7_HUMAN HCG2044799 OS=Homo sapiens OX=9606 GN=HNRNPUL2-BSCL2 PE=4 SV=1,11,11,19.4,747
SMU1,-0.009769677,0.984267878358898,0,Q2TAY7,Q2TAY7,4,4,4,"WD40 repeat-containing protein SMU1;WD40 repeat-containing protein SMU1, N-terminally processed",SMU1,sp|Q2TAY7|SMU1_HUMAN WD40 repeat-containing protein SMU1 OS=Homo sapiens OX=9606 GN=SMU1 PE=1 SV=2,4,4,10.1,513
FAM98B,2.6482580001,0.00079999626044662,1,Q52LJ0,Q52LJ0,4,4,2,Protein FAM98B,FAM98B,sp|Q52LJ0|FA98B_HUMAN Protein FAM98B OS=Homo sapiens OX=9606 GN=FAM98B PE=1 SV=2,4,2,7.6,433
HSP90AB2P,-0.1743974466,0.509572862457878,0,Q58FF8,Q58FF8,10,2,2,Putative heat shock protein HSP 90-beta 2,HSP90AB2P,sp|Q58FF8|H90B2_HUMAN Putative heat shock protein HSP 90-beta 2 OS=Homo sapiens OX=9606 GN=HSP90AB2P PE=1 SV=2,10,2,21.8,381
SH3BGRL3,-0.9569316392,0.0131867521553622,0,Q9H299;Q5T123,Q9H299;Q5T123,4;4,4;4,4;4,SH3 domain-binding glutamic acid-rich-like protein 3,SH3BGRL3,sp|Q9H299|SH3L3_HUMAN SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1;tr|Q5T123|Q5T123_HUMAN SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1,4,4,38.7,93
FLNA,0.9733218116,0.035103339212483,0,Q60FE5;P21333;A0A087WWY3;F8WE98;H0Y5C6;A0A669KBC6,Q60FE5;P21333;A0A087WWY3,51;50;46;12;4;1,45;44;42;8;2;1,45;44;42;8;2;1,Filamin-A,FLNA,tr|Q60FE5|Q60FE5_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=1;sp|P21333|FLNA_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4;tr|A0A087WWY3|A0A087WWY3_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=1,51,45,24,2620
SLC25A24,-0.9085037038,0.0145108286846742,0,Q6NUK1;A0A3B3IU96,Q6NUK1;A0A3B3IU96,2;1,2;1,2;1,Calcium-binding mitochondrial carrier protein SCaMC-1,SLC25A24,sp|Q6NUK1|SCMC1_HUMAN Calcium-binding mitochondrial carrier protein SCaMC-1 OS=Homo sapiens OX=9606 GN=SLC25A24 PE=1 SV=2;tr|A0A3B3IU96|A0A3B3IU96_HUMAN Calcium-binding mitochondrial carrier protein SCaMC-1 OS=Homo sapiens OX=9606 GN=SLC25A24 PE=1 SV=1,2,2,5.7,477
SLC27A4,-1.7613604999,0.00220815430536597,1,Q6P1M0,Q6P1M0,1,1,1,Long-chain fatty acid transport protein 4,SLC27A4,sp|Q6P1M0|S27A4_HUMAN Long-chain fatty acid transport protein 4 OS=Homo sapiens OX=9606 GN=SLC27A4 PE=1 SV=1,1,1,1.4,643
PRPF8,0.8786388796,0.0172767624745467,0,Q6P2Q9;I3L3Z8;I3L0J9,Q6P2Q9,10;2;1,10;2;1,10;2;1,Pre-mRNA-processing-splicing factor 8,PRPF8,sp|Q6P2Q9|PRP8_HUMAN Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2,10,10,6.3,2335
SND1,0.9689868358,0.0163971698881229,0,Q7KZF4;H7C597,Q7KZF4,33;8,33;8,33;8,Staphylococcal nuclease domain-containing protein 1,SND1,sp|Q7KZF4|SND1_HUMAN Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1,33,33,47.8,910
EIF3M,0.9545508663,0.0549390169537911,0,Q7L2H7;E9PRI2;E7ESM3;E9PRY0;E9PN86;J3KNJ2,Q7L2H7,5;2;2;1;1;1,5;2;2;1;1;1,5;2;2;1;1;1,Eukaryotic translation initiation factor 3 subunit M,EIF3M,sp|Q7L2H7|EIF3M_HUMAN Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1,5,5,12,374
CYFIP1,1.571102546,0.158161024450452,0,Q7L576;A0A0G2JRX2;A0A087WU52;A0A0G2JRV9;A0A087WWL1;A0A0G2JR96;A0A0G2JQT1,Q7L576,7;2;2;2;2;2;2,7;2;2;2;2;2;2,5;2;2;2;2;2;2,Cytoplasmic FMR1-interacting protein 1,CYFIP1,sp|Q7L576|CYFP1_HUMAN Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=1,7,5,7.4,1253
HUWE1,1.2965799703,0.162828167194001,0,Q7Z6Z7;H0Y659,Q7Z6Z7;H0Y659,10;7,10;7,10;7,E3 ubiquitin-protein ligase HUWE1,HUWE1,sp|Q7Z6Z7|HUWE1_HUMAN E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens OX=9606 GN=HUWE1 PE=1 SV=3;tr|H0Y659|H0Y659_HUMAN E3 ubiquitin-protein ligase HUWE1 (Fragment) OS=Homo sapiens OX=9606 GN=HUWE1 PE=1 SV=1,10,10,3.8,4374
PABPN1,-0.113014133,0.74627627132183,0,Q86U42;B4DEH8;G3V4T2;H0YJH9;A6NDY0,Q86U42;B4DEH8;G3V4T2,6;4;4;2;1,6;4;4;2;1,6;4;4;2;1,Polyadenylate-binding protein 2,PABPN1,sp|Q86U42|PABP2_HUMAN Polyadenylate-binding protein 2 OS=Homo sapiens OX=9606 GN=PABPN1 PE=1 SV=3;tr|B4DEH8|B4DEH8_HUMAN Polyadenylate-binding protein 2 OS=Homo sapiens OX=9606 GN=PABPN1 PE=1 SV=1;tr|G3V4T2|G3V4T2_HUMAN Polyadenylate-binding protein 2 OS=H,6,6,28.8,306
KTN1,0.6016429322,0.307194430531186,0,Q86UP2;G3V4Y7;G3V5G2;B7Z6P3;H0YJP2;H0YJZ8;G3V5P0,Q86UP2;G3V4Y7,7;4;2;2;1;1;1,7;4;2;2;1;1;1,7;4;2;2;1;1;1,Kinectin,KTN1,sp|Q86UP2|KTN1_HUMAN Kinectin OS=Homo sapiens OX=9606 GN=KTN1 PE=1 SV=1;tr|G3V4Y7|G3V4Y7_HUMAN Kinectin OS=Homo sapiens OX=9606 GN=KTN1 PE=1 SV=1,7,7,7.2,1357
ALYREF,-0.0238793083,0.93550589193897,0,Q86V81;E9PB61,Q86V81;E9PB61,7;5,7;5,7;5,THO complex subunit 4,ALYREF,sp|Q86V81|THOC4_HUMAN THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=3;tr|E9PB61|E9PB61_HUMAN THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=1,7,7,38.5,257
CAND1,0.8460419916,0.0572724701387191,0,Q86VP6;A0A0C4DGH5;H0YH27;O75155;F5H6I6;A0A3B3ISC4;F8WBB8,Q86VP6;A0A0C4DGH5,12;9;2;1;1;1;1,12;9;2;1;1;1;1,12;9;2;1;1;1;1,Cullin-associated NEDD8-dissociated protein 1,CAND1,sp|Q86VP6|CAND1_HUMAN Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=2;tr|A0A0C4DGH5|A0A0C4DGH5_HUMAN Cullin-associated NEDD8-dissociated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=1,12,12,15.5,1230
CXorf67,1.8484671454,0.00243645272977699,1,Q86X51,Q86X51,5,5,5,Uncharacterized protein CXorf67,CXorf67,sp|Q86X51|EZHIP_HUMAN EZH inhibitory protein OS=Homo sapiens OX=9606 GN=EZHIP PE=1 SV=1,5,5,6.8,503
CARM1,0.7720760146,0.232466430454461,0,Q86X55;K7EK20;K7EPK1;K7EQB9;K7EQA8,Q86X55,5;2;2;1;1,5;2;2;1;1,5;2;2;1;1,Histone-arginine methyltransferase CARM1,CARM1,sp|Q86X55|CARM1_HUMAN Histone-arginine methyltransferase CARM1 OS=Homo sapiens OX=9606 GN=CARM1 PE=1 SV=3,5,5,15.6,608
TREML1,0.2208635196,0.576081516109169,0,Q86YW5,Q86YW5,1,1,1,Trem-like transcript 1 protein,TREML1,sp|Q86YW5|TRML1_HUMAN Trem-like transcript 1 protein OS=Homo sapiens OX=9606 GN=TREML1 PE=1 SV=2,1,1,6.4,311
RHOT2,3.3871318359,0.00149114040229299,1,Q8IXI1;H3BST5;I3L2C6;Q8IXI2;H3BMP9;H3BVI5;H3BUX4;H7BXZ6,Q8IXI1;H3BST5;I3L2C6,3;2;2;1;1;1;1;1,3;2;2;1;1;1;1;1,3;2;2;1;1;1;1;1,Mitochondrial Rho GTPase 2,RHOT2,sp|Q8IXI1|MIRO2_HUMAN Mitochondrial Rho GTPase 2 OS=Homo sapiens OX=9606 GN=RHOT2 PE=1 SV=2;tr|H3BST5|H3BST5_HUMAN Mitochondrial Rho GTPase 2 (Fragment) OS=Homo sapiens OX=9606 GN=RHOT2 PE=1 SV=2;tr|I3L2C6|I3L2C6_HUMAN Mitochondrial Rho GTPase 2 (Fragment),3,3,5.2,618
MRPL41,-1.9624873083,0.00521122312549033,1,Q8IXM3,Q8IXM3,2,2,2,"39S ribosomal protein L41, mitochondrial",MRPL41,"sp|Q8IXM3|RM41_HUMAN 39S ribosomal protein L41, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL41 PE=1 SV=1",2,2,12.4,137
FTSJ3,-0.4315926266,0.203365418126132,0,Q8IY81,Q8IY81,5,5,5,pre-rRNA processing protein FTSJ3,FTSJ3,sp|Q8IY81|SPB1_HUMAN pre-rRNA 2-O-ribose RNA methyltransferase FTSJ3 OS=Homo sapiens OX=9606 GN=FTSJ3 PE=1 SV=2,5,5,9,847
CCAR2,1.7151134168,0.00190059945788624,1,Q8N163;G3V119;H0YB24;E5RFJ3;H0YC69;E5RGU7;H0YC58;E5RHJ4;E5RHH8,Q8N163,11;5;5;4;3;3;3;3;1,11;5;5;4;3;3;3;3;1,10;4;4;4;3;3;3;3;1,Cell cycle and apoptosis regulator protein 2,CCAR2,sp|Q8N163|CCAR2_HUMAN Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens OX=9606 GN=CCAR2 PE=1 SV=2,11,10,14.8,923
NUP93,1.0293120579,0.276283505358666,0,Q8N1F7;H3BVG0;H3BPA9;H3BV15;H3BNN5;H3BV11;H3BRI8;H3BM93,Q8N1F7;H3BVG0,6;5;2;1;1;1;1;1,6;5;2;1;1;1;1;1,4;3;1;1;1;1;1;1,Nuclear pore complex protein Nup93,NUP93,sp|Q8N1F7|NUP93_HUMAN Nuclear pore complex protein Nup93 OS=Homo sapiens OX=9606 GN=NUP93 PE=1 SV=2;tr|H3BVG0|H3BVG0_HUMAN Nuclear pore complex protein Nup93 OS=Homo sapiens OX=9606 GN=NUP93 PE=1 SV=1,6,4,8.2,819
ARFGAP1,0.7259585605,0.0363986310136009,0,Q8N6T3;E5RIU2;F8VWB3;E5RGL6;E5RHH7;E5RHC5;F8W1U7;F8VWH9;E5RHT6,Q8N6T3;E5RIU2;F8VWB3;E5RGL6;E5RHH7;E5RHC5;F8W1U7;F8VWH9,4;2;2;2;2;2;2;2;1,4;2;2;2;2;2;2;2;1,4;2;2;2;2;2;2;2;1,ADP-ribosylation factor GTPase-activating protein 1,ARFGAP1,sp|Q8N6T3|ARFG1_HUMAN ADP-ribosylation factor GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=2;tr|E5RIU2|E5RIU2_HUMAN ADP-ribosylation factor GTPase-activating protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=1;tr|F8V,4,4,11.8,406
TXNDC5,-0.4810499634,0.121962973017307,0,Q8NBS9,Q8NBS9,10,10,10,Thioredoxin domain-containing protein 5,TXNDC5,sp|Q8NBS9|TXND5_HUMAN Thioredoxin domain-containing protein 5 OS=Homo sapiens OX=9606 GN=TXNDC5 PE=1 SV=2,10,10,28.2,432
PDPR,0.1607722621,0.608464857807882,0,Q8NCN5;H3BQG3;A8MT40;B7ZAR9,Q8NCN5;H3BQG3;A8MT40,9;7;6;1,9;7;6;1,9;7;6;1,"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial",PDPR,"sp|Q8NCN5|PDPR_HUMAN Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial OS=Homo sapiens OX=9606 GN=PDPR PE=1 SV=2;tr|H3BQG3|H3BQG3_HUMAN Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial OS=Homo sapiens OX=9606 GN=PDPR ",9,9,13.4,879
RDH11,-1.3701786849,0.00626970128651385,1,Q8TC12;G3V2G6;G3V234;H0YIZ8;H0YJ46,Q8TC12;G3V2G6;G3V234;H0YIZ8;H0YJ46,5;4;4;3;3,5;4;4;3;3,5;4;4;3;3,Retinol dehydrogenase 11,RDH11,sp|Q8TC12|RDH11_HUMAN Retinol dehydrogenase 11 OS=Homo sapiens OX=9606 GN=RDH11 PE=1 SV=2;tr|G3V2G6|G3V2G6_HUMAN Retinol dehydrogenase 11 (Fragment) OS=Homo sapiens OX=9606 GN=RDH11 PE=1 SV=1;tr|G3V234|G3V234_HUMAN Retinol dehydrogenase 11 (Fragment) OS=Ho,5,5,16.7,318
LRRC20,2.3375151272,0.00105860057940799,1,Q8TCA0;X6RK58;A0A0A0MS58,Q8TCA0;X6RK58;A0A0A0MS58,4;3;2,4;3;2,4;3;2,Leucine-rich repeat-containing protein 20,LRRC20,sp|Q8TCA0|LRC20_HUMAN Leucine-rich repeat-containing protein 20 OS=Homo sapiens OX=9606 GN=LRRC20 PE=1 SV=1;tr|X6RK58|X6RK58_HUMAN Leucine-rich repeat-containing protein 20 (Fragment) OS=Homo sapiens OX=9606 GN=LRRC20 PE=1 SV=7;tr|A0A0A0MS58|A0A0A0MS58_HUM,4,4,25.5,184
GEMIN5,0.4440891143,0.11267801495412,0,Q8TEQ6,Q8TEQ6,5,5,5,Gem-associated protein 5,GEMIN5,sp|Q8TEQ6|GEMI5_HUMAN Gem-associated protein 5 OS=Homo sapiens OX=9606 GN=GEMIN5 PE=1 SV=3,5,5,4.1,1508
IPO4,0.7184143017,0.0881773980097979,0,Q8TEX9;H0YN14;H0YMR4;H0YLV0;H0YL92;H0YN07;H0YK93;H0YKG5,Q8TEX9;H0YN14,9;7;4;3;3;3;2;2,9;7;4;3;3;3;2;2,9;7;4;3;3;3;2;2,Importin-4,IPO4,sp|Q8TEX9|IPO4_HUMAN Importin-4 OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=2;tr|H0YN14|H0YN14_HUMAN Importin-4 OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=1,9,9,11.2,1081
DYNLRB1;DYNLRB2,5.2248927005,5.62007411584872e-05,1,Q9NP97;Q8TF09;H3BQI1;B1AKR6;H3BNG9;H3BPA0;Q7Z4M1,Q9NP97;Q8TF09;H3BQI1;B1AKR6,3;3;2;2;1;1;1,3;3;2;2;1;1;1,3;3;2;2;1;1;1,Dynein light chain roadblock-type 1;Dynein light chain roadblock-type 2,DYNLRB1;DYNLRB2,sp|Q9NP97|DLRB1_HUMAN Dynein light chain roadblock-type 1 OS=Homo sapiens OX=9606 GN=DYNLRB1 PE=1 SV=3;sp|Q8TF09|DLRB2_HUMAN Dynein light chain roadblock-type 2 OS=Homo sapiens OX=9606 GN=DYNLRB2 PE=1 SV=1;tr|H3BQI1|H3BQI1_HUMAN Dynein light chain roadbloc,3,3,26,96
PPP1R13L,-0.727088577,0.0318804749553551,0,Q8WUF5,Q8WUF5,1,1,1,RelA-associated inhibitor,PPP1R13L,sp|Q8WUF5|IASPP_HUMAN RelA-associated inhibitor OS=Homo sapiens OX=9606 GN=PPP1R13L PE=1 SV=4,1,1,1,828
