Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity FBXW8-N1,Intensity FBXW8-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
Q7Z4H7;Q5VY60;Q5SYF9,Q7Z4H7;Q5VY60,23;23;9,23;23;9,23;23;9,HAUS augmin-like complex subunit 6,HAUS6,sp|Q7Z4H7|HAUS6_HUMAN HAUS augmin-like complex subunit 6 OS=Homo sapiens OX=9606 GN=HAUS6 PE=1 SV=2;tr|Q5VY60|Q5VY60_HUMAN HAUS augmin-like complex subunit 6 OS=Homo sapiens OX=9606 GN=HAUS6 PE=1 SV=1,23,23,32.5,4.08688509245965,4.17955488494526,28.8695896546161,28.5902442109537
P11142;E9PKE3;E9PN89;E9PNE6;E9PLF4;E9PQQ4;E9PQK7;E9PK54;A8K7Q2;E9PPY6;E9PI65;E9PN25;P54652;E9PS65;E9PM13,P11142;E9PKE3;E9PN89;E9PNE6;E9PLF4,26;25;19;17;13;12;12;12;11;10;9;8;7;2;1,26;25;19;17;13;12;12;12;11;10;9;8;7;2;1,23;22;17;15;11;11;11;11;10;9;7;7;4;2;1,Heat shock cognate 71 kDa protein,HSPA8,sp|P11142|HSP7C_HUMAN Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1;tr|E9PKE3|E9PKE3_HUMAN Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1;tr|E9PN89|E9PN89_HUMAN Heat shock cognate 71 kDa protein,26,23,43.7,30.1181780697841,30.7550154261051,31.2988741040949,31.1750996113414
Q7Z6Z7;H0Y659;A0A087X1S3;A0A087X146,Q7Z6Z7,23;7;2;1,23;7;2;1,23;7;2;1,E3 ubiquitin-protein ligase HUWE1,HUWE1,sp|Q7Z6Z7|HUWE1_HUMAN E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens OX=9606 GN=HUWE1 PE=1 SV=3,23,23,7.6,4.08688509245965,4.17955488494526,28.2350753620539,28.0934058773914
Q13325;Q5T764;P09914,Q13325,23;1;1,23;1;1,23;1;1,Interferon-induced protein with tetratricopeptide repeats 5,IFIT5,sp|Q13325|IFIT5_HUMAN Interferon-induced protein with tetratricopeptide repeats 5 OS=Homo sapiens OX=9606 GN=IFIT5 PE=1 SV=1,23,23,53.1,27.4793114238501,29.3093430506928,30.6008079805768,30.7929656989614
Q96LB3;A0A3B3IT46,Q96LB3,32;11,32;11,23;2,Intraflagellar transport protein 74 homolog,IFT74,sp|Q96LB3|IFT74_HUMAN Intraflagellar transport protein 74 homolog OS=Homo sapiens OX=9606 GN=IFT74 PE=1 SV=1,32,23,63.0,25.0213632963882,26.2975409969176,30.8972085772682,30.8388348178552
P05783;F8VZY9;Q92764;CON__Q497I4;CON__Q92764;CON__H-INV:HIT000015463;C4AM86;O76015;CON__Q14532;CON__Q14525;CON__A2A5Y0;O76013;Q14525;CON__REFSEQ:XP_986630;Q14532;CON__A2AB72;O76014;CON__O76015;CON__O76013;CON__O76014,P05783;F8VZY9,33;31;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1,32;30;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0,23;21;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0,"Keratin, type I cytoskeletal 18",KRT18,"sp|P05783|K1C18_HUMAN Keratin, type I cytoskeletal 18 OS=Homo sapiens OX=9606 GN=KRT18 PE=1 SV=2;tr|F8VZY9|F8VZY9_HUMAN Keratin, type I cytoskeletal 18 OS=Homo sapiens OX=9606 GN=KRT18 PE=1 SV=1",33,23,69.3,29.0549916339634,29.7213956139581,32.1233680703892,31.9431802126207
A0A494BZV2;Q6WCQ1;J3KSW8;H0Y2S9;H0Y7E2;H7C3G6;J3KSK7;J3QRL2;K7EJ14;K7EL39;A0A1W2PPU9,A0A494BZV2;Q6WCQ1;J3KSW8;H0Y2S9,23;22;19;15;8;6;3;3;1;1;1,23;22;19;15;8;6;3;3;1;1;1,23;22;19;15;8;6;3;3;1;1;1,Myosin phosphatase Rho-interacting protein,MPRIP,tr|A0A494BZV2|A0A494BZV2_HUMAN Myosin phosphatase Rho-interacting protein OS=Homo sapiens OX=9606 GN=MPRIP PE=1 SV=1;sp|Q6WCQ1|MPRIP_HUMAN Myosin phosphatase Rho-interacting protein OS=Homo sapiens OX=9606 GN=MPRIP PE=1 SV=3;tr|J3KSW8|J3KSW8_HUMAN Myosin p,23,23,12.6,4.08688509245965,4.17955488494526,28.1418989828621,28.2844506558471
Q14980;A0A087WY61;H0YFY6;F5H4J1;F5H6Y5;K4DIE0;F5H3L6;F5H763;F5H0Z7;F5H2F3;F5GZW1;F5H1L0;F5H4Y4;F8W6T3;F5H068;F5H073;F5GWK2;F5GWA2;F5H7R5,Q14980;A0A087WY61,23;23;11;9;7;6;4;4;4;4;4;2;1;1;1;1;1;1;1,23;23;11;9;7;6;4;4;4;4;4;2;1;1;1;1;1;1;1,23;23;11;9;7;6;4;4;4;4;4;2;1;1;1;1;1;1;1,Nuclear mitotic apparatus protein 1,NUMA1,sp|Q14980|NUMA1_HUMAN Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2;tr|A0A087WY61|A0A087WY61_HUMAN Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=1,23,23,13.8,4.08688509245965,4.17955488494526,27.9735014511663,27.7457344279321
P09874;Q5VX84;Q5VX85,P09874,23;1;1,23;1;1,23;1;1,Poly [ADP-ribose] polymerase 1,PARP1,sp|P09874|PARP1_HUMAN Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4,23,23,29.9,4.08688509245965,4.17955488494526,28.032546217049,28.3096899879094
Q05209;H0YC15;F8WB51;H3BM04;C9J1X8;C9JJC1;C9JYA4,Q05209,23;9;4;4;3;2;1,23;9;4;4;3;2;1,23;9;4;4;3;2;1,Tyrosine-protein phosphatase non-receptor type 12,PTPN12,sp|Q05209|PTN12_HUMAN Tyrosine-protein phosphatase non-receptor type 12 OS=Homo sapiens OX=9606 GN=PTPN12 PE=1 SV=3,23,23,42.1,4.08688509245965,4.17955488494526,29.1901581572266,29.072475009187
Q5VT52,Q5VT52,23,23,23,Regulation of nuclear pre-mRNA domain-containing protein 2,RPRD2,sp|Q5VT52|RPRD2_HUMAN Regulation of nuclear pre-mRNA domain-containing protein 2 OS=Homo sapiens OX=9606 GN=RPRD2 PE=1 SV=1,23,23,24.8,4.08688509245965,4.17955488494526,29.5115255622539,29.4339031495222
P08195;F5GZS6;J3KPF3;F5H0E2;H0YFS2;F5H867;F5GZI0;H0YFX4;F5GZR9,P08195;F5GZS6;J3KPF3,23;23;23;8;8;5;5;3;2,23;23;23;8;8;5;5;3;2,23;23;23;8;8;5;5;3;2,4F2 cell-surface antigen heavy chain,SLC3A2,sp|P08195|4F2_HUMAN 4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=3;tr|F5GZS6|F5GZS6_HUMAN 4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=1;tr|J3KPF3|J3KPF3_HUMAN 4F2 cell-surface antigen hea,23,23,45.1,4.08688509245965,4.17955488494526,30.0604650983334,29.7265691935182
Q7KZF4;H7C597,Q7KZF4,23;5,23;5,23;5,Staphylococcal nuclease domain-containing protein 1,SND1,sp|Q7KZF4|SND1_HUMAN Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1,23,23,31.0,4.08688509245965,4.17955488494526,29.3991333647343,29.2539023651428
P31948;F5H783;F5GXD8;H0YGI8,P31948,23;11;8;5,23;11;8;5,23;11;8;5,Stress-induced-phosphoprotein 1,STIP1,sp|P31948|STIP1_HUMAN Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1,23,23,45.3,27.2874481900097,28.2614994182942,29.0412947713121,29.1480234344689
O43426;A0A0D9SGJ6;J3KQV8;J3KPK1;C9JFZ1;C9JW66;C9J1Z6,O43426;A0A0D9SGJ6;J3KQV8;J3KPK1;C9JFZ1;C9JW66,23;23;23;20;20;14;2,23;23;23;20;20;14;2,23;23;23;20;20;14;2,Synaptojanin-1,SYNJ1,sp|O43426|SYNJ1_HUMAN Synaptojanin-1 OS=Homo sapiens OX=9606 GN=SYNJ1 PE=1 SV=2;tr|A0A0D9SGJ6|A0A0D9SGJ6_HUMAN Synaptojanin-1 OS=Homo sapiens OX=9606 GN=SYNJ1 PE=1 SV=1;tr|J3KQV8|J3KQV8_HUMAN Synaptojanin-1 OS=Homo sapiens OX=9606 GN=SYNJ1 PE=1 SV=1;tr|J3K,23,23,17.9,4.08688509245965,4.17955488494526,28.0858297412254,28.1063444833204
P17987;E7ERF2;E7EQR6;F5H282;F5GZ03;F5H136;F5GZI8;F5H676;F5GYL4;F5H726;F5H7Y1,P17987;E7ERF2;E7EQR6;F5H282,23;17;15;14;9;6;5;4;3;3;2,23;17;15;14;9;6;5;4;3;3;2,23;17;15;14;9;6;5;4;3;3;2,T-complex protein 1 subunit alpha,TCP1,sp|P17987|TCPA_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7ERF2|E7ERF2_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7EQR6|E7EQR6_HUMAN T-complex protein 1 subunit alpha OS=,23,23,48.2,28.8727922823166,30.2463783674683,27.4325299217842,27.3422319104018
Q14258;A0A3B3IUA7,Q14258;A0A3B3IUA7,23;16,23;16,23;16,E3 ubiquitin/ISG15 ligase TRIM25,TRIM25,sp|Q14258|TRI25_HUMAN E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens OX=9606 GN=TRIM25 PE=1 SV=2;tr|A0A3B3IUA7|A0A3B3IUA7_HUMAN E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens OX=9606 GN=TRIM25 PE=1 SV=1,23,23,42.5,23.8793282224451,25.6686062964391,29.4896831079226,29.5720665877401
Q93009;A0A669KBL1;H3BND8;F5H2X1;H3BMF6;H3BUV0;H3BTM1;H3BRA2;H3BQD1,Q93009;A0A669KBL1;H3BND8,23;23;16;9;1;1;1;1;1,23;23;16;9;1;1;1;1;1,23;23;16;9;1;1;1;1;1,Ubiquitin carboxyl-terminal hydrolase 7;Ubiquitin carboxyl-terminal hydrolase,USP7,sp|Q93009|UBP7_HUMAN Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7 PE=1 SV=2;tr|A0A669KBL1|A0A669KBL1_HUMAN Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7 PE=4 SV=1;tr|H3BND8|H3BND8_HUMAN Ubiquitin carboxy,23,23,27.1,4.08688509245965,4.17955488494526,28.8087913429018,28.4138118388771
Q52LW3;F8VWZ8,Q52LW3;F8VWZ8,24;18,24;18,24;18,Rho GTPase-activating protein 29,ARHGAP29,sp|Q52LW3|RHG29_HUMAN Rho GTPase-activating protein 29 OS=Homo sapiens OX=9606 GN=ARHGAP29 PE=1 SV=2;tr|F8VWZ8|F8VWZ8_HUMAN Rho GTPase-activating protein 29 OS=Homo sapiens OX=9606 GN=ARHGAP29 PE=1 SV=1,24,24,24.7,4.08688509245965,4.17955488494526,28.5065782896191,27.8198856428227
O60885;M0QZD9;Q15059;M0QYW0;P25440;M0R0H4;H0Y6K2;A0A140T9E9;A0A0G2JK44;A0A0G2JHN8;A0A140T9I1;U3KQA6;A0A0G2JHL0;A0A140T9F7;A0A140T9V2,O60885;M0QZD9,24;12;4;4;3;3;3;3;3;2;2;1;1;1;1,24;12;4;4;3;3;3;3;3;2;2;1;1;1;1,24;12;4;4;3;3;3;3;3;2;2;1;1;1;1,Bromodomain-containing protein 4,BRD4,sp|O60885|BRD4_HUMAN Bromodomain-containing protein 4 OS=Homo sapiens OX=9606 GN=BRD4 PE=1 SV=2;tr|M0QZD9|M0QZD9_HUMAN Bromodomain-containing protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=BRD4 PE=1 SV=1,24,24,22.2,4.08688509245965,4.17955488494526,30.4450987926734,30.2729761979152
A0A1C7CYX9;Q16555;E5RFU4,A0A1C7CYX9;Q16555,28;25;4,28;25;4,24;21;2,Dihydropyrimidinase-related protein 2,DPYSL2,tr|A0A1C7CYX9|A0A1C7CYX9_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1;sp|Q16555|DPYL2_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1,28,24,62.6,24.6479010496122,26.9002353625194,31.114024999493,31.0773733754526
Q8NDI1;H7BZ98;B5MC86;C9IYU2;C9K0H9;H7C1E6;C9J268;C9JEP1,Q8NDI1,27;5;5;3;2;2;1;1,27;5;5;3;2;2;1;1,24;5;4;2;2;2;1;0,EH domain-binding protein 1,EHBP1,sp|Q8NDI1|EHBP1_HUMAN EH domain-binding protein 1 OS=Homo sapiens OX=9606 GN=EHBP1 PE=1 SV=3,27,24,26.7,4.08688509245965,4.17955488494526,29.4744263273989,29.0034331142114
Q9H501;A0A087WX71,Q9H501,24;10,24;10,24;10,ESF1 homolog,ESF1,sp|Q9H501|ESF1_HUMAN ESF1 homolog OS=Homo sapiens OX=9606 GN=ESF1 PE=1 SV=1,24,24,24.9,4.08688509245965,4.17955488494526,28.9259785813498,29.1537113957103
Q8TEW0;Q5VWV2;Q5VWU8;F5GZI3;B1AP52,Q8TEW0;Q5VWV2;Q5VWU8;F5GZI3,24;22;19;15;3,24;22;19;15;3,24;22;19;15;3,Partitioning defective 3 homolog,PARD3,sp|Q8TEW0|PARD3_HUMAN Partitioning defective 3 homolog OS=Homo sapiens OX=9606 GN=PARD3 PE=1 SV=2;tr|Q5VWV2|Q5VWV2_HUMAN Partitioning defective 3 homolog OS=Homo sapiens OX=9606 GN=PARD3 PE=1 SV=1;tr|Q5VWU8|Q5VWU8_HUMAN Partitioning defective 3 homolog OS=,24,24,21.9,4.08688509245965,4.17955488494526,28.5529611389218,27.9102218342328
O43395,O43395,24,24,24,U4/U6 small nuclear ribonucleoprotein Prp3,PRPF3,sp|O43395|PRPF3_HUMAN U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens OX=9606 GN=PRPF3 PE=1 SV=2,24,24,49.6,4.08688509245965,4.17955488494526,29.4778649969069,29.5444554917216
Q9P2N5;U3KPZ7,Q9P2N5;U3KPZ7,26;23,26;23,24;21,RNA-binding protein 27,RBM27,sp|Q9P2N5|RBM27_HUMAN RNA-binding protein 27 OS=Homo sapiens OX=9606 GN=RBM27 PE=1 SV=2;tr|U3KPZ7|U3KPZ7_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1,26,24,29.8,22.4672371598314,22.3889789997421,30.2330647643067,30.0935821797805
Q13596;H0YK42;H0YK43;J3KPH4;H0YKD5;H0YKL5;H0YK58,Q13596;H0YK42,26;20;1;1;1;1;1,26;20;1;1;1;1;1,24;18;1;1;1;1;1,Sorting nexin-1,SNX1,sp|Q13596|SNX1_HUMAN Sorting nexin-1 OS=Homo sapiens OX=9606 GN=SNX1 PE=1 SV=3;tr|H0YK42|H0YK42_HUMAN Sorting nexin-1 OS=Homo sapiens OX=9606 GN=SNX1 PE=1 SV=1,26,24,45.8,27.3078242186375,27.7764939769456,31.579476643606,31.3854050568818
O15056;A0A1W2PR85;E7ER60;H0YEV8;Q5TA15;H7BY56,O15056;A0A1W2PR85;E7ER60,24;23;16;3;1;1,24;23;16;3;1;1,24;23;16;3;1;1,Synaptojanin-2,SYNJ2,sp|O15056|SYNJ2_HUMAN Synaptojanin-2 OS=Homo sapiens OX=9606 GN=SYNJ2 PE=1 SV=3;tr|A0A1W2PR85|A0A1W2PR85_HUMAN Synaptojanin-2 OS=Homo sapiens OX=9606 GN=SYNJ2 PE=1 SV=1;tr|E7ER60|E7ER60_HUMAN Synaptojanin-2 OS=Homo sapiens OX=9606 GN=SYNJ2 PE=1 SV=2,24,24,21.9,4.08688509245965,4.17955488494526,28.9623460413167,28.8562623277107
Q8NI27;A0A0C4DG98;H0Y815;F2Z2V2,Q8NI27;A0A0C4DG98,24;23;8;1,24;23;8;1,24;23;8;1,THO complex subunit 2,THOC2,sp|Q8NI27|THOC2_HUMAN THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=2;tr|A0A0C4DG98|A0A0C4DG98_HUMAN THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=1,24,24,18.8,4.08688509245965,4.17955488494526,29.2284389028178,29.0430172678118
Q9BR76;A0A087WW53;F5H390;F5H0D2,Q9BR76,26;12;12;5,26;12;12;5,25;12;12;5,Coronin-1B,CORO1B,sp|Q9BR76|COR1B_HUMAN Coronin-1B OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1,26,25,48.5,30.1405344556307,31.7488320674619,33.6063125583993,33.3990467572318
Q5VZ89;X6RAE7;X6R5W5;R4GMN2;A0A0A0MRX3,Q5VZ89,25;11;10;5;4,25;11;10;5;4,25;11;10;5;4,DENN domain-containing protein 4C,DENND4C,sp|Q5VZ89|DEN4C_HUMAN DENN domain-containing protein 4C OS=Homo sapiens OX=9606 GN=DENND4C PE=1 SV=3,25,25,15.9,4.08688509245965,4.17955488494526,28.4008440705169,28.2789684788327
Q9UK61;A0A087X0F1,Q9UK61;A0A087X0F1,25;14,25;14,25;14,Protein FAM208A,FAM208A,sp|Q9UK61|TASOR_HUMAN Protein TASOR OS=Homo sapiens OX=9606 GN=TASOR PE=1 SV=3;tr|A0A087X0F1|A0A087X0F1_HUMAN Protein TASOR OS=Homo sapiens OX=9606 GN=TASOR PE=1 SV=1,25,25,18.4,4.08688509245965,4.17955488494526,28.6839826692873,28.2746654324569
Q9Y2H2;A0A3B3IRJ9;A0A3B3ITL0;A0A3B3ISI3;A0A3B3ITR9;A0A3B3ISJ5;A0A0J9YYL5;A0A0J9YWP2;A0A1B0GUS5;A0A0J9YY79;A0A3B3IU10;A0A0J9YVW6;A0A3B3ISG0;A0A3B3IS29;A0A3B3IS98;A0A3B3ISK0,Q9Y2H2;A0A3B3IRJ9;A0A3B3ITL0;A0A3B3ISI3;A0A3B3ITR9,25;25;22;17;14;10;4;4;4;3;2;2;2;2;2;2,25;25;22;17;14;10;4;4;4;3;2;2;2;2;2;2,25;25;22;17;14;10;4;4;4;3;2;2;2;2;2;2,Phosphatidylinositide phosphatase SAC2,INPP5F,sp|Q9Y2H2|SAC2_HUMAN Phosphatidylinositide phosphatase SAC2 OS=Homo sapiens OX=9606 GN=INPP5F PE=1 SV=3;tr|A0A3B3IRJ9|A0A3B3IRJ9_HUMAN Phosphatidylinositide phosphatase SAC2 OS=Homo sapiens OX=9606 GN=INPP5F PE=1 SV=1;tr|A0A3B3ITL0|A0A3B3ITL0_HUMAN Phospha,25,25,25.9,4.08688509245965,4.17955488494526,28.6811363564702,28.8251431396533
P33176;O60282;A0A0G2JMZ6;C9JWB9,P33176,31;7;6;1,31;7;6;1,25;1;0;0,Kinesin-1 heavy chain,KIF5B,sp|P33176|KINH_HUMAN Kinesin-1 heavy chain OS=Homo sapiens OX=9606 GN=KIF5B PE=1 SV=1,31,25,43.0,22.4362379433945,22.9768717372807,29.2499758022535,29.3392612179899
P50748;E7ES84;H0YFL5,P50748;E7ES84,25;15;2,25;15;2,25;15;2,Kinetochore-associated protein 1,KNTC1,sp|P50748|KNTC1_HUMAN Kinetochore-associated protein 1 OS=Homo sapiens OX=9606 GN=KNTC1 PE=1 SV=1;tr|E7ES84|E7ES84_HUMAN Kinetochore-associated protein 1 OS=Homo sapiens OX=9606 GN=KNTC1 PE=1 SV=1,25,25,13.3,21.9392864851545,22.1052397099994,28.1824354250002,28.0876516456129
P52948;H7C3P6;A0A3B3ITD8;H0YDF4;H0YCT1;H0YEN4,P52948;H7C3P6;A0A3B3ITD8,25;18;13;6;2;2,25;18;13;6;2;2,25;18;13;6;2;2,Nuclear pore complex protein Nup98-Nup96;Nuclear pore complex protein Nup98;Nuclear pore complex protein Nup96,NUP98,sp|P52948|NUP98_HUMAN Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens OX=9606 GN=NUP98 PE=1 SV=4;tr|H7C3P6|H7C3P6_HUMAN Nuclear pore complex protein Nup98-Nup96 (Fragment) OS=Homo sapiens OX=9606 GN=NUP98 PE=1 SV=1;tr|A0A3B3ITD8|A0A3B3ITD8_HUMAN N,25,25,18.3,4.08688509245965,4.17955488494526,29.19161775548,28.956320407135
Q15459;H7C1L2;F8WC79;F8WB66,Q15459,25;3;1;1,25;3;1;1,25;3;1;1,Splicing factor 3A subunit 1,SF3A1,sp|Q15459|SF3A1_HUMAN Splicing factor 3A subunit 1 OS=Homo sapiens OX=9606 GN=SF3A1 PE=1 SV=1,25,25,37.7,4.08688509245965,4.17955488494526,30.4303180699199,30.2538347562431
Q8N3V7,Q8N3V7,25,25,25,Synaptopodin,SYNPO,sp|Q8N3V7|SYNPO_HUMAN Synaptopodin OS=Homo sapiens OX=9606 GN=SYNPO PE=1 SV=2,25,25,38.6,4.08688509245965,4.17955488494526,30.5882615666127,30.1653080662775
O75962;E7EWP2;E7EPJ7;F5H228;A0A087X139;A0A1W2PRD7,O75962;E7EWP2;E7EPJ7;F5H228,27;25;22;17;4;4,27;25;22;17;4;4,25;23;21;15;4;4,Triple functional domain protein,TRIO,sp|O75962|TRIO_HUMAN Triple functional domain protein OS=Homo sapiens OX=9606 GN=TRIO PE=1 SV=2;tr|E7EWP2|E7EWP2_HUMAN Triple functional domain protein OS=Homo sapiens OX=9606 GN=TRIO PE=1 SV=2;tr|E7EPJ7|E7EPJ7_HUMAN Triple functional domain protein (Fragm,27,25,11.2,27.4984598128391,22.9307568250392,28.3720225131472,27.9324699720657
Q8WYP5;H7C4S1,Q8WYP5,26;1,26;1,26;1,Protein ELYS,AHCTF1,sp|Q8WYP5|ELYS_HUMAN Protein ELYS OS=Homo sapiens OX=9606 GN=AHCTF1 PE=1 SV=3,26,26,16.1,22.5153646031027,23.0992476311855,28.7441630566847,28.3237571742948
P13639,P13639,27,27,26,Elongation factor 2,EEF2,sp|P13639|EF2_HUMAN Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4,27,26,37.2,26.2559651664168,27.5462048046717,29.7783595953342,29.4131863915825
Q9BY44;F8WAE5;C9IZE1;H7C5R5;H7C5Q3;F8WF18;F8WAT3,Q9BY44;F8WAE5;C9IZE1,26;24;13;9;8;2;2,26;24;13;9;8;2;2,26;24;13;9;8;2;2,"Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed",EIF2A,sp|Q9BY44|EIF2A_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=3;tr|F8WAE5|F8WAE5_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=1;tr|C9IZE1|C9IZE1_HUMAN Eukaryotic tra,26,26,59.7,23.7484754174082,27.0601300583517,30.4267240592402,30.2281406902518
Q9UBC2;M0R165;M0R2S2;M0R1V5;K7EJR2;M0R330;M0QX30;M0R3I1,Q9UBC2;M0R165;M0R2S2,26;25;14;6;4;4;4;4,26;25;14;6;4;4;4;4,26;25;14;6;4;4;4;4,Epidermal growth factor receptor substrate 15-like 1,EPS15L1,sp|Q9UBC2|EP15R_HUMAN Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens OX=9606 GN=EPS15L1 PE=1 SV=1;tr|M0R165|M0R165_HUMAN Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens OX=9606 GN=EPS15L1 PE=1 SV=1;tr|M0R2S2|M0R2S,26,26,39.5,4.08688509245965,4.17955488494526,29.6147386526765,29.5860971972014
Q6PKG0;A0A0B4J210;E5RH50;H0YBW1;H0YC73;Q659C4;H0YC33;A0A3B3ISF0;H0YBR8;E5RHK4;H0YAN4,Q6PKG0;A0A0B4J210;E5RH50,26;18;17;8;7;4;4;4;1;1;1,26;18;17;8;7;4;4;4;1;1;1,26;18;17;8;7;4;4;4;1;1;1,La-related protein 1,LARP1,sp|Q6PKG0|LARP1_HUMAN La-related protein 1 OS=Homo sapiens OX=9606 GN=LARP1 PE=1 SV=2;tr|A0A0B4J210|A0A0B4J210_HUMAN La-related protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=LARP1 PE=1 SV=5;tr|E5RH50|E5RH50_HUMAN La-related protein 1 (Fragment) OS=Homo s,26,26,31.7,26.3194135822898,27.1967616449125,29.6828782969639,29.4692917277308
P19338;H7BY16;C9JYW2;C9JLB1;C9J1H7;C9JWL1,P19338;H7BY16,26;18;1;1;1;1,26;18;1;1;1;1,26;18;1;1;1;1,Nucleolin,NCL,sp|P19338|NUCL_HUMAN Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3;tr|H7BY16|H7BY16_HUMAN Nucleolin (Fragment) OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=8,26,26,32.8,22.3838213430311,24.5199534083475,31.5756952390624,31.6720661300365
Q00653,Q00653,26,26,26,Nuclear factor NF-kappa-B p100 subunit;Nuclear factor NF-kappa-B p52 subunit,NFKB2,sp|Q00653|NFKB2_HUMAN Nuclear factor NF-kappa-B p100 subunit OS=Homo sapiens OX=9606 GN=NFKB2 PE=1 SV=4,26,26,41.6,4.08688509245965,4.17955488494526,30.0228717135614,29.4932765630739
A0A1B0GTL5;Q9BXF6,A0A1B0GTL5;Q9BXF6,26;18,26;18,26;18,Rab11 family-interacting protein 5,RAB11FIP5,tr|A0A1B0GTL5|A0A1B0GTL5_HUMAN Rab11 family-interacting protein 5 OS=Homo sapiens OX=9606 GN=RAB11FIP5 PE=1 SV=1;sp|Q9BXF6|RFIP5_HUMAN Rab11 family-interacting protein 5 OS=Homo sapiens OX=9606 GN=RAB11FIP5 PE=1 SV=1,26,26,33.7,4.08688509245965,4.17955488494526,29.4364074149765,29.7167103954773
O75643;A0A494C1A5,O75643;A0A494C1A5,26;16,26;16,26;16,U5 small nuclear ribonucleoprotein 200 kDa helicase,SNRNP200,sp|O75643|U520_HUMAN U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2;tr|A0A494C1A5|A0A494C1A5_HUMAN U5 small nuclear ribonucleoprotein 200 kDa helicase (Fragment) OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV,26,26,15.3,4.08688509245965,4.17955488494526,28.4539146994514,27.9238271638114
Q96R06;K7ELG0;J3KTQ0;F5GZT2;J3KSV2;J3QRV8;J3QS12;K7ELC8;E9PMD0,Q96R06,26;7;4;4;2;2;1;1;1,26;7;4;4;2;2;1;1;1,26;7;4;4;2;2;1;1;1,Sperm-associated antigen 5,SPAG5,sp|Q96R06|SPAG5_HUMAN Sperm-associated antigen 5 OS=Homo sapiens OX=9606 GN=SPAG5 PE=1 SV=2,26,26,29.7,4.08688509245965,4.17955488494526,28.8321637145876,29.4821614590285
