DCAF4_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
USP10,-0.0216313439,0.916594911121826,0,Q14694;H3BNL0;Q68D90;H3BNS8;H3BQP1;H3BNA1;H3BVF1;J3KT19,Q14694,4;1;1;1;1;1;1;1,4;1;1;1;1;1;1;1,4;1;1;1;1;1;1;1,Ubiquitin carboxyl-terminal hydrolase 10,USP10,sp|Q14694|UBP10_HUMAN Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2,4,4,8.3,798
GANAB,-0.3046539209,0.0532525820749689,0,Q14697;F5H6X6;E9PKU7;E9PNH1,Q14697;F5H6X6;E9PKU7,24;22;20;5,24;22;20;5,24;22;20;5,Neutral alpha-glucosidase AB,GANAB,sp|Q14697|GANAB_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3;tr|F5H6X6|F5H6X6_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=1;tr|E9PKU7|E9PKU7_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens,24,24,35.4,944
MVP,-0.3299678754,0.0160106984699468,0,Q14764;H3BQK6;H3BRL2;H3BP76;H3BUK7;H3BNF6;H3BNF2;H3BUP3;H3BQE7;H3BPZ2;I3L155,Q14764,30;8;7;6;6;6;3;3;3;2;1,30;8;7;6;6;6;3;3;3;2;1,30;8;7;6;6;6;3;3;3;2;1,Major vault protein,MVP,sp|Q14764|MVP_HUMAN Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4,30,30,50.5,893
LASP1,-0.0551805847,0.560012618928138,0,Q14847;C9J9W2;F6S2S5;K7ESD6,Q14847;C9J9W2,10;8;2;1,10;8;2;1,10;8;2;1,LIM and SH3 domain protein 1,LASP1,sp|Q14847|LASP1_HUMAN LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2;tr|C9J9W2|C9J9W2_HUMAN LIM and SH3 domain protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=1,10,10,40.2,261
KPNB1,-0.1306774015,0.196669892063231,0,Q14974;J3KTM9;J3QR48;J3QKQ5;J3KS06,Q14974;J3KTM9,23;13;10;3;1,23;13;10;3;1,23;13;10;3;1,Importin subunit beta-1,KPNB1,sp|Q14974|IMB1_HUMAN Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2;tr|J3KTM9|J3KTM9_HUMAN Importin subunit beta-1 (Fragment) OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=1,23,23,29,876
PSMD6,0.6935251304,0.0348913643555998,0,Q15008;C9J0E9;C9J7B7,Q15008;C9J0E9,3;2;1,3;2;1,3;2;1,26S proteasome non-ATPase regulatory subunit 6,PSMD6,sp|Q15008|PSMD6_HUMAN 26S proteasome non-ATPase regulatory subunit 6 OS=Homo sapiens OX=9606 GN=PSMD6 PE=1 SV=1;tr|C9J0E9|C9J0E9_HUMAN 26S proteasome non-ATPase regulatory subunit 6 (Fragment) OS=Homo sapiens OX=9606 GN=PSMD6 PE=1 SV=1,3,3,10.8,389
SEPT2,-0.3936229407,0.00911022539174478,0,Q15019;B5MCX3;C9J2Q4;C9JB25;C9J938;H7C2Y0;H7C310;C9IZU3;C9IY94;C9JQJ4;C9JZI2;B5MD47;F8WB65;C9JFT1;A0A1B0GXJ2;C9JT15;C9JSE7;H7C1T1,Q15019;B5MCX3;C9J2Q4;C9JB25,19;17;12;11;9;9;9;8;7;6;4;4;3;3;3;2;2;1,19;17;12;11;9;9;9;8;7;6;4;4;3;3;3;2;2;1,19;17;12;11;9;9;9;8;7;6;4;4;3;3;3;2;2;1,Septin-2,SEPT2,sp|Q15019|SEPT2_HUMAN Septin-2 OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1;tr|B5MCX3|B5MCX3_HUMAN Septin-2 OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1;tr|C9J2Q4|C9J2Q4_HUMAN Septin-2 (Fragment) OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1;tr|C9JB25|C9JB2,19,19,62.9,361
EFTUD2,-0.3196461813,0.070927654649016,0,Q15029;K7EP67;K7EJ74,Q15029,18;5;4,16;3;2,16;3;2,116 kDa U5 small nuclear ribonucleoprotein component,EFTUD2,sp|Q15029|U5S1_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1,18,16,20.7,972
KARS,-0.2239060831,0.190729107555935,0,Q15046;H3BVA8;J3KRL2;H3BPV7;H3BRC9,Q15046,14;6;5;4;1,14;6;5;4;1,14;6;5;4;1,Lysine--tRNA ligase,KARS,sp|Q15046|SYK_HUMAN Lysine--tRNA ligase OS=Homo sapiens OX=9606 GN=KARS1 PE=1 SV=3,14,14,37.9,597
RRS1,-0.0744226592,0.576398890428404,0,Q15050,Q15050,3,3,3,Ribosome biogenesis regulatory protein homolog,RRS1,sp|Q15050|RRS1_HUMAN Ribosome biogenesis regulatory protein homolog OS=Homo sapiens OX=9606 GN=RRS1 PE=1 SV=2,3,3,16.7,365
EIF4H,0.0460776305,0.680559588991029,0,Q15056,Q15056,4,4,4,Eukaryotic translation initiation factor 4H,EIF4H,sp|Q15056|IF4H_HUMAN Eukaryotic translation initiation factor 4H OS=Homo sapiens OX=9606 GN=EIF4H PE=1 SV=5,4,4,17.3,248
EEA1,-0.9302807615,0.041380305160096,0,Q15075,Q15075,7,7,7,Early endosome antigen 1,EEA1,sp|Q15075|EEA1_HUMAN Early endosome antigen 1 OS=Homo sapiens OX=9606 GN=EEA1 PE=1 SV=2,7,7,6,1411
PDIA6,-0.2991580124,0.0239115805613029,0,Q15084,Q15084,20,20,20,Protein disulfide-isomerase A6,PDIA6,sp|Q15084|PDIA6_HUMAN Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1,20,20,48.2,440
PAFAH1B3,-0.336491857,0.0283826160226314,0,Q15102;M0R389;M0R1K3;M0QZT2;M0QXS6;M0R323,Q15102;M0R389,11;7;5;4;3;3,11;7;5;4;3;3,11;7;5;4;3;3,Platelet-activating factor acetylhydrolase IB subunit gamma,PAFAH1B3,sp|Q15102|PA1B3_HUMAN Platelet-activating factor acetylhydrolase IB subunit gamma OS=Homo sapiens OX=9606 GN=PAFAH1B3 PE=1 SV=1;tr|M0R389|M0R389_HUMAN Platelet-activating factor acetylhydrolase IB subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=PAFAH1B,11,11,69.7,231
PLEC,0.3105652307,0.0192710903569092,0,Q15149;H0YDN1;E9PMV1;E9PKG0;E9PQ28;E9PIA2;A0A5F9ZGX0,Q15149;H0YDN1,219;164;22;6;2;1;1,219;164;22;6;2;1;1,213;158;22;6;2;1;0,Plectin,PLEC,sp|Q15149|PLEC_HUMAN Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3;tr|H0YDN1|H0YDN1_HUMAN Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=9,219,213,50.2,4684
PPA1,-0.0949425568,0.349854943319717,0,Q15181;Q5SQT6,Q15181;Q5SQT6,16;9,16;9,16;9,Inorganic pyrophosphatase,PPA1,sp|Q15181|IPYR_HUMAN Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=2;tr|Q5SQT6|Q5SQT6_HUMAN Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=1,16,16,65.4,289
NONO,-0.2271756006,0.0660899016093492,0,Q15233;C9JYS8;C9IZL7;H7C367;C9J4X2;C9JJ13,Q15233;C9JYS8;C9IZL7,29;18;16;13;6;3,29;18;16;13;6;3,27;18;14;11;6;3,Non-POU domain-containing octamer-binding protein,NONO,sp|Q15233|NONO_HUMAN Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4;tr|C9JYS8|C9JYS8_HUMAN Non-POU domain-containing octamer-binding protein (Fragment) OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=8;tr|C9IZL7|C9IZL7_,29,27,48.8,471
QPRT,-0.0183722444,0.940096409396565,0,Q15274;H3BP73,Q15274,4;1,4;1,4;1,Nicotinate-nucleotide pyrophosphorylase [carboxylating],QPRT,sp|Q15274|NADC_HUMAN Nicotinate-nucleotide pyrophosphorylase [carboxylating] OS=Homo sapiens OX=9606 GN=QPRT PE=1 SV=3,4,4,16.5,297
RCN1,-0.6751580282,0.0577533305107457,0,Q15293,Q15293,4,4,4,Reticulocalbin-1,RCN1,sp|Q15293|RCN1_HUMAN Reticulocalbin-1 OS=Homo sapiens OX=9606 GN=RCN1 PE=1 SV=1,4,4,14.2,331
PCBP1,-0.3457831498,0.0142170029377188,0,Q15365;F8VTZ0;H3BSP4,Q15365,21;2;1,21;2;1,17;0;0,Poly(rC)-binding protein 1,PCBP1,sp|Q15365|PCBP1_HUMAN Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2,21,17,86.5,356
SF3B3,-0.2084270214,0.0870849837484895,0,Q15393;H3BMB0;J3QL37;I3L4G7;J3QKV4,Q15393,32;1;1;1;1,32;1;1;1;1,32;1;1;1;1,Splicing factor 3B subunit 3,SF3B3,sp|Q15393|SF3B3_HUMAN Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4,32,32,33.4,1217
CNN3,0.0633304812,0.489155114115959,0,Q15417;E9PDU6,Q15417;E9PDU6,10;6,10;6,10;6,Calponin-3;Calponin,CNN3,sp|Q15417|CNN3_HUMAN Calponin-3 OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1;tr|E9PDU6|E9PDU6_HUMAN Calponin (Fragment) OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1,10,10,46.2,329
SAFB,-0.3751832708,0.0109869723459825,0,Q15424;K7ES42,Q15424,7;3,7;3,6;3,Scaffold attachment factor B1,SAFB,sp|Q15424|SAFB1_HUMAN Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4,7,6,11,915
SF3A2,0.3630920764,0.0154491903948149,0,Q15428;K7EMT0,Q15428,3;1,3;1,3;1,Splicing factor 3A subunit 2,SF3A2,sp|Q15428|SF3A2_HUMAN Splicing factor 3A subunit 2 OS=Homo sapiens OX=9606 GN=SF3A2 PE=1 SV=2,3,3,8.8,464
SF3A1,-0.0410899626,0.708364150312021,0,Q15459;H7C1L2;F8WB66,Q15459,12;3;1,12;3;1,12;3;1,Splicing factor 3A subunit 1,SF3A1,sp|Q15459|SF3A1_HUMAN Splicing factor 3A subunit 1 OS=Homo sapiens OX=9606 GN=SF3A1 PE=1 SV=1,12,12,19.5,793
TRIP11,-0.5105746721,0.176005549300936,0,Q15643;H0YJ97,Q15643,3;1,3;1,3;1,Thyroid receptor-interacting protein 11,TRIP11,sp|Q15643|TRIPB_HUMAN Thyroid receptor-interacting protein 11 OS=Homo sapiens OX=9606 GN=TRIP11 PE=1 SV=3,3,3,1.5,1979
TRIP13,0.4960931189,0.115330540808976,0,Q15645;H0YAL2,Q15645,4;1,4;1,4;1,Pachytene checkpoint protein 2 homolog,TRIP13,sp|Q15645|PCH2_HUMAN Pachytene checkpoint protein 2 homolog OS=Homo sapiens OX=9606 GN=TRIP13 PE=1 SV=2,4,4,13.7,432
MAPRE1,-0.0633482537,0.584010993551441,0,Q15691,Q15691,12,12,12,Microtubule-associated protein RP/EB family member 1,MAPRE1,sp|Q15691|MARE1_HUMAN Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3,12,12,56.7,268
ELAVL1,-0.138562962,0.214325631183511,0,Q15717;M0QZR9;M0R055;A0A494C015;A0A0A0MRX1;A0A494C147;B1APY9;A0A494C0F8;A0A494C1D9;A0A494C0Q5;A0A494C0M6;P26378;A0A494C011;A0A0R4J2E6;A0A494C173;Q12926;B1AM48,Q15717,9;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,9;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,9;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,ELAV-like protein 1,ELAVL1,sp|Q15717|ELAV1_HUMAN ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2,9,9,39.3,326
MYLK,-0.6431009036,0.00245975755224873,0,Q15746,Q15746,1,1,1,"Myosin light chain kinase, smooth muscle;Myosin light chain kinase, smooth muscle, deglutamylated form",MYLK,"sp|Q15746|MYLK_HUMAN Myosin light chain kinase, smooth muscle OS=Homo sapiens OX=9606 GN=MYLK PE=1 SV=4",1,1,0.4,1914
TOMM34,0.1857206392,0.238598761048245,0,Q15785,Q15785,12,12,12,Mitochondrial import receptor subunit TOM34,TOMM34,sp|Q15785|TOM34_HUMAN Mitochondrial import receptor subunit TOM34 OS=Homo sapiens OX=9606 GN=TOMM34 PE=1 SV=2,12,12,51.1,309
UBE2V2,0.0033795192,0.970804732202069,0,Q15819;G3V113;H0YBP9;H0YBX6,Q15819;G3V113;H0YBP9,8;7;6;2,4;3;3;1,4;3;3;1,Ubiquitin-conjugating enzyme E2 variant 2,UBE2V2,sp|Q15819|UB2V2_HUMAN Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=4;tr|G3V113|G3V113_HUMAN Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=1;tr|H0YBP9|H0YBP9_HUMAN Ubiquitin-conjug,8,4,54.5,145
NEDD8;NEDD8-MDP1,0.094868812,0.343116726956185,0,Q15843;F8VSA6;E9PS38;S4R3E9;E9PL57,Q15843;F8VSA6;E9PS38;S4R3E9;E9PL57,2;1;1;1;1,2;1;1;1;1,2;1;1;1;1,NEDD8,NEDD8;NEDD8-MDP1,sp|Q15843|NEDD8_HUMAN NEDD8 OS=Homo sapiens OX=9606 GN=NEDD8 PE=1 SV=1;tr|F8VSA6|F8VSA6_HUMAN NEDD8 OS=Homo sapiens OX=9606 GN=NEDD8 PE=4 SV=1;tr|E9PS38|E9PS38_HUMAN NEDD8-MDP1 readthrough OS=Homo sapiens OX=9606 GN=NEDD8-MDP1 PE=4 SV=2;tr|S4R3E9|S4R3E9_HU,2,2,40.7,81
ZYX,0.2578402624,0.306898349909471,0,Q15942;H0Y2Y8;C9IZ41;H7C3D3;H7C3R3,Q15942;H0Y2Y8,9;8;3;3;1,9;8;3;3;1,9;8;3;3;1,Zyxin,ZYX,sp|Q15942|ZYX_HUMAN Zyxin OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1;tr|H0Y2Y8|H0Y2Y8_HUMAN Zyxin (Fragment) OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1,9,9,23.3,572
ADRM1,0.0414766004,0.739110082090808,0,Q16186;A0A087WUX6;A0A087WX59,Q16186;A0A087WUX6;A0A087WX59,4;2;2,4;2;2,4;2;2,Proteasomal ubiquitin receptor ADRM1,ADRM1,sp|Q16186|ADRM1_HUMAN Proteasomal ubiquitin receptor ADRM1 OS=Homo sapiens OX=9606 GN=ADRM1 PE=1 SV=2;tr|A0A087WUX6|A0A087WUX6_HUMAN Proteasomal ubiquitin receptor ADRM1 (Fragment) OS=Homo sapiens OX=9606 GN=ADRM1 PE=1 SV=1;tr|A0A087WX59|A0A087WX59_HUMAN P,4,4,15.5,407
CCDC6,-0.1159884829,0.520506180650735,0,Q16204,Q16204,7,7,7,Coiled-coil domain-containing protein 6,CCDC6,sp|Q16204|CCDC6_HUMAN Coiled-coil domain-containing protein 6 OS=Homo sapiens OX=9606 GN=CCDC6 PE=1 SV=2,7,7,34.4,474
UAP1,0.340600982,0.300173788689777,0,Q16222,Q16222,8,8,7,UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylgalactosamine pyrophosphorylase;UDP-N-acetylglucosamine pyrophosphorylase,UAP1,sp|Q16222|UAP1_HUMAN UDP-N-acetylhexosamine pyrophosphorylase OS=Homo sapiens OX=9606 GN=UAP1 PE=1 SV=3,8,7,16.1,522
DDB1,-0.1572166185,0.185923316765882,0,Q16531;F5GY55;F5GWI0;F5GZY8;F5H198;F5H2L3,Q16531;F5GY55,19;16;2;2;2;2,19;16;2;2;2;2,19;16;2;2;2;2,DNA damage-binding protein 1,DDB1,sp|Q16531|DDB1_HUMAN DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1;tr|F5GY55|F5GY55_HUMAN DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1,19,19,26.7,1140
MRPL23,-0.3116562515,0.0926348296169666,0,Q16540;A6NJD9;A8MVT4;A8MYK1;H7C2P7,Q16540;A6NJD9;A8MVT4;A8MYK1,3;2;2;2;1,3;2;2;2;1,3;2;2;2;1,"39S ribosomal protein L23, mitochondrial",MRPL23,"sp|Q16540|RM23_HUMAN 39S ribosomal protein L23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL23 PE=1 SV=1;tr|A6NJD9|A6NJD9_HUMAN 39S ribosomal protein L23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL23 PE=1 SV=1;tr|A8MVT4|A8MVT4_HUMAN 39S ribosomal prote",3,3,21.6,153
CDC37,0.0968694932,0.547423888970188,0,Q16543;K7EQA9;K7EKQ2;K7EL68;K7EIU0,Q16543;K7EQA9;K7EKQ2,9;7;6;3;1,9;7;6;3;1,9;7;6;3;1,"Hsp90 co-chaperone Cdc37;Hsp90 co-chaperone Cdc37, N-terminally processed",CDC37,sp|Q16543|CDC37_HUMAN Hsp90 co-chaperone Cdc37 OS=Homo sapiens OX=9606 GN=CDC37 PE=1 SV=1;tr|K7EQA9|K7EQA9_HUMAN Hsp90 co-chaperone Cdc37 (Fragment) OS=Homo sapiens OX=9606 GN=CDC37 PE=1 SV=1;tr|K7EKQ2|K7EKQ2_HUMAN Hsp90 co-chaperone Cdc37 (Fragment) OS=Ho,9,9,30.2,378
DBN1,-0.4205620699,0.0249960670285868,0,Q16643;D6R9W4;D6RFI1;D6RCR4;D6R9Q9,Q16643;D6R9W4;D6RFI1,5;4;3;2;1,5;4;3;2;1,5;4;3;2;1,Drebrin,DBN1,sp|Q16643|DREB_HUMAN Drebrin OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=4;tr|D6R9W4|D6R9W4_HUMAN Drebrin (Fragment) OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=1;tr|D6RFI1|D6RFI1_HUMAN Drebrin (Fragment) OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=1,5,5,10.6,649
FSCN1,-0.043997939,0.695375808971133,0,Q16658;C9JPH9;C9JFC0;A0A0A0MSB2,Q16658,29;4;4;4,29;4;4;4,29;4;4;4,Fascin,FSCN1,sp|Q16658|FSCN1_HUMAN Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3,29,29,67.3,493
DECR1,-0.6199404333,0.00181908841064178,0,Q16698;E5RJG7;E5RFV2;E5RID6;E5RJD2;H0YAW3,Q16698;E5RJG7;E5RFV2;E5RID6;E5RJD2,5;4;4;3;3;1,5;4;4;3;3;1,5;4;4;3;3;1,"2,4-dienoyl-CoA reductase, mitochondrial",DECR1,"sp|Q16698|DECR_HUMAN 2,4-dienoyl-CoA reductase, mitochondrial OS=Homo sapiens OX=9606 GN=DECR1 PE=1 SV=1;tr|E5RJG7|E5RJG7_HUMAN 2,4-dienoyl-CoA reductase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=DECR1 PE=1 SV=1;tr|E5RFV2|E5RFV2_HUMAN 2,4-dienoy",5,5,20.9,335
NDUFA5,0.1950535762,0.177514080140319,0,Q16718;F8WAS3;A0A087X1G1;H7BYD0;C9IZN5;A0A087WXR5,Q16718;F8WAS3;A0A087X1G1;H7BYD0;C9IZN5,4;3;3;3;2;1,4;3;3;3;2;1,4;3;3;3;2;1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,NDUFA5,sp|Q16718|NDUA5_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=3;tr|F8WAS3|F8WAS3_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=1;t,4,4,42.2,116
UPP1,0.0906506974,0.542291830158034,0,Q16831;F8WD51;C9J486;C9JIP2;B4DND0;C9K0J2,Q16831;F8WD51;C9J486;C9JIP2;B4DND0;C9K0J2,6;5;5;5;5;3,6;5;5;5;5;3,6;5;5;5;5;3,Uridine phosphorylase 1,UPP1,sp|Q16831|UPP1_HUMAN Uridine phosphorylase 1 OS=Homo sapiens OX=9606 GN=UPP1 PE=1 SV=1;tr|F8WD51|F8WD51_HUMAN Uridine phosphorylase 1 OS=Homo sapiens OX=9606 GN=UPP1 PE=1 SV=1;tr|C9J486|C9J486_HUMAN Uridine phosphorylase 1 (Fragment) OS=Homo sapiens OX=960,6,6,20.6,310
CDO1,0.5717854816,0.131883093649675,0,Q16878,Q16878,2,2,2,Cysteine dioxygenase type 1,CDO1,sp|Q16878|CDO1_HUMAN Cysteine dioxygenase type 1 OS=Homo sapiens OX=9606 GN=CDO1 PE=1 SV=2,2,2,8.5,200
HNRNPUL2;HNRNPUL2-BSCL2,-0.3429559168,0.0196798383361913,0,Q1KMD3;H3BQZ7,Q1KMD3;H3BQZ7,15;14,15;14,15;14,Heterogeneous nuclear ribonucleoprotein U-like protein 2,HNRNPUL2;HNRNPUL2-BSCL2,sp|Q1KMD3|HNRL2_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Homo sapiens OX=9606 GN=HNRNPUL2 PE=1 SV=1;tr|H3BQZ7|H3BQZ7_HUMAN HCG2044799 OS=Homo sapiens OX=9606 GN=HNRNPUL2-BSCL2 PE=4 SV=1,15,15,26.8,747
SMU1,-0.095644413,0.460150177087893,0,Q2TAY7,Q2TAY7,5,5,5,"WD40 repeat-containing protein SMU1;WD40 repeat-containing protein SMU1, N-terminally processed",SMU1,sp|Q2TAY7|SMU1_HUMAN WD40 repeat-containing protein SMU1 OS=Homo sapiens OX=9606 GN=SMU1 PE=1 SV=2,5,5,14.2,513
LEPRE1;P3H1,-0.4857086349,0.0138377816449373,0,Q32P28;E2QRI1,Q32P28;E2QRI1,2;1,2;1,2;1,Prolyl 3-hydroxylase 1,LEPRE1;P3H1,sp|Q32P28|P3H1_HUMAN Prolyl 3-hydroxylase 1 OS=Homo sapiens OX=9606 GN=P3H1 PE=1 SV=2;tr|E2QRI1|E2QRI1_HUMAN Prolyl 3-hydroxylase 1 (Fragment) OS=Homo sapiens OX=9606 GN=P3H1 PE=1 SV=1,2,2,3.7,736
UAP1L1,-0.1282489004,0.273687040069361,0,Q3KQV9;A0A087X226,Q3KQV9,3;1,2;1,2;1,UDP-N-acetylhexosamine pyrophosphorylase-like protein 1,UAP1L1,sp|Q3KQV9|UAP1L_HUMAN UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 OS=Homo sapiens OX=9606 GN=UAP1L1 PE=1 SV=2,3,2,5.9,507
TUBB8,0.0795622207,0.417079160483771,0,Q3ZCM7;A0A075B736;Q5SQY0,Q3ZCM7;A0A075B736;Q5SQY0,11;10;10,2;2;2,2;2;2,Tubulin beta-8 chain,TUBB8,sp|Q3ZCM7|TBB8_HUMAN Tubulin beta-8 chain OS=Homo sapiens OX=9606 GN=TUBB8 PE=1 SV=2;tr|A0A075B736|A0A075B736_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB8 PE=1 SV=1;tr|Q5SQY0|Q5SQY0_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB8 PE=,11,2,23.4,444
FAM98B,-0.2556567754,0.17383102009597,0,Q52LJ0;H0YNA1,Q52LJ0,5;1,5;1,3;1,Protein FAM98B,FAM98B,sp|Q52LJ0|FA98B_HUMAN Protein FAM98B OS=Homo sapiens OX=9606 GN=FAM98B PE=1 SV=2,5,3,14.3,433
HSP90AB2P,-0.2024645159,0.243727357963314,0,Q58FF8,Q58FF8,8,2,2,Putative heat shock protein HSP 90-beta 2,HSP90AB2P,sp|Q58FF8|H90B2_HUMAN Putative heat shock protein HSP 90-beta 2 OS=Homo sapiens OX=9606 GN=HSP90AB2P PE=1 SV=2,8,2,15.5,381
ZNF326,-0.3123090098,0.144315888146237,0,Q5BKZ1;A0A0A0MRN4;E2QRN4,Q5BKZ1;A0A0A0MRN4,6;4;1,6;4;1,6;4;1,DBIRD complex subunit ZNF326,ZNF326,sp|Q5BKZ1|ZN326_HUMAN DBIRD complex subunit ZNF326 OS=Homo sapiens OX=9606 GN=ZNF326 PE=1 SV=2;tr|A0A0A0MRN4|A0A0A0MRN4_HUMAN DBIRD complex subunit ZNF326 OS=Homo sapiens OX=9606 GN=ZNF326 PE=1 SV=1,6,6,12.4,582
DPCD,-0.4866746844,0.0250152386336849,0,Q9BVM2;Q5JQQ4,Q9BVM2;Q5JQQ4,1;1,1;1,1;1,Protein DPCD,DPCD,sp|Q9BVM2|DPCD_HUMAN Protein DPCD OS=Homo sapiens OX=9606 GN=DPCD PE=1 SV=2;tr|Q5JQQ4|Q5JQQ4_HUMAN Protein DPCD OS=Homo sapiens OX=9606 GN=DPCD PE=1 SV=1,1,1,4.9,203
KIF2C,-0.401989883,0.0290363528713742,0,Q99661;Q5JR91,Q99661;Q5JR91,2;2,2;2,2;2,Kinesin-like protein KIF2C;Kinesin-like protein,KIF2C,sp|Q99661|KIF2C_HUMAN Kinesin-like protein KIF2C OS=Homo sapiens OX=9606 GN=KIF2C PE=1 SV=2;tr|Q5JR91|Q5JR91_HUMAN Kinesin-like protein KIF2C (Fragment) OS=Homo sapiens OX=9606 GN=KIF2C PE=1 SV=1,2,2,3.2,725
SH3BGRL3,0.3748279387,0.0230694710895514,0,Q9H299;Q5T123,Q9H299;Q5T123,3;3,3;3,3;3,SH3 domain-binding glutamic acid-rich-like protein 3,SH3BGRL3,sp|Q9H299|SH3L3_HUMAN SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1;tr|Q5T123|Q5T123_HUMAN SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1,3,3,38.7,93
C9orf64,-0.0885534765,0.454331799655081,0,Q5T6V5;Q5T6V6;Q5T6V7,Q5T6V5,3;1;1,3;1;1,3;1;1,UPF0553 protein C9orf64,C9orf64,sp|Q5T6V5|QSPP_HUMAN Queuosine salvage protein OS=Homo sapiens OX=9606 GN=C9orf64 PE=1 SV=1,3,3,10.3,341
CROCC,0.125970286,0.441489491639399,0,Q5TZA2;B1AKD8,Q5TZA2,5;2,5;2,5;2,Rootletin,CROCC,sp|Q5TZA2|CROCC_HUMAN Rootletin OS=Homo sapiens OX=9606 GN=CROCC PE=1 SV=1,5,5,3.1,2017
