Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF4-N1,Intensity DCAF4-N2,Intensity IP-BirA-alone-N1,Intensity IP-BirA-alone-N2
P43243;A8MXP9;A0A0R4J2E8;D6REM6;D6R991;H0Y8T4;B3KM87;Q68E03;D6R8Z5;D6RE02;D6RBI2;D6REK4;D6RCM3;D6RBK5;D6RBS2;D6RAY2;D6RAM9;D6R9F3;A0A1B0GX04;D6RB45,P43243;A8MXP9;A0A0R4J2E8;D6REM6;D6R991,26;26;26;24;19;12;10;4;4;3;3;3;3;2;2;2;2;2;2;2,26;26;26;24;19;12;10;4;4;3;3;3;3;2;2;2;2;2;2;2,23;23;23;21;16;9;7;4;4;0;0;3;3;1;2;0;0;2;2;2,Matrin-3,MATR3,sp|P43243|MATR3_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2;tr|A8MXP9|A8MXP9_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|A0A0R4J2E8|A0A0R4J2E8_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|D6REM6|D6REM6_HUMAN M,26,23,44.7,30.1049958666728,30.6181566360263,29.1479991823985,29.3242938392966
Q9Y266;A0A0A0MSU9;A0A0A0MSS4,Q9Y266,23;10;7,23;10;7,23;10;7,Nuclear migration protein nudC,NUDC,sp|Q9Y266|NUDC_HUMAN Nuclear migration protein nudC OS=Homo sapiens OX=9606 GN=NUDC PE=1 SV=1,23,23,55.0,32.2479349629887,32.4507625113408,30.5284105594892,30.2967974185757
Q9H6T3,Q9H6T3,23,23,23,RNA polymerase II-associated protein 3,RPAP3,sp|Q9H6T3|RPAP3_HUMAN RNA polymerase II-associated protein 3 OS=Homo sapiens OX=9606 GN=RPAP3 PE=1 SV=2,23,23,43.3,29.9311458428356,30.3921268534158,29.3160069808465,29.3244869898375
Q96ST3;H3BP90;H3BNZ3,Q96ST3,23;4;1,23;4;1,23;4;1,Paired amphipathic helix protein Sin3a,SIN3A,sp|Q96ST3|SIN3A_HUMAN Paired amphipathic helix protein Sin3a OS=Homo sapiens OX=9606 GN=SIN3A PE=1 SV=2,23,23,24.6,26.9939925383986,27.1827195599181,28.5930972908461,28.3553568099135
P08195;F5GZS6;J3KPF3;F5H0E2;H0YFS2;F5H867;F5GZI0;H0YFX4;F5GZR9,P08195;F5GZS6;J3KPF3,23;23;23;8;8;5;5;3;2,23;23;23;8;8;5;5;3;2,23;23;23;8;8;5;5;3;2,4F2 cell-surface antigen heavy chain,SLC3A2,sp|P08195|4F2_HUMAN 4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=3;tr|F5GZS6|F5GZS6_HUMAN 4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=1;tr|J3KPF3|J3KPF3_HUMAN 4F2 cell-surface antigen hea,23,23,45.1,25.3171721673744,25.0081704179427,30.0604650983334,29.8235648645684
Q13573;G3V3A4;G3V4X8;G3V5R3,Q13573;G3V3A4;G3V4X8,23;19;16;7,23;19;16;7,23;19;16;7,SNW domain-containing protein 1,SNW1,sp|Q13573|SNW1_HUMAN SNW domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SNW1 PE=1 SV=1;tr|G3V3A4|G3V3A4_HUMAN SNW domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SNW1 PE=1 SV=1;tr|G3V4X8|G3V4X8_HUMAN SNW domain-containing protein 1 OS=Homo s,23,23,49.3,29.2500435922328,29.4579895584721,30.1360174461009,29.7319508176276
P18583;H7C1M2;J3QSZ5;H7C2G8;H7C1S4;H7C257,P18583;H7C1M2;J3QSZ5,23;14;12;5;1;1,23;14;12;5;1;1,23;14;12;5;1;1,Protein SON,SON,sp|P18583|SON_HUMAN Protein SON OS=Homo sapiens OX=9606 GN=SON PE=1 SV=4;tr|H7C1M2|H7C1M2_HUMAN Protein SON (Fragment) OS=Homo sapiens OX=9606 GN=SON PE=1 SV=1;tr|J3QSZ5|J3QSZ5_HUMAN Protein SON OS=Homo sapiens OX=9606 GN=SON PE=1 SV=1,23,23,15.4,28.0813664870557,28.002601813781,27.7706463523517,27.4329280933544
O75962;E7EWP2;E7EPJ7;F5H228;A0A087X139;A0A1W2PRD7;H7C1X7;H7C0I9,O75962;E7EWP2;E7EPJ7;F5H228,26;24;21;18;3;3;1;1,26;24;21;18;3;3;1;1,23;21;19;15;3;3;0;0,Triple functional domain protein,TRIO,sp|O75962|TRIO_HUMAN Triple functional domain protein OS=Homo sapiens OX=9606 GN=TRIO PE=1 SV=2;tr|E7EWP2|E7EWP2_HUMAN Triple functional domain protein OS=Homo sapiens OX=9606 GN=TRIO PE=1 SV=2;tr|E7EPJ7|E7EPJ7_HUMAN Triple functional domain protein (Fragm,26,23,11.0,24.9380910149472,25.4693305479453,28.3042595380837,27.8845427252638
Q5T6F2;A2A305;Q5JV08;A0A0D9SFI5;H0YDN2,Q5T6F2,23;10;4;3;1,23;10;4;3;1,23;10;4;3;1,Ubiquitin-associated protein 2,UBAP2,sp|Q5T6F2|UBAP2_HUMAN Ubiquitin-associated protein 2 OS=Homo sapiens OX=9606 GN=UBAP2 PE=1 SV=1,23,23,37.7,29.5173573773991,30.0357741644065,30.5933466670962,30.4567957199643
Q99700;V9GY86;A0A5F9ZHW5;A0A2R8Y7P6;H0YH87;A0A2R8Y5A6;A0A2R8YDM9;A0A2R8Y7E6;A0A5F9ZI57;A0A5F9ZHX3;F8VQP2;F8WB06;A0A5F9ZHH4;F8W0B5;A0A5F9ZH85;F8VRK6;A0A5F9ZHG6;F8WB05,Q99700;V9GY86;A0A5F9ZHW5;A0A2R8Y7P6;H0YH87;A0A2R8Y5A6;A0A2R8YDM9;A0A2R8Y7E6;A0A5F9ZI57;A0A5F9ZHX3;F8VQP2;F8WB06;A0A5F9ZHH4;F8W0B5,24;24;24;24;23;23;23;23;23;22;22;22;21;15;10;6;1;1,24;24;24;24;23;23;23;23;23;22;22;22;21;15;10;6;1;1,24;24;24;24;23;23;23;23;23;22;22;22;21;15;10;6;1;1,Ataxin-2,ATXN2,sp|Q99700|ATX2_HUMAN Ataxin-2 OS=Homo sapiens OX=9606 GN=ATXN2 PE=1 SV=2;tr|V9GY86|V9GY86_HUMAN Ataxin-2 OS=Homo sapiens OX=9606 GN=ATXN2 PE=1 SV=1;tr|A0A5F9ZHW5|A0A5F9ZHW5_HUMAN Ataxin-2 OS=Homo sapiens OX=9606 GN=ATXN2 PE=1 SV=1;tr|A0A2R8Y7P6|A0A2R8Y7P6_,24,24,29.9,29.1637496270108,29.7033386272775,28.3958692551016,27.9691155232864
Q14692,Q14692,24,24,24,Ribosome biogenesis protein BMS1 homolog,BMS1,sp|Q14692|BMS1_HUMAN Ribosome biogenesis protein BMS1 homolog OS=Homo sapiens OX=9606 GN=BMS1 PE=1 SV=1,24,24,28.3,28.5537302344749,29.4321714733893,27.9785288394499,27.7392454855893
O60566;H0YMK5;H0YN44;H3BTB9,O60566,24;1;1;1,24;1;1;1,24;1;1;1,Mitotic checkpoint serine/threonine-protein kinase BUB1 beta,BUB1B,sp|O60566|BUB1B_HUMAN Mitotic checkpoint serine/threonine-protein kinase BUB1 beta OS=Homo sapiens OX=9606 GN=BUB1B PE=1 SV=3,24,24,31.0,26.5044885461457,27.0066732915337,28.7803792669549,28.4046654583982
Q99459,Q99459,24,24,24,Cell division cycle 5-like protein,CDC5L,sp|Q99459|CDC5L_HUMAN Cell division cycle 5-like protein OS=Homo sapiens OX=9606 GN=CDC5L PE=1 SV=2,24,24,43.5,26.6785530753161,25.9647272361052,29.1465190346398,29.2655959832482
P17844;J3KTA4;J3QSF1;J3KRZ1;J3QRQ7;J3KRX8;J3KTQ4;J3QR02;X6RLV5;J3QRN5;J3QLG9;J3QR62,P17844;J3KTA4,33;33;12;12;10;5;5;4;3;2;1;1,32;32;11;11;10;5;5;4;3;2;1;1,24;24;7;5;8;5;5;4;3;2;1;1,Probable ATP-dependent RNA helicase DDX5,DDX5,sp|P17844|DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1;tr|J3KTA4|J3KTA4_HUMAN Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1,33,24,55.0,31.8279388188825,32.0287118574383,29.000669201247,29.2201347716312
A0A0U1RQK7;O43432;A0A0A0MSA7;B1AN91;B1AN92,A0A0U1RQK7;O43432;A0A0A0MSA7,29;27;27;1;1,24;22;22;1;1,24;22;22;1;1,Eukaryotic translation initiation factor 4 gamma 3,EIF4G3,tr|A0A0U1RQK7|A0A0U1RQK7_HUMAN Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=1;sp|O43432|IF4G3_HUMAN Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=2;tr|A0A0A0MSA7,29,24,20.3,27.0553795907896,27.4533260285344,27.7325331626388,27.7293597698031
Q7Z4H7;Q5VY60;Q5SYF9,Q7Z4H7;Q5VY60,24;24;10,24;24;10,24;24;10,HAUS augmin-like complex subunit 6,HAUS6,sp|Q7Z4H7|HAUS6_HUMAN HAUS augmin-like complex subunit 6 OS=Homo sapiens OX=9606 GN=HAUS6 PE=1 SV=2;tr|Q5VY60|Q5VY60_HUMAN HAUS augmin-like complex subunit 6 OS=Homo sapiens OX=9606 GN=HAUS6 PE=1 SV=1,24,24,35.1,26.529769985159,26.4175910292853,28.924563536176,28.5902442109537
Q12906;K7EQR9;K7EKJ9;K7ER69;K7ERM6;K7ENK6;K7EM82;K7ELV3;K7EJ09;K7EQ75;K7EKY0,Q12906,28;6;6;3;2;2;2;2;2;1;1,28;6;6;3;2;2;2;2;2;1;1,24;6;6;3;2;2;2;2;2;1;1,Interleukin enhancer-binding factor 3,ILF3,sp|Q12906|ILF3_HUMAN Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3,28,24,42.4,29.9972539639942,30.0924484311635,28.248981183089,28.1571616376084
A0A494BZV2;Q6WCQ1;J3KSW8;H0Y2S9;H0Y7E2;H7C3G6;J3KSK7;J3QRL2;A0A1W2PPU9;K7EJ14;K7EL39,A0A494BZV2;Q6WCQ1;J3KSW8;H0Y2S9,24;22;19;15;9;6;3;3;2;1;1,24;22;19;15;9;6;3;3;2;1;1,24;22;19;15;9;6;3;3;2;1;1,Myosin phosphatase Rho-interacting protein,MPRIP,tr|A0A494BZV2|A0A494BZV2_HUMAN Myosin phosphatase Rho-interacting protein OS=Homo sapiens OX=9606 GN=MPRIP PE=1 SV=1;sp|Q6WCQ1|MPRIP_HUMAN Myosin phosphatase Rho-interacting protein OS=Homo sapiens OX=9606 GN=MPRIP PE=1 SV=3;tr|J3KSW8|J3KSW8_HUMAN Myosin p,24,24,13.5,30.2899460858271,30.6143876319836,28.1463733642722,28.2551187838612
P52701;A0A494C0M1;A0A087WWJ1;A0A087WYT6;F8WAX8;C9JH55;F8W7G9;C9J8Y8;C9J7Y7,P52701;A0A494C0M1;A0A087WWJ1,24;22;19;4;2;1;1;1;1,24;22;19;4;2;1;1;1;1,24;22;19;4;2;1;1;1;1,DNA mismatch repair protein Msh6,MSH6,sp|P52701|MSH6_HUMAN DNA mismatch repair protein Msh6 OS=Homo sapiens OX=9606 GN=MSH6 PE=1 SV=2;tr|A0A494C0M1|A0A494C0M1_HUMAN DNA mismatch repair protein OS=Homo sapiens OX=9606 GN=MSH6 PE=1 SV=1;tr|A0A087WWJ1|A0A087WWJ1_HUMAN DNA mismatch repair protein,24,24,23.9,27.4009661862007,27.9620150087616,28.5959447396098,28.3847568788724
Q8WUF5;K7EN03;K7EPP1,Q8WUF5,24;5;2,24;5;2,24;5;2,RelA-associated inhibitor,PPP1R13L,sp|Q8WUF5|IASPP_HUMAN RelA-associated inhibitor OS=Homo sapiens OX=9606 GN=PPP1R13L PE=1 SV=4,24,24,39.6,28.150882320232,28.6581614059837,29.2591212134054,28.7223406071862
Q70E73;C9K0J5;C9J164;C9J0R8;C9JLG4;Q7Z5R6,Q70E73;C9K0J5;C9J164,24;23;14;3;3;1,24;23;14;3;3;1,24;23;14;3;3;1,Ras-associated and pleckstrin homology domains-containing protein 1,RAPH1,"sp|Q70E73|RAPH1_HUMAN Ras-associated and pleckstrin homology domains-containing protein 1 OS=Homo sapiens OX=9606 GN=RAPH1 PE=1 SV=3;tr|C9K0J5|C9K0J5_HUMAN Ras association (RalGDS/AF-6) and pleckstrin homology domains 1, isoform CRA_b OS=Homo sapiens OX=96",24,24,30.4,28.8767490093393,29.6918560592302,29.5911364046723,29.0868421943641
Q9Y265;E7ETR0;H7C4G5;H7C4I3;J3QLR1,Q9Y265;E7ETR0,24;17;10;6;4,24;17;10;6;4,24;17;10;6;4,RuvB-like 1,RUVBL1,sp|Q9Y265|RUVB1_HUMAN RuvB-like 1 OS=Homo sapiens OX=9606 GN=RUVBL1 PE=1 SV=1;tr|E7ETR0|E7ETR0_HUMAN RuvB-like helicase OS=Homo sapiens OX=9606 GN=RUVBL1 PE=1 SV=1,24,24,62.5,30.5923667266188,31.2586159009771,30.3239933314907,30.1836426121204
Q15459;H7C1L2;F8WC79;F8WB66,Q15459,24;3;1;1,24;3;1;1,24;3;1;1,Splicing factor 3A subunit 1,SF3A1,sp|Q15459|SF3A1_HUMAN Splicing factor 3A subunit 1 OS=Homo sapiens OX=9606 GN=SF3A1 PE=1 SV=1,24,24,37.6,27.5844135423262,28.1235654159939,30.5691896826675,30.2477369440806
Q9UBB9;F6UKU9;F6SQZ1;F6XM96;H0Y4U8;F6UQ07,Q9UBB9,24;2;2;2;2;1,24;2;2;2;2;1,24;2;2;2;2;1,Tuftelin-interacting protein 11,TFIP11,sp|Q9UBB9|TFP11_HUMAN Tuftelin-interacting protein 11 OS=Homo sapiens OX=9606 GN=TFIP11 PE=1 SV=1,24,24,39.2,28.0641454119942,28.4557576477735,28.3116832594429,27.6193991242964
Q14258;A0A3B3IUA7,Q14258;A0A3B3IUA7,24;17,24;17,24;17,E3 ubiquitin/ISG15 ligase TRIM25,TRIM25,sp|Q14258|TRI25_HUMAN E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens OX=9606 GN=TRIM25 PE=1 SV=2;tr|A0A3B3IUA7|A0A3B3IUA7_HUMAN E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens OX=9606 GN=TRIM25 PE=1 SV=1,24,24,47.0,28.8214071200902,29.2890985814722,29.3590490371315,29.427023902334
F8W726;Q14157;Q5VU77;Q5VU79;Q5VU78;Q5VU81;Q5VU80;H0Y5H6;H7C2T8,F8W726;Q14157,24;23;11;7;7;6;6;2;2,24;23;11;7;7;6;6;2;2,24;23;11;7;7;6;6;2;2,Ubiquitin-associated protein 2-like,UBAP2L,tr|F8W726|F8W726_HUMAN Ubiquitin-associated protein 2-like OS=Homo sapiens OX=9606 GN=UBAP2L PE=1 SV=2;sp|Q14157|UBP2L_HUMAN Ubiquitin-associated protein 2-like OS=Homo sapiens OX=9606 GN=UBAP2L PE=1 SV=2,24,24,38.1,30.8903387600777,31.742421325485,31.5182207384495,31.4262241822244
Q14247;H0YCD9;H0YEV2,Q14247,25;5;4,25;5;4,25;5;4,Src substrate cortactin,CTTN,sp|Q14247|SRC8_HUMAN Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2,25,25,44.9,31.2696920941218,31.3804591989534,33.337773574743,32.9104041328337
Q96I24;A0A494C1K6,Q96I24,26;2,26;2,25;2,Far upstream element-binding protein 3,FUBP3,sp|Q96I24|FUBP3_HUMAN Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2,26,25,63.3,31.1290310157848,31.3298312827479,28.057446933754,28.2050844590263
Q92598;A0A0A0MSM0;R4GN69;Q5TBM3,Q92598;A0A0A0MSM0,28;22;4;3,28;22;4;3,25;19;4;3,Heat shock protein 105 kDa,HSPH1,sp|Q92598|HS105_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1;tr|A0A0A0MSM0|A0A0A0MSM0_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,28,25,40.7,28.1075421962461,27.6285360955585,30.0843604209633,30.0357741644065
Q9Y2H2;A0A3B3IRJ9;A0A3B3ITL0;A0A3B3ISI3;A0A3B3ITR9;A0A3B3ISJ5;A0A0J9YYL5;A0A0J9YWP2;A0A1B0GUS5;A0A0J9YY79;A0A0J9YVW6;A0A3B3IU10;A0A3B3ISG0;A0A3B3IS29;A0A3B3IS98;A0A3B3ISK0,Q9Y2H2;A0A3B3IRJ9;A0A3B3ITL0;A0A3B3ISI3;A0A3B3ITR9,25;25;23;16;14;9;4;4;4;3;2;1;1;1;1;1,25;25;23;16;14;9;4;4;4;3;2;1;1;1;1;1,25;25;23;16;14;9;4;4;4;3;2;1;1;1;1;1,Phosphatidylinositide phosphatase SAC2,INPP5F,sp|Q9Y2H2|SAC2_HUMAN Phosphatidylinositide phosphatase SAC2 OS=Homo sapiens OX=9606 GN=INPP5F PE=1 SV=3;tr|A0A3B3IRJ9|A0A3B3IRJ9_HUMAN Phosphatidylinositide phosphatase SAC2 OS=Homo sapiens OX=9606 GN=INPP5F PE=1 SV=1;tr|A0A3B3ITL0|A0A3B3ITL0_HUMAN Phospha,25,25,27.3,26.7005468196687,27.9431312962153,28.6074197772326,28.8018099763693
Q00653,Q00653,25,25,25,Nuclear factor NF-kappa-B p100 subunit;Nuclear factor NF-kappa-B p52 subunit,NFKB2,sp|Q00653|NFKB2_HUMAN Nuclear factor NF-kappa-B p100 subunit OS=Homo sapiens OX=9606 GN=NFKB2 PE=1 SV=4,25,25,40.3,22.2355246216905,22.4783025493943,29.9637520828976,29.425924172857
O43395,O43395,25,25,25,U4/U6 small nuclear ribonucleoprotein Prp3,PRPF3,sp|O43395|PRPF3_HUMAN U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens OX=9606 GN=PRPF3 PE=1 SV=2,25,25,44.7,27.5363071037841,27.8537069386316,29.389831623673,29.5444554917216
O15027;F1T0I1;A0A3F2YNX0;A0A3F2YNZ0;X6RGP5;A0A0C4DH09;Q8N9G1,O15027;F1T0I1;A0A3F2YNX0;A0A3F2YNZ0;X6RGP5,25;24;21;21;13;12;4,25;24;21;21;13;12;4,25;24;21;21;13;12;4,Protein transport protein Sec16A,SEC16A,sp|O15027|SC16A_HUMAN Protein transport protein Sec16A OS=Homo sapiens OX=9606 GN=SEC16A PE=1 SV=4;tr|F1T0I1|F1T0I1_HUMAN Protein transport protein sec16 OS=Homo sapiens OX=9606 GN=SEC16A PE=1 SV=1;tr|A0A3F2YNX0|A0A3F2YNX0_HUMAN Protein transport protein s,25,25,19.2,28.6542053572494,28.7799724287971,25.4270079122755,23.7377894997231
Q96R06;K7ELG0;J3KTQ0;F5GZT2;J3KSV2;J3QRV8;J3QS12;K7ELC8;E9PMD0,Q96R06,25;7;4;4;2;2;1;1;1,25;7;4;4;2;2;1;1;1,25;7;4;4;2;2;1;1;1,Sperm-associated antigen 5,SPAG5,sp|Q96R06|SPAG5_HUMAN Sperm-associated antigen 5 OS=Homo sapiens OX=9606 GN=SPAG5 PE=1 SV=2,25,25,28.8,26.2234483522576,25.3857773703245,28.9138491738825,29.1333494367648
P52630;A0A494C164;B4DLC8;A0A494C1L3;A0A494C0B5;B4DHE0;G3V319,P52630;A0A494C164,25;25;12;7;5;5;1,25;25;12;7;5;5;1,25;25;12;7;5;5;1,Signal transducer and activator of transcription 2,STAT2,sp|P52630|STAT2_HUMAN Signal transducer and activator of transcription 2 OS=Homo sapiens OX=9606 GN=STAT2 PE=1 SV=1;tr|A0A494C164|A0A494C164_HUMAN Signal transducer and activator of transcription OS=Homo sapiens OX=9606 GN=STAT2 PE=1 SV=1,25,25,38.4,27.9251297208074,28.5002847580559,29.8422712547055,29.9319911719853
Q8N3V7,Q8N3V7,25,25,25,Synaptopodin,SYNPO,sp|Q8N3V7|SYNPO_HUMAN Synaptopodin OS=Homo sapiens OX=9606 GN=SYNPO PE=1 SV=2,25,25,37.1,27.2806507157153,28.0439559452618,30.4810644768799,29.9937496581734
Q8NI27;A0A0C4DG98;H0Y815;F2Z2V2,Q8NI27;A0A0C4DG98,25;23;8;2,25;23;8;2,25;23;8;2,THO complex subunit 2,THOC2,sp|Q8NI27|THOC2_HUMAN THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=2;tr|A0A0C4DG98|A0A0C4DG98_HUMAN THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=1,25,25,19.8,27.0200918259408,27.2559291602513,29.3112718311251,29.0838280564863
Q9Y2W1;A0A3B3ITZ9,Q9Y2W1;A0A3B3ITZ9,26;24,26;24,25;23,Thyroid hormone receptor-associated protein 3,THRAP3,sp|Q9Y2W1|TR150_HUMAN Thyroid hormone receptor-associated protein 3 OS=Homo sapiens OX=9606 GN=THRAP3 PE=1 SV=2;tr|A0A3B3ITZ9|A0A3B3ITZ9_HUMAN Thyroid hormone receptor-associated protein 3 OS=Homo sapiens OX=9606 GN=THRAP3 PE=1 SV=1,26,25,30.9,29.8040895539158,29.8276284552543,30.257885692644,30.2138461917616
O15042;E7ET15;E7EW00;H0Y8D9;H7C4V2;C9J5L1;C9JDJ7,O15042;E7ET15,28;27;13;13;5;4;3,28;27;13;13;5;4;3,25;24;10;10;5;1;0,U2 snRNP-associated SURP motif-containing protein,U2SURP,sp|O15042|SR140_HUMAN U2 snRNP-associated SURP motif-containing protein OS=Homo sapiens OX=9606 GN=U2SURP PE=1 SV=2;tr|E7ET15|E7ET15_HUMAN U2 snRNP-associated SURP motif-containing protein OS=Homo sapiens OX=9606 GN=U2SURP PE=1 SV=1,28,25,35.2,28.5932041716601,28.4392046628948,30.1112288973692,30.1406563409044
P26640;A0A140T936;A0A140T954;A2ABF4;A0A0G2JJT9;A0A140T904;H0Y426,P26640;A0A140T936,25;23;8;5;5;3;1,25;23;8;5;5;3;1,25;23;8;5;5;3;1,Valine--tRNA ligase,VARS,sp|P26640|SYVC_HUMAN Valine--tRNA ligase OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=4;tr|A0A140T936|A0A140T936_HUMAN Valine--tRNA ligase (Fragment) OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=1,25,25,28.2,25.9510925819179,25.8754430239323,29.2889666196109,29.2285306481305
Q86T24,Q86T24,25,25,25,Transcriptional regulator Kaiso,ZBTB33,sp|Q86T24|KAISO_HUMAN Transcriptional regulator Kaiso OS=Homo sapiens OX=9606 GN=ZBTB33 PE=1 SV=2,25,25,52.1,30.9920618610731,31.8761708320464,30.290329643797,30.1562938220918
Q52LW3;F8VWZ8,Q52LW3;F8VWZ8,26;20,26;20,26;20,Rho GTPase-activating protein 29,ARHGAP29,sp|Q52LW3|RHG29_HUMAN Rho GTPase-activating protein 29 OS=Homo sapiens OX=9606 GN=ARHGAP29 PE=1 SV=2;tr|F8VWZ8|F8VWZ8_HUMAN Rho GTPase-activating protein 29 OS=Homo sapiens OX=9606 GN=ARHGAP29 PE=1 SV=1,26,26,26.7,27.0645566119516,27.343842013995,28.4512048221674,27.9174105063275
O60885;M0QZD9;M0QYW0;Q15059;P25440;M0R0H4;H0Y6K2;A0A140T9E9;A0A0G2JK44;A0A0G2JHN8;A0A140T9I1;U3KQA6;A0A0G2JHL0;A0A140T9F7;A0A140T9V2,O60885;M0QZD9,26;13;5;4;3;3;3;3;3;2;2;1;1;1;1,26;13;5;4;3;3;3;3;3;2;2;1;1;1;1,26;13;5;4;3;3;3;3;3;2;2;1;1;1;1,Bromodomain-containing protein 4,BRD4,sp|O60885|BRD4_HUMAN Bromodomain-containing protein 4 OS=Homo sapiens OX=9606 GN=BRD4 PE=1 SV=2;tr|M0QZD9|M0QZD9_HUMAN Bromodomain-containing protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=BRD4 PE=1 SV=1,26,26,24.2,28.1432135558266,27.7987237324317,30.3575187486627,30.3192628270811
O60716;C9JZR2;A0A669KB05;A0A669KB62;H0YC95;E9PKL1;E9PKY0,O60716;C9JZR2;A0A669KB05;A0A669KB62,26;26;24;23;3;3;2,26;26;24;23;3;3;2,26;26;24;23;3;3;2,Catenin delta-1,CTNND1,sp|O60716|CTND1_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=1;tr|C9JZR2|C9JZR2_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=2;tr|A0A669KB05|A0A669KB05_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=4 SV=1;,26,26,39.7,28.5466831945429,28.6793923101779,28.2626646530835,27.8591095189136
A0A1C7CYX9;Q16555;E5RFU4,A0A1C7CYX9;Q16555,30;26;4,30;26;4,26;22;2,Dihydropyrimidinase-related protein 2,DPYSL2,tr|A0A1C7CYX9|A0A1C7CYX9_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1;sp|Q16555|DPYL2_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1,30,26,65.4,29.2414541403119,29.1113781596983,31.154604907226,30.9983305017111
Q9BY44;F8WAE5;C9IZE1;H7C5R5;H7C5Q3;F8WF18;F8WAT3,Q9BY44;F8WAE5,26;24;12;10;8;2;2,26;24;12;10;8;2;2,26;24;12;10;8;2;2,"Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed",EIF2A,sp|Q9BY44|EIF2A_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=3;tr|F8WAE5|F8WAE5_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=1,26,26,63.6,30.363170637218,30.3493156201915,30.4405517541796,30.3264599357668
Q00839;A0A1W2PPS1;A0A1X7SBS1;A0A1W2PP35;Q5RI18;A0A1W2PPH7;A0A1W2PPL4;A0A1W2PP34;A0A1W2PQL0;A0A1W2PQ74;A0A1W2PRZ7;A0A1W2PQD4;A0A1W2PRI6;A0A1W2PPE9;A0A1W2PP22;A0A1W2PNG3;A0A087WVI9,Q00839;A0A1W2PPS1;A0A1X7SBS1;A0A1W2PP35;Q5RI18;A0A1W2PPH7;A0A1W2PPL4;A0A1W2PP34;A0A1W2PQL0;A0A1W2PQ74;A0A1W2PRZ7;A0A1W2PQD4,26;24;24;24;23;21;21;19;19;17;16;14;3;2;1;1;1,26;24;24;24;23;21;21;19;19;17;16;14;3;2;1;1;1,26;24;24;24;23;21;21;19;19;17;16;14;3;2;1;1;1,Heterogeneous nuclear ribonucleoprotein U,HNRNPU,sp|Q00839|HNRPU_HUMAN Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6;tr|A0A1W2PPS1|A0A1W2PPS1_HUMAN Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=1;tr|A0A1X7SBS1|A0A1X7SBS1_HUMAN,26,26,33.3,30.2404763733881,30.8435596830238,30.3883336576607,30.1564143832451
