TLE3_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
EIF4G2,-0.2424122398,0.0855206357198271,0,P78344;D3DQV9;H0Y3P2;H0YCH5;E9PKF8;H0YE22;H0YD77,P78344;D3DQV9;H0Y3P2,12;11;10;5;4;2;2,12;11;10;5;4;2;2,12;11;10;5;4;2;2,Eukaryotic translation initiation factor 4 gamma 2,EIF4G2,sp|P78344|IF4G2_HUMAN Eukaryotic translation initiation factor 4 gamma 2 OS=Homo sapiens OX=9606 GN=EIF4G2 PE=1 SV=1;tr|D3DQV9|D3DQV9_HUMAN Eukaryotic translation initiation factor 4 gamma 2 (Fragment) OS=Homo sapiens OX=9606 GN=EIF4G2 PE=1 SV=1;tr|H0Y3P2|,12,12,17.5,907
CCT2,-0.0889685811,0.428126274790224,0,P78371;F5GWF6;F8VQ14,P78371;F5GWF6;F8VQ14,42;41;37,42;41;37,42;41;37,T-complex protein 1 subunit beta,CCT2,sp|P78371|TCPB_HUMAN T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4;tr|F5GWF6|F5GWF6_HUMAN T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=2;tr|F8VQ14|F8VQ14_HUMAN T-complex protein 1 subunit beta OS=Hom,42,42,77.4,535
GSTO1,0.1976083856,0.322582548705685,0,P78417;Q5TA02;Q5TA01,P78417;Q5TA02;Q5TA01,10;8;7,10;8;7,10;8;7,Glutathione S-transferase omega-1,GSTO1,sp|P78417|GSTO1_HUMAN Glutathione S-transferase omega-1 OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=2;tr|Q5TA02|Q5TA02_HUMAN Glutathione S-transferase omega-1 (Fragment) OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=1;tr|Q5TA01|Q5TA01_HUMAN Glutathione S-transfera,10,10,29,241
PRKDC,-0.1523474186,0.345867768865781,0,P78527;H0YG84,P78527,79;1,79;1,79;1,DNA-dependent protein kinase catalytic subunit,PRKDC,sp|P78527|PRKDC_HUMAN DNA-dependent protein kinase catalytic subunit OS=Homo sapiens OX=9606 GN=PRKDC PE=1 SV=3,79,79,24.7,4128
ARG2,0.3606729801,0.338373761342606,0,P78540,P78540,2,2,2,"Arginase-2, mitochondrial",ARG2,"sp|P78540|ARGI2_HUMAN Arginase-2, mitochondrial OS=Homo sapiens OX=9606 GN=ARG2 PE=1 SV=1",2,2,11.9,354
MRPS5,0.1147104135,0.415690943034646,0,P82675,P82675,5,5,5,"28S ribosomal protein S5, mitochondrial",MRPS5,"sp|P82675|RT05_HUMAN 28S ribosomal protein S5, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS5 PE=1 SV=2",5,5,13.5,430
MRPS9,0.1749272912,0.166280085490108,0,P82933,P82933,13,13,13,"28S ribosomal protein S9, mitochondrial",MRPS9,"sp|P82933|RT09_HUMAN 28S ribosomal protein S9, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS9 PE=1 SV=2",13,13,44.7,396
HMGN5,-0.397118079,0.272150082145573,0,P82970;Q5JSK7;Q5JSK8;Q5JSL0;Q5JSK6,P82970;Q5JSK7;Q5JSK8;Q5JSL0;Q5JSK6,1;1;1;1;1,1;1;1;1;1,1;1;1;1;1,High mobility group nucleosome-binding domain-containing protein 5,HMGN5,sp|P82970|HMGN5_HUMAN High mobility group nucleosome-binding domain-containing protein 5 OS=Homo sapiens OX=9606 GN=HMGN5 PE=1 SV=1;tr|Q5JSK7|Q5JSK7_HUMAN High mobility group nucleosome-binding domain-containing protein 5 (Fragment) OS=Homo sapiens OX=9606,1,1,5.3,282
SARNP,-0.126690876,0.256260330461931,0,P82979;F8VZQ9;H0YHG0;F8VS12,P82979;F8VZQ9;H0YHG0,12;10;10;4,12;10;10;4,12;10;10;4,SAP domain-containing ribonucleoprotein,SARNP,sp|P82979|SARNP_HUMAN SAP domain-containing ribonucleoprotein OS=Homo sapiens OX=9606 GN=SARNP PE=1 SV=3;tr|F8VZQ9|F8VZQ9_HUMAN SAP domain-containing ribonucleoprotein OS=Homo sapiens OX=9606 GN=SARNP PE=1 SV=1;tr|H0YHG0|H0YHG0_HUMAN Uncharacterized protei,12,12,51.9,210
LACTB,-0.4962518255,0.00606804429515911,0,P83111;H0YNN5,P83111,9;2,9;2,9;2,"Serine beta-lactamase-like protein LACTB, mitochondrial",LACTB,"sp|P83111|LACTB_HUMAN Serine beta-lactamase-like protein LACTB, mitochondrial OS=Homo sapiens OX=9606 GN=LACTB PE=1 SV=2",9,9,21.2,547
ARF1;ARF3,-0.2130704596,0.190917415418751,0,P84077;P61204;F5H423;F5H0C7;P84085;C9J1Z8;F5H1V1;F5H6T5;F8WDB3;H0YGG7,P84077;P61204;F5H423,10;8;7;4;3;3;1;1;1;1,10;8;7;4;3;3;1;1;1;1,8;6;5;2;1;1;0;0;0;1,ADP-ribosylation factor 1;ADP-ribosylation factor 3,ARF1;ARF3,sp|P84077|ARF1_HUMAN ADP-ribosylation factor 1 OS=Homo sapiens OX=9606 GN=ARF1 PE=1 SV=2;sp|P61204|ARF3_HUMAN ADP-ribosylation factor 3 OS=Homo sapiens OX=9606 GN=ARF3 PE=1 SV=2;tr|F5H423|F5H423_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=3 SV,10,8,80.1,181
ERH,-0.1580535451,0.348517785515533,0,P84090;G3V279,P84090;G3V279,6;3,6;3,6;3,Enhancer of rudimentary homolog,ERH,sp|P84090|ERH_HUMAN Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1;tr|G3V279|G3V279_HUMAN Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1,6,6,54.8,104
RHOG,-0.2079668843,0.0955079007860566,0,P84095,P84095,6,5,5,Rho-related GTP-binding protein RhoG,RHOG,sp|P84095|RHOG_HUMAN Rho-related GTP-binding protein RhoG OS=Homo sapiens OX=9606 GN=RHOG PE=1 SV=1,6,5,49.2,191
SRSF3,-0.0871779356,0.475539888766216,0,P84103;A0A087X2D0,P84103;A0A087X2D0,7;6,7;6,7;6,Serine/arginine-rich splicing factor 3,SRSF3,sp|P84103|SRSF3_HUMAN Serine/arginine-rich splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1;tr|A0A087X2D0|A0A087X2D0_HUMAN Serine/arginine-rich-splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1,7,7,45.1,164
FOXK1,0.0979668591,0.677984331145513,0,P85037,P85037,2,2,2,Forkhead box protein K1,FOXK1,sp|P85037|FOXK1_HUMAN Forkhead box protein K1 OS=Homo sapiens OX=9606 GN=FOXK1 PE=1 SV=1,2,2,2.3,733
RBM10,-0.4658224021,0.108237509169534,0,P98175;P78332;E9PGM9,P98175,5;1;1,5;1;1,5;1;1,RNA-binding protein 10,RBM10,sp|P98175|RBM10_HUMAN RNA-binding protein 10 OS=Homo sapiens OX=9606 GN=RBM10 PE=1 SV=3,5,5,6,930
RBM3,0.3878459964,0.112211573100165,0,P98179,P98179,7,7,7,RNA-binding protein 3,RBM3,sp|P98179|RBM3_HUMAN RNA-binding protein 3 OS=Homo sapiens OX=9606 GN=RBM3 PE=1 SV=1,7,7,58,157
TFAM,-0.6544271825,0.0514218161350198,0,Q00059;H7BYN3,Q00059;H7BYN3,11;7,11;7,11;7,"Transcription factor A, mitochondrial",TFAM,"sp|Q00059|TFAM_HUMAN Transcription factor A, mitochondrial OS=Homo sapiens OX=9606 GN=TFAM PE=1 SV=1;tr|H7BYN3|H7BYN3_HUMAN Transcription factor A, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=TFAM PE=1 SV=1",11,11,37.8,246
PURA,0.1236426264,0.29344952230479,0,Q00577,Q00577,3,3,3,Transcriptional activator protein Pur-alpha,PURA,sp|Q00577|PURA_HUMAN Transcriptional activator protein Pur-alpha OS=Homo sapiens OX=9606 GN=PURA PE=1 SV=2,3,3,14.6,322
CLTC,-0.1175931027,0.282666551854198,0,Q00610;A0A087WVQ6;J3KS13;P53675;A0A087WX41;K7EJJ5;J3KSQ2;J3KRF5;J3QL20;F5H5N6;A0A087WV74;A0A087WXH4,Q00610;A0A087WVQ6,84;83;30;17;16;10;6;6;3;1;1;1,84;83;30;17;16;10;6;6;3;1;1;1,84;83;30;17;16;10;6;6;3;1;1;1,Clathrin heavy chain 1;Clathrin heavy chain,CLTC,sp|Q00610|CLH1_HUMAN Clathrin heavy chain 1 OS=Homo sapiens OX=9606 GN=CLTC PE=1 SV=5;tr|A0A087WVQ6|A0A087WVQ6_HUMAN Clathrin heavy chain OS=Homo sapiens OX=9606 GN=CLTC PE=1 SV=1,84,84,50.6,1675
FKBP3,-0.0479748262,0.712364546525401,0,Q00688;G3V5F2,Q00688,12;2,12;2,12;2,Peptidyl-prolyl cis-trans isomerase FKBP3,FKBP3,sp|Q00688|FKBP3_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP3 OS=Homo sapiens OX=9606 GN=FKBP3 PE=1 SV=1,12,12,63.4,224
SORD,0.3327676855,0.0281253609885268,0,Q00796;H0YLA4;H0YKB3,Q00796;H0YLA4,8;6;3,8;6;3,8;6;3,Sorbitol dehydrogenase,SORD,sp|Q00796|DHSO_HUMAN Sorbitol dehydrogenase OS=Homo sapiens OX=9606 GN=SORD PE=1 SV=4;tr|H0YLA4|H0YLA4_HUMAN Sorbitol dehydrogenase OS=Homo sapiens OX=9606 GN=SORD PE=1 SV=1,8,8,33.9,357
HNRNPU,-0.1289460683,0.236226254659817,0,Q00839;A0A1W2PPS1;A0A1X7SBS1;A0A1W2PP35;Q5RI18;A0A1W2PPL4;A0A1W2PPH7;A0A1W2PQL0;A0A1W2PP34;A0A1W2PQ74;A0A1W2PRZ7;A0A1W2PQD4;A0A1W2PPE9;A0A1W2PRI6;A0A1W2PP22;A0A1W2PNG3,Q00839;A0A1W2PPS1;A0A1X7SBS1;A0A1W2PP35;Q5RI18;A0A1W2PPL4;A0A1W2PPH7;A0A1W2PQL0;A0A1W2PP34;A0A1W2PQ74;A0A1W2PRZ7;A0A1W2PQD4,53;52;50;48;45;42;42;41;41;39;37;30;6;5;3;2,53;52;50;48;45;42;42;41;41;39;37;30;6;5;3;2,53;52;50;48;45;42;42;41;41;39;37;30;6;5;3;2,Heterogeneous nuclear ribonucleoprotein U,HNRNPU,sp|Q00839|HNRPU_HUMAN Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6;tr|A0A1W2PPS1|A0A1W2PPS1_HUMAN Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=1;tr|A0A1X7SBS1|A0A1X7SBS1_HUMAN ,53,53,49.6,825
FABP5,-0.1145989905,0.533191679940607,0,Q01469;I6L8B7;A8MUU1,Q01469;I6L8B7,12;7;3,12;7;3,12;7;3,"Fatty acid-binding protein, epidermal",FABP5,sp|Q01469|FABP5_HUMAN Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3;tr|I6L8B7|I6L8B7_HUMAN Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=1,12,12,91.1,135
CAP1,0.0618605355,0.663411751318954,0,Q01518;Q5T0R7;Q5T0R6;Q5T0R5;Q5T0R4;Q5T0R3;Q5T0R2;Q5T0R1;Q5T0R9;Q5T0R8;Q5T0S3;B7Z385;E9PDI2,Q01518;Q5T0R7;Q5T0R6;Q5T0R5;Q5T0R4;Q5T0R3;Q5T0R2;Q5T0R1,21;11;11;11;11;11;11;11;10;3;3;1;1,21;11;11;11;11;11;11;11;10;3;3;1;1,20;11;11;11;11;11;11;11;10;3;3;0;0,Adenylyl cyclase-associated protein 1;Adenylyl cyclase-associated protein,CAP1,sp|Q01518|CAP1_HUMAN Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5;tr|Q5T0R7|Q5T0R7_HUMAN Adenylyl cyclase-associated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=1;tr|Q5T0R6|Q5T0R6_HUMAN Adenylyl cyclase-a,21,20,59.8,475
HMGCS1,-0.535369862,0.00501309254619078,0,Q01581;D6RIW1,Q01581,20;4,20;4,20;4,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",HMGCS1,"sp|Q01581|HMCS1_HUMAN Hydroxymethylglutaryl-CoA synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=HMGCS1 PE=1 SV=2",20,20,65.4,520
FKBP4,0.0808546149,0.454564333716544,0,Q02790;H0YFG2;F5H1U3,Q02790,27;7;6,27;7;6,27;7;6,"Peptidyl-prolyl cis-trans isomerase FKBP4;Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed",FKBP4,sp|Q02790|FKBP4_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Homo sapiens OX=9606 GN=FKBP4 PE=1 SV=3,27,27,56.9,459
PLOD1,-0.2736216586,0.177752202271836,0,Q02809;Q5JXB8;Q5JXB7,Q02809,18;3;3,18;3;3,18;3;3,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",PLOD1,"sp|Q02809|PLOD1_HUMAN Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 OS=Homo sapiens OX=9606 GN=PLOD1 PE=1 SV=2",18,18,31.6,727
RPL6,0.4473643039,0.0275389456781639,0,Q02878;F8VZ45;U3KQR5;F8VR69;F8VZA3;F8VWR1;F8VU16,Q02878,18;5;5;3;2;2;2,18;5;5;3;2;2;2,18;5;5;3;2;2;2,60S ribosomal protein L6,RPL6,sp|Q02878|RL6_HUMAN 60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3,18,18,50.7,288
LMNB2,-0.0924007835,0.580193812469322,0,Q03252,Q03252,27,23,23,Lamin-B2,LMNB2,sp|Q03252|LMNB2_HUMAN Lamin-B2 OS=Homo sapiens OX=9606 GN=LMNB2 PE=1 SV=4,27,23,44.2,620
GLO1,-0.0029823345,0.976187035168435,0,Q04760,Q04760,8,8,8,Lactoylglutathione lyase,GLO1,sp|Q04760|LGUL_HUMAN Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4,8,8,40.8,184
SSBP1,-0.2010078727,0.362774115407744,0,Q04837;A0A0G2JLD8;E7EUY5;C9K0U8,Q04837;A0A0G2JLD8;E7EUY5;C9K0U8,10;8;8;6,10;8;8;6,10;8;8;6,"Single-stranded DNA-binding protein, mitochondrial",SSBP1,"sp|Q04837|SSBP_HUMAN Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1;tr|A0A0G2JLD8|A0A0G2JLD8_HUMAN Single-stranded DNA-binding protein, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1;tr|E7",10,10,62.2,148
YWHAH,0.1317071549,0.305900692304145,0,Q04917;F8WEB6;A2IDB1,Q04917,8;3;3,5;3;3,5;3;3,14-3-3 protein eta,YWHAH,sp|Q04917|1433F_HUMAN 14-3-3 protein eta OS=Homo sapiens OX=9606 GN=YWHAH PE=1 SV=4,8,5,26.4,246
CSTF1,-0.311832223,0.0279271583049958,0,Q05048;A0A0A0MSZ9;A3KFI9,Q05048;A0A0A0MSZ9,10;7;1,10;7;1,10;7;1,Cleavage stimulation factor subunit 1,CSTF1,sp|Q05048|CSTF1_HUMAN Cleavage stimulation factor subunit 1 OS=Homo sapiens OX=9606 GN=CSTF1 PE=1 SV=1;tr|A0A0A0MSZ9|A0A0A0MSZ9_HUMAN Cleavage stimulation factor subunit 1 (Fragment) OS=Homo sapiens OX=9606 GN=CSTF1 PE=1 SV=1,10,10,33.4,431
SRSF11,-0.0742866963,0.661340300624695,0,Q05519;Q5T760;B4DWT1;S4R3C4;Q5T757,Q05519;Q5T760;B4DWT1,4;4;2;1;1,4;4;2;1;1,4;4;2;1;1,Serine/arginine-rich splicing factor 11,SRSF11,sp|Q05519|SRS11_HUMAN Serine/arginine-rich splicing factor 11 OS=Homo sapiens OX=9606 GN=SRSF11 PE=1 SV=1;tr|Q5T760|Q5T760_HUMAN Serine/arginine-rich-splicing factor 11 (Fragment) OS=Homo sapiens OX=9606 GN=SRSF11 PE=1 SV=1;tr|B4DWT1|B4DWT1_HUMAN Serine/ar,4,4,12.4,484
PPAT,0.3138073994,0.026552832970518,0,Q06203;D6RCC8;D6RE15,Q06203,12;5;1,12;5;1,12;5;1,Amidophosphoribosyltransferase,PPAT,sp|Q06203|PUR1_HUMAN Amidophosphoribosyltransferase OS=Homo sapiens OX=9606 GN=PPAT PE=1 SV=1,12,12,28.8,517
GFPT1,0.1638790148,0.356486498765038,0,Q06210;O94808;E5RJP4,Q06210,9;3;1,9;3;1,9;3;1,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1,GFPT1,sp|Q06210|GFPT1_HUMAN Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Homo sapiens OX=9606 GN=GFPT1 PE=1 SV=3,9,9,16.9,699
PSME1,-0.3198203251,0.0587947527896264,0,Q06323;H0YKK6;H0YLU2,Q06323;H0YKK6,7;5;2,7;5;2,7;5;2,Proteasome activator complex subunit 1,PSME1,sp|Q06323|PSME1_HUMAN Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1;tr|H0YKK6|H0YKK6_HUMAN Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1,7,7,26.5,249
PRDX1,0.0217948132,0.831926405551243,0,Q06830;A0A0A0MSI0;A0A0A0MRQ5,Q06830;A0A0A0MSI0,26;25;8,26;25;8,23;22;5,Peroxiredoxin-1,PRDX1,sp|Q06830|PRDX1_HUMAN Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1;tr|A0A0A0MSI0|A0A0A0MSI0_HUMAN Peroxiredoxin-1 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1,26,23,76.4,199
C1QBP,-0.0164442607,0.87716274614614,0,Q07021;I3L3Q7;I3L3B0,Q07021;I3L3Q7;I3L3B0,4;3;3,4;3;3,4;3;3,"Complement component 1 Q subcomponent-binding protein, mitochondrial",C1QBP,"sp|Q07021|C1QBP_HUMAN Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=C1QBP PE=1 SV=1;tr|I3L3Q7|I3L3Q7_HUMAN Complement component 1 Q subcomponent-binding protein, mitochondrial (Fragment) OS=Homo sapiens OX=",4,4,29.1,282
CKAP4,-0.0956838701,0.448342711313184,0,Q07065,Q07065,21,21,21,Cytoskeleton-associated protein 4,CKAP4,sp|Q07065|CKAP4_HUMAN Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2,21,21,48.3,602
KHDRBS1,0.2565910693,0.112293016038518,0,Q07666;Q5VWX1,Q07666,10;1,10;1,10;1,"KH domain-containing, RNA-binding, signal transduction-associated protein 1",KHDRBS1,"sp|Q07666|KHDR1_HUMAN KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens OX=9606 GN=KHDRBS1 PE=1 SV=1",10,10,30.7,443
BAX,-0.1276333933,0.6199176240111,0,Q07812;K4JQN1,Q07812;K4JQN1,2;1,2;1,2;1,Apoptosis regulator BAX,BAX,sp|Q07812|BAX_HUMAN Apoptosis regulator BAX OS=Homo sapiens OX=9606 GN=BAX PE=1 SV=1;tr|K4JQN1|K4JQN1_HUMAN Apoptosis regulator BAX OS=Homo sapiens OX=9606 GN=BAX PE=1 SV=1,2,2,13.5,192
ARHGAP1,-0.5073889254,0.0571599635377318,0,Q07960;E9PNR6;H0YE29,Q07960,3;1;1,3;1;1,3;1;1,Rho GTPase-activating protein 1,ARHGAP1,sp|Q07960|RHG01_HUMAN Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1,3,3,8.2,439
PPP3CA;PPP3CB,0.5432796671,0.136269387327145,0,Q08209;E9PPC8;E9PK68;E7ETC2;Q5F2F8;P48454;H0YC26,Q08209;E9PPC8;E9PK68;E7ETC2;Q5F2F8,3;2;2;2;2;1;1,3;2;2;2;2;1;1,1;1;1;0;0;0;0,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform;Serine/threonine-protein phosphatase,PPP3CA;PPP3CB,sp|Q08209|PP2BA_HUMAN Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Homo sapiens OX=9606 GN=PPP3CA PE=1 SV=1;tr|E9PPC8|E9PPC8_HUMAN Serine/threonine-protein phosphatase (Fragment) OS=Homo sapiens OX=9606 GN=PPP3CA PE=1 SV=1;tr|,3,1,7.5,521
DHX9,-0.0668877519,0.522985666562053,0,Q08211,Q08211,57,57,57,ATP-dependent RNA helicase A,DHX9,sp|Q08211|DHX9_HUMAN ATP-dependent RNA helicase A OS=Homo sapiens OX=9606 GN=DHX9 PE=1 SV=4,57,57,43.8,1270
LGALS3BP,0.7247390821,0.0304084877648283,0,Q08380;K7ESM3;K7EKQ5;K7EP36;K7ES75;K7EN99;K7ERZ6;K7EJY8;K7EJD3,Q08380,7;2;2;2;1;1;1;1;1,7;2;2;2;1;1;1;1;1,7;2;2;2;1;1;1;1;1,Galectin-3-binding protein,LGALS3BP,sp|Q08380|LG3BP_HUMAN Galectin-3-binding protein OS=Homo sapiens OX=9606 GN=LGALS3BP PE=1 SV=1,7,7,17.8,585
SSRP1,-0.4118642512,0.0176319900924263,0,Q08945;E9PMD4;A0A0U1RRK2,Q08945,20;5;3,20;5;3,20;5;3,FACT complex subunit SSRP1,SSRP1,sp|Q08945|SSRP1_HUMAN FACT complex subunit SSRP1 OS=Homo sapiens OX=9606 GN=SSRP1 PE=1 SV=1,20,20,31,709
NSUN2,0.3173039675,0.0949174847183105,0,Q08J23;A0A140T9Y7,Q08J23,14;1,14;1,14;1,tRNA (cytosine(34)-C(5))-methyltransferase,NSUN2,sp|Q08J23|NSUN2_HUMAN RNA cytosine C(5)-methyltransferase NSUN2 OS=Homo sapiens OX=9606 GN=NSUN2 PE=1 SV=2,14,14,24.5,767
RBBP4,-0.5233304322,0.00805430601212438,0,Q09028;H0YCT5;H0YF10;H0YDK2;H0YEU5;E9PNS2;E9PIC4;E9PNS6,Q09028;H0YCT5;H0YF10;H0YDK2,14;8;8;8;6;2;2;2,14;8;8;8;6;2;2;2,9;4;4;4;3;1;1;1,Histone-binding protein RBBP4,RBBP4,sp|Q09028|RBBP4_HUMAN Histone-binding protein RBBP4 OS=Homo sapiens OX=9606 GN=RBBP4 PE=1 SV=3;tr|H0YCT5|H0YCT5_HUMAN Histone-binding protein RBBP4 (Fragment) OS=Homo sapiens OX=9606 GN=RBBP4 PE=1 SV=1;tr|H0YF10|H0YF10_HUMAN Histone-binding protein RBBP4 (,14,9,59.5,425
AHNAK,-0.5404238092,0.196934579156013,0,Q09666;E9PQE3;E9PJZ0;E9PKR9;E9PJC6;E9PLK4,Q09666,205;4;4;4;4;4,205;4;4;4;4;4,205;4;4;4;4;4,Neuroblast differentiation-associated protein AHNAK,AHNAK,sp|Q09666|AHNK_HUMAN Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens OX=9606 GN=AHNAK PE=1 SV=2,205,205,56.9,5890
GALNT2,0.1122499694,0.748821378480371,0,Q10471,Q10471,5,5,5,Polypeptide N-acetylgalactosaminyltransferase 2;Polypeptide N-acetylgalactosaminyltransferase 2 soluble form,GALNT2,sp|Q10471|GALT2_HUMAN Polypeptide N-acetylgalactosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=GALNT2 PE=1 SV=1,5,5,10.3,571
AP1B1,0.1463832956,0.296815759405206,0,Q10567;C9J1E7;K7EJX1,Q10567;C9J1E7,11;6;1,6;2;0,6;2;0,AP-1 complex subunit beta-1,AP1B1,sp|Q10567|AP1B1_HUMAN AP-1 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP1B1 PE=1 SV=2;tr|C9J1E7|C9J1E7_HUMAN AP-1 complex subunit beta-1 (Fragment) OS=Homo sapiens OX=9606 GN=AP1B1 PE=1 SV=1,11,6,12.9,949
PMPCA,0.3095964109,0.111797477577806,0,Q10713;Q5SXN9,Q10713,20;6,20;6,20;6,Mitochondrial-processing peptidase subunit alpha,PMPCA,sp|Q10713|MPPA_HUMAN Mitochondrial-processing peptidase subunit alpha OS=Homo sapiens OX=9606 GN=PMPCA PE=1 SV=2,20,20,44.2,525
SCRN1,-0.4078171737,0.0298131019349273,0,Q12765;B8ZZP4;C9J7U9;C9K052,Q12765,3;1;1;1,3;1;1;1,3;1;1;1,Secernin-1,SCRN1,sp|Q12765|SCRN1_HUMAN Secernin-1 OS=Homo sapiens OX=9606 GN=SCRN1 PE=1 SV=2,3,3,10.6,414
TWF1,0.176132575,0.391927631425147,0,Q12792;F8VS81;F8VRG3,Q12792;F8VS81,4;2;1,4;2;1,3;1;1,Twinfilin-1,TWF1,sp|Q12792|TWF1_HUMAN Twinfilin-1 OS=Homo sapiens OX=9606 GN=TWF1 PE=1 SV=3;tr|F8VS81|F8VS81_HUMAN Twinfilin-1 (Fragment) OS=Homo sapiens OX=9606 GN=TWF1 PE=1 SV=1,4,3,12.9,350
SF3A3,-0.2675638629,0.0462458645156597,0,Q12874,Q12874,12,12,12,Splicing factor 3A subunit 3,SF3A3,sp|Q12874|SF3A3_HUMAN Splicing factor 3A subunit 3 OS=Homo sapiens OX=9606 GN=SF3A3 PE=1 SV=1,12,12,29.3,501
AIMP1,-0.2463897884,0.175933229950173,0,Q12904;A0A5F9ZHC5;D6R937,Q12904;A0A5F9ZHC5,10;8;3,10;8;3,10;8;3,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1;Endothelial monocyte-activating polypeptide 2,AIMP1,sp|Q12904|AIMP1_HUMAN Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens OX=9606 GN=AIMP1 PE=1 SV=2;tr|A0A5F9ZHC5|A0A5F9ZHC5_HUMAN Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens OX=9,10,10,49.7,312
ILF2,0.0252286738,0.799644578266829,0,Q12905;B4DY09;X6R6Z1;A0A0A0MRL0,Q12905;B4DY09,14;13;6;6,14;13;6;6,14;13;6;6,Interleukin enhancer-binding factor 2,ILF2,sp|Q12905|ILF2_HUMAN Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=2;tr|B4DY09|B4DY09_HUMAN Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=1,14,14,58.7,390
ILF3,-0.0279405915,0.788974549812651,0,Q12906;K7EQR9;K7EKJ9;K7EJ09;K7ER69;K7ERM6;K7ENK6;K7EM82;K7ELV3;K7EKY0,Q12906,26;6;6;3;3;2;2;2;2;1,26;6;6;3;3;2;2;2;2;1,25;6;6;3;3;2;2;2;2;1,Interleukin enhancer-binding factor 3,ILF3,sp|Q12906|ILF3_HUMAN Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3,26,25,37.8,894
