DCAF12_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
TMSB4X,0.9848218314,0.274067642193026,0,P62328,P62328,2,2,2,Thymosin beta-4;Hematopoietic system regulatory peptide,TMSB4X,sp|P62328|TYB4_HUMAN Thymosin beta-4 OS=Homo sapiens OX=9606 GN=TMSB4X PE=1 SV=2,2,2,31.8,44
PSMC6,0.6250553766,0.102258192871924,0,P62333;A0A087X2I1;H0YJS8;H0YJC0;H0YJX2;H0YJY8;H0YJE9;H0YJT1,P62333;A0A087X2I1;H0YJS8;H0YJC0,18;17;9;9;4;1;1;1,18;17;9;9;4;1;1;1,18;17;9;9;4;1;1;1,26S protease regulatory subunit 10B,PSMC6,sp|P62333|PRS10_HUMAN 26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1;tr|A0A087X2I1|A0A087X2I1_HUMAN 26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1;tr|H0YJS8|H0YJS8_HUMAN 26S proteasome reg,18,18,50.4,389
RPL7A,-0.515505027,0.206160715721604,0,P62424;Q5T8U2;Q5T8U3,P62424;Q5T8U2;Q5T8U3,23;13;12,23;13;12,23;13;12,60S ribosomal protein L7a,RPL7A,sp|P62424|RL7A_HUMAN 60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2;tr|Q5T8U2|Q5T8U2_HUMAN 60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=1;tr|Q5T8U3|Q5T8U3_HUMAN 60S ribosomal protein L7a (Fragment) OS=Homo sapien,23,23,51.9,266
ETF1,1.6048512287,0.0012468799926496,1,P62495;D6RCB3;B7Z7P8;D6RJE8;I3L492,P62495;D6RCB3;B7Z7P8,6;4;4;2;2,6;4;4;2;2,6;4;4;2;2,Eukaryotic peptide chain release factor subunit 1,ETF1,sp|P62495|ERF1_HUMAN Eukaryotic peptide chain release factor subunit 1 OS=Homo sapiens OX=9606 GN=ETF1 PE=1 SV=3;tr|D6RCB3|D6RCB3_HUMAN Eukaryotic peptide chain release factor subunit 1 OS=Homo sapiens OX=9606 GN=ETF1 PE=1 SV=1;tr|B7Z7P8|B7Z7P8_HUMAN Eukar,6,6,16,437
RPS4X,0.2299328203,0.503651352879493,0,P62701;P22090;C9JEH7;Q8TD47,P62701,26;11;11;8,26;11;11;8,26;11;11;8,"40S ribosomal protein S4, X isoform",RPS4X,"sp|P62701|RS4X_HUMAN 40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2",26,26,74.9,263
PPP2CA;PPP2CB,-0.1321175489,0.718826696929484,0,P67775;P62714;H0YC23;E5RHC1;E5RFI3;E5RHP4;E7ESG8;H0YBN9,P67775;P62714;H0YC23,9;9;5;4;3;3;3;1,9;9;5;4;3;3;3;1,8;8;5;3;2;2;2;1,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform;Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,PPP2CA;PPP2CB,sp|P67775|PP2AA_HUMAN Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Homo sapiens OX=9606 GN=PPP2CA PE=1 SV=1;sp|P62714|PP2AB_HUMAN Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform OS=Homo sapiens OX=9606 G,9,8,42.7,309
RPS6,0.9556154897,0.0339751063661505,0,P62753;A2A3R5;A2A3R7,P62753;A2A3R5,15;10;5,15;10;5,15;10;5,40S ribosomal protein S6,RPS6,sp|P62753|RS6_HUMAN 40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1;tr|A2A3R5|A2A3R5_HUMAN 40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1,15,15,45.4,249
HIST1H4A,-1.7281610088,0.000920493807388344,1,P62805,P62805,19,19,19,Histone H4,HIST1H4A,sp|P62805|H4_HUMAN Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2,19,19,68.9,103
RPL23,-0.3717684203,0.18560011383895,0,P62829;C9JD32;J3KT29;B9ZVP7;J3KTJ3;J3QQT9,P62829;C9JD32;J3KT29;B9ZVP7,14;10;10;9;5;1,14;10;10;9;5;1,14;10;10;9;5;1,60S ribosomal protein L23,RPL23,sp|P62829|RL23_HUMAN 60S ribosomal protein L23 OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1;tr|C9JD32|C9JD32_HUMAN 60S ribosomal protein L23 (Fragment) OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1;tr|J3KT29|J3KT29_HUMAN 60S ribosomal protein L23 OS=Homo sapien,14,14,62.1,140
RPS25,0.0875428598,0.764112972946309,0,P62851,P62851,9,9,9,40S ribosomal protein S25,RPS25,sp|P62851|RS25_HUMAN 40S ribosomal protein S25 OS=Homo sapiens OX=9606 GN=RPS25 PE=1 SV=1,9,9,42.4,125
RPS26;RPS26P11,-0.3175615355,0.243039298052935,0,P62854;Q5JNZ5,P62854;Q5JNZ5,5;3,5;3,5;3,40S ribosomal protein S26;Putative 40S ribosomal protein S26-like 1,RPS26;RPS26P11,sp|P62854|RS26_HUMAN 40S ribosomal protein S26 OS=Homo sapiens OX=9606 GN=RPS26 PE=1 SV=3;sp|Q5JNZ5|RS26L_HUMAN Putative 40S ribosomal protein S26-like 1 OS=Homo sapiens OX=9606 GN=RPS26P11 PE=5 SV=1,5,5,37.4,115
RPS28,-0.0594166407,0.791610398152947,0,P62857,P62857,11,11,11,40S ribosomal protein S28,RPS28,sp|P62857|RS28_HUMAN 40S ribosomal protein S28 OS=Homo sapiens OX=9606 GN=RPS28 PE=1 SV=1,11,11,95.7,69
GNB1,0.3664785917,0.573423868253116,0,P62873;F6UT28;F6X3N5;B1AKQ8;B3KVK2;P16520;C9JD14;F5H8J8;F5H100;E9PCP0,P62873;F6UT28;F6X3N5,11;7;6;5;5;1;1;1;1;1,7;4;3;2;4;0;0;0;0;0,6;3;2;2;4;0;0;0;0;0,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,GNB1,sp|P62873|GBB1_HUMAN Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Homo sapiens OX=9606 GN=GNB1 PE=1 SV=3;tr|F6UT28|F6UT28_HUMAN Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Fragment) OS=Homo sapiens OX=9606 GN=GN,11,6,51.2,340
GNB2,0.0343542888,0.903889746224676,0,P62879;C9JIS1;C9JXA5;E7EP32;C9JZN1,P62879;C9JIS1;C9JXA5;E7EP32;C9JZN1,11;9;9;9;7,11;9;9;9;7,6;5;5;4;3,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2,GNB2,sp|P62879|GBB2_HUMAN Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 OS=Homo sapiens OX=9606 GN=GNB2 PE=1 SV=3;tr|C9JIS1|C9JIS1_HUMAN Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 (Fragment) OS=Homo sapiens OX=9606 GN=GN,11,6,51.2,340
RPL39;RPL39P5,-0.7813953273,0.291450078986546,0,P62891;Q59GN2,P62891;Q59GN2,2;2,2;2,2;2,60S ribosomal protein L39;Putative 60S ribosomal protein L39-like 5,RPL39;RPL39P5,sp|P62891|RL39_HUMAN 60S ribosomal protein L39 OS=Homo sapiens OX=9606 GN=RPL39 PE=1 SV=2;sp|Q59GN2|R39L5_HUMAN Putative 60S ribosomal protein L39-like 5 OS=Homo sapiens OX=9606 GN=RPL39P5 PE=5 SV=2,2,2,23.5,51
RPL31,0.3477505143,0.193547709700515,0,P62899;H7C2W9;C9JU56;B7Z4E3;B7Z4C8;B8ZZK4,P62899;H7C2W9;C9JU56;B7Z4E3;B7Z4C8;B8ZZK4,12;11;11;11;11;9,12;11;11;11;11;9,12;11;11;11;11;9,60S ribosomal protein L31,RPL31,sp|P62899|RL31_HUMAN 60S ribosomal protein L31 OS=Homo sapiens OX=9606 GN=RPL31 PE=1 SV=1;tr|H7C2W9|H7C2W9_HUMAN 60S ribosomal protein L31 (Fragment) OS=Homo sapiens OX=9606 GN=RPL31 PE=1 SV=1;tr|C9JU56|C9JU56_HUMAN 60S ribosomal protein L31 (Fragment) OS=,12,12,66.4,125
RPL10A,0.2307149509,0.343701438297254,0,P62906,P62906,15,15,15,60S ribosomal protein L10a,RPL10A,sp|P62906|RL10A_HUMAN 60S ribosomal protein L10a OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2,15,15,48.8,217
RPL11,-0.6720682028,0.0281572476096557,0,P62913;Q5VVC8,P62913;Q5VVC8,13;12,13;12,13;12,60S ribosomal protein L11,RPL11,sp|P62913|RL11_HUMAN 60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2;tr|Q5VVC8|Q5VVC8_HUMAN 60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2,13,13,52.8,178
RPL8,-0.4386162994,0.345947319965456,0,P62917;E9PKU4;E9PKZ0;G3V1A1;E9PP36,P62917;E9PKU4;E9PKZ0;G3V1A1;E9PP36,18;16;14;10;9,18;16;14;10;9,18;16;14;10;9,60S ribosomal protein L8,RPL8,sp|P62917|RL8_HUMAN 60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=2;tr|E9PKU4|E9PKU4_HUMAN 60S ribosomal protein L8 (Fragment) OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=1;tr|E9PKZ0|E9PKZ0_HUMAN 60S ribosomal protein L8 (Fragment) OS=Homo s,18,18,63,257
PPIA,-1.1654245106,0.0146193359173184,1,P62937;F8WE65;C9J5S7;F5H284;Q9Y536;P0DN26;A0A0H2UH34;A0A0B4J2A2;A0A075B767;A0A075B759;P0DN37;E5RIZ5,P62937;F8WE65;C9J5S7,28;15;15;3;3;3;3;3;3;3;2;2,28;15;15;3;3;3;3;3;3;3;2;2,28;15;15;3;3;3;3;3;3;3;2;2,"Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed;Peptidyl-prolyl cis-trans isomerase",PPIA,sp|P62937|PPIA_HUMAN Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2;tr|F8WE65|F8WE65_HUMAN Peptidyl-prolyl cis-trans isomerase OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=1;tr|C9J5S7|C9J5S7_HUMAN Peptidyl-prolyl cis-trans isome,28,28,98.2,165
FKBP1A,0.4556800651,0.125409169072696,0,P62942;Q5W0X3;A0A087WZM5;Q1JUQ3;A0A087WTS4;A0A087WV48;Q5VVH2,P62942;Q5W0X3;A0A087WZM5,7;5;5;2;2;2;1,7;5;5;2;2;2;1,4;2;4;2;2;2;0,Peptidyl-prolyl cis-trans isomerase FKBP1A;Peptidyl-prolyl cis-trans isomerase,FKBP1A,sp|P62942|FKB1A_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP1A OS=Homo sapiens OX=9606 GN=FKBP1A PE=1 SV=2;tr|Q5W0X3|Q5W0X3_HUMAN Peptidylprolyl isomerase OS=Homo sapiens OX=9606 GN=FKBP1A PE=1 SV=1;tr|A0A087WZM5|A0A087WZM5_HUMAN Peptidylprolyl isomerase,7,4,54.6,108
RPS27A;UBC;UBB,-1.1298151795,0.154550547688775,0,P62979;J3QTR3;P0CG48;B4DV12;Q96C32;Q5PY61;J3QKN0;F5GXK7;F5H747;A0A2R8Y422;F5H388;F5H265;P0CG47;F5GYU3;F5H6Q2;J3QS39;F5H2Z3;Q49A90;M0R1V7;F5GZ39;J3QSA3,P62979;J3QTR3;P0CG48;B4DV12;Q96C32;Q5PY61;J3QKN0;F5GXK7;F5H747;A0A2R8Y422;F5H388;F5H265;P0CG47;F5GYU3;F5H6Q2;J3QS39;F5H2Z3,14;8;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;5;4;3,14;8;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;5;4;3,7;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0,Ubiquitin-40S ribosomal protein S27a;Ubiquitin;40S ribosomal protein S27a;Polyubiquitin-C;Ubiquitin;Polyubiquitin-B;Ubiquitin,RPS27A;UBC;UBB,sp|P62979|RS27A_HUMAN Ubiquitin-40S ribosomal protein S27a OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=2;tr|J3QTR3|J3QTR3_HUMAN Ubiquitin-40S ribosomal protein S27a (Fragment) OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=1;sp|P0CG48|UBC_HUMAN Polyubiquitin-C OS,14,7,72.4,156
RAC1;RAC3,-0.4111044316,0.301705388605875,0,P63000;P60763;P15153;J3KSC4;J3QLK0;B1AH77;B1AH80;B1AH78,P63000;P60763,10;6;4;4;4;3;3;2,10;6;4;4;4;3;3;2,9;5;3;4;4;3;3;1,Ras-related C3 botulinum toxin substrate 1;Ras-related C3 botulinum toxin substrate 3,RAC1;RAC3,sp|P63000|RAC1_HUMAN Ras-related C3 botulinum toxin substrate 1 OS=Homo sapiens OX=9606 GN=RAC1 PE=1 SV=1;sp|P60763|RAC3_HUMAN Ras-related C3 botulinum toxin substrate 3 OS=Homo sapiens OX=9606 GN=RAC3 PE=1 SV=1,10,9,43.8,192
AP2B1,0.9444032868,0.0138307681947913,0,P63010;A0A087X253;A0A087WU93;A0A087WZQ6;A0A087WYD1;K7EN71;K7ERB2,P63010;A0A087X253;A0A087WU93;A0A087WZQ6,8;7;4;4;3;2;2,8;7;4;4;3;2;2,5;4;2;2;1;1;1,AP-2 complex subunit beta,AP2B1,sp|P63010|AP2B1_HUMAN AP-2 complex subunit beta OS=Homo sapiens OX=9606 GN=AP2B1 PE=1 SV=1;tr|A0A087X253|A0A087X253_HUMAN AP complex subunit beta OS=Homo sapiens OX=9606 GN=AP2B1 PE=1 SV=1;tr|A0A087WU93|A0A087WU93_HUMAN AP-2 complex subunit beta (Fragment),8,5,11.2,937
YWHAZ,-0.1987217363,0.485163987825526,0,P63104;E7EX29;E7ESK7;E5RIR4;E9PD24;E7EVZ2;B0AZS6;H0YB80;E5RGE1;B7Z2E6,P63104;E7EX29;E7ESK7;E5RIR4;E9PD24;E7EVZ2,25;22;17;13;13;13;12;9;8;8,25;22;17;13;13;13;12;9;8;8,17;14;13;10;10;10;7;4;7;4,14-3-3 protein zeta/delta,YWHAZ,sp|P63104|1433Z_HUMAN 14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1;tr|E7EX29|E7EX29_HUMAN 14-3-3 protein zeta/delta (Fragment) OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1;tr|E7ESK7|E7ESK7_HUMAN 14-3-3 protein zeta/delta (Fragment) OS,25,17,72.7,245
PPP2R2A,1.064313974,0.0325965227580873,1,P63151;A0A590UJY3;A0A590UJJ1;Q66LE6;E5RIY1;E5RFR9;Q00005;E5RHQ2;E5RJV2;H0YB06,P63151;A0A590UJY3,7;4;3;2;2;2;1;1;1;1,7;4;3;2;2;2;1;1;1;1,7;4;3;2;2;2;1;1;1;1,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform,PPP2R2A,sp|P63151|2ABA_HUMAN Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R2A PE=1 SV=1;tr|A0A590UJY3|A0A590UJY3_HUMAN Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B OS=Homo s,7,7,24.8,447
DYNLL1,-0.5453498335,0.101388963665665,0,P63167;F8VXL2;F8VRV5;F8VXI7,P63167;F8VXL2;F8VRV5,6;3;3;2,6;3;3;2,3;3;3;2,"Dynein light chain 1, cytoplasmic",DYNLL1,"sp|P63167|DYL1_HUMAN Dynein light chain 1, cytoplasmic OS=Homo sapiens OX=9606 GN=DYNLL1 PE=1 SV=1;tr|F8VXL2|F8VXL2_HUMAN Dynein light chain OS=Homo sapiens OX=9606 GN=DYNLL1 PE=1 SV=1;tr|F8VRV5|F8VRV5_HUMAN Dynein light chain OS=Homo sapiens OX=9606 GN=DY",6,3,61.8,89
RPL38,-0.3502468402,0.329426637074111,0,P63173;J3KT73;J3QL01;J3KSP2,P63173;J3KT73;J3QL01,4;3;3;1,4;3;3;1,4;3;3;1,60S ribosomal protein L38,RPL38,sp|P63173|RL38_HUMAN 60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=2;tr|J3KT73|J3KT73_HUMAN 60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=1;tr|J3QL01|J3QL01_HUMAN 60S ribosomal protein L38 OS=Homo sapiens OX=9606 G,4,4,57.1,70
RPS21,0.3989370707,0.133963384501551,0,P63220;Q8WVC2;Q9BYK1;Q9BYK2,P63220;Q8WVC2;Q9BYK1,13;11;8;2,13;11;8;2,13;11;8;2,40S ribosomal protein S21,RPS21,sp|P63220|RS21_HUMAN 40S ribosomal protein S21 OS=Homo sapiens OX=9606 GN=RPS21 PE=1 SV=1;tr|Q8WVC2|Q8WVC2_HUMAN 40S ribosomal protein S21 OS=Homo sapiens OX=9606 GN=RPS21 PE=1 SV=1;tr|Q9BYK1|Q9BYK1_HUMAN 40S ribosomal protein S21 OS=Homo sapiens OX=9606 G,13,13,92.8,83
GNB2L1,-0.4439253189,0.196317139978235,0,P63244;D6RHH4;J3KPE3;D6RAC2;D6REE5;H0Y8W2;D6RBD0;D6R9L0;D6R9Z1;H0YAM7;D6RFX4;E9PD14;D6RAU2;D6RFZ9;H0YAF8;D6RGK8;D6R909;H0Y8R5;D6RF23;D6RHJ5;H0Y9P0;D6RDI0,P63244;D6RHH4;J3KPE3;D6RAC2;D6REE5;H0Y8W2;D6RBD0;D6R9L0;D6R9Z1;H0YAM7;D6RFX4;E9PD14;D6RAU2;D6RFZ9;H0YAF8,28;24;23;20;19;18;17;17;17;16;16;16;16;15;15;9;9;8;5;5;4;4,28;24;23;20;19;18;17;17;17;16;16;16;16;15;15;9;9;8;5;5;4;4,28;24;23;20;19;18;17;17;17;16;16;16;16;15;15;9;9;8;5;5;4;4,"Guanine nucleotide-binding protein subunit beta-2-like 1;Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed",GNB2L1,sp|P63244|RACK1_HUMAN Receptor of activated protein C kinase 1 OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=3;tr|D6RHH4|D6RHH4_HUMAN Receptor of-activated protein C kinase 1 OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=1;tr|J3KPE3|J3KPE3_HUMAN Receptor of-activate,28,28,68.8,317
SUPT4H1,-0.0358318758,0.880680249190044,0,P63272;J3KSQ6;D3DTZ5;J3QSB9,P63272;J3KSQ6;D3DTZ5;J3QSB9,4;2;2;2,4;2;2;2,4;2;2;2,Transcription elongation factor SPT4,SUPT4H1,sp|P63272|SPT4H_HUMAN Transcription elongation factor SPT4 OS=Homo sapiens OX=9606 GN=SUPT4H1 PE=1 SV=1;tr|J3KSQ6|J3KSQ6_HUMAN Transcription elongation factor SPT4 OS=Homo sapiens OX=9606 GN=SUPT4H1 PE=1 SV=1;tr|D3DTZ5|D3DTZ5_HUMAN Suppressor of Ty 4 homol,4,4,35.9,117
TMSB10,-0.3871584751,0.233811757664481,0,P63313,P63313,3,3,3,Thymosin beta-10,TMSB10,sp|P63313|TYB10_HUMAN Thymosin beta-10 OS=Homo sapiens OX=9606 GN=TMSB10 PE=1 SV=2,3,3,68.2,44
YBX1,-0.3254328017,0.306580030192991,0,P67809;H0Y449;C9J5V9,P67809;H0Y449,8;4;3,8;4;3,4;4;1,Nuclease-sensitive element-binding protein 1,YBX1,sp|P67809|YBOX1_HUMAN Y-box-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3;tr|H0Y449|H0Y449_HUMAN Y-box-binding protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=1,8,4,37,324
CSNK2B;CSNK2B-LY6G5B-1181;CSNK2B-LY6G5B--991,3.4433908983,0.00175209214781294,1,P67870;Q5SRQ6;Q5SRQ3;N0E472;A0A0G2JM12;N0E644;A0A0G2JM58,P67870;Q5SRQ6;Q5SRQ3;N0E472;A0A0G2JM12,5;5;4;4;4;1;1,5;5;4;4;4;1;1,5;5;4;4;4;1;1,Casein kinase II subunit beta,CSNK2B;CSNK2B-LY6G5B-1181;CSNK2B-LY6G5B--991,sp|P67870|CSK2B_HUMAN Casein kinase II subunit beta OS=Homo sapiens OX=9606 GN=CSNK2B PE=1 SV=1;tr|Q5SRQ6|Q5SRQ6_HUMAN Casein kinase II subunit beta OS=Homo sapiens OX=9606 GN=CSNK2B PE=1 SV=2;tr|Q5SRQ3|Q5SRQ3_HUMAN Casein kinase II subunit beta OS=Homo sa,5,5,27,215
EEF1A1;EEF1A1P5,0.0546587061,0.805209204260757,0,P68104;Q5VTE0;A0A087WVQ9;A0A087WV01;Q5JR01;A6PW80,P68104;Q5VTE0;A0A087WVQ9;A0A087WV01,37;36;33;26;11;10,37;36;33;26;11;10,20;20;20;13;4;4,Elongation factor 1-alpha 1;Putative elongation factor 1-alpha-like 3;Elongation factor 1-alpha,EEF1A1;EEF1A1P5,sp|P68104|EF1A1_HUMAN Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1;sp|Q5VTE0|EF1A3_HUMAN Putative elongation factor 1-alpha-like 3 OS=Homo sapiens OX=9606 GN=EEF1A1P5 PE=5 SV=1;tr|A0A087WVQ9|A0A087WVQ9_HUMAN Elongation factor 1-a,37,20,73.4,462
ACTA1,-1.1632266635,0.0276121377221798,1,P68133;A6NL76,P68133;A6NL76,33;26,5;5,1;1,"Actin, alpha skeletal muscle",ACTA1,"sp|P68133|ACTS_HUMAN Actin, alpha skeletal muscle OS=Homo sapiens OX=9606 GN=ACTA1 PE=1 SV=1;tr|A6NL76|A6NL76_HUMAN Actin, alpha skeletal muscle OS=Homo sapiens OX=9606 GN=ACTA1 PE=1 SV=3",33,1,44.6,377
TUBA1B;TUBA4A,-0.544538549,0.0700657597851072,0,P68363;P68366;C9JDS9,P68363;P68366,44;28;10,44;28;10,4;4;0,Tubulin alpha-1B chain;Tubulin alpha-4A chain,TUBA1B;TUBA4A,sp|P68363|TBA1B_HUMAN Tubulin alpha-1B chain OS=Homo sapiens OX=9606 GN=TUBA1B PE=1 SV=1;sp|P68366|TBA4A_HUMAN Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1,44,4,72.7,451
TUBB4B,-0.8193577799,0.0160457528139801,0,P68371;A6NNZ2;Q9H4B7,P68371,40;9;5,40;9;5,2;0;0,Tubulin beta-4B chain,TUBB4B,sp|P68371|TBB4B_HUMAN Tubulin beta-4B chain OS=Homo sapiens OX=9606 GN=TUBB4B PE=1 SV=1,40,2,70.6,445
EIF4G2,0.6829196983,0.16974486508998,0,P78344;D3DQV9;H0Y3P2;H0YCH5;E9PKF8;H0YD77;H0YE22,P78344;D3DQV9;H0Y3P2;H0YCH5,8;7;6;4;2;2;1,8;7;6;4;2;2;1,8;7;6;4;2;2;1,Eukaryotic translation initiation factor 4 gamma 2,EIF4G2,sp|P78344|IF4G2_HUMAN Eukaryotic translation initiation factor 4 gamma 2 OS=Homo sapiens OX=9606 GN=EIF4G2 PE=1 SV=1;tr|D3DQV9|D3DQV9_HUMAN Eukaryotic translation initiation factor 4 gamma 2 (Fragment) OS=Homo sapiens OX=9606 GN=EIF4G2 PE=1 SV=1;tr|H0Y3P2|,8,8,12,907
CCT2,0.3448314278,0.201456741439985,0,P78371;F5GWF6;F8VQ14,P78371;F5GWF6;F8VQ14,43;41;38,43;41;38,43;41;38,T-complex protein 1 subunit beta,CCT2,sp|P78371|TCPB_HUMAN T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4;tr|F5GWF6|F5GWF6_HUMAN T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=2;tr|F8VQ14|F8VQ14_HUMAN T-complex protein 1 subunit beta OS=Hom,43,43,80.6,535
GSTO1,-1.064386897,0.255042203148764,0,P78417;Q5TA02;Q5TA01,P78417;Q5TA02;Q5TA01,13;11;10,13;11;10,13;11;10,Glutathione S-transferase omega-1,GSTO1,sp|P78417|GSTO1_HUMAN Glutathione S-transferase omega-1 OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=2;tr|Q5TA02|Q5TA02_HUMAN Glutathione S-transferase omega-1 (Fragment) OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=1;tr|Q5TA01|Q5TA01_HUMAN Glutathione S-transfera,13,13,38.2,241
PRKDC,1.1147808943,0.00700371264261939,1,P78527,P78527,46,46,46,DNA-dependent protein kinase catalytic subunit,PRKDC,sp|P78527|PRKDC_HUMAN DNA-dependent protein kinase catalytic subunit OS=Homo sapiens OX=9606 GN=PRKDC PE=1 SV=3,46,46,14.2,4128
MRPS9,1.770829637,0.00282467108848202,1,P82933,P82933,6,6,6,"28S ribosomal protein S9, mitochondrial",MRPS9,"sp|P82933|RT09_HUMAN 28S ribosomal protein S9, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS9 PE=1 SV=2",6,6,18.9,396
SARNP,0.816082686,0.064183581784402,0,P82979;F8VZQ9;H0YHG0;F8VS12,P82979;F8VZQ9;H0YHG0,10;9;8;4,10;9;8;4,10;9;8;4,SAP domain-containing ribonucleoprotein,SARNP,sp|P82979|SARNP_HUMAN SAP domain-containing ribonucleoprotein OS=Homo sapiens OX=9606 GN=SARNP PE=1 SV=3;tr|F8VZQ9|F8VZQ9_HUMAN SAP domain-containing ribonucleoprotein OS=Homo sapiens OX=9606 GN=SARNP PE=1 SV=1;tr|H0YHG0|H0YHG0_HUMAN Uncharacterized protei,10,10,44.8,210
LACTB,1.2187241352,0.00314811872339503,1,P83111;H0YNN5,P83111;H0YNN5,4;2,4;2,4;2,"Serine beta-lactamase-like protein LACTB, mitochondrial",LACTB,"sp|P83111|LACTB_HUMAN Serine beta-lactamase-like protein LACTB, mitochondrial OS=Homo sapiens OX=9606 GN=LACTB PE=1 SV=2;tr|H0YNN5|H0YNN5_HUMAN Serine beta-lactamase-like protein LACTB, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=LACTB PE=1 SV=1",4,4,8.2,547
RPL24,-0.7271408439,0.0248706489389849,0,P83731;C9JXB8;C9JNW5,P83731;C9JXB8;C9JNW5,10;9;9,10;9;9,10;9;9,60S ribosomal protein L24,RPL24,sp|P83731|RL24_HUMAN 60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1;tr|C9JXB8|C9JXB8_HUMAN 60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1;tr|C9JNW5|C9JNW5_HUMAN 60S ribosomal protein L24 OS=Homo sapiens OX=9606 G,10,10,40.8,157
