DCAF8_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
HMGCS1,0.6379054766,0.194622702554731,0,Q01581;D6RIW1,Q01581,12;3,12;3,12;3,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",HMGCS1,"sp|Q01581|HMCS1_HUMAN Hydroxymethylglutaryl-CoA synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=HMGCS1 PE=1 SV=2",12,12,38.1,520
PFKP,2.2312652987,0.00115818369902924,1,Q01813;B1APP6;H0Y757;Q5VSR5;V9GYV7;H0Y3Y3,Q01813;B1APP6,14;9;4;4;3;2,14;9;4;4;3;2,12;9;4;3;3;2,"ATP-dependent 6-phosphofructokinase, platelet type",PFKP,"sp|Q01813|PFKAP_HUMAN ATP-dependent 6-phosphofructokinase, platelet type OS=Homo sapiens OX=9606 GN=PFKP PE=1 SV=2;tr|B1APP6|B1APP6_HUMAN ATP-dependent 6-phosphofructokinase, platelet type OS=Homo sapiens OX=9606 GN=PFKP PE=1 SV=2",14,12,23.3,784
ALDH6A1,0.4524259064,0.231748587775916,0,Q02252;G3V4Z4,Q02252;G3V4Z4,4;2,4;2,4;2,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",ALDH6A1,"sp|Q02252|MMSA_HUMAN Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial OS=Homo sapiens OX=9606 GN=ALDH6A1 PE=1 SV=2;tr|G3V4Z4|G3V4Z4_HUMAN Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial OS=Homo sapiens OX=9606 GN=AL",4,4,17.4,535
FKBP4,1.4754652294,0.118260977683279,0,Q02790;H0YFG2;F5H1U3;F5H120,Q02790,30;9;6;1,30;9;6;1,30;9;6;1,"Peptidyl-prolyl cis-trans isomerase FKBP4;Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed",FKBP4,sp|Q02790|FKBP4_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Homo sapiens OX=9606 GN=FKBP4 PE=1 SV=3,30,30,60.1,459
RPL6,0.2060489579,0.491983256007819,0,Q02878;F8VZ45;U3KQR5;F8VR69;F8VZA3;F8VWR1;F8VU16,Q02878,18;5;5;3;2;2;2,18;5;5;3;2;2;2,18;5;5;3;2;2;2,60S ribosomal protein L6,RPL6,sp|Q02878|RL6_HUMAN 60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3,18,18,51.4,288
LMNB2,0.0755083813,0.87049052602369,0,Q03252,Q03252,12,10,10,Lamin-B2,LMNB2,sp|Q03252|LMNB2_HUMAN Lamin-B2 OS=Homo sapiens OX=9606 GN=LMNB2 PE=1 SV=4,12,10,23.4,620
GLO1,-0.0304831979,0.916566970207118,0,Q04760,Q04760,9,9,9,Lactoylglutathione lyase,GLO1,sp|Q04760|LGUL_HUMAN Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4,9,9,56,184
SRSF11,0.6255062259,0.0582457625717973,0,Q05519;Q5T760;B4DWT1;S4R3C4;Q5T757,Q05519;Q5T760;B4DWT1,4;4;2;1;1,4;4;2;1;1,4;4;2;1;1,Serine/arginine-rich splicing factor 11,SRSF11,sp|Q05519|SRS11_HUMAN Serine/arginine-rich splicing factor 11 OS=Homo sapiens OX=9606 GN=SRSF11 PE=1 SV=1;tr|Q5T760|Q5T760_HUMAN Serine/arginine-rich-splicing factor 11 (Fragment) OS=Homo sapiens OX=9606 GN=SRSF11 PE=1 SV=1;tr|B4DWT1|B4DWT1_HUMAN Serine/ar,4,4,12.4,484
PPAT,1.064637201,0.00561559715064264,1,Q06203;D6RCC8;D6RE15,Q06203,14;5;1,14;5;1,14;5;1,Amidophosphoribosyltransferase,PPAT,sp|Q06203|PUR1_HUMAN Amidophosphoribosyltransferase OS=Homo sapiens OX=9606 GN=PPAT PE=1 SV=1,14,14,33.7,517
GFPT1,0.5171662558,0.11725819892486,0,Q06210;O94808;E5RJP4,Q06210,15;4;2,15;4;2,15;4;2,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1,GFPT1,sp|Q06210|GFPT1_HUMAN Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Homo sapiens OX=9606 GN=GFPT1 PE=1 SV=3,15,15,26.3,699
PSME1,0.5605876412,0.295733355196813,0,Q06323;H0YKK6;H0YLU2,Q06323;H0YKK6,10;5;4,10;5;4,10;5;4,Proteasome activator complex subunit 1,PSME1,sp|Q06323|PSME1_HUMAN Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1;tr|H0YKK6|H0YKK6_HUMAN Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1,10,10,39.4,249
PRDX1,-0.4151288861,0.111392278737242,0,Q06830;A0A0A0MSI0;A0A0A0MRQ5,Q06830;A0A0A0MSI0,24;23;8,24;23;8,21;20;5,Peroxiredoxin-1,PRDX1,sp|Q06830|PRDX1_HUMAN Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1;tr|A0A0A0MSI0|A0A0A0MSI0_HUMAN Peroxiredoxin-1 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1,24,21,69.8,199
CKAP4,0.3830943906,0.169010603942887,0,Q07065,Q07065,12,12,12,Cytoskeleton-associated protein 4,CKAP4,sp|Q07065|CKAP4_HUMAN Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2,12,12,28.7,602
KHDRBS1,0.9371667418,0.0106211384504501,0,Q07666;Q5VWX1,Q07666,5;1,5;1,5;1,"KH domain-containing, RNA-binding, signal transduction-associated protein 1",KHDRBS1,"sp|Q07666|KHDR1_HUMAN KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens OX=9606 GN=KHDRBS1 PE=1 SV=1",5,5,13.3,443
ARHGAP1,3.4146614093,0.013733954252412,1,Q07960;H0YE29;E9PNR6,Q07960;H0YE29,4;2;1,4;2;1,4;2;1,Rho GTPase-activating protein 1,ARHGAP1,sp|Q07960|RHG01_HUMAN Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1;tr|H0YE29|H0YE29_HUMAN Rho GTPase-activating protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1,4,4,12.5,439
DHX9,0.4522274059,0.151150144200845,0,Q08211,Q08211,38,38,38,ATP-dependent RNA helicase A,DHX9,sp|Q08211|DHX9_HUMAN ATP-dependent RNA helicase A OS=Homo sapiens OX=9606 GN=DHX9 PE=1 SV=4,38,38,29.4,1270
PPID,1.7303112776,0.0055697716285851,1,Q08752,Q08752,4,4,4,Peptidyl-prolyl cis-trans isomerase D,PPID,sp|Q08752|PPID_HUMAN Peptidyl-prolyl cis-trans isomerase D OS=Homo sapiens OX=9606 GN=PPID PE=1 SV=3,4,4,10.5,370
SSRP1,0.0707678129,0.758240628672892,0,Q08945;A0A0U1RRK2,Q08945,14;1,14;1,11;1,FACT complex subunit SSRP1,SSRP1,sp|Q08945|SSRP1_HUMAN FACT complex subunit SSRP1 OS=Homo sapiens OX=9606 GN=SSRP1 PE=1 SV=1,14,11,22.8,709
NSUN2,2.2297786602,0.000348405770385902,1,Q08J23;A0A140T9Y7,Q08J23,12;1,12;1,12;1,tRNA (cytosine(34)-C(5))-methyltransferase,NSUN2,sp|Q08J23|NSUN2_HUMAN RNA cytosine C(5)-methyltransferase NSUN2 OS=Homo sapiens OX=9606 GN=NSUN2 PE=1 SV=2,12,12,19,767
RBBP4,-0.544386717,0.13439610677716,0,Q09028;H0YCT5;H0YF10;H0YDK2;H0YEU5;Q5JP02;E9PNS2;E9PIC4;E9PNS6,Q09028;H0YCT5;H0YF10;H0YDK2,9;5;5;5;4;4;2;2;2,9;5;5;5;4;4;2;2;2,4;1;1;1;1;0;1;1;1,Histone-binding protein RBBP4,RBBP4,sp|Q09028|RBBP4_HUMAN Histone-binding protein RBBP4 OS=Homo sapiens OX=9606 GN=RBBP4 PE=1 SV=3;tr|H0YCT5|H0YCT5_HUMAN Histone-binding protein RBBP4 (Fragment) OS=Homo sapiens OX=9606 GN=RBBP4 PE=1 SV=1;tr|H0YF10|H0YF10_HUMAN Histone-binding protein RBBP4 (,9,4,27.5,425
AHNAK,0.5766405042,0.234984385372055,0,Q09666;E9PQE3;E9PJZ0;E9PKR9;E9PJC6;E9PLK4,Q09666,74;1;1;1;1;1,74;1;1;1;1;1,74;1;1;1;1;1,Neuroblast differentiation-associated protein AHNAK,AHNAK,sp|Q09666|AHNK_HUMAN Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens OX=9606 GN=AHNAK PE=1 SV=2,74,74,28.3,5890
AP1B1,1.5636699996,0.00455139645195746,1,Q10567;C9J1E7;K7EJX1,Q10567;C9J1E7,10;5;1,6;2;0,6;2;0,AP-1 complex subunit beta-1,AP1B1,sp|Q10567|AP1B1_HUMAN AP-1 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP1B1 PE=1 SV=2;tr|C9J1E7|C9J1E7_HUMAN AP-1 complex subunit beta-1 (Fragment) OS=Homo sapiens OX=9606 GN=AP1B1 PE=1 SV=1,10,6,10.3,949
PMPCA,0.6809768548,0.166039942613649,0,Q10713;Q5SXN9,Q10713,7;2,7;2,7;2,Mitochondrial-processing peptidase subunit alpha,PMPCA,sp|Q10713|MPPA_HUMAN Mitochondrial-processing peptidase subunit alpha OS=Homo sapiens OX=9606 GN=PMPCA PE=1 SV=2,7,7,14.1,525
SCRN1,1.5112640963,0.00311292595213947,1,Q12765;C9K052;B8ZZP4;C9J7U9,Q12765;C9K052,6;3;2;2,6;3;2;2,6;3;2;2,Secernin-1,SCRN1,sp|Q12765|SCRN1_HUMAN Secernin-1 OS=Homo sapiens OX=9606 GN=SCRN1 PE=1 SV=2;tr|C9K052|C9K052_HUMAN Secernin-1 (Fragment) OS=Homo sapiens OX=9606 GN=SCRN1 PE=1 SV=1,6,6,16.2,414
TWF1,0.7038215135,0.073912884058888,0,Q12792;F8VS81;F8VRG3,Q12792;F8VS81,4;2;1,4;2;1,3;1;1,Twinfilin-1,TWF1,sp|Q12792|TWF1_HUMAN Twinfilin-1 OS=Homo sapiens OX=9606 GN=TWF1 PE=1 SV=3;tr|F8VS81|F8VS81_HUMAN Twinfilin-1 (Fragment) OS=Homo sapiens OX=9606 GN=TWF1 PE=1 SV=1,4,3,12.9,350
SF3A3,0.3528833512,0.393739951654948,0,Q12874,Q12874,10,10,10,Splicing factor 3A subunit 3,SF3A3,sp|Q12874|SF3A3_HUMAN Splicing factor 3A subunit 3 OS=Homo sapiens OX=9606 GN=SF3A3 PE=1 SV=1,10,10,18.8,501
AIMP1,1.568115298,0.00351992511527422,1,Q12904;A0A5F9ZHC5;D6R937,Q12904;A0A5F9ZHC5,8;7;2,8;7;2,8;7;2,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1;Endothelial monocyte-activating polypeptide 2,AIMP1,sp|Q12904|AIMP1_HUMAN Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens OX=9606 GN=AIMP1 PE=1 SV=2;tr|A0A5F9ZHC5|A0A5F9ZHC5_HUMAN Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens OX=9,8,8,38.1,312
ILF2,-0.0400798445,0.93820488432842,0,Q12905;B4DY09;X6R6Z1;A0A0A0MRL0,Q12905;B4DY09;X6R6Z1;A0A0A0MRL0,8;7;4;4,8;7;4;4,8;7;4;4,Interleukin enhancer-binding factor 2,ILF2,sp|Q12905|ILF2_HUMAN Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=2;tr|B4DY09|B4DY09_HUMAN Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=1;tr|X6R6Z1|X6R6Z1_HUMAN Interleukin enhancer-binding ,8,8,32.6,390
ILF3,0.6411457039,0.0348830629414465,0,Q12906;K7EQR9;K7EKJ9;K7ERM6;K7ENK6;K7EM82;K7EJ09;K7ER69,Q12906,17;5;5;2;2;2;2;2,17;5;5;2;2;2;2;2,16;5;5;2;2;2;2;2,Interleukin enhancer-binding factor 3,ILF3,sp|Q12906|ILF3_HUMAN Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3,17,16,26.1,894
TRAP1,0.9928355717,0.0382839128644576,0,Q12931;I3L0K7;I3L239;I3L2D5;I3L253,Q12931;I3L0K7,22;16;8;2;1,22;16;8;2;1,22;16;8;2;1,"Heat shock protein 75 kDa, mitochondrial",TRAP1,"sp|Q12931|TRAP1_HUMAN Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3;tr|I3L0K7|I3L0K7_HUMAN Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=1",22,22,35.1,704
FLII,0.1666744591,0.768277928134753,0,Q13045;J3KS54;J3QQQ2;J3KS39,Q13045;J3KS54,7;4;2;1,7;4;2;1,7;4;2;1,Protein flightless-1 homolog,FLII,sp|Q13045|FLII_HUMAN Protein flightless-1 homolog OS=Homo sapiens OX=9606 GN=FLII PE=1 SV=2;tr|J3KS54|J3KS54_HUMAN Protein flightless-1 homolog OS=Homo sapiens OX=9606 GN=FLII PE=1 SV=1,7,7,8.5,1269
PRKAA1,0.7033770662,0.0750353361852916,0,Q13131;Q96E92;P54646;A0A087WXX9,Q13131;Q96E92,3;2;1;1,3;2;1;1,3;2;1;1,5-AMP-activated protein kinase catalytic subunit alpha-1,PRKAA1,sp|Q13131|AAPK1_HUMAN 5-AMP-activated protein kinase catalytic subunit alpha-1 OS=Homo sapiens OX=9606 GN=PRKAA1 PE=1 SV=4;tr|Q96E92|Q96E92_HUMAN 5-AMP-activated protein kinase catalytic subunit alpha-1 OS=Homo sapiens OX=9606 GN=PRKAA1 PE=1 SV=1,3,3,7.5,559
HNRNPA0,0.2713979897,0.382100745584948,0,Q13151,Q13151,5,5,5,Heterogeneous nuclear ribonucleoprotein A0,HNRNPA0,sp|Q13151|ROA0_HUMAN Heterogeneous nuclear ribonucleoprotein A0 OS=Homo sapiens OX=9606 GN=HNRNPA0 PE=1 SV=1,5,5,32.5,305
AIMP2,0.2939533436,0.236606664622993,0,Q13155;A8MU58,Q13155;A8MU58,4;3,4;3,4;3,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,AIMP2,sp|Q13155|AIMP2_HUMAN Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Homo sapiens OX=9606 GN=AIMP2 PE=1 SV=2;tr|A8MU58|A8MU58_HUMAN Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Homo sapiens OX=9606 GN=A,4,4,16.9,320
PRDX4,1.1314510034,0.0224632080507509,1,Q13162;H7C3T4;A6NG45,Q13162;H7C3T4,7;4;2,5;2;2,5;2;2,Peroxiredoxin-4,PRDX4,sp|Q13162|PRDX4_HUMAN Peroxiredoxin-4 OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1;tr|H7C3T4|H7C3T4_HUMAN Peroxiredoxin-4 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1,7,5,38,271
PAK2,2.7124672244,0.000309505808816361,1,Q13177;H7C1X3;Q13153;O75914;H0YCG5;E9PM17;B3KNX7;A0A087X294;B1AKS5,Q13177,12;4;3;3;3;3;3;3;1,12;4;3;3;3;3;3;3;1,12;4;3;3;3;3;3;3;1,Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34,PAK2,sp|Q13177|PAK2_HUMAN Serine/threonine-protein kinase PAK 2 OS=Homo sapiens OX=9606 GN=PAK2 PE=1 SV=3,12,12,39.9,524
CBX3,-0.6438043656,0.0318270940987731,0,Q13185;B8ZZ43;C9JMM0;S4R2Y4,Q13185,9;3;3;3,9;3;3;3,7;3;3;3,Chromobox protein homolog 3,CBX3,sp|Q13185|CBX3_HUMAN Chromobox protein homolog 3 OS=Homo sapiens OX=9606 GN=CBX3 PE=1 SV=4,9,7,49.7,183
PSMD2,0.3991186889,0.209262093856921,0,Q13200;H7C1H2;H7C2Q3;C9JPC0,Q13200,15;4;3;3,15;4;3;3,15;4;3;3,26S proteasome non-ATPase regulatory subunit 2,PSMD2,sp|Q13200|PSMD2_HUMAN 26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=3,15,15,24.9,908
TRIM28,-0.1970876934,0.422382511402734,0,Q13263;M0R0K9;M0R2I3;M0R3C0,Q13263;M0R0K9,20;10;2;2,20;10;2;2,20;10;2;2,Transcription intermediary factor 1-beta,TRIM28,sp|Q13263|TIF1B_HUMAN Transcription intermediary factor 1-beta OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=5;tr|M0R0K9|M0R0K9_HUMAN Transcription intermediary factor 1-beta (Fragment) OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=1,20,20,30.9,835
DHRS2,-0.7728573946,0.0563969832925043,0,Q13268;C9JZP6;H0YJG9;H0YJP4,Q13268;C9JZP6;H0YJG9,17;14;12;7,17;14;12;7,17;14;12;7,"Dehydrogenase/reductase SDR family member 2, mitochondrial",DHRS2,"sp|Q13268|DHRS2_HUMAN Dehydrogenase/reductase SDR family member 2, mitochondrial OS=Homo sapiens OX=9606 GN=DHRS2 PE=1 SV=4;tr|C9JZP6|C9JZP6_HUMAN Dehydrogenase/reductase SDR family member 2, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=DHRS2 PE=1 S",17,17,56.8,280
G3BP1,-0.5520851115,0.0538142962541758,0,Q13283;E5RIZ6;E5RI46;E5RIF8;E5RH42;E5RJU8;E5RH00;D6R9X5;D6R9A4,Q13283;E5RIZ6,14;7;6;6;6;6;3;2;2,14;7;6;6;6;6;3;2;2,12;5;4;4;4;4;1;0;0,Ras GTPase-activating protein-binding protein 1,G3BP1,sp|Q13283|G3BP1_HUMAN Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens OX=9606 GN=G3BP1 PE=1 SV=1;tr|E5RIZ6|E5RIZ6_HUMAN Ras GTPase-activating protein-binding protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=G3BP1 PE=1 SV=1,14,12,30.5,466
EIF3I,-0.2802030331,0.371251066611145,0,Q13347;Q5TFK1,Q13347,14;4,14;4,14;4,Eukaryotic translation initiation factor 3 subunit I,EIF3I,sp|Q13347|EIF3I_HUMAN Eukaryotic translation initiation factor 3 subunit I OS=Homo sapiens OX=9606 GN=EIF3I PE=1 SV=1,14,14,52,325
UBE2V1;TMEM189-UBE2V1,1.8549960337,0.00177599310033631,1,Q13404;G3V2F7;I3L0A0;A0A0A0MSL3;E5RIF1;D6RG00;H0YBX6,Q13404;G3V2F7;I3L0A0;A0A0A0MSL3,8;6;6;5;1;1;1,8;6;6;5;1;1;1,7;5;5;5;0;0;0,Ubiquitin-conjugating enzyme E2 variant 1,UBE2V1;TMEM189-UBE2V1,sp|Q13404|UB2V1_HUMAN Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2;tr|G3V2F7|G3V2F7_HUMAN Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=4 SV=2;tr|I3L0A0|I3L0A0_HUMAN HCG2044781 OS=Ho,8,7,46.3,147
NNT,0.8177335988,0.237352285987767,0,Q13423;A0A590UJM2;A0A590UK29;E9PCX7;A0A590UK15;D6RAI5;D6RHU2;A0A590UJA4;A0A590UKC7,Q13423;A0A590UJM2;A0A590UK29;E9PCX7;A0A590UK15;D6RAI5,8;7;7;6;5;4;2;2;2,8;7;7;6;5;4;2;2;2,3;2;2;1;3;2;2;2;2,"NAD(P) transhydrogenase, mitochondrial",NNT,"sp|Q13423|NNTM_HUMAN NAD(P) transhydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=NNT PE=1 SV=3;tr|A0A590UJM2|A0A590UJM2_HUMAN NAD(P) transhydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=NNT PE=1 SV=1;tr|A0A590UK29|A0A590UK29_HUMAN NAD(P) transh",8,3,10.8,1086
SF3B2,0.0832730325,0.730458824521131,0,Q13435;E9PPJ0;E9PJ04;E9PJT3;H0YCG1;H0YEX5,Q13435;E9PPJ0;E9PJ04,10;9;5;4;4;3,10;9;5;4;4;3,10;9;5;4;4;3,Splicing factor 3B subunit 2,SF3B2,sp|Q13435|SF3B2_HUMAN Splicing factor 3B subunit 2 OS=Homo sapiens OX=9606 GN=SF3B2 PE=1 SV=2;tr|E9PPJ0|E9PPJ0_HUMAN Splicing factor 3B subunit 2 OS=Homo sapiens OX=9606 GN=SF3B2 PE=1 SV=1;tr|E9PJ04|E9PJ04_HUMAN Splicing factor 3B subunit 2 (Fragment) OS=H,10,10,22.2,895
PDAP1,1.611277285,0.114357956745256,0,Q13442,Q13442,5,5,5,28 kDa heat- and acid-stable phosphoprotein,PDAP1,sp|Q13442|HAP28_HUMAN 28 kDa heat- and acid-stable phosphoprotein OS=Homo sapiens OX=9606 GN=PDAP1 PE=1 SV=1,5,5,23.8,181
TUBB3,1.2552231402,0.00320648563250851,1,Q13509;A0A0B4J269;G3V2A3;G3V5W4;G3V2R8;G3V3R4;G3V2N6;G3V542;G3V3J6;G3V3W7,Q13509;A0A0B4J269,25;24;7;3;3;3;3;1;1;1,6;5;2;2;2;2;2;1;1;1,6;5;2;2;2;2;2;1;1;1,Tubulin beta-3 chain,TUBB3,sp|Q13509|TBB3_HUMAN Tubulin beta-3 chain OS=Homo sapiens OX=9606 GN=TUBB3 PE=1 SV=2;tr|A0A0B4J269|A0A0B4J269_HUMAN G_PROTEIN_RECEP_F1_2 domain-containing protein OS=Homo sapiens OX=9606 PE=1 SV=1,25,6,54.4,450
DCTN2,0.5598513913,0.554379696130186,0,Q13561;F8W1I6;F8VW18;H0YI98;F8VX93;H0YHL1;F8VRV7;F8W0U6,Q13561;F8W1I6;F8VW18;H0YI98,13;10;8;7;5;4;4;1,13;10;8;7;5;4;4;1,13;10;8;7;5;4;4;1,Dynactin subunit 2,DCTN2,sp|Q13561|DCTN2_HUMAN Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=4;tr|F8W1I6|F8W1I6_HUMAN Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=1;tr|F8VW18|F8VW18_HUMAN Dynactin subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=DCTN2 P,13,13,39.4,401
NAE1,1.4493291486,0.0448970063895597,1,Q13564;H3BMR3;J3QRA5;J3KTE3;J3KRK3,Q13564,4;1;1;1;1,4;1;1;1;1,4;1;1;1;1,NEDD8-activating enzyme E1 regulatory subunit,NAE1,sp|Q13564|ULA1_HUMAN NEDD8-activating enzyme E1 regulatory subunit OS=Homo sapiens OX=9606 GN=NAE1 PE=1 SV=1,4,4,10.1,534
TRA2A,1.1739038828,0.0258613744769337,1,Q13595,Q13595,2,2,2,Transformer-2 protein homolog alpha,TRA2A,sp|Q13595|TRA2A_HUMAN Transformer-2 protein homolog alpha OS=Homo sapiens OX=9606 GN=TRA2A PE=1 SV=1,2,2,6.4,282
SNX1,-0.2139070075,0.36373510455717,0,Q13596;H0YK42;H0YK43;H0YKT3,Q13596;H0YK42,7;6;1;1,6;5;1;1,6;5;1;1,Sorting nexin-1,SNX1,sp|Q13596|SNX1_HUMAN Sorting nexin-1 OS=Homo sapiens OX=9606 GN=SNX1 PE=1 SV=3;tr|H0YK42|H0YK42_HUMAN Sorting nexin-1 OS=Homo sapiens OX=9606 GN=SNX1 PE=1 SV=1,7,6,15.7,522
TSTA3,0.1399254303,0.57527938359981,0,Q13630;E9PKL9;E9PLH9;E9PP14;A0A0J9YX13;H0YCP7;H0YE90;E9PP60,Q13630;E9PKL9;E9PLH9;E9PP14;A0A0J9YX13,8;6;4;4;4;2;1;1,8;6;4;4;4;2;1;1,8;6;4;4;4;2;1;1,GDP-L-fucose synthase,TSTA3,sp|Q13630|FCL_HUMAN GDP-L-fucose synthase OS=Homo sapiens OX=9606 GN=TSTA3 PE=1 SV=1;tr|E9PKL9|E9PKL9_HUMAN GDP-L-fucose synthase (Fragment) OS=Homo sapiens OX=9606 GN=TSTA3 PE=1 SV=1;tr|E9PLH9|E9PLH9_HUMAN GDP-L-fucose synthase (Fragment) OS=Homo sapiens ,8,8,25.9,321
MOGS,0.3690066338,0.153617545840059,0,Q13724;A0A3B3IRW2;A0A3B3IRK6;A0A3B3IS52;A0A3B3IRI7;A0A3B3ITU6;B8ZZE2;A0A3B3ITC1,Q13724;A0A3B3IRW2;A0A3B3IRK6;A0A3B3IS52,6;5;5;3;1;1;1;1,6;5;5;3;1;1;1;1,6;5;5;3;1;1;1;1,Mannosyl-oligosaccharide glucosidase,MOGS,sp|Q13724|MOGS_HUMAN Mannosyl-oligosaccharide glucosidase OS=Homo sapiens OX=9606 GN=MOGS PE=1 SV=5;tr|A0A3B3IRW2|A0A3B3IRW2_HUMAN Mannosyl-oligosaccharide glucosidase OS=Homo sapiens OX=9606 GN=MOGS PE=1 SV=1;tr|A0A3B3IRK6|A0A3B3IRK6_HUMAN Mannosyl-oligos,6,6,12.2,837
DDX39B,0.3456615177,0.21786631532035,0,Q13838;Q5STU3;A0A0G2JJZ9;A0A140T9X3;F6WLT2;F6TRA5;A0A0A0MT12;H0Y400;F6S4E6;A0A140TA18;A0A140T9X9;A0A140T996;F6UJC5;F6R6M7;F6U6E2;A0A140T9K1;A0A140T973;F6S2B7;A0A0G2JHN7;H0YCC6;A0A140T9L4,Q13838;Q5STU3;A0A0G2JJZ9;A0A140T9X3;F6WLT2;F6TRA5;A0A0A0MT12,20;19;15;14;12;10;10;9;9;7;7;7;7;6;5;5;5;5;5;4;4,20;19;15;14;12;10;10;9;9;7;7;7;7;6;5;5;5;5;5;4;4,8;8;7;7;5;4;4;3;3;5;5;4;5;1;1;3;3;1;1;3;2,Spliceosome RNA helicase DDX39B,DDX39B,sp|Q13838|DX39B_HUMAN Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=1;tr|Q5STU3|Q5STU3_HUMAN Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=2;tr|A0A0G2JJZ9|A0A0G2JJZ9_HUMAN Spliceosome RNA helicase DDX,20,8,58.9,428
BLMH,1.3840553882,0.00377931027622716,1,Q13867;K7ESE8;J3KSD8;K7ES02;J3KS79;K7ENH5,Q13867;K7ESE8;J3KSD8;K7ES02,3;2;2;2;1;1,3;2;2;2;1;1,3;2;2;2;1;1,Bleomycin hydrolase,BLMH,sp|Q13867|BLMH_HUMAN Bleomycin hydrolase OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1;tr|K7ESE8|K7ESE8_HUMAN Bleomycin hydrolase (Fragment) OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1;tr|J3KSD8|J3KSD8_HUMAN Bleomycin hydrolase (Fragment) OS=Homo sapiens OX=9606,3,3,8.8,455
