WDR61_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
AHNAK2,-0.9697949671,0.000352286170361716,0,Q8IVF2,Q8IVF2,7,7,7,Protein AHNAK2,AHNAK2,sp|Q8IVF2|AHNK2_HUMAN Protein AHNAK2 OS=Homo sapiens OX=9606 GN=AHNAK2 PE=1 SV=2,7,7,7.8,5795
MRPL41,-0.1262766626,0.374472370756455,0,Q8IXM3,Q8IXM3,2,2,2,"39S ribosomal protein L41, mitochondrial",MRPL41,"sp|Q8IXM3|RM41_HUMAN 39S ribosomal protein L41, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL41 PE=1 SV=1",2,2,12.4,137
FTSJ3,0.1971607097,0.253048559081223,0,Q8IY81,Q8IY81,6,6,6,pre-rRNA processing protein FTSJ3,FTSJ3,sp|Q8IY81|SPB1_HUMAN pre-rRNA 2-O-ribose RNA methyltransferase FTSJ3 OS=Homo sapiens OX=9606 GN=FTSJ3 PE=1 SV=2,6,6,9.1,847
KATNAL2,-0.4939332011,0.186116424569277,0,Q8IYT4;K7EM02;K7EIJ8,Q8IYT4;K7EM02;K7EIJ8,2;1;1,2;1;1,2;1;1,Katanin p60 ATPase-containing subunit A-like 2,KATNAL2,sp|Q8IYT4|KATL2_HUMAN Katanin p60 ATPase-containing subunit A-like 2 OS=Homo sapiens OX=9606 GN=KATNAL2 PE=1 SV=3;tr|K7EM02|K7EM02_HUMAN Katanin p60 ATPase-containing subunit A-like 2 (Fragment) OS=Homo sapiens OX=9606 GN=KATNAL2 PE=1 SV=1;tr|K7EIJ8|K7EIJ8,2,2,5.6,538
CCAR2,-0.019203428,0.90624700097053,0,Q8N163;E5RHJ4;G3V119;H0YB24;H0YC69;E5RGU7;E5RFJ3;H0YC58;A0A087X2B6,Q8N163,10;4;4;4;3;3;3;3;1,10;4;4;4;3;3;3;3;1,10;4;4;4;3;3;3;3;1,Cell cycle and apoptosis regulator protein 2,CCAR2,sp|Q8N163|CCAR2_HUMAN Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens OX=9606 GN=CCAR2 PE=1 SV=2,10,10,16.3,923
NUP93,-0.0975010335,0.470562163469334,0,Q8N1F7;H3BVG0;H3BV15;H3BMX0;H3BP95;H3BPA9;H3BVE2;H3BV11;H3BRD9;H3BRI8;H3BM93,Q8N1F7;H3BVG0,8;6;2;2;2;2;1;1;1;1;1,8;6;2;2;2;2;1;1;1;1;1,8;6;2;2;2;2;1;1;1;1;1,Nuclear pore complex protein Nup93,NUP93,sp|Q8N1F7|NUP93_HUMAN Nuclear pore complex protein Nup93 OS=Homo sapiens OX=9606 GN=NUP93 PE=1 SV=2;tr|H3BVG0|H3BVG0_HUMAN Nuclear pore complex protein Nup93 OS=Homo sapiens OX=9606 GN=NUP93 PE=1 SV=1,8,8,11.6,819
ARFGAP1,0.5904517196,0.00495855425101393,0,Q8N6T3;E5RIU2;F8VWB3;E5RGL6;E5RHC5;E5RHH7;E5RHT6;F8W1U7;F8VWH9,Q8N6T3;E5RIU2;F8VWB3;E5RGL6;E5RHC5,3;2;2;2;2;1;1;1;1,3;2;2;2;2;1;1;1;1,3;2;2;2;2;1;1;1;1,ADP-ribosylation factor GTPase-activating protein 1,ARFGAP1,sp|Q8N6T3|ARFG1_HUMAN ADP-ribosylation factor GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=2;tr|E5RIU2|E5RIU2_HUMAN ADP-ribosylation factor GTPase-activating protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=1;tr|F8V,3,3,9.6,406
TXNDC5,-0.2213032646,0.0923020619552904,0,Q8NBS9,Q8NBS9,13,13,13,Thioredoxin domain-containing protein 5,TXNDC5,sp|Q8NBS9|TXND5_HUMAN Thioredoxin domain-containing protein 5 OS=Homo sapiens OX=9606 GN=TXNDC5 PE=1 SV=2,13,13,33.3,432
MAPK1IP1L,0.0589770478,0.799386052133444,0,Q8NDC0,Q8NDC0,1,1,1,MAPK-interacting and spindle-stabilizing protein-like,MAPK1IP1L,sp|Q8NDC0|MISSL_HUMAN MAPK-interacting and spindle-stabilizing protein-like OS=Homo sapiens OX=9606 GN=MAPK1IP1L PE=1 SV=4,1,1,6.9,245
OR2AJ1,0.108919415,0.803444373340544,0,Q8NGZ0,Q8NGZ0,1,1,1,Olfactory receptor 2AJ1,OR2AJ1,sp|Q8NGZ0|O2AJ1_HUMAN Olfactory receptor 2AJ1 OS=Homo sapiens OX=9606 GN=OR2AJ1 PE=3 SV=1,1,1,8.2,328
NPLOC4,-0.3846907139,0.220634259305532,0,Q8TAT6,Q8TAT6,7,7,7,Nuclear protein localization protein 4 homolog,NPLOC4,sp|Q8TAT6|NPL4_HUMAN Nuclear protein localization protein 4 homolog OS=Homo sapiens OX=9606 GN=NPLOC4 PE=1 SV=3,7,7,15.6,608
LRRC20,-0.5007126167,0.08394777636596,0,Q8TCA0;A0A0A0MS58;X6RK58,Q8TCA0;A0A0A0MS58;X6RK58,5;4;4,5;4;4,5;4;4,Leucine-rich repeat-containing protein 20,LRRC20,"sp|Q8TCA0|LRC20_HUMAN Leucine-rich repeat-containing protein 20 OS=Homo sapiens OX=9606 GN=LRRC20 PE=1 SV=1;tr|A0A0A0MS58|A0A0A0MS58_HUMAN Leucine rich repeat containing 20, isoform CRA_e OS=Homo sapiens OX=9606 GN=LRRC20 PE=1 SV=1;tr|X6RK58|X6RK58_HUMAN L",5,5,25,184
PNPT1,0.3656966169,0.0247692193331655,0,Q8TCS8;H7BXF6,Q8TCS8,5;1,5;1,5;1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",PNPT1,"sp|Q8TCS8|PNPT1_HUMAN Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PNPT1 PE=1 SV=2",5,5,8.6,783
IPO4,-0.1718661079,0.364699523262452,0,Q8TEX9;H0YN07;H0YMR4;H0YN14;H0YK93;H0YLV0;H0YL92;H0YKG5,Q8TEX9;H0YN07;H0YMR4;H0YN14,6;4;4;4;1;1;1;1,6;4;4;4;1;1;1;1,6;4;4;4;1;1;1;1,Importin-4,IPO4,sp|Q8TEX9|IPO4_HUMAN Importin-4 OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=2;tr|H0YN07|H0YN07_HUMAN Importin-4 (Fragment) OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=1;tr|H0YMR4|H0YMR4_HUMAN Importin-4 (Fragment) OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=1;tr|H0YN1,6,6,8.2,1081
DYNLRB1;DYNLRB2,-0.2498869133,0.533617672148533,0,Q9NP97;Q8TF09;H3BNG9;H3BPA0;Q7Z4M1;H3BQI1;B1AKR6,Q9NP97;Q8TF09;H3BNG9;H3BPA0;Q7Z4M1;H3BQI1;B1AKR6,2;2;1;1;1;1;1,2;2;1;1;1;1;1,2;2;1;1;1;1;1,Dynein light chain roadblock-type 1;Dynein light chain roadblock-type 2,DYNLRB1;DYNLRB2,sp|Q9NP97|DLRB1_HUMAN Dynein light chain roadblock-type 1 OS=Homo sapiens OX=9606 GN=DYNLRB1 PE=1 SV=3;sp|Q8TF09|DLRB2_HUMAN Dynein light chain roadblock-type 2 OS=Homo sapiens OX=9606 GN=DYNLRB2 PE=1 SV=1;tr|H3BNG9|H3BNG9_HUMAN Dynein light chain roadbloc,2,2,26,96
ZC3H15,0.0257862924,0.880847153487776,0,Q8WU90;H7C466,Q8WU90;H7C466,2;1,2;1,2;1,Zinc finger CCCH domain-containing protein 15,ZC3H15,sp|Q8WU90|ZC3HF_HUMAN Zinc finger CCCH domain-containing protein 15 OS=Homo sapiens OX=9606 GN=ZC3H15 PE=1 SV=1;tr|H7C466|H7C466_HUMAN Zinc finger CCCH domain-containing protein 15 (Fragment) OS=Homo sapiens OX=9606 GN=ZC3H15 PE=1 SV=1,2,2,5.6,426
PPP1R13L,-0.2407420495,0.0909982480579799,0,Q8WUF5;K7EPP1;K7EN03,Q8WUF5,6;1;1,6;1;1,6;1;1,RelA-associated inhibitor,PPP1R13L,sp|Q8WUF5|IASPP_HUMAN RelA-associated inhibitor OS=Homo sapiens OX=9606 GN=PPP1R13L PE=1 SV=4,6,6,10.3,828
PDCD6IP,-0.144071847,0.274886114847743,0,Q8WUM4;A0A3B3IT07;F8WEQ7;F8WBR8;C9IZF9;F8WDK9,Q8WUM4,14;5;4;4;4;2,14;5;4;4;4;2,14;5;4;4;4;2,Programmed cell death 6-interacting protein,PDCD6IP,sp|Q8WUM4|PDC6I_HUMAN Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1,14,14,22.1,868
BRK1,0.1030077056,0.381692567706233,0,Q8WUW1,Q8WUW1,2,2,2,Protein BRICK1,BRK1,sp|Q8WUW1|BRK1_HUMAN Protein BRICK1 OS=Homo sapiens OX=9606 GN=BRK1 PE=1 SV=1,2,2,34.7,75
UBLCP1,-0.2498912848,0.076574447632125,0,Q8WVY7,Q8WVY7,3,3,3,Ubiquitin-like domain-containing CTD phosphatase 1,UBLCP1,sp|Q8WVY7|UBCP1_HUMAN Ubiquitin-like domain-containing CTD phosphatase 1 OS=Homo sapiens OX=9606 GN=UBLCP1 PE=1 SV=2,3,3,9.4,318
PCNP,-0.2078333644,0.185095323329341,0,Q8WW12,Q8WW12,4,4,4,PEST proteolytic signal-containing nuclear protein,PCNP,sp|Q8WW12|PCNP_HUMAN PEST proteolytic signal-containing nuclear protein OS=Homo sapiens OX=9606 GN=PCNP PE=1 SV=2,4,4,21.9,178
ATXN2L,-0.6513290039,0.0402536633908102,0,Q8WWM7;H3BUF6,Q8WWM7;H3BUF6,2;1,2;1,2;1,Ataxin-2-like protein,ATXN2L,sp|Q8WWM7|ATX2L_HUMAN Ataxin-2-like protein OS=Homo sapiens OX=9606 GN=ATXN2L PE=1 SV=2;tr|H3BUF6|H3BUF6_HUMAN Ataxin-2-like protein OS=Homo sapiens OX=9606 GN=ATXN2L PE=1 SV=1,2,2,3.3,1075
DNAJC9,0.063546477,0.611975457408325,0,Q8WXX5,Q8WXX5,5,5,5,DnaJ homolog subfamily C member 9,DNAJC9,sp|Q8WXX5|DNJC9_HUMAN DnaJ homolog subfamily C member 9 OS=Homo sapiens OX=9606 GN=DNAJC9 PE=1 SV=1,5,5,28.1,260
H1FX,-0.3112178907,0.0640544019627129,0,Q92522,Q92522,5,5,5,Histone H1x,H1FX,sp|Q92522|H1X_HUMAN Histone H1.10 OS=Homo sapiens OX=9606 GN=H1-10 PE=1 SV=1,5,5,24.4,213
CCT6B,0.0688086393,0.573687721256679,0,Q92526,Q92526,8,3,3,T-complex protein 1 subunit zeta-2,CCT6B,sp|Q92526|TCPW_HUMAN T-complex protein 1 subunit zeta-2 OS=Homo sapiens OX=9606 GN=CCT6B PE=1 SV=5,8,3,14,530
HSPH1,0.2972462552,0.0402687353260601,0,Q92598;R4GN69,Q92598,35;6,31;6,8;4,Heat shock protein 105 kDa,HSPH1,sp|Q92598|HS105_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,35,8,44.5,858
GCN1L1,0.2523553498,0.134380598079879,0,Q92616,Q92616,20,20,20,Translational activator GCN1,GCN1L1,sp|Q92616|GCN1_HUMAN eIF-2-alpha kinase activator GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=6,20,20,10.3,2671
TFG,-0.7807012839,0.0397618473983719,0,Q92734;C9JTY3;C9JUE0;C9JJP5,Q92734;C9JTY3;C9JUE0;C9JJP5,3;2;2;2,3;2;2;2,3;2;2;2,Protein TFG,TFG,sp|Q92734|TFG_HUMAN Protein TFG OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=2;tr|C9JTY3|C9JTY3_HUMAN Protein TFG (Fragment) OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=1;tr|C9JUE0|C9JUE0_HUMAN Protein TFG (Fragment) OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=1;tr|C9JJP5,3,3,12.2,400
HDAC2,-0.0288248375,0.815708253606398,0,Q92769,Q92769,5,5,2,Histone deacetylase 2,HDAC2,sp|Q92769|HDAC2_HUMAN Histone deacetylase 2 OS=Homo sapiens OX=9606 GN=HDAC2 PE=1 SV=2,5,2,15,488
RAD50,0.4491123639,0.315382400118135,0,Q92878;A0A494C1B7;A0A1W2PQ90;E7ESD9;A0A494BZX5;A0A494C122;E7EN38;A0A494C0Y7;A0A494BZW0;E9PM98,Q92878;A0A494C1B7;A0A1W2PQ90;E7ESD9;A0A494BZX5;A0A494C122;E7EN38,5;4;4;3;3;3;3;2;1;1,5;4;4;3;3;3;3;2;1;1,5;4;4;3;3;3;3;2;1;1,DNA repair protein RAD50,RAD50,sp|Q92878|RAD50_HUMAN DNA repair protein RAD50 OS=Homo sapiens OX=9606 GN=RAD50 PE=1 SV=1;tr|A0A494C1B7|A0A494C1B7_HUMAN DNA repair protein RAD50 (Fragment) OS=Homo sapiens OX=9606 GN=RAD50 PE=1 SV=1;tr|A0A1W2PQ90|A0A1W2PQ90_HUMAN Zinc-hook domain-containi,5,5,4.3,1312
UFD1L,0.0444881853,0.702581543362945,0,Q92890;C9IZG3;C9J6N9,Q92890;C9IZG3,3;2;1,3;2;1,3;2;1,Ubiquitin fusion degradation protein 1 homolog,UFD1L,sp|Q92890|UFD1_HUMAN Ubiquitin recognition factor in ER-associated degradation protein 1 OS=Homo sapiens OX=9606 GN=UFD1 PE=1 SV=3;tr|C9IZG3|C9IZG3_HUMAN Ubiquitin recognition factor in ER-associated degradation protein 1 (Fragment) OS=Homo sapiens OX=9606,3,3,14.7,307
UPF1,0.2832864917,0.116313440445895,0,Q92900,Q92900,11,11,11,Regulator of nonsense transcripts 1,UPF1,sp|Q92900|RENT1_HUMAN Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2,11,11,12.3,1129
COPS5,-0.0738292486,0.562863662149013,0,Q92905,Q92905,1,1,1,COP9 signalosome complex subunit 5,COPS5,sp|Q92905|CSN5_HUMAN COP9 signalosome complex subunit 5 OS=Homo sapiens OX=9606 GN=COPS5 PE=1 SV=4,1,1,2.4,334
SMARCC1,-0.6021535601,0.0240915335365704,0,Q92922;F8WE13,Q92922,5;1,5;1,2;1,SWI/SNF complex subunit SMARCC1,SMARCC1,sp|Q92922|SMRC1_HUMAN SWI/SNF complex subunit SMARCC1 OS=Homo sapiens OX=9606 GN=SMARCC1 PE=1 SV=3,5,2,6.6,1105
TNPO1,0.0684921975,0.573554314679819,0,Q92973;O14787;A0A075B780;K7ENW1;K7ESC1;E7EW37;S4R398,Q92973,8;3;3;2;2;2;1,8;3;3;2;2;2;1,8;3;3;2;2;2;1,Transportin-1,TNPO1,sp|Q92973|TNPO1_HUMAN Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2,8,8,12.6,898
EMG1,-0.1740800152,0.282134670358457,0,Q92979;V9GYP5;A0A087WWQ2;A0A087WVM7,Q92979;V9GYP5;A0A087WWQ2;A0A087WVM7,6;4;4;3,6;4;4;3,6;4;4;3,Ribosomal RNA small subunit methyltransferase NEP1,EMG1,sp|Q92979|NEP1_HUMAN Ribosomal RNA small subunit methyltransferase NEP1 OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=4;tr|V9GYP5|V9GYP5_HUMAN Ribosomal RNA small subunit methyltransferase NEP1 (Fragment) OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=2;tr|A0A087WWQ2|A,6,6,35.2,244
MYDGF,-0.2819292687,0.0711035132326878,0,Q969H8;M0QXF7;M0QYN0,Q969H8;M0QXF7;M0QYN0,6;5;5,6;5;5,6;5;5,Myeloid-derived growth factor,MYDGF,sp|Q969H8|MYDGF_HUMAN Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QXF7|M0QXF7_HUMAN Myeloid-derived growth factor (Fragment) OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QYN0|M0QYN0_HUMAN Myeloid-derived growth factor O,6,6,35.3,173
LRRC59,0.1754412498,0.179421406295628,0,Q96AG4,Q96AG4,11,11,11,Leucine-rich repeat-containing protein 59,LRRC59,sp|Q96AG4|LRC59_HUMAN Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1,11,11,31.9,307
FAM136A,0.2086347102,0.304903780267516,0,Q96C01;E7EQY1;C9J2Y4,Q96C01;E7EQY1,5;4;2,5;4;2,5;4;2,Protein FAM136A,FAM136A,sp|Q96C01|F136A_HUMAN Protein FAM136A OS=Homo sapiens OX=9606 GN=FAM136A PE=1 SV=1;tr|E7EQY1|E7EQY1_HUMAN Protein FAM136A OS=Homo sapiens OX=9606 GN=FAM136A PE=1 SV=1,5,5,25.4,138
EFHD2,0.2063525773,0.359714499717579,0,Q96C19,Q96C19,4,4,4,EF-hand domain-containing protein D2,EFHD2,sp|Q96C19|EFHD2_HUMAN EF-hand domain-containing protein D2 OS=Homo sapiens OX=9606 GN=EFHD2 PE=1 SV=1,4,4,16.2,240
PPP1R14B,-0.3210186002,0.12403250344509,0,Q96C90,Q96C90,2,2,2,Protein phosphatase 1 regulatory subunit 14B,PPP1R14B,sp|Q96C90|PP14B_HUMAN Protein phosphatase 1 regulatory subunit 14B OS=Homo sapiens OX=9606 GN=PPP1R14B PE=1 SV=3,2,2,34.7,147
ISOC1,-0.1260984177,0.525814061954037,0,Q96CN7;D6RGE2,Q96CN7;D6RGE2,4;3,4;3,4;3,Isochorismatase domain-containing protein 1,ISOC1,sp|Q96CN7|ISOC1_HUMAN Isochorismatase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ISOC1 PE=1 SV=3;tr|D6RGE2|D6RGE2_HUMAN Isochorismatase domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=ISOC1 PE=1 SV=1,4,4,17.4,298
SNRNP40;DKFZp434D199,0.4333349257,0.119904963791838,0,Q96DI7;Q9NSS8,Q96DI7;Q9NSS8,4;2,4;2,4;2,U5 small nuclear ribonucleoprotein 40 kDa protein,SNRNP40;DKFZp434D199,sp|Q96DI7|SNR40_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1;tr|Q9NSS8|Q9NSS8_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1,4,4,18.2,357
DYNLL2;DYNLL1,-0.3552439507,0.127947446401449,0,Q96FJ2;P63167,Q96FJ2;P63167,3;2,3;2,3;2,"Dynein light chain 2, cytoplasmic;Dynein light chain 1, cytoplasmic",DYNLL2;DYNLL1,"sp|Q96FJ2|DYL2_HUMAN Dynein light chain 2, cytoplasmic OS=Homo sapiens OX=9606 GN=DYNLL2 PE=1 SV=1;sp|P63167|DYL1_HUMAN Dynein light chain 1, cytoplasmic OS=Homo sapiens OX=9606 GN=DYNLL1 PE=1 SV=1",3,3,42.7,89
ERO1L,-0.4862627698,0.0379959482007729,0,Q96HE7;G3V3E6;G3V503;G3V5B3,Q96HE7;G3V3E6;G3V503,4;3;2;1,4;3;2;1,4;3;2;1,ERO1-like protein alpha,ERO1L,sp|Q96HE7|ERO1A_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=2;tr|G3V3E6|G3V3E6_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=1;tr|G3V503|G3V503_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO,4,4,6.8,468
PGAM5,0.0028345095,0.990544365830789,0,Q96HS1;F5GXG4,Q96HS1;F5GXG4,3;2,3;2,3;2,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",PGAM5,"sp|Q96HS1|PGAM5_HUMAN Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens OX=9606 GN=PGAM5 PE=1 SV=2;tr|F5GXG4|F5GXG4_HUMAN Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens OX=9606 GN=PGAM5 PE=1 SV=1",3,3,13.8,289
FUBP3,-0.3203600428,0.572527639393011,0,Q96I24;A0A494C1K6,Q96I24,7;1,6;1,6;1,Far upstream element-binding protein 3,FUBP3,sp|Q96I24|FUBP3_HUMAN Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2,7,6,18.5,572
RBM17,0.1563468888,0.466139002272899,0,Q96I25;Q5W011;Q5W010,Q96I25;Q5W011;Q5W010,3;2;2,3;2;2,3;2;2,Splicing factor 45,RBM17,sp|Q96I25|SPF45_HUMAN Splicing factor 45 OS=Homo sapiens OX=9606 GN=RBM17 PE=1 SV=1;tr|Q5W011|Q5W011_HUMAN Splicing factor 45 (Fragment) OS=Homo sapiens OX=9606 GN=RBM17 PE=1 SV=1;tr|Q5W010|Q5W010_HUMAN Splicing factor 45 (Fragment) OS=Homo sapiens OX=9606,3,3,5,401
GMPPA,-0.572170183,0.076244007801912,0,Q96IJ6;A0A087WUI8;C9J255;F8WD54;A0A0U1RRC2;C9JAH0,Q96IJ6;A0A087WUI8;C9J255;F8WD54,4;3;2;2;1;1,4;3;2;2;1;1,4;3;2;2;1;1,Mannose-1-phosphate guanyltransferase alpha,GMPPA,sp|Q96IJ6|GMPPA_HUMAN Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens OX=9606 GN=GMPPA PE=1 SV=1;tr|A0A087WUI8|A0A087WUI8_HUMAN Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens OX=9606 GN=GMPPA PE=1 SV=1;tr|C9J255|C9J255_HUMAN Mannos,4,4,13.6,420
ABHD14B,-0.3713248218,0.0294496523332078,0,Q96IU4;F8W9U3;B4DQI4,Q96IU4;F8W9U3;B4DQI4,8;7;5,8;7;5,8;7;5,Alpha/beta hydrolase domain-containing protein 14B,ABHD14B,sp|Q96IU4|ABHEB_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|F8W9U3|F8W9U3_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|B4DQI4|B4DQI4_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1,8,8,53.3,210
PBK,-0.4460068641,0.0122561692216955,0,Q96KB5;E5RFX4;E5RIE1,Q96KB5;E5RFX4,11;8;3,11;8;3,11;8;3,Lymphokine-activated killer T-cell-originated protein kinase,PBK,sp|Q96KB5|TOPK_HUMAN Lymphokine-activated killer T-cell-originated protein kinase OS=Homo sapiens OX=9606 GN=PBK PE=1 SV=3;tr|E5RFX4|E5RFX4_HUMAN Lymphokine-activated killer T-cell-originated protein kinase (Fragment) OS=Homo sapiens OX=9606 GN=PBK PE=1 SV,11,11,37.6,322
CNDP2,-0.0623803696,0.597441806703385,0,Q96KP4;J3QKT2;J3QRA8;A0A087WYZ1;J3KSV5;J3QRD0;J3QL02;J3QKQ0;J3QLU1;J3QR27;J3QQN6;J3KSS4;J3QRH4;A0A087WVS2;J3KRD5;J3KRJ8;J3QRP4,Q96KP4;J3QKT2,20;11;9;8;8;7;7;7;7;7;7;6;4;3;2;2;2,20;11;9;8;8;7;7;7;7;7;7;6;4;3;2;2;2,20;11;9;8;8;7;7;7;7;7;7;6;4;3;2;2;2,Cytosolic non-specific dipeptidase,CNDP2,sp|Q96KP4|CNDP2_HUMAN Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2;tr|J3QKT2|J3QKT2_HUMAN Cytosolic non-specific dipeptidase (Fragment) OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=1,20,20,52,475
PRRC1,-0.3160258197,0.0767095953546954,0,Q96M27,Q96M27,3,3,3,Protein PRRC1,PRRC1,sp|Q96M27|PRRC1_HUMAN Protein PRRC1 OS=Homo sapiens OX=9606 GN=PRRC1 PE=1 SV=1,3,3,8.1,445
DOCK7,-0.7965534974,0.0396332992204167,0,Q96N67;A0A0U1RRC1;A0A0U1RQJ5;A0A1B0GWE0,Q96N67;A0A0U1RRC1;A0A0U1RQJ5;A0A1B0GWE0,2;1;1;1,2;1;1;1,2;1;1;1,Dedicator of cytokinesis protein 7,DOCK7,sp|Q96N67|DOCK7_HUMAN Dedicator of cytokinesis protein 7 OS=Homo sapiens OX=9606 GN=DOCK7 PE=1 SV=4;tr|A0A0U1RRC1|A0A0U1RRC1_HUMAN Dedicator of cytokinesis protein 7 (Fragment) OS=Homo sapiens OX=9606 GN=DOCK7 PE=1 SV=1;tr|A0A0U1RQJ5|A0A0U1RQJ5_HUMAN Dedic,2,2,1.9,2140
RBM14,0.2086267463,0.10590922740987,0,Q96PK6;A0A0A6YYI9;F8WDX3;A0A0A0MSL8;B8ZZ74,Q96PK6,12;4;4;4;4,12;4;4;4;4,12;4;4;4;4,RNA-binding protein 14,RBM14,sp|Q96PK6|RBM14_HUMAN RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2,12,12,27.1,669
VPS35,0.0231928052,0.921803663391506,0,Q96QK1;I3L4S0;A0A1W2PP10;A0A3B3ITD4,Q96QK1,7;1;1;1,7;1;1;1,7;1;1;1,Vacuolar protein sorting-associated protein 35,VPS35,sp|Q96QK1|VPS35_HUMAN Vacuolar protein sorting-associated protein 35 OS=Homo sapiens OX=9606 GN=VPS35 PE=1 SV=2,7,7,12.1,796
PURB,0.109324483,0.538058435650064,0,Q96QR8;A0A494C0H6,Q96QR8,8;1,8;1,6;0,Transcriptional activator protein Pur-beta,PURB,sp|Q96QR8|PURB_HUMAN Transcriptional activator protein Pur-beta OS=Homo sapiens OX=9606 GN=PURB PE=1 SV=3,8,6,20.8,312
NUDCD1,0.634664526,0.0100965710013207,0,Q96RS6;E5RGX7,Q96RS6,3;1,3;1,3;1,NudC domain-containing protein 1,NUDCD1,sp|Q96RS6|NUDC1_HUMAN NudC domain-containing protein 1 OS=Homo sapiens OX=9606 GN=NUDCD1 PE=1 SV=2,3,3,4.5,583
MMS19,-0.1268350439,0.857121559060416,0,Q96T76;H7C0A9;H7C1W5;F8WCH8;B0QZ77;Q5T454;H0Y746,Q96T76,3;1;1;1;1;1;1,3;1;1;1;1;1;1,3;1;1;1;1;1;1,MMS19 nucleotide excision repair protein homolog,MMS19,sp|Q96T76|MMS19_HUMAN MMS19 nucleotide excision repair protein homolog OS=Homo sapiens OX=9606 GN=MMS19 PE=1 SV=2,3,3,5.3,1030
CDC5L,-0.4199601007,0.09007770040487,0,Q99459,Q99459,5,5,5,Cell division cycle 5-like protein,CDC5L,sp|Q99459|CDC5L_HUMAN Cell division cycle 5-like protein OS=Homo sapiens OX=9606 GN=CDC5L PE=1 SV=2,5,5,5.7,802
