Gene_names,TLE2_vs_BirA_logFC,TLE2_vs_BirA_pval,Protein_IDs,Majority_protein_IDs,Peptide_counts__all_,Peptide_counts__razor_unique_,Peptide_counts__unique_,Protein_names,Fasta_headers,Number_of_proteins,Peptides,Razor___unique_peptides,Unique_peptides,Peptides_BirA_alone_N1,Peptides_BirA_alone_N2,Peptides_TLE2_N1,Peptides_TLE2_N2,Razor___unique_peptides_BirA_alone_N1,Razor___unique_peptides_BirA_alone_N2,Razor___unique_peptides_TLE2_N1,Razor___unique_peptides_TLE2_N2,Unique_peptides_BirA_alone_N1,Unique_peptides_BirA_alone_N2,Unique_peptides_TLE2_N1,Unique_peptides_TLE2_N2,Sequence_coverage____,Unique___razor_sequence_coverage____,Unique_sequence_coverage____,Mol__weight__kDa_,Sequence_length,Sequence_lengths,Q_value,Score,Identification_type_BirA_alone_N1,Identification_type_BirA_alone_N2,Identification_type_TLE2_N1,Identification_type_TLE2_N2,Ratio_H_L,Ratio_H_L_normalized,Ratio_H_L_variability____,Ratio_H_L_count,Ratio_H_L_iso_count,Ratio_H_L_type,Ratio_H_L_BirA_alone_N1,Ratio_H_L_BirA_alone_N2,Ratio_H_L_TLE2_N1,Ratio_H_L_TLE2_N2,Ratio_H_L_normalized_BirA_alone_N1,Ratio_H_L_normalized_BirA_alone_N2,Ratio_H_L_normalized_TLE2_N1,Ratio_H_L_normalized_TLE2_N2,Ratio_H_L_variability_____BirA_alone_N1,Ratio_H_L_variability_____BirA_alone_N2,Ratio_H_L_variability_____TLE2_N1,Ratio_H_L_variability_____TLE2_N2,Ratio_H_L_count_BirA_alone_N1,Ratio_H_L_count_BirA_alone_N2,Ratio_H_L_count_TLE2_N1,Ratio_H_L_count_TLE2_N2,Ratio_H_L_iso_count_BirA_alone_N1,Ratio_H_L_iso_count_BirA_alone_N2,Ratio_H_L_iso_count_TLE2_N1,Ratio_H_L_iso_count_TLE2_N2,Ratio_H_L_type_BirA_alone_N1,Ratio_H_L_type_BirA_alone_N2,Ratio_H_L_type_TLE2_N1,Ratio_H_L_type_TLE2_N2,Sequence_coverage_BirA_alone_N1____,Sequence_coverage_BirA_alone_N2____,Sequence_coverage_TLE2_N1____,Sequence_coverage_TLE2_N2____,Intensity,Intensity_L,Intensity_H,Intensity_BirA_alone_N1,Intensity_L_BirA_alone_N1,Intensity_H_BirA_alone_N1,Intensity_BirA_alone_N2,Intensity_L_BirA_alone_N2,Intensity_H_BirA_alone_N2,Intensity_TLE2_N1,Intensity_L_TLE2_N1,Intensity_H_TLE2_N1,Intensity_TLE2_N2,Intensity_L_TLE2_N2,Intensity_H_TLE2_N2,Only_identified_by_site,Reverse,Potential_contaminant,id,Peptide_IDs,Peptide_is_razor,Mod__peptide_IDs,Evidence_IDs,MS_MS_IDs,Best_MS_MS,Carbamyl__K__site_IDs,Oxidation__M__site_IDs,Carbamyl__K__site_positions,Oxidation__M__site_positions,Taxonomy_IDs,AutoID,metacell_Intensity_L_TLE2_N1,metacell_Intensity_L_TLE2_N2,metacell_Intensity_L_BirA_alone_N1,metacell_Intensity_L_BirA_alone_N2
GNA13,1.44047734549435,0.0377901011627304,Q14344,Q14344,3,3,3,Guanine nucleotide-binding protein subunit alpha-13,sp|Q14344|GNA13_HUMAN Guanine nucleotide-binding protein subunit alpha-13 OS=Homo sapiens OX=9606 GN=GNA13 PE=1 SV=2,1,3,3,3,1,1,1,3,1,1,1,3,1,1,1,3,12.5,12.5,12.5,44.049,377,377,0.0,4.4876,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.67269,1.6475,19.029,6,0,Leave out requantified,0.98064,1.0463,0.65301,0.67269,2.2089,2.1519,1.9053,1.6475,,,,18.168,1,1,1,3,0,0,0,0,Median,Median,Median,Leave out requantified,2.7,2.7,2.7,12.5,186200000,101910000,84286000,11217000,5784900,5432300,16598000,6482500,10116000,37643000,23994000,13649000,120740000,65650000,55089000,,,,2178,1692;18614;20568,True;True;True,1815;19909;22006,5038;52956;52957;52958;52959;58526,9566;97865;97866;97867;97868;97869;97870;97871;97872;97873;108365,9566;97869;108365,,,,,-1,protein_2179,quanti,quanti,quanti,quanti
GALE,-2.69459037110999,0.000666335917407074,Q14376;Q5QPP3;Q5QPP9;Q5QPP4;Q5QPP1,Q14376;Q5QPP3,8;5;3;3;2,8;5;3;3;2,8;5;3;3;2,UDP-glucose 4-epimerase,sp|Q14376|GALE_HUMAN UDP-glucose 4-epimerase OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=2;tr|Q5QPP3|Q5QPP3_HUMAN UDP-glucose 4-epimerase (Fragment) OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=1,5,8,8,8,6,6,4,2,6,6,4,2,6,6,4,2,39.1,39.1,39.1,38.281,348,348;227;108;239;194,0.0,21.936,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.34829,1.1039,18.796,18,2,Leave out requantified,0.3367,0.37487,0.32817,0.36845,1.1727,1.0988,0.98717,1.059,17.147,8.5278,16.795,31.814,6,6,4,2,0,1,1,0,Leave out requantified,Leave out requantified,Leave out requantified,Median,31.6,31.6,21.8,14.4,1060500000,773220000,287280000,377930000,281120000,96802000,398120000,283020000,115100000,159220000,114710000,44519000,125230000,94373000,30859000,,,,2179,2987;3385;5539;8713;8714;12363;20361;20572,True;True;True;True;True;True;True;True,3192;3617;5928;9398;9399;13304;21794;22010,8709;9740;9741;9742;9743;15667;25057;25058;25059;25060;25061;25062;35468;35469;57996;57997;58531;58532,16398;18240;18241;18242;18243;29247;46640;46641;46642;46643;46644;46645;46646;46647;46648;46649;46650;46651;46652;46653;46654;46655;46656;46657;65375;65376;65377;65378;107463;107464;107465;108371,16398;18243;29247;46643;46654;65376;107463;108371,,,,,-1;-1;-1;-1;-1,protein_2180,quanti,quanti,quanti,quanti
RBM39,1.25845559293838,0.0165498059514534,Q14498;A0A0U1RQH7;H0Y4X3;G3XAC6;Q5QP23;A0A0U1RQW2;Q5QP22;Q86U06,Q14498;A0A0U1RQH7;H0Y4X3;G3XAC6,9;7;7;7;4;2;2;1,9;7;7;7;4;2;2;1,9;7;7;7;4;2;2;1,RNA-binding protein 39,sp|Q14498|RBM39_HUMAN RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=2;tr|A0A0U1RQH7|A0A0U1RQH7_HUMAN RNA-binding protein 39 (Fragment) OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=1;tr|H0Y4X3|H0Y4X3_HUMAN RNA-binding protein 39 (Fragment) OS=,8,9,9,9,3,3,4,8,3,3,4,8,3,3,4,8,25.7,25.7,25.7,59.379,530,530;245;336;423;231;163;193;439,0.0,22.52,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.3009,0.88829,16.7,19,5,Leave out requantified,0.3437,0.34876,0.25333,0.3009,1.1141,0.96562,0.88272,0.87961,39.935,24.865,20.658,17.963,3,3,4,9,2,0,0,3,Median,Leave out requantified,Leave out requantified,Leave out requantified,7.2,7.2,12.6,25.3,1400100000,1008500000,391640000,97258000,63376000,33881000,109990000,82174000,27813000,393550000,304190000,89359000,799340000,558760000,240580000,,,,2180,2612;2994;5646;12690;17052;17053;18024;19181;19182,True;True;True;True;True;True;True;True;True,2792;3199;6045;13648;18240;18241;19273;20538;20539,7719;8723;8724;8725;8726;15956;36349;36350;48451;48452;51267;51268;51269;51270;51271;54743;54744;54745;54746;54747,14512;16418;16419;16420;16421;16422;16423;16424;16425;16426;29795;66998;66999;67000;88782;88783;94368;94369;94370;94371;94372;94373;94374;94375;101285;101286;101287;101288;101289;101290;101291;101292;101293;101294;101295;101296;101297;101298;101299;101300,14512;16420;29795;66998;88782;88783;94372;101291;101297,,,,,-1;-1;-1;-1;-1;-1;-1;-1,protein_2181,quanti,quanti,quanti,quanti
MCM6,0.39386277381853,0.188841186981877,Q14566,Q14566,26,26,26,DNA replication licensing factor MCM6,sp|Q14566|MCM6_HUMAN DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1,1,26,26,26,16,15,17,17,16,15,17,17,16,15,17,17,36.1,36.1,36.1,92.888,821,821,0.0,86.37,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.3054,1.029,33.169,79,32,Leave out requantified,0.29896,0.43868,0.28341,0.21522,1.0306,1.2134,0.93349,0.65872,21.216,20.2,34.86,25.351,17,18,22,22,8,5,9,10,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,24.1,22.5,27.8,26.2,6473100000,4849200000,1623900000,776430000,572820000,203610000,925080000,599310000,325770000,2398200000,1809700000,588520000,2373400000,1867400000,506030000,,,,2182,2817;3623;3964;4657;6501;7316;8160;8161;8319;8360;9958;10112;11811;11977;12408;15961;16027;16376;17878;17879;18574;19730;20173;20178;21142;21143,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,3013;3870;4229;4966;6987;7895;8812;8813;8980;9025;10750;10916;12717;12887;12888;13351;17100;17171;17538;19118;19119;19863;21124;21599;21604;22610;22611,8285;8286;10347;11194;13097;13098;18508;18509;18510;18511;20971;20972;20973;23525;23526;23527;23528;23529;23530;23946;23947;23948;23949;23950;23951;24097;24098;24099;24100;24101;24102;28722;28723;29164;29165;33861;33862;33863;34318;34319;34320;34321;34322;34323;34324;35595;45374;45375;45567;45568;45569;45570;46517;46518;50810;50811;50812;50813;50814;50815;50816;50817;52816;52817;52818;56233;56234;56235;56236;56237;57487;57488;57489;57501;57502;60133;60134;60135;60136,15644;15645;15646;15647;15648;15649;15650;15651;19354;20824;24306;24307;24308;24309;24310;34272;34273;34274;34275;34276;34277;34278;34279;34280;34281;34282;38976;38977;38978;38979;38980;38981;38982;38983;43798;43799;43800;43801;43802;43803;43804;43805;43806;43807;44590;44591;44592;44593;44594;44595;44596;44850;44851;44852;44853;44854;44855;44856;44857;44858;44859;44860;44861;53210;54074;54075;54076;54077;54078;54079;54080;62385;62386;62387;62388;62389;62390;62391;62392;63156;63157;63158;63159;63160;63161;63162;63163;63164;63165;63166;65583;83055;83056;83386;83387;83388;83389;83390;83391;85128;85129;85130;85131;93425;93426;93427;93428;93429;93430;93431;93432;93433;93434;93435;93436;93437;93438;97510;97511;104154;104155;104156;104157;104158;104159;106622;106623;106624;106625;106626;106627;106649;106650;111252;111253;111254;111255;111256,15645;19354;20824;24309;34274;38981;43799;43804;44592;44856;53210;54079;62387;63161;65583;83055;83390;85129;93432;93438;97510;104155;106623;106650;111253;111254,,,,,-1,protein_2183,quanti,quanti,quanti,quanti
ITPR2,20.978491713995,4.23310539725865e-08,Q14571,Q14571,2,2,2,"Inositol 1,4,5-trisphosphate receptor type 2","sp|Q14571|ITPR2_HUMAN Inositol 1,4,5-trisphosphate receptor type 2 OS=Homo sapiens OX=9606 GN=ITPR2 PE=1 SV=2",1,2,2,2,0,0,1,1,0,0,1,1,0,0,1,1,2.3,2.3,2.3,308.06,2701,2701,0.021541,0.75838,,,By MS/MS,By MS/MS,0.10574,0.34969,65.365,2,2,Median,,,0.16225,0.068905,,,0.55515,0.22027,,,,,0,0,1,1,0,0,1,1,Median,Median,Median,Median,0.0,0.0,1.0,1.4,167740000,155230000,12504000,0,0,0,0,0,0,84209000,74756000,9453000,83527000,80476000,3050700,,,,2183,6309;20017,True;True,6773;21433,17981;57070,33354;105850,33354;105850,145,,207,,-1,protein_2184,quanti,quanti,imputed MEC,imputed MEC
PLS1,-19.5692126765995,2.004977150238e-06,Q14651;C9JAM8,Q14651,3;1,2;1,2;1,Plastin-1,sp|Q14651|PLSI_HUMAN Plastin-1 OS=Homo sapiens OX=9606 GN=PLS1 PE=1 SV=2,2,3,2,2,3,1,0,0,2,1,0,0,2,1,0,0,5.7,3.8,3.8,70.253,629,629;266,0.0,2.5096,By MS/MS,By MS/MS,,,0.36784,0.89302,5.7752,3,3,Plateau,0.36311,0.44558,,,0.84477,0.86828,,,7.8539,,,,2,1,0,0,2,1,0,0,Median,Median,Median,Median,5.7,1.6,0.0,0.0,40889000,25964000,14926000,27141000,18118000,9022600,13748000,7845300,5903200,0,0,0,0,0,0,,,,2184,8677;13123;15903,True;False;True,9361;14111;17041,24962;37567;45216;45217,46473;69026;82737;82738,46473;69026;82737,,,,,-1;-1,protein_2185,imputed MEC,imputed MEC,quanti,quanti
MDC1,20.5090968942921,3.24656225663451e-07,Q14676;A2AB05,Q14676;A2AB05,4;2,4;2,4;2,Mediator of DNA damage checkpoint protein 1,sp|Q14676|MDC1_HUMAN Mediator of DNA damage checkpoint protein 1 OS=Homo sapiens OX=9606 GN=MDC1 PE=1 SV=3;tr|A2AB05|A2AB05_HUMAN Mediator of DNA damage checkpoint protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=MDC1 PE=1 SV=1,2,4,4,4,0,0,3,3,0,0,3,3,0,0,3,3,2.9,2.9,2.9,226.66,2089,2089;162,0.0,4.4765,,,By MS/MS,By MS/MS,0.57016,1.527,14.189,6,0,Leave out requantified,,,0.58341,0.55233,,,1.5151,1.539,,,17.004,17.716,0,0,3,3,0,0,0,0,Median,Median,Leave out requantified,Leave out requantified,0.0,0.0,1.8,2.1,194300000,120030000,74270000,0,0,0,0,0,0,63563000,38491000,25072000,130730000,81536000,49198000,,,,2185,2273;9812;11477;19155,True;True;True;True,2429;10596;12366;20511,6749;28376;28377;32973;54668;54669,12748;52617;52618;60848;101130;101131;101132,12748;52617;60848;101130,,,,,-1;-1,protein_2186,quanti,quanti,imputed MEC,imputed MEC
SMC1A,1.00088222725265,0.0167872232901248,Q14683;G8JLG1;H0Y7K8;V9GYN9;V9GY57,Q14683;G8JLG1;H0Y7K8,15;13;8;1;1,15;13;8;1;1,15;13;8;1;1,Structural maintenance of chromosomes protein 1A;Structural maintenance of chromosomes protein,sp|Q14683|SMC1A_HUMAN Structural maintenance of chromosomes protein 1A OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2;tr|G8JLG1|G8JLG1_HUMAN Structural maintenance of chromosomes protein OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2;tr|H0Y7K8|H0Y7K8_HUMAN Structu,5,15,15,15,5,5,10,13,5,5,10,13,5,5,10,13,13.7,13.7,13.7,143.23,1233,1233;1211;262;54;279,0.0,21.569,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.48141,1.2992,79.12,31,12,Leave out requantified,0.50103,0.64439,0.42342,0.39747,1.5332,1.6485,1.0765,1.1501,30.188,16.985,115.24,100.41,5,5,9,12,2,1,4,5,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,4.7,4.7,8.4,11.0,1498100000,921400000,576700000,116050000,73329000,42721000,141490000,84045000,57447000,497560000,309950000,187610000,743000000,454080000,288910000,,,,2186,659;1830;3023;4986;6821;6830;10373;11148;12000;12216;12217;13347;15880;16975;18982,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,689;1962;3228;5313;7352;7361;11186;12019;12914;13146;13147;14351;17017;18159;20320,1782;1783;5448;5449;8783;14017;14018;19541;19542;19543;19544;19559;19560;19561;19562;29893;29894;29895;29896;32102;32103;34381;34382;35048;35049;35050;35051;38209;45151;48217;48218;48219;48220;54135,3212;3213;3214;10284;16522;25943;25944;36250;36251;36252;36253;36271;36272;36273;36274;55423;55424;55425;55426;55427;59440;59441;63271;63272;64613;64614;70237;82637;88278;88279;88280;88281;88282;100090,3214;10284;16522;25944;36253;36271;55425;59440;63271;64613;64614;70237;82637;88281;100090,,,,,-1;-1;-1;-1;-1,protein_2187,quanti,quanti,quanti,quanti
USP10,0.891677824784619,0.0320925799208507,Q14694;H3BNL0;Q68D90;H3BNA1;H3BVF1;J3KT19,Q14694,3;1;1;1;1;1,3;1;1;1;1;1,3;1;1;1;1;1,Ubiquitin carboxyl-terminal hydrolase 10,sp|Q14694|UBP10_HUMAN Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2,6,3,3,3,1,1,2,3,1,1,2,3,1,1,2,3,6.6,6.6,6.6,87.133,798,798;35;62;150;158;208,0.0017422,1.7385,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.28922,0.75028,7.1332,7,1,Leave out requantified,0.3158,0.43189,0.31054,0.32456,0.73102,1.0423,0.82544,0.72297,,,4.51,13.698,1,1,2,3,0,0,0,1,Median,Median,Median,Median,3.1,3.1,4.9,6.6,196070000,142440000,53624000,14141000,10399000,3741800,25134000,16007000,9126600,64878000,48072000,16806000,91917000,67967000,23950000,,,,2189,1289;3546;18938,True;True;True,1375;3785;20269,3744;3745;3746;3747;10136;53987;53988,6924;6925;6926;6927;6928;6929;6930;6931;6932;18945;99815;99816;99817;99818,6926;18945;99816,,,,,-1;-1;-1;-1;-1;-1,protein_2190,quanti,quanti,quanti,quanti
GANAB,1.15403882568924,0.00828144018469802,Q14697;F5H6X6;E9PKU7;E9PNH1,Q14697;F5H6X6;E9PKU7,41;38;36;7,41;38;36;7,41;38;36;7,Neutral alpha-glucosidase AB,sp|Q14697|GANAB_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3;tr|F5H6X6|F5H6X6_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=1;tr|E9PKU7|E9PKU7_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens,4,41,41,41,19,20,32,34,19,20,32,34,19,20,32,34,55.4,55.4,55.4,106.87,944,944;847;852;119,0.0,211.39,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.39011,1.2359,16.891,146,33,Leave out requantified,0.32736,0.48095,0.38624,0.37665,1.087,1.3081,1.2825,1.1827,25.491,34.963,17.699,16.219,21,22,49,54,10,5,9,9,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,25.1,30.4,49.5,45.6,20714000000,14015000000,6698600000,1459500000,1079200000,380290000,1728600000,1128100000,600510000,7396000000,5214100000,2181800000,10129000000,6593500000,3536000000,,,,2190,568;849;1331;3260;4382;4884;4917;5942;5943;6773;7644;7645;9138;9139;9192;9780;10624;11611;11927;11928;12243;12847;13592;13777;14134;14783;14837;14853;15597;15815;16040;17289;18474;19251;19992;19993;20350;20427;20589;21063;21085,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,593;894;1421;3487;4677;5204;5237;6374;6375;6376;7300;8244;8245;9861;9862;9916;10564;11459;12505;12506;12835;12836;12837;13173;13814;14602;14798;15165;15856;15914;15932;16711;16946;17185;18493;19757;20617;21403;21404;21405;21782;21861;22027;22530;22553,1548;1549;1550;2391;2392;2393;3883;9424;9425;9426;9427;12335;12336;12337;12338;13723;13724;13725;13726;13727;13809;13810;13811;13812;16934;16935;16936;16937;16938;16939;16940;16941;16942;16943;16944;16945;16946;16947;19393;19394;19395;19396;19397;19398;21910;21911;21912;21913;21914;21915;21916;26297;26298;26299;26428;26429;26430;26431;26432;28307;30636;30637;30638;30639;33326;33327;33328;33329;33330;33331;33332;34174;34175;34176;34177;34178;34179;35112;35113;35114;35115;36765;36766;36767;36768;36769;36770;38867;38868;38869;39407;40339;42052;42184;42244;44264;44265;44266;44267;44907;44908;44909;44910;44911;44912;45615;45616;45617;45618;49155;49156;49157;52572;52573;52574;54962;54963;56974;56975;56976;56977;56978;56979;56980;56981;56982;56983;56984;56985;57969;58151;58152;58153;58154;58155;58156;58157;58158;58571;58572;58573;58574;59926;59927;59928;59929;59930;59931;59990;59991,2808;2809;2810;2811;2812;2813;2814;2815;2816;2817;2818;2819;2820;4402;4403;4404;7190;17685;17686;17687;17688;17689;17690;17691;17692;17693;17694;22930;22931;22932;22933;22934;22935;22936;22937;22938;22939;25429;25430;25431;25432;25433;25434;25435;25436;25437;25438;25588;25589;25590;25591;31535;31536;31537;31538;31539;31540;31541;31542;31543;31544;31545;31546;31547;31548;31549;31550;35926;35927;35928;35929;35930;35931;35932;35933;35934;35935;40823;40824;40825;40826;40827;40828;40829;40830;40831;40832;48888;48889;49080;49081;49082;49083;49084;49085;49086;49087;49088;49089;49090;52522;56747;56748;56749;56750;61425;61426;61427;61428;61429;61430;61431;61432;61433;61434;61435;61436;61437;61438;61439;61440;61441;62924;62925;62926;62927;62928;62929;62930;62931;62932;64722;64723;64724;64725;64726;64727;64728;64729;64730;64731;64732;64733;64734;64735;64736;64737;67648;67649;67650;67651;67652;67653;67654;67655;67656;67657;71465;71466;71467;71468;71469;71470;72526;74164;77098;77341;77464;81005;81006;81007;81008;81009;81010;81011;81012;81013;81014;81015;81016;81017;81018;82248;82249;82250;82251;82252;82253;82254;83482;83483;83484;83485;83486;83487;83488;83489;83490;83491;83492;83493;83494;83495;83496;83497;83498;83499;83500;83501;83502;90243;90244;90245;97093;97094;97095;97096;97097;97098;97099;97100;97101;101743;101744;101745;101746;101747;101748;101749;105627;105628;105629;105630;105631;105632;105633;105634;105635;105636;105637;105638;105639;105640;105641;105642;105643;105644;105645;105646;105647;105648;107423;107751;107752;107753;107754;107755;107756;107757;107758;107759;107760;107761;108434;108435;108436;108437;108438;108439;108440;108441;108442;108443;108444;108445;108446;108447;108448;110895;110896;110897;110898;110899;110900;110901;110902;110903;110904;110905;110906;110907;110908;110909;110910;110911;110912;110913;110914;111029;111030;111031;111032;111033;111034;111035;111036;111037;111038,2816;4404;7190;17693;22934;25437;25589;31540;31548;35934;40825;40829;48888;48889;49084;52522;56749;61431;62928;62932;64725;67653;71469;72526;74164;77098;77341;77464;81012;82251;83486;90244;97096;101747;105630;105647;107423;107758;108445;110904;111037,,,,,-1;-1;-1;-1,protein_2191,quanti,quanti,quanti,quanti
MVP,-3.14564987874756,0.00532900919351127,Q14764;H3BP76;H3BUK7;H3BNF6;H3BRL2;H3BQK6;H3BPZ2;H3BNF2;H3BUP3;H3BQE7,Q14764,22;4;4;4;4;4;1;1;1;1,22;4;4;4;4;4;1;1;1;1,22;4;4;4;4;4;1;1;1;1,Major vault protein,sp|Q14764|MVP_HUMAN Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4,10,22,22,22,17,18,6,4,17,18,6,4,17,18,6,4,33.0,33.0,33.0,99.326,893,893;94;107;144;148;220;39;42;57;81,0.0,37.112,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.54669,1.4047,22.618,49,6,Leave out requantified,0.4866,0.64239,0.41734,0.49463,1.4271,1.6188,1.1856,1.2107,50.894,20.345,10.623,147.08,18,19,8,4,0,3,3,0,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,26.0,28.9,8.7,6.7,2069100000,1244400000,824670000,687200000,463420000,223780000,821490000,492900000,328590000,346030000,208250000,137790000,214380000,79859000,134520000,,,,2191,436;1771;2060;2726;3714;5262;6160;7050;10010;10520;10965;14233;14812;15138;15499;16100;17021;19146;19531;19653;19661;20079,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,458;1902;2202;2914;3966;5613;6615;7618;10803;11347;11830;15273;15888;16226;16606;17247;18208;20501;20918;21043;21051;21499,1206;5289;6133;6134;8005;8006;10603;10604;14782;14783;17584;20280;20281;28845;28846;28847;28848;30310;30311;30312;31632;31633;31634;31635;31636;40613;40614;42128;42129;42999;43972;43973;43974;45774;45775;48353;48354;48355;48356;54645;54646;55760;56047;56048;56066;56067;57230;57231;57232,2229;10020;11489;11490;11491;11492;15055;15056;19809;19810;19811;19812;19813;19814;27486;27487;27488;32702;37700;37701;53423;53424;53425;53426;53427;53428;53429;53430;53431;53432;56240;58690;58691;58692;58693;58694;58695;58696;74688;74689;77232;78746;78747;80479;83773;83774;83775;83776;83777;88563;88564;88565;88566;88567;88568;88569;88570;88571;88572;88573;101082;101083;101084;101085;103332;103333;103837;103838;103839;103840;103862;106143;106144;106145;106146,2229;10020;11491;15056;19811;27488;32702;37700;53423;56240;58696;74688;77232;78747;80479;83773;88565;101083;103333;103840;103862;106146,,,,,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_2192,quanti,quanti,quanti,quanti
LASP1,0.347574259822437,0.314977277942158,Q14847;C9J9W2;F6S2S5;K7ESD6,Q14847;C9J9W2,9;7;2;1,9;7;2;1,9;7;2;1,LIM and SH3 domain protein 1,sp|Q14847|LASP1_HUMAN LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2;tr|C9J9W2|C9J9W2_HUMAN LIM and SH3 domain protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=1,4,9,9,9,5,5,6,7,5,5,6,7,5,5,6,7,37.5,37.5,37.5,29.717,261,261;166;91;71,0.0,72.228,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.31344,1.0355,13.512,22,12,Leave out requantified,0.30222,0.42601,0.31025,0.32791,1.0936,1.2502,1.0305,1.0671,114.11,6.0695,13.322,15.067,5,5,6,6,3,4,2,3,Median,Median,Leave out requantified,Leave out requantified,23.8,23.8,31.0,30.7,2982900000,2195600000,787310000,442080000,254980000,187100000,432530000,286610000,145920000,1113000000,923320000,189730000,995290000,730720000,264560000,,,,2192,5485;5799;10605;12617;14662;17184;17786;17787;19456,True;True;True;True;True;True;True;True;True,5869;6214;11438;13569;15725;18380;19023;19024;20837,15507;15508;15509;15510;16491;16492;16493;16494;16495;30579;30580;36148;36149;41730;41731;41732;41733;48825;48826;48827;50547;50548;50549;55524;55525,28941;28942;28943;28944;28945;28946;28947;28948;28949;30733;30734;30735;30736;30737;56651;56652;66639;66640;76563;76564;76565;76566;76567;89581;89582;89583;89584;92983;92984;92985;92986;102832;102833,28945;30736;56651;66640;76565;89584;92984;92986;102832,,,,,-1;-1;-1;-1,protein_2193,quanti,quanti,quanti,quanti
